,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Slovan Bratislava,DAC Dunajska Streda,1,1,Draw,1.Matchday,"Jul 12, 2013"
1,Spartak Myjava,Dukla Banska Bystrica,0,4,AwayTeam,1.Matchday,"Jul 12, 2013"
2,MFK Košice,FC ViOn Zlate Moravce-Vrable,2,0,HomeTeam,1.Matchday,"Jul 13, 2013"
3,AS Trencin,FC Nitra,4,0,HomeTeam,1.Matchday,"Jul 13, 2013"
4,FK Senica,Spartak Trnava,2,1,HomeTeam,1.Matchday,"Jul 13, 2013"
5,MFK Ruzomberok,MSK Zilina,2,2,Draw,1.Matchday,"Jul 14, 2013"
6,FC ViOn Zlate Moravce-Vrable,MFK Ruzomberok,1,3,AwayTeam,2.Matchday,"Jul 19, 2013"
7,Dukla Banska Bystrica,MFK Košice,1,0,HomeTeam,2.Matchday,"Jul 20, 2013"
8,FC Nitra,Spartak Myjava,0,1,AwayTeam,2.Matchday,"Jul 20, 2013"
9,Spartak Trnava,AS Trencin,2,1,HomeTeam,2.Matchday,"Jul 21, 2013"
10,DAC Dunajska Streda,MSK Zilina,0,1,AwayTeam,2.Matchday,"Jul 21, 2013"
11,Slovan Bratislava,FK Senica,1,0,HomeTeam,2.Matchday,"Aug 21, 2013"
12,MFK Košice,FC Nitra,4,2,HomeTeam,3.Matchday,"Jul 27, 2013"
13,MFK Ruzomberok,Dukla Banska Bystrica,2,1,HomeTeam,3.Matchday,"Jul 27, 2013"
14,Spartak Myjava,Spartak Trnava,6,2,HomeTeam,3.Matchday,"Jul 27, 2013"
15,MSK Zilina,FC ViOn Zlate Moravce-Vrable,3,1,HomeTeam,3.Matchday,"Jul 28, 2013"
16,AS Trencin,Slovan Bratislava,4,2,HomeTeam,3.Matchday,"Jul 28, 2013"
17,FK Senica,DAC Dunajska Streda,4,0,HomeTeam,3.Matchday,"Jul 28, 2013"
18,FC Nitra,MFK Ruzomberok,3,3,Draw,4.Matchday,"Aug 2, 2013"
