,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Queens Park Rangers,Swansea City,0,5,AwayTeam,1.Matchday,"Aug 18, 2012"
1,West Ham United,Aston Villa,1,0,HomeTeam,1.Matchday,"Aug 18, 2012"
2,Reading FC,Stoke City,1,1,Draw,1.Matchday,"Aug 18, 2012"
3,Arsenal FC,Sunderland AFC,0,0,Draw,1.Matchday,"Aug 18, 2012"
4,Fulham FC,Norwich City,5,0,HomeTeam,1.Matchday,"Aug 18, 2012"
5,West Bromwich Albion,Liverpool FC,3,0,HomeTeam,1.Matchday,"Aug 18, 2012"
6,Newcastle United,Tottenham Hotspur,2,1,HomeTeam,1.Matchday,"Aug 18, 2012"
7,Wigan Athletic,Chelsea FC,0,2,AwayTeam,1.Matchday,"Aug 19, 2012"
8,Manchester City,Southampton FC,3,2,HomeTeam,1.Matchday,"Aug 19, 2012"
9,Everton FC,Manchester United,1,0,HomeTeam,1.Matchday,"Aug 20, 2012"
10,Swansea City,West Ham United,3,0,HomeTeam,2.Matchday,"Aug 25, 2012"
11,Aston Villa,Everton FC,1,3,AwayTeam,2.Matchday,"Aug 25, 2012"
12,Southampton FC,Wigan Athletic,0,2,AwayTeam,2.Matchday,"Aug 25, 2012"
13,Manchester United,Fulham FC,3,2,HomeTeam,2.Matchday,"Aug 25, 2012"
14,Tottenham Hotspur,West Bromwich Albion,1,1,Draw,2.Matchday,"Aug 25, 2012"
15,Norwich City,Queens Park Rangers,1,1,Draw,2.Matchday,"Aug 25, 2012"
16,Chelsea FC,Newcastle United,2,0,HomeTeam,2.Matchday,"Aug 25, 2012"
17,Stoke City,Arsenal FC,0,0,Draw,2.Matchday,"Aug 26, 2012"
18,Liverpool FC,Manchester City,2,2,Draw,2.Matchday,"Aug 26, 2012"
19,Sunderland AFC,Reading FC,3,0,HomeTeam,2.Matchday,"Dec 11, 2012"
20,Chelsea FC,Reading FC,4,2,HomeTeam,3.Matchday,"Aug 22, 2012"
21,West Ham United,Fulham FC,3,0,HomeTeam,3.Matchday,"Sep 1, 2012"
22,Tottenham Hotspur,Norwich City,1,1,Draw,3.Matchday,"Sep 1, 2012"
23,Swansea City,Sunderland AFC,2,2,Draw,3.Matchday,"Sep 1, 2012"
24,West Bromwich Albion,Everton FC,2,0,HomeTeam,3.Matchday,"Sep 1, 2012"
25,Wigan Athletic,Stoke City,2,2,Draw,3.Matchday,"Sep 1, 2012"
26,Manchester City,Queens Park Rangers,3,1,HomeTeam,3.Matchday,"Sep 1, 2012"
27,Liverpool FC,Arsenal FC,0,2,AwayTeam,3.Matchday,"Sep 2, 2012"
28,Newcastle United,Aston Villa,1,1,Draw,3.Matchday,"Sep 2, 2012"
29,Southampton FC,Manchester United,2,3,AwayTeam,3.Matchday,"Sep 2, 2012"
30,Norwich City,West Ham United,0,0,Draw,4.Matchday,"Sep 15, 2012"
31,Stoke City,Manchester City,1,1,Draw,4.Matchday,"Sep 15, 2012"
32,Queens Park Rangers,Chelsea FC,0,0,Draw,4.Matchday,"Sep 15, 2012"
33,Manchester United,Wigan Athletic,4,0,HomeTeam,4.Matchday,"Sep 15, 2012"
34,Fulham FC,West Bromwich Albion,3,0,HomeTeam,4.Matchday,"Sep 15, 2012"
35,Arsenal FC,Southampton FC,6,1,HomeTeam,4.Matchday,"Sep 15, 2012"
36,Aston Villa,Swansea City,2,0,HomeTeam,4.Matchday,"Sep 15, 2012"
37,Sunderland AFC,Liverpool FC,1,1,Draw,4.Matchday,"Sep 15, 2012"
38,Reading FC,Tottenham Hotspur,1,3,AwayTeam,4.Matchday,"Sep 16, 2012"
39,Everton FC,Newcastle United,2,2,Draw,4.Matchday,"Sep 17, 2012"
40,Swansea City,Everton FC,0,3,AwayTeam,5.Matchday,"Sep 22, 2012"
41,Chelsea FC,Stoke City,1,0,HomeTeam,5.Matchday,"Sep 22, 2012"
42,West Bromwich Albion,Reading FC,1,0,HomeTeam,5.Matchday,"Sep 22, 2012"
43,West Ham United,Sunderland AFC,1,1,Draw,5.Matchday,"Sep 22, 2012"
44,Wigan Athletic,Fulham FC,1,2,AwayTeam,5.Matchday,"Sep 22, 2012"
45,Southampton FC,Aston Villa,4,1,HomeTeam,5.Matchday,"Sep 22, 2012"
46,Liverpool FC,Manchester United,1,2,AwayTeam,5.Matchday,"Sep 23, 2012"
47,Newcastle United,Norwich City,1,0,HomeTeam,5.Matchday,"Sep 23, 2012"
48,Tottenham Hotspur,Queens Park Rangers,2,1,HomeTeam,5.Matchday,"Sep 23, 2012"
49,Manchester City,Arsenal FC,1,1,Draw,5.Matchday,"Sep 23, 2012"
50,Arsenal FC,Chelsea FC,1,2,AwayTeam,6.Matchday,"Sep 29, 2012"
51,Everton FC,Southampton FC,3,1,HomeTeam,6.Matchday,"Sep 29, 2012"
52,Sunderland AFC,Wigan Athletic,1,0,HomeTeam,6.Matchday,"Sep 29, 2012"
53,Reading FC,Newcastle United,2,2,Draw,6.Matchday,"Sep 29, 2012"
54,Stoke City,Swansea City,2,0,HomeTeam,6.Matchday,"Sep 29, 2012"
55,Fulham FC,Manchester City,1,2,AwayTeam,6.Matchday,"Sep 29, 2012"
56,Norwich City,Liverpool FC,2,5,AwayTeam,6.Matchday,"Sep 29, 2012"
57,Manchester United,Tottenham Hotspur,2,3,AwayTeam,6.Matchday,"Sep 29, 2012"
58,Aston Villa,West Bromwich Albion,1,1,Draw,6.Matchday,"Sep 30, 2012"
59,Queens Park Rangers,West Ham United,1,2,AwayTeam,6.Matchday,"Oct 1, 2012"
60,Manchester City,Sunderland AFC,3,0,HomeTeam,7.Matchday,"Oct 6, 2012"
61,Swansea City,Reading FC,2,2,Draw,7.Matchday,"Oct 6, 2012"
62,Chelsea FC,Norwich City,4,1,HomeTeam,7.Matchday,"Oct 6, 2012"
63,West Bromwich Albion,Queens Park Rangers,3,2,HomeTeam,7.Matchday,"Oct 6, 2012"
64,Wigan Athletic,Everton FC,2,2,Draw,7.Matchday,"Oct 6, 2012"
65,West Ham United,Arsenal FC,1,3,AwayTeam,7.Matchday,"Oct 6, 2012"
66,Southampton FC,Fulham FC,2,2,Draw,7.Matchday,"Oct 7, 2012"
67,Liverpool FC,Stoke City,0,0,Draw,7.Matchday,"Oct 7, 2012"
68,Tottenham Hotspur,Aston Villa,2,0,HomeTeam,7.Matchday,"Oct 7, 2012"
