,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,ÍBV Vestmannaeyjar,Fjölnir Reykjavík,0,0,Draw,1.Matchday,"Apr 30, 2017"
1,ÍA Akranes,FH Hafnarfjördur,2,4,AwayTeam,1.Matchday,"Apr 30, 2017"
2,Valur Reykjavík,UMF Víkingur Ólafsvík,2,0,HomeTeam,1.Matchday,"Apr 30, 2017"
3,Breidablik Kópavogur,KA Akureyri,1,3,AwayTeam,1.Matchday,"May 1, 2017"
4,KR Reykjavík,Víkingur Reykjavík,1,2,AwayTeam,1.Matchday,"May 1, 2017"
5,UMF Grindavík,Stjarnan Gardabaer,2,2,Draw,1.Matchday,"May 1, 2017"
6,Stjarnan Gardabaer,ÍBV Vestmannaeyjar,5,0,HomeTeam,2.Matchday,"May 7, 2017"
7,UMF Víkingur Ólafsvík,KR Reykjavík,1,2,AwayTeam,2.Matchday,"May 7, 2017"
8,FH Hafnarfjördur,KA Akureyri,2,2,Draw,2.Matchday,"May 8, 2017"
9,Víkingur Reykjavík,UMF Grindavík,1,2,AwayTeam,2.Matchday,"May 8, 2017"
10,ÍA Akranes,Valur Reykjavík,2,4,AwayTeam,2.Matchday,"May 8, 2017"
11,Fjölnir Reykjavík,Breidablik Kópavogur,1,0,HomeTeam,2.Matchday,"May 8, 2017"
12,KR Reykjavík,ÍA Akranes,2,1,HomeTeam,3.Matchday,"May 14, 2017"
13,ÍBV Vestmannaeyjar,Víkingur Reykjavík,1,0,HomeTeam,3.Matchday,"May 14, 2017"
14,UMF Grindavík,UMF Víkingur Ólafsvík,1,3,AwayTeam,3.Matchday,"May 14, 2017"
15,KA Akureyri,Fjölnir Reykjavík,2,0,HomeTeam,3.Matchday,"May 14, 2017"
16,Breidablik Kópavogur,Stjarnan Gardabaer,1,3,AwayTeam,3.Matchday,"May 14, 2017"
17,Valur Reykjavík,FH Hafnarfjördur,1,1,Draw,3.Matchday,"May 15, 2017"
18,UMF Víkingur Ólafsvík,ÍBV Vestmannaeyjar,0,3,AwayTeam,4.Matchday,"May 21, 2017"
19,Víkingur Reykjavík,Breidablik Kópavogur,2,3,AwayTeam,4.Matchday,"May 21, 2017"
20,Stjarnan Gardabaer,KA Akureyri,2,1,HomeTeam,4.Matchday,"May 21, 2017"
21,FH Hafnarfjördur,Fjölnir Reykjavík,1,2,AwayTeam,4.Matchday,"May 22, 2017"
22,ÍA Akranes,UMF Grindavík,2,3,AwayTeam,4.Matchday,"May 22, 2017"
23,Valur Reykjavík,KR Reykjavík,2,1,HomeTeam,4.Matchday,"May 22, 2017"
24,KA Akureyri,Víkingur Reykjavík,2,2,Draw,5.Matchday,"May 27, 2017"
25,ÍBV Vestmannaeyjar,ÍA Akranes,1,4,AwayTeam,5.Matchday,"May 27, 2017"
