,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FC Viktoria Plzen,SK Slavia Prague,2,1,HomeTeam,1.Matchday,"Jul 24, 2015"
1,FC Vysocina Jihlava,AC Sparta Praha,0,0,Draw,1.Matchday,"Jul 24, 2015"
2,1.FC Slovácko,FK Dukla Prag,4,3,HomeTeam,1.Matchday,"Jul 25, 2015"
3,1.FK Pribram,FK Jablonec,2,3,AwayTeam,1.Matchday,"Jul 25, 2015"
4,FC Zbrojovka Brno,FC Banik Ostrava,2,1,HomeTeam,1.Matchday,"Jul 25, 2015"
5,FK Teplice,SK Sigma Olomouc,2,2,Draw,1.Matchday,"Jul 25, 2015"
6,FC Bohemians Prag 1905,FC FASTAV Zlin,0,1,AwayTeam,1.Matchday,"Jul 26, 2015"
7,FC Slovan Liberec,FK Mladá Boleslav,4,2,HomeTeam,1.Matchday,"Jul 26, 2015"
8,AC Sparta Praha,FC Banik Ostrava,3,1,HomeTeam,2.Matchday,"Aug 1, 2015"
9,SK Sigma Olomouc,1.FK Pribram,1,3,AwayTeam,2.Matchday,"Aug 1, 2015"
10,FC FASTAV Zlin,FC Vysocina Jihlava,1,0,HomeTeam,2.Matchday,"Aug 1, 2015"
11,FK Teplice,1.FC Slovácko,2,0,HomeTeam,2.Matchday,"Aug 1, 2015"
12,FK Dukla Prag,FC Viktoria Plzen,1,0,HomeTeam,2.Matchday,"Aug 1, 2015"
13,SK Slavia Prague,FC Slovan Liberec,2,2,Draw,2.Matchday,"Aug 2, 2015"
14,FK Mladá Boleslav,FC Zbrojovka Brno,2,0,HomeTeam,2.Matchday,"Aug 2, 2015"
15,FK Jablonec,FC Bohemians Prag 1905,2,2,Draw,2.Matchday,"Aug 2, 2015"
16,FC Zbrojovka Brno,SK Slavia Prague,1,0,HomeTeam,3.Matchday,"Aug 7, 2015"
17,FC Bohemians Prag 1905,SK Sigma Olomouc,1,1,Draw,3.Matchday,"Aug 8, 2015"
18,1.FK Pribram,FK Teplice,3,2,HomeTeam,3.Matchday,"Aug 8, 2015"
19,FC Banik Ostrava,FK Mladá Boleslav,2,2,Draw,3.Matchday,"Aug 8, 2015"
20,FC Viktoria Plzen,1.FC Slovácko,2,2,Draw,3.Matchday,"Aug 9, 2015"
21,AC Sparta Praha,FC FASTAV Zlin,3,0,HomeTeam,3.Matchday,"Aug 9, 2015"
22,FC Vysocina Jihlava,FK Jablonec,1,0,HomeTeam,3.Matchday,"Aug 10, 2015"
23,FC Slovan Liberec,FK Dukla Prag,1,1,Draw,3.Matchday,"Aug 10, 2015"
24,FK Teplice,FC Viktoria Plzen,2,2,Draw,4.Matchday,"Aug 14, 2015"
25,FK Mladá Boleslav,AC Sparta Praha,2,4,AwayTeam,4.Matchday,"Aug 14, 2015"
26,SK Sigma Olomouc,FC Zbrojovka Brno,1,1,Draw,4.Matchday,"Aug 15, 2015"
27,FC FASTAV Zlin,FC Banik Ostrava,2,0,HomeTeam,4.Matchday,"Aug 15, 2015"
28,FK Dukla Prag,FC Bohemians Prag 1905,2,2,Draw,4.Matchday,"Aug 15, 2015"
29,SK Slavia Prague,FC Vysocina Jihlava,4,0,HomeTeam,4.Matchday,"Aug 16, 2015"
30,1.FC Slovácko,1.FK Pribram,2,1,HomeTeam,4.Matchday,"Aug 16, 2015"
31,FK Jablonec,FC Slovan Liberec,1,1,Draw,4.Matchday,"Aug 16, 2015"
32,FK Mladá Boleslav,FC FASTAV Zlin,5,2,HomeTeam,5.Matchday,"Aug 21, 2015"
33,FC Bohemians Prag 1905,1.FK Pribram,1,1,Draw,5.Matchday,"Aug 22, 2015"
34,FC Vysocina Jihlava,1.FC Slovácko,1,2,AwayTeam,5.Matchday,"Aug 22, 2015"
35,FC Banik Ostrava,SK Slavia Prague,1,3,AwayTeam,5.Matchday,"Aug 22, 2015"
36,FC Zbrojovka Brno,FK Jablonec,0,3,AwayTeam,5.Matchday,"Aug 23, 2015"
37,FC Slovan Liberec,FK Teplice,2,0,HomeTeam,5.Matchday,"Aug 23, 2015"
38,FC Viktoria Plzen,SK Sigma Olomouc,2,0,HomeTeam,5.Matchday,"Aug 23, 2015"
39,AC Sparta Praha,FK Dukla Prag,2,0,HomeTeam,5.Matchday,"Aug 23, 2015"
40,FC FASTAV Zlin,FC Zbrojovka Brno,2,1,HomeTeam,6.Matchday,"Sep 12, 2015"
41,SK Sigma Olomouc,FC Vysocina Jihlava,2,1,HomeTeam,6.Matchday,"Sep 12, 2015"
42,1.FC Slovácko,FC Slovan Liberec,1,2,AwayTeam,6.Matchday,"Sep 12, 2015"
43,FK Teplice,FC Bohemians Prag 1905,2,1,HomeTeam,6.Matchday,"Sep 12, 2015"
44,SK Slavia Prague,FK Mladá Boleslav,1,1,Draw,6.Matchday,"Sep 12, 2015"
45,FK Jablonec,AC Sparta Praha,1,1,Draw,6.Matchday,"Sep 13, 2015"
46,1.FK Pribram,FC Viktoria Plzen,0,4,AwayTeam,6.Matchday,"Sep 13, 2015"
47,FK Dukla Prag,FC Banik Ostrava,4,1,HomeTeam,6.Matchday,"Sep 14, 2015"
48,FC Vysocina Jihlava,FK Dukla Prag,2,2,Draw,7.Matchday,"Sep 18, 2015"
49,FC FASTAV Zlin,SK Slavia Prague,0,2,AwayTeam,7.Matchday,"Sep 19, 2015"
50,FC Banik Ostrava,FK Jablonec,1,2,AwayTeam,7.Matchday,"Sep 19, 2015"
51,FC Zbrojovka Brno,1.FC Slovácko,2,0,HomeTeam,7.Matchday,"Sep 19, 2015"
52,FK Mladá Boleslav,FK Teplice,4,3,HomeTeam,7.Matchday,"Sep 19, 2015"
53,FC Bohemians Prag 1905,FC Viktoria Plzen,0,1,AwayTeam,7.Matchday,"Sep 20, 2015"
54,AC Sparta Praha,SK Sigma Olomouc,4,0,HomeTeam,7.Matchday,"Sep 20, 2015"
55,FC Slovan Liberec,1.FK Pribram,3,0,HomeTeam,7.Matchday,"Sep 20, 2015"
56,FK Jablonec,FK Mladá Boleslav,1,2,AwayTeam,8.Matchday,"Sep 25, 2015"
57,SK Sigma Olomouc,FC FASTAV Zlin,1,1,Draw,8.Matchday,"Sep 26, 2015"
58,FK Dukla Prag,FC Zbrojovka Brno,1,2,AwayTeam,8.Matchday,"Sep 26, 2015"
59,1.FK Pribram,FC Vysocina Jihlava,4,1,HomeTeam,8.Matchday,"Sep 26, 2015"
60,1.FC Slovácko,FC Bohemians Prag 1905,1,0,HomeTeam,8.Matchday,"Sep 26, 2015"
61,FK Teplice,FC Banik Ostrava,1,0,HomeTeam,8.Matchday,"Sep 26, 2015"
62,FC Viktoria Plzen,FC Slovan Liberec,2,1,HomeTeam,8.Matchday,"Sep 26, 2015"
63,SK Slavia Prague,AC Sparta Praha,1,0,HomeTeam,8.Matchday,"Sep 27, 2015"
64,FC Banik Ostrava,SK Sigma Olomouc,1,0,HomeTeam,9.Matchday,"Oct 2, 2015"
65,FK Mladá Boleslav,1.FK Pribram,4,0,HomeTeam,9.Matchday,"Oct 3, 2015"
66,FC Zbrojovka Brno,FK Teplice,0,4,AwayTeam,9.Matchday,"Oct 3, 2015"
67,FC FASTAV Zlin,FK Jablonec,2,2,Draw,9.Matchday,"Oct 3, 2015"
68,SK Slavia Prague,FK Dukla Prag,1,1,Draw,9.Matchday,"Oct 4, 2015"
69,AC Sparta Praha,1.FC Slovácko,4,0,HomeTeam,9.Matchday,"Oct 4, 2015"
70,FC Vysocina Jihlava,FC Viktoria Plzen,2,4,AwayTeam,9.Matchday,"Oct 4, 2015"
71,FC Slovan Liberec,FC Bohemians Prag 1905,3,1,HomeTeam,9.Matchday,"Oct 4, 2015"
72,FK Dukla Prag,FK Mladá Boleslav,1,1,Draw,10.Matchday,"Oct 16, 2015"
73,FK Jablonec,SK Slavia Prague,0,0,Draw,10.Matchday,"Oct 17, 2015"
74,SK Sigma Olomouc,FC Slovan Liberec,1,1,Draw,10.Matchday,"Oct 17, 2015"
75,FC Bohemians Prag 1905,FC Zbrojovka Brno,1,1,Draw,10.Matchday,"Oct 17, 2015"
76,1.FC Slovácko,FC Banik Ostrava,2,1,HomeTeam,10.Matchday,"Oct 17, 2015"
77,FK Teplice,FC Vysocina Jihlava,0,1,AwayTeam,10.Matchday,"Oct 17, 2015"
78,FC Viktoria Plzen,FC FASTAV Zlin,4,2,HomeTeam,10.Matchday,"Oct 17, 2015"
79,1.FK Pribram,AC Sparta Praha,0,4,AwayTeam,10.Matchday,"Oct 18, 2015"
80,SK Slavia Prague,SK Sigma Olomouc,0,2,AwayTeam,11.Matchday,"Oct 23, 2015"
81,FC FASTAV Zlin,FK Teplice,1,2,AwayTeam,11.Matchday,"Oct 24, 2015"
82,FK Mladá Boleslav,1.FC Slovácko,4,1,HomeTeam,11.Matchday,"Oct 24, 2015"
83,FC Banik Ostrava,1.FK Pribram,0,2,AwayTeam,11.Matchday,"Oct 24, 2015"
84,FK Jablonec,FK Dukla Prag,3,3,Draw,11.Matchday,"Oct 24, 2015"
85,FC Zbrojovka Brno,FC Viktoria Plzen,1,0,HomeTeam,11.Matchday,"Oct 25, 2015"
86,FC Vysocina Jihlava,FC Slovan Liberec,1,1,Draw,11.Matchday,"Oct 25, 2015"
87,AC Sparta Praha,FC Bohemians Prag 1905,3,0,HomeTeam,11.Matchday,"Oct 25, 2015"
