,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Partick Thistle FC,Dundee United FC,0,0,Draw,1.Matchday,"Aug 2, 2013"
1,Aberdeen FC,Kilmarnock FC,2,1,HomeTeam,1.Matchday,"Aug 3, 2013"
2,Inverness Caledonian Thistle FC,St. Mirren FC,3,0,HomeTeam,1.Matchday,"Aug 3, 2013"
3,Celtic FC,Ross County FC,2,1,HomeTeam,1.Matchday,"Aug 3, 2013"
4,Hibernian FC,Motherwell FC,0,1,AwayTeam,1.Matchday,"Aug 4, 2013"
5,St. Johnstone FC,Heart of Midlothian FC,1,0,HomeTeam,1.Matchday,"Aug 4, 2013"
6,Dundee United FC,Inverness Caledonian Thistle FC,0,1,AwayTeam,2.Matchday,"Aug 10, 2013"
7,Ross County FC,Partick Thistle FC,1,3,AwayTeam,2.Matchday,"Aug 10, 2013"
8,Heart of Midlothian FC,Hibernian FC,1,0,HomeTeam,2.Matchday,"Aug 11, 2013"
9,Motherwell FC,Aberdeen FC,1,3,AwayTeam,2.Matchday,"Aug 11, 2013"
10,Kilmarnock FC,St. Johnstone FC,0,0,Draw,2.Matchday,"Aug 11, 2013"
11,Celtic FC,St. Mirren FC,1,0,HomeTeam,2.Matchday,"Feb 2, 2014"
12,Partick Thistle FC,Heart of Midlothian FC,1,1,Draw,3.Matchday,"Aug 16, 2013"
13,Aberdeen FC,Celtic FC,0,2,AwayTeam,3.Matchday,"Aug 17, 2013"
14,Hibernian FC,Dundee United FC,1,1,Draw,3.Matchday,"Aug 17, 2013"
15,St. Johnstone FC,Ross County FC,4,0,HomeTeam,3.Matchday,"Aug 17, 2013"
16,Inverness Caledonian Thistle FC,Motherwell FC,2,0,HomeTeam,3.Matchday,"Aug 17, 2013"
17,St. Mirren FC,Kilmarnock FC,1,1,Draw,3.Matchday,"Aug 17, 2013"
18,Celtic FC,Inverness Caledonian Thistle FC,2,2,Draw,4.Matchday,"Aug 24, 2013"
19,Heart of Midlothian FC,Aberdeen FC,2,1,HomeTeam,4.Matchday,"Aug 24, 2013"
20,Ross County FC,St. Mirren FC,3,0,HomeTeam,4.Matchday,"Aug 24, 2013"
21,Dundee United FC,St. Johnstone FC,4,0,HomeTeam,4.Matchday,"Aug 24, 2013"
22,Kilmarnock FC,Hibernian FC,1,2,AwayTeam,4.Matchday,"Aug 24, 2013"
23,Motherwell FC,Partick Thistle FC,1,0,HomeTeam,4.Matchday,"Aug 24, 2013"
24,Dundee United FC,Celtic FC,0,1,AwayTeam,5.Matchday,"Aug 31, 2013"
25,Hibernian FC,Ross County FC,0,0,Draw,5.Matchday,"Aug 31, 2013"
26,Inverness Caledonian Thistle FC,Heart of Midlothian FC,2,0,HomeTeam,5.Matchday,"Aug 31, 2013"
27,Aberdeen FC,St. Johnstone FC,0,0,Draw,5.Matchday,"Aug 31, 2013"
28,St. Mirren FC,Partick Thistle FC,1,2,AwayTeam,5.Matchday,"Aug 31, 2013"
29,Motherwell FC,Kilmarnock FC,2,1,HomeTeam,5.Matchday,"Aug 31, 2013"
30,Heart of Midlothian FC,Celtic FC,1,3,AwayTeam,6.Matchday,"Sep 14, 2013"
31,Kilmarnock FC,Inverness Caledonian Thistle FC,1,2,AwayTeam,6.Matchday,"Sep 14, 2013"
32,St. Johnstone FC,Hibernian FC,1,2,AwayTeam,6.Matchday,"Sep 14, 2013"
33,St. Mirren FC,Motherwell FC,0,1,AwayTeam,6.Matchday,"Sep 14, 2013"
34,Partick Thistle FC,Aberdeen FC,0,3,AwayTeam,6.Matchday,"Sep 14, 2013"
35,Ross County FC,Dundee United FC,2,4,AwayTeam,6.Matchday,"Sep 15, 2013"
36,Ross County FC,Heart of Midlothian FC,2,1,HomeTeam,7.Matchday,"Sep 21, 2013"
37,Hibernian FC,St. Mirren FC,2,0,HomeTeam,7.Matchday,"Sep 21, 2013"
38,Aberdeen FC,Inverness Caledonian Thistle FC,1,0,HomeTeam,7.Matchday,"Sep 21, 2013"
39,Celtic FC,St. Johnstone FC,2,1,HomeTeam,7.Matchday,"Sep 21, 2013"
40,Partick Thistle FC,Kilmarnock FC,1,1,Draw,7.Matchday,"Sep 21, 2013"
41,Dundee United FC,Motherwell FC,2,2,Draw,7.Matchday,"Sep 22, 2013"
42,Kilmarnock FC,Celtic FC,2,5,AwayTeam,8.Matchday,"Sep 28, 2013"
43,Heart of Midlothian FC,Dundee United FC,0,0,Draw,8.Matchday,"Sep 28, 2013"
44,Motherwell FC,Ross County FC,3,1,HomeTeam,8.Matchday,"Sep 28, 2013"
45,Inverness Caledonian Thistle FC,Hibernian FC,3,0,HomeTeam,8.Matchday,"Sep 28, 2013"
46,St. Johnstone FC,Partick Thistle FC,1,1,Draw,8.Matchday,"Sep 28, 2013"
47,St. Mirren FC,Aberdeen FC,1,1,Draw,8.Matchday,"Sep 30, 2013"
48,Dundee United FC,Kilmarnock FC,1,0,HomeTeam,9.Matchday,"Oct 5, 2013"
49,Celtic FC,Motherwell FC,2,0,HomeTeam,9.Matchday,"Oct 5, 2013"
50,Heart of Midlothian FC,St. Mirren FC,0,2,AwayTeam,9.Matchday,"Oct 5, 2013"
51,Ross County FC,Aberdeen FC,1,0,HomeTeam,9.Matchday,"Oct 5, 2013"
52,St. Johnstone FC,Inverness Caledonian Thistle FC,4,0,HomeTeam,9.Matchday,"Oct 5, 2013"
53,Partick Thistle FC,Hibernian FC,0,1,AwayTeam,9.Matchday,"Oct 7, 2013"
54,Hibernian FC,Celtic FC,1,1,Draw,10.Matchday,"Oct 19, 2013"
55,Aberdeen FC,Dundee United FC,1,0,HomeTeam,10.Matchday,"Oct 19, 2013"
56,Kilmarnock FC,Ross County FC,2,0,HomeTeam,10.Matchday,"Oct 19, 2013"
57,Motherwell FC,Heart of Midlothian FC,2,1,HomeTeam,10.Matchday,"Oct 19, 2013"
58,St. Mirren FC,St. Johnstone FC,4,3,HomeTeam,10.Matchday,"Oct 19, 2013"
59,Inverness Caledonian Thistle FC,Partick Thistle FC,1,2,AwayTeam,10.Matchday,"Oct 20, 2013"
60,Dundee United FC,St. Mirren FC,4,0,HomeTeam,11.Matchday,"Oct 26, 2013"
61,Kilmarnock FC,Heart of Midlothian FC,2,0,HomeTeam,11.Matchday,"Oct 26, 2013"
62,Hibernian FC,Aberdeen FC,0,2,AwayTeam,11.Matchday,"Oct 26, 2013"
63,Partick Thistle FC,Celtic FC,1,2,AwayTeam,11.Matchday,"Oct 27, 2013"
64,St. Johnstone FC,Motherwell FC,2,0,HomeTeam,11.Matchday,"Oct 27, 2013"
65,Ross County FC,Inverness Caledonian Thistle FC,0,3,AwayTeam,11.Matchday,"Feb 25, 2014"
66,Celtic FC,Dundee United FC,1,1,Draw,12.Matchday,"Nov 2, 2013"
67,Inverness Caledonian Thistle FC,Kilmarnock FC,2,1,HomeTeam,12.Matchday,"Nov 2, 2013"
68,Heart of Midlothian FC,St. Johnstone FC,0,2,AwayTeam,12.Matchday,"Nov 2, 2013"
69,Motherwell FC,Hibernian FC,1,0,HomeTeam,12.Matchday,"Nov 3, 2013"
70,Aberdeen FC,Partick Thistle FC,4,0,HomeTeam,12.Matchday,"Nov 4, 2013"
71,St. Mirren FC,Ross County FC,2,1,HomeTeam,12.Matchday,"Nov 17, 2013"
72,Ross County FC,Celtic FC,1,4,AwayTeam,13.Matchday,"Nov 9, 2013"
73,St. Johnstone FC,Kilmarnock FC,3,1,HomeTeam,13.Matchday,"Nov 9, 2013"
74,Aberdeen FC,Heart of Midlothian FC,1,3,AwayTeam,13.Matchday,"Nov 9, 2013"
75,Hibernian FC,Inverness Caledonian Thistle FC,0,2,AwayTeam,13.Matchday,"Nov 9, 2013"
76,Motherwell FC,Dundee United FC,0,4,AwayTeam,13.Matchday,"Nov 9, 2013"
77,Partick Thistle FC,St. Mirren FC,0,3,AwayTeam,13.Matchday,"Nov 9, 2013"
78,St. Mirren FC,Hibernian FC,0,0,Draw,14.Matchday,"Nov 23, 2013"
79,Heart of Midlothian FC,Ross County FC,2,2,Draw,14.Matchday,"Nov 23, 2013"
80,Inverness Caledonian Thistle FC,St. Johnstone FC,1,0,HomeTeam,14.Matchday,"Nov 23, 2013"
81,Celtic FC,Aberdeen FC,3,1,HomeTeam,14.Matchday,"Nov 23, 2013"
82,Kilmarnock FC,Motherwell FC,0,2,AwayTeam,14.Matchday,"Nov 23, 2013"
83,Dundee United FC,Partick Thistle FC,4,1,HomeTeam,14.Matchday,"Nov 23, 2013"
84,Motherwell FC,Celtic FC,0,5,AwayTeam,15.Matchday,"Dec 6, 2013"
85,Ross County FC,Kilmarnock FC,1,2,AwayTeam,15.Matchday,"Dec 7, 2013"
86,Dundee United FC,Heart of Midlothian FC,4,1,HomeTeam,15.Matchday,"Dec 7, 2013"
87,St. Johnstone FC,Aberdeen FC,0,2,AwayTeam,15.Matchday,"Dec 7, 2013"
88,St. Mirren FC,Inverness Caledonian Thistle FC,0,0,Draw,15.Matchday,"Dec 7, 2013"
89,Hibernian FC,Partick Thistle FC,1,1,Draw,15.Matchday,"Dec 7, 2013"
90,Celtic FC,Hibernian FC,1,0,HomeTeam,16.Matchday,"Dec 14, 2013"
91,Ross County FC,Motherwell FC,1,2,AwayTeam,16.Matchday,"Dec 14, 2013"
92,Heart of Midlothian FC,Inverness Caledonian Thistle FC,0,2,AwayTeam,16.Matchday,"Dec 14, 2013"
93,Aberdeen FC,St. Mirren FC,2,0,HomeTeam,16.Matchday,"Dec 14, 2013"
94,Kilmarnock FC,Dundee United FC,1,4,AwayTeam,16.Matchday,"Dec 14, 2013"
95,Partick Thistle FC,St. Johnstone FC,0,1,AwayTeam,16.Matchday,"Jan 21, 2014"
96,Celtic FC,Heart of Midlothian FC,2,0,HomeTeam,17.Matchday,"Dec 21, 2013"
97,Dundee United FC,Ross County FC,1,0,HomeTeam,17.Matchday,"Dec 21, 2013"
98,Hibernian FC,St. Johnstone FC,0,0,Draw,17.Matchday,"Dec 21, 2013"
99,Motherwell FC,St. Mirren FC,3,0,HomeTeam,17.Matchday,"Dec 21, 2013"
100,Kilmarnock FC,Partick Thistle FC,2,1,HomeTeam,17.Matchday,"Dec 21, 2013"
101,Inverness Caledonian Thistle FC,Aberdeen FC,3,4,AwayTeam,17.Matchday,"Dec 21, 2013"
102,Aberdeen FC,Motherwell FC,0,1,AwayTeam,18.Matchday,"Dec 26, 2013"
103,Heart of Midlothian FC,Kilmarnock FC,0,4,AwayTeam,18.Matchday,"Dec 26, 2013"
104,St. Johnstone FC,Celtic FC,0,1,AwayTeam,18.Matchday,"Dec 26, 2013"
105,St. Mirren FC,Dundee United FC,4,1,HomeTeam,18.Matchday,"Dec 26, 2013"
106,Ross County FC,Hibernian FC,0,2,AwayTeam,18.Matchday,"Dec 26, 2013"
107,Partick Thistle FC,Inverness Caledonian Thistle FC,0,0,Draw,18.Matchday,"Dec 26, 2013"
108,Inverness Caledonian Thistle FC,Celtic FC,0,1,AwayTeam,19.Matchday,"Dec 29, 2013"
109,St. Johnstone FC,Dundee United FC,3,0,HomeTeam,19.Matchday,"Dec 29, 2013"
110,Aberdeen FC,Ross County FC,1,0,HomeTeam,19.Matchday,"Dec 29, 2013"
111,St. Mirren FC,Heart of Midlothian FC,1,1,Draw,19.Matchday,"Dec 29, 2013"
112,Hibernian FC,Kilmarnock FC,3,0,HomeTeam,19.Matchday,"Dec 29, 2013"
113,Partick Thistle FC,Motherwell FC,1,5,AwayTeam,19.Matchday,"Dec 29, 2013"
114,Dundee United FC,Aberdeen FC,1,2,AwayTeam,20.Matchday,"Jan 1, 2014"
115,Inverness Caledonian Thistle FC,Ross County FC,1,2,AwayTeam,20.Matchday,"Jan 1, 2014"
116,Motherwell FC,St. Johnstone FC,4,0,HomeTeam,20.Matchday,"Jan 1, 2014"
117,Celtic FC,Partick Thistle FC,1,0,HomeTeam,20.Matchday,"Jan 1, 2014"
118,Kilmarnock FC,St. Mirren FC,2,1,HomeTeam,20.Matchday,"Jan 2, 2014"
119,Hibernian FC,Heart of Midlothian FC,2,1,HomeTeam,20.Matchday,"Jan 2, 2014"
120,Ross County FC,St. Johnstone FC,1,0,HomeTeam,21.Matchday,"Jan 4, 2014"
121,St. Mirren FC,Celtic FC,0,4,AwayTeam,21.Matchday,"Jan 5, 2014"
122,Dundee United FC,Hibernian FC,2,2,Draw,21.Matchday,"Jan 5, 2014"
123,Kilmarnock FC,Aberdeen FC,0,1,AwayTeam,21.Matchday,"Jan 5, 2014"
124,Heart of Midlothian FC,Partick Thistle FC,0,2,AwayTeam,21.Matchday,"Jan 5, 2014"
