,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Inverness Caledonian Thistle FC,Celtic FC,0,1,AwayTeam,1.Matchday,"Aug 14, 2010"
1,Heart of Midlothian FC,St. Johnstone FC,1,1,Draw,1.Matchday,"Aug 14, 2010"
2,Aberdeen FC,Hamilton Academical FC,4,0,HomeTeam,1.Matchday,"Aug 14, 2010"
3,Rangers FC,Kilmarnock FC,2,1,HomeTeam,1.Matchday,"Aug 14, 2010"
4,St. Mirren FC,Dundee United FC,1,1,Draw,1.Matchday,"Aug 14, 2010"
5,Motherwell FC,Hibernian FC,2,3,AwayTeam,1.Matchday,"Aug 15, 2010"
6,Hamilton Academical FC,Heart of Midlothian FC,0,4,AwayTeam,2.Matchday,"Aug 21, 2010"
7,St. Johnstone FC,Aberdeen FC,0,1,AwayTeam,2.Matchday,"Aug 21, 2010"
8,Hibernian FC,Rangers FC,0,3,AwayTeam,2.Matchday,"Aug 22, 2010"
9,Celtic FC,St. Mirren FC,4,0,HomeTeam,2.Matchday,"Aug 22, 2010"
10,Dundee United FC,Inverness Caledonian Thistle FC,0,4,AwayTeam,2.Matchday,"Aug 22, 2010"
11,Kilmarnock FC,Motherwell FC,0,1,AwayTeam,2.Matchday,"Aug 22, 2010"
12,Aberdeen FC,Kilmarnock FC,0,1,AwayTeam,3.Matchday,"Aug 28, 2010"
13,Inverness Caledonian Thistle FC,Hamilton Academical FC,0,1,AwayTeam,3.Matchday,"Aug 28, 2010"
14,Rangers FC,St. Johnstone FC,2,1,HomeTeam,3.Matchday,"Aug 28, 2010"
15,Motherwell FC,Celtic FC,0,1,AwayTeam,3.Matchday,"Aug 29, 2010"
16,St. Mirren FC,Hibernian FC,1,0,HomeTeam,3.Matchday,"Aug 29, 2010"
17,Heart of Midlothian FC,Dundee United FC,1,1,Draw,3.Matchday,"Aug 29, 2010"
18,Hamilton Academical FC,Rangers FC,1,2,AwayTeam,4.Matchday,"Sep 11, 2010"
19,Celtic FC,Heart of Midlothian FC,3,0,HomeTeam,4.Matchday,"Sep 11, 2010"
20,Dundee United FC,Aberdeen FC,3,1,HomeTeam,4.Matchday,"Sep 11, 2010"
21,Hibernian FC,Inverness Caledonian Thistle FC,1,1,Draw,4.Matchday,"Sep 11, 2010"
22,Kilmarnock FC,St. Mirren FC,2,1,HomeTeam,4.Matchday,"Sep 11, 2010"
23,St. Johnstone FC,Motherwell FC,0,2,AwayTeam,4.Matchday,"Sep 11, 2010"
24,Inverness Caledonian Thistle FC,Heart of Midlothian FC,1,3,AwayTeam,5.Matchday,"Sep 18, 2010"
25,Hibernian FC,Hamilton Academical FC,1,1,Draw,5.Matchday,"Sep 18, 2010"
26,Motherwell FC,Aberdeen FC,1,1,Draw,5.Matchday,"Sep 18, 2010"
27,Rangers FC,Dundee United FC,4,0,HomeTeam,5.Matchday,"Sep 18, 2010"
28,St. Johnstone FC,St. Mirren FC,2,1,HomeTeam,5.Matchday,"Sep 18, 2010"
29,Kilmarnock FC,Celtic FC,1,2,AwayTeam,5.Matchday,"Sep 19, 2010"
30,Celtic FC,Hibernian FC,2,1,HomeTeam,6.Matchday,"Sep 25, 2010"
31,Heart of Midlothian FC,Motherwell FC,0,2,AwayTeam,6.Matchday,"Sep 25, 2010"
32,Dundee United FC,St. Johnstone FC,1,0,HomeTeam,6.Matchday,"Sep 25, 2010"
33,Hamilton Academical FC,Kilmarnock FC,2,2,Draw,6.Matchday,"Sep 25, 2010"
34,St. Mirren FC,Inverness Caledonian Thistle FC,1,2,AwayTeam,6.Matchday,"Sep 25, 2010"
35,Aberdeen FC,Rangers FC,2,3,AwayTeam,6.Matchday,"Sep 26, 2010"
36,Heart of Midlothian FC,Rangers FC,1,2,AwayTeam,7.Matchday,"Oct 2, 2010"
37,Celtic FC,Hamilton Academical FC,3,1,HomeTeam,7.Matchday,"Oct 2, 2010"
38,Inverness Caledonian Thistle FC,Aberdeen FC,2,0,HomeTeam,7.Matchday,"Oct 2, 2010"
39,Kilmarnock FC,Dundee United FC,1,2,AwayTeam,7.Matchday,"Oct 2, 2010"
40,Motherwell FC,St. Mirren FC,3,1,HomeTeam,7.Matchday,"Oct 2, 2010"
41,St. Johnstone FC,Hibernian FC,2,0,HomeTeam,7.Matchday,"Oct 2, 2010"
42,Aberdeen FC,Heart of Midlothian FC,0,1,AwayTeam,8.Matchday,"Oct 16, 2010"
43,Hibernian FC,Kilmarnock FC,2,1,HomeTeam,8.Matchday,"Oct 16, 2010"
44,Inverness Caledonian Thistle FC,St. Johnstone FC,1,1,Draw,8.Matchday,"Oct 16, 2010"
45,Rangers FC,Motherwell FC,4,1,HomeTeam,8.Matchday,"Oct 16, 2010"
46,St. Mirren FC,Hamilton Academical FC,2,2,Draw,8.Matchday,"Oct 16, 2010"
47,Dundee United FC,Celtic FC,1,2,AwayTeam,8.Matchday,"Oct 17, 2010"
48,Aberdeen FC,Hibernian FC,4,2,HomeTeam,9.Matchday,"Oct 23, 2010"
49,Hamilton Academical FC,St. Johnstone FC,1,2,AwayTeam,9.Matchday,"Oct 23, 2010"
50,Heart of Midlothian FC,St. Mirren FC,3,0,HomeTeam,9.Matchday,"Oct 23, 2010"
51,Kilmarnock FC,Inverness Caledonian Thistle FC,1,2,AwayTeam,9.Matchday,"Oct 23, 2010"
52,Motherwell FC,Dundee United FC,2,1,HomeTeam,9.Matchday,"Oct 23, 2010"
53,Celtic FC,Rangers FC,1,3,AwayTeam,9.Matchday,"Oct 24, 2010"
54,St. Johnstone FC,Celtic FC,0,3,AwayTeam,10.Matchday,"Oct 30, 2010"
55,Dundee United FC,Hibernian FC,1,0,HomeTeam,10.Matchday,"Oct 30, 2010"
56,Motherwell FC,Hamilton Academical FC,0,1,AwayTeam,10.Matchday,"Oct 30, 2010"
57,Rangers FC,Inverness Caledonian Thistle FC,1,1,Draw,10.Matchday,"Oct 30, 2010"
58,St. Mirren FC,Aberdeen FC,2,1,HomeTeam,10.Matchday,"Oct 30, 2010"
59,Heart of Midlothian FC,Kilmarnock FC,0,3,AwayTeam,10.Matchday,"Oct 31, 2010"
60,Celtic FC,Aberdeen FC,9,0,HomeTeam,11.Matchday,"Nov 6, 2010"
61,Hamilton Academical FC,Dundee United FC,0,1,AwayTeam,11.Matchday,"Nov 6, 2010"
62,Inverness Caledonian Thistle FC,Motherwell FC,1,2,AwayTeam,11.Matchday,"Nov 6, 2010"
63,St. Johnstone FC,Kilmarnock FC,0,3,AwayTeam,11.Matchday,"Nov 6, 2010"
64,St. Mirren FC,Rangers FC,1,3,AwayTeam,11.Matchday,"Nov 7, 2010"
65,Hibernian FC,Heart of Midlothian FC,0,2,AwayTeam,11.Matchday,"Nov 7, 2010"
66,Aberdeen FC,Inverness Caledonian Thistle FC,1,2,AwayTeam,12.Matchday,"Nov 9, 2010"
67,Heart of Midlothian FC,Celtic FC,2,0,HomeTeam,12.Matchday,"Nov 10, 2010"
68,Dundee United FC,St. Mirren FC,1,2,AwayTeam,12.Matchday,"Nov 10, 2010"
69,Kilmarnock FC,Hamilton Academical FC,3,0,HomeTeam,12.Matchday,"Nov 10, 2010"
70,Motherwell FC,St. Johnstone FC,4,0,HomeTeam,12.Matchday,"Nov 10, 2010"
71,Rangers FC,Hibernian FC,0,3,AwayTeam,12.Matchday,"Nov 10, 2010"
72,Dundee United FC,Kilmarnock FC,1,1,Draw,13.Matchday,"Nov 13, 2010"
73,Hamilton Academical FC,Inverness Caledonian Thistle FC,1,3,AwayTeam,13.Matchday,"Nov 13, 2010"
74,Hibernian FC,Motherwell FC,2,1,HomeTeam,13.Matchday,"Nov 13, 2010"
