,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FK Krupa na Vrbasu,NK Celik Zenica,3,1,HomeTeam,1.Matchday,"Jul 21, 2018"
1,FK Mladost Doboj-Kakanj,FK Zvijezda 09,0,0,Draw,1.Matchday,"Jul 21, 2018"
2,NK GOSK Gabela,FK Zeljeznicar Sarajevo,0,1,AwayTeam,1.Matchday,"Jul 21, 2018"
3,FK Sloboda Tuzla,HSK Zrinjski Mostar,0,1,AwayTeam,1.Matchday,"Jul 21, 2018"
4,FK Radnik Bijeljina,FK Sarajevo,2,1,HomeTeam,1.Matchday,"Jul 22, 2018"
5,NK Siroki Brijeg,FK Tuzla City,1,0,HomeTeam,1.Matchday,"Jul 22, 2018"
6,FK Tuzla City,FK Radnik Bijeljina,0,0,Draw,2.Matchday,"Jul 28, 2018"
7,FK Zvijezda 09,FK Sloboda Tuzla,1,1,Draw,2.Matchday,"Jul 28, 2018"
8,FK Krupa na Vrbasu,NK Siroki Brijeg,2,2,Draw,2.Matchday,"Jul 28, 2018"
9,FK Sarajevo,FK Mladost Doboj-Kakanj,4,0,HomeTeam,2.Matchday,"Jul 29, 2018"
10,HSK Zrinjski Mostar,NK GOSK Gabela,3,1,HomeTeam,2.Matchday,"Jul 29, 2018"
11,NK Celik Zenica,FK Zeljeznicar Sarajevo,1,0,HomeTeam,2.Matchday,"Jul 29, 2018"
12,FK Radnik Bijeljina,FK Krupa na Vrbasu,2,2,Draw,3.Matchday,"Aug 4, 2018"
13,FK Mladost Doboj-Kakanj,FK Tuzla City,0,1,AwayTeam,3.Matchday,"Aug 4, 2018"
14,NK GOSK Gabela,FK Zvijezda 09,2,2,Draw,3.Matchday,"Aug 5, 2018"
15,FK Sloboda Tuzla,FK Sarajevo,0,1,AwayTeam,3.Matchday,"Aug 5, 2018"
16,NK Siroki Brijeg,NK Celik Zenica,6,0,HomeTeam,3.Matchday,"Aug 5, 2018"
17,FK Zeljeznicar Sarajevo,HSK Zrinjski Mostar,2,0,HomeTeam,3.Matchday,"Aug 5, 2018"
18,FK Krupa na Vrbasu,FK Mladost Doboj-Kakanj,2,2,Draw,4.Matchday,"Aug 11, 2018"
19,FK Sarajevo,NK GOSK Gabela,1,1,Draw,4.Matchday,"Aug 11, 2018"
20,FK Tuzla City,FK Sloboda Tuzla,0,1,AwayTeam,4.Matchday,"Aug 11, 2018"
21,FK Zvijezda 09,FK Zeljeznicar Sarajevo,1,3,AwayTeam,4.Matchday,"Aug 12, 2018"
22,NK Celik Zenica,HSK Zrinjski Mostar,1,0,HomeTeam,4.Matchday,"Aug 12, 2018"
23,NK Siroki Brijeg,FK Radnik Bijeljina,0,0,Draw,4.Matchday,"Aug 12, 2018"
24,FK Mladost Doboj-Kakanj,NK Siroki Brijeg,0,1,AwayTeam,5.Matchday,"Aug 15, 2018"
25,FK Radnik Bijeljina,NK Celik Zenica,0,0,Draw,5.Matchday,"Aug 15, 2018"
26,FK Sloboda Tuzla,FK Krupa na Vrbasu,1,0,HomeTeam,5.Matchday,"Aug 15, 2018"
27,NK GOSK Gabela,FK Tuzla City,3,2,HomeTeam,5.Matchday,"Aug 15, 2018"
