,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Aberdeen FC,Celtic FC,1,3,AwayTeam,1.Matchday,"Aug 15, 2009"
1,Hibernian FC,St. Mirren FC,2,1,HomeTeam,1.Matchday,"Aug 15, 2009"
2,Kilmarnock FC,Hamilton Academical FC,3,0,HomeTeam,1.Matchday,"Aug 15, 2009"
3,Rangers FC,Falkirk FC,4,1,HomeTeam,1.Matchday,"Aug 15, 2009"
4,St. Johnstone FC,Motherwell FC,2,2,Draw,1.Matchday,"Aug 15, 2009"
5,Dundee United FC,Heart of Midlothian FC,2,0,HomeTeam,1.Matchday,"Aug 17, 2009"
6,Falkirk FC,Hibernian FC,1,3,AwayTeam,2.Matchday,"Aug 22, 2009"
7,Celtic FC,St. Johnstone FC,5,2,HomeTeam,2.Matchday,"Aug 22, 2009"
8,Hamilton Academical FC,Aberdeen FC,0,3,AwayTeam,2.Matchday,"Aug 22, 2009"
9,Motherwell FC,Kilmarnock FC,3,1,HomeTeam,2.Matchday,"Aug 22, 2009"
10,St. Mirren FC,Dundee United FC,0,0,Draw,2.Matchday,"Aug 22, 2009"
11,Heart of Midlothian FC,Rangers FC,1,2,AwayTeam,2.Matchday,"Aug 23, 2009"
12,Aberdeen FC,Motherwell FC,0,0,Draw,3.Matchday,"Aug 29, 2009"
13,Dundee United FC,Falkirk FC,2,1,HomeTeam,3.Matchday,"Aug 29, 2009"
14,Kilmarnock FC,St. Mirren FC,1,2,AwayTeam,3.Matchday,"Aug 29, 2009"
15,Rangers FC,Hamilton Academical FC,4,1,HomeTeam,3.Matchday,"Aug 29, 2009"
16,Hibernian FC,Celtic FC,0,1,AwayTeam,3.Matchday,"Aug 30, 2009"
17,St. Johnstone FC,Heart of Midlothian FC,2,2,Draw,3.Matchday,"Aug 30, 2010"
18,Motherwell FC,Rangers FC,0,0,Draw,4.Matchday,"Sep 12, 2009"
19,Celtic FC,Dundee United FC,1,1,Draw,4.Matchday,"Sep 12, 2009"
20,St. Mirren FC,St. Johnstone FC,1,1,Draw,4.Matchday,"Sep 12, 2009"
21,Hamilton Academical FC,Hibernian FC,2,0,HomeTeam,4.Matchday,"Sep 13, 2009"
22,Falkirk FC,Aberdeen FC,0,0,Draw,4.Matchday,"Sep 14, 2009"
23,Heart of Midlothian FC,Kilmarnock FC,1,0,HomeTeam,4.Matchday,"Sep 15, 2009"
24,Kilmarnock FC,Rangers FC,0,0,Draw,5.Matchday,"Sep 19, 2009"
25,Aberdeen FC,St. Mirren FC,1,0,HomeTeam,5.Matchday,"Sep 19, 2009"
26,Dundee United FC,Motherwell FC,0,1,AwayTeam,5.Matchday,"Sep 19, 2009"
27,Hamilton Academical FC,Falkirk FC,0,0,Draw,5.Matchday,"Sep 19, 2009"
28,Hibernian FC,St. Johnstone FC,3,0,HomeTeam,5.Matchday,"Sep 19, 2009"
29,Celtic FC,Heart of Midlothian FC,2,1,HomeTeam,5.Matchday,"Sep 20, 2009"
30,St. Mirren FC,Celtic FC,0,2,AwayTeam,6.Matchday,"Sep 26, 2009"
31,Falkirk FC,Kilmarnock FC,0,0,Draw,6.Matchday,"Sep 26, 2009"
32,Heart of Midlothian FC,Hamilton Academical FC,2,1,HomeTeam,6.Matchday,"Sep 26, 2009"
33,Motherwell FC,Hibernian FC,1,3,AwayTeam,6.Matchday,"Sep 26, 2009"
34,Rangers FC,Aberdeen FC,0,0,Draw,6.Matchday,"Sep 26, 2009"
35,St. Johnstone FC,Dundee United FC,2,3,AwayTeam,6.Matchday,"Sep 26, 2009"
36,Hamilton Academical FC,St. Johnstone FC,0,2,AwayTeam,7.Matchday,"Oct 3, 2009"
