,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Arsenal FC,Leicester City,4,3,HomeTeam,1.Matchday,"Aug 11, 2017"
1,Watford FC,Liverpool FC,3,3,Draw,1.Matchday,"Aug 12, 2017"
2,Chelsea FC,Burnley FC,2,3,AwayTeam,1.Matchday,"Aug 12, 2017"
3,Crystal Palace,Huddersfield Town,0,3,AwayTeam,1.Matchday,"Aug 12, 2017"
4,Everton FC,Stoke City,1,0,HomeTeam,1.Matchday,"Aug 12, 2017"
5,Southampton FC,Swansea City,0,0,Draw,1.Matchday,"Aug 12, 2017"
6,West Bromwich Albion,AFC Bournemouth,1,0,HomeTeam,1.Matchday,"Aug 12, 2017"
7,Brighton & Hove Albion,Manchester City,0,2,AwayTeam,1.Matchday,"Aug 12, 2017"
8,Newcastle United,Tottenham Hotspur,0,2,AwayTeam,1.Matchday,"Aug 13, 2017"
9,Manchester United,West Ham United,4,0,HomeTeam,1.Matchday,"Aug 13, 2017"
10,Swansea City,Manchester United,0,4,AwayTeam,2.Matchday,"Aug 19, 2017"
11,AFC Bournemouth,Watford FC,0,2,AwayTeam,2.Matchday,"Aug 19, 2017"
12,Burnley FC,West Bromwich Albion,0,1,AwayTeam,2.Matchday,"Aug 19, 2017"
13,Leicester City,Brighton & Hove Albion,2,0,HomeTeam,2.Matchday,"Aug 19, 2017"
14,Liverpool FC,Crystal Palace,1,0,HomeTeam,2.Matchday,"Aug 19, 2017"
15,Southampton FC,West Ham United,3,2,HomeTeam,2.Matchday,"Aug 19, 2017"
16,Stoke City,Arsenal FC,1,0,HomeTeam,2.Matchday,"Aug 19, 2017"
17,Huddersfield Town,Newcastle United,1,0,HomeTeam,2.Matchday,"Aug 20, 2017"
18,Tottenham Hotspur,Chelsea FC,1,2,AwayTeam,2.Matchday,"Aug 20, 2017"
19,Manchester City,Everton FC,1,1,Draw,2.Matchday,"Aug 21, 2017"
20,AFC Bournemouth,Manchester City,1,2,AwayTeam,3.Matchday,"Aug 26, 2017"
21,Crystal Palace,Swansea City,0,2,AwayTeam,3.Matchday,"Aug 26, 2017"
22,Huddersfield Town,Southampton FC,0,0,Draw,3.Matchday,"Aug 26, 2017"
23,Newcastle United,West Ham United,3,0,HomeTeam,3.Matchday,"Aug 26, 2017"
24,Watford FC,Brighton & Hove Albion,0,0,Draw,3.Matchday,"Aug 26, 2017"
25,Manchester United,Leicester City,2,0,HomeTeam,3.Matchday,"Aug 26, 2017"
26,Chelsea FC,Everton FC,2,0,HomeTeam,3.Matchday,"Aug 27, 2017"
27,West Bromwich Albion,Stoke City,1,1,Draw,3.Matchday,"Aug 27, 2017"
28,Liverpool FC,Arsenal FC,4,0,HomeTeam,3.Matchday,"Aug 27, 2017"
29,Tottenham Hotspur,Burnley FC,1,1,Draw,3.Matchday,"Aug 27, 2017"
30,Manchester City,Liverpool FC,5,0,HomeTeam,4.Matchday,"Sep 9, 2017"
31,Arsenal FC,AFC Bournemouth,3,0,HomeTeam,4.Matchday,"Sep 9, 2017"
32,Brighton & Hove Albion,West Bromwich Albion,3,1,HomeTeam,4.Matchday,"Sep 9, 2017"
33,Everton FC,Tottenham Hotspur,0,3,AwayTeam,4.Matchday,"Sep 9, 2017"
34,Leicester City,Chelsea FC,1,2,AwayTeam,4.Matchday,"Sep 9, 2017"
35,Southampton FC,Watford FC,0,2,AwayTeam,4.Matchday,"Sep 9, 2017"
36,Stoke City,Manchester United,2,2,Draw,4.Matchday,"Sep 9, 2017"
37,Burnley FC,Crystal Palace,1,0,HomeTeam,4.Matchday,"Sep 10, 2017"
38,Swansea City,Newcastle United,0,1,AwayTeam,4.Matchday,"Sep 10, 2017"
39,West Ham United,Huddersfield Town,2,0,HomeTeam,4.Matchday,"Sep 11, 2017"
40,AFC Bournemouth,Brighton & Hove Albion,2,1,HomeTeam,5.Matchday,"Sep 15, 2017"
41,Crystal Palace,Southampton FC,0,1,AwayTeam,5.Matchday,"Sep 16, 2017"
42,Huddersfield Town,Leicester City,1,1,Draw,5.Matchday,"Sep 16, 2017"
43,Liverpool FC,Burnley FC,1,1,Draw,5.Matchday,"Sep 16, 2017"
44,Newcastle United,Stoke City,2,1,HomeTeam,5.Matchday,"Sep 16, 2017"
45,Watford FC,Manchester City,0,6,AwayTeam,5.Matchday,"Sep 16, 2017"
46,West Bromwich Albion,West Ham United,0,0,Draw,5.Matchday,"Sep 16, 2017"
47,Tottenham Hotspur,Swansea City,0,0,Draw,5.Matchday,"Sep 16, 2017"
48,Chelsea FC,Arsenal FC,0,0,Draw,5.Matchday,"Sep 17, 2017"
49,Manchester United,Everton FC,4,0,HomeTeam,5.Matchday,"Sep 17, 2017"
50,West Ham United,Tottenham Hotspur,2,3,AwayTeam,6.Matchday,"Sep 23, 2017"
51,Burnley FC,Huddersfield Town,0,0,Draw,6.Matchday,"Sep 23, 2017"
52,Everton FC,AFC Bournemouth,2,1,HomeTeam,6.Matchday,"Sep 23, 2017"
53,Manchester City,Crystal Palace,5,0,HomeTeam,6.Matchday,"Sep 23, 2017"
54,Southampton FC,Manchester United,0,1,AwayTeam,6.Matchday,"Sep 23, 2017"
55,Stoke City,Chelsea FC,0,4,AwayTeam,6.Matchday,"Sep 23, 2017"
56,Swansea City,Watford FC,1,2,AwayTeam,6.Matchday,"Sep 23, 2017"
57,Leicester City,Liverpool FC,2,3,AwayTeam,6.Matchday,"Sep 23, 2017"
58,Brighton & Hove Albion,Newcastle United,1,0,HomeTeam,6.Matchday,"Sep 24, 2017"
59,Arsenal FC,West Bromwich Albion,2,0,HomeTeam,6.Matchday,"Sep 25, 2017"
60,Huddersfield Town,Tottenham Hotspur,0,4,AwayTeam,7.Matchday,"Sep 30, 2017"
61,AFC Bournemouth,Leicester City,0,0,Draw,7.Matchday,"Sep 30, 2017"
62,Manchester United,Crystal Palace,4,0,HomeTeam,7.Matchday,"Sep 30, 2017"
63,Stoke City,Southampton FC,2,1,HomeTeam,7.Matchday,"Sep 30, 2017"
64,West Bromwich Albion,Watford FC,2,2,Draw,7.Matchday,"Sep 30, 2017"
65,West Ham United,Swansea City,1,0,HomeTeam,7.Matchday,"Sep 30, 2017"
66,Chelsea FC,Manchester City,0,1,AwayTeam,7.Matchday,"Sep 30, 2017"
67,Arsenal FC,Brighton & Hove Albion,2,0,HomeTeam,7.Matchday,"Oct 1, 2017"
68,Everton FC,Burnley FC,0,1,AwayTeam,7.Matchday,"Oct 1, 2017"
69,Newcastle United,Liverpool FC,1,1,Draw,7.Matchday,"Oct 1, 2017"
70,Liverpool FC,Manchester United,0,0,Draw,8.Matchday,"Oct 14, 2017"
71,Burnley FC,West Ham United,1,1,Draw,8.Matchday,"Oct 14, 2017"
72,Crystal Palace,Chelsea FC,2,1,HomeTeam,8.Matchday,"Oct 14, 2017"
73,Manchester City,Stoke City,7,2,HomeTeam,8.Matchday,"Oct 14, 2017"
74,Swansea City,Huddersfield Town,2,0,HomeTeam,8.Matchday,"Oct 14, 2017"
75,Tottenham Hotspur,AFC Bournemouth,1,0,HomeTeam,8.Matchday,"Oct 14, 2017"
76,Watford FC,Arsenal FC,2,1,HomeTeam,8.Matchday,"Oct 14, 2017"
77,Brighton & Hove Albion,Everton FC,1,1,Draw,8.Matchday,"Oct 15, 2017"
78,Southampton FC,Newcastle United,2,2,Draw,8.Matchday,"Oct 15, 2017"
