,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,AZAL PFK Baku,Xäzär Länkäran,1,1,Draw,1.Matchday,"Aug 9, 2014"
1,Araz-Naxcivan Nakchivan,Neftchi Baku,3,0,HomeTeam,1.Matchday,"Aug 10, 2014"
2,FK Inter Baku,FK Qabala,4,0,HomeTeam,1.Matchday,"Aug 10, 2014"
3,Sumgayit PFC,Qarabağ Ağdam,0,3,AwayTeam,1.Matchday,"Aug 10, 2014"
4,FK Baku,PFC Simurq,1,0,HomeTeam,1.Matchday,"Oct 2, 2014"
5,Qarabağ Ağdam,FK Inter Baku,0,0,Draw,2.Matchday,"Aug 16, 2014"
6,Neftchi Baku,FK Baku,1,0,HomeTeam,2.Matchday,"Aug 16, 2014"
7,Xäzär Länkäran,Sumgayit PFC,0,1,AwayTeam,2.Matchday,"Aug 16, 2014"
8,PFC Simurq,AZAL PFK Baku,2,0,HomeTeam,2.Matchday,"Aug 17, 2014"
9,FK Qabala,Araz-Naxcivan Nakchivan,1,0,HomeTeam,2.Matchday,"Aug 17, 2014"
10,FK Baku,FK Qabala,0,2,AwayTeam,3.Matchday,"Aug 23, 2014"
11,PFC Simurq,Xäzär Länkäran,2,0,HomeTeam,3.Matchday,"Aug 24, 2014"
12,FK Inter Baku,Sumgayit PFC,5,1,HomeTeam,3.Matchday,"Aug 24, 2014"
13,AZAL PFK Baku,Neftchi Baku,0,1,AwayTeam,3.Matchday,"Feb 24, 2015"
14,Xäzär Länkäran,FK Inter Baku,1,0,HomeTeam,4.Matchday,"Aug 29, 2014"
15,FK Qabala,AZAL PFK Baku,1,2,AwayTeam,4.Matchday,"Aug 30, 2014"
16,Sumgayit PFC,Araz-Naxcivan Nakchivan,1,0,HomeTeam,4.Matchday,"Aug 30, 2014"
17,Neftchi Baku,PFC Simurq,2,1,HomeTeam,4.Matchday,"Aug 31, 2014"
18,Qarabağ Ağdam,FK Baku,2,2,Draw,4.Matchday,"Aug 31, 2014"
19,Araz-Naxcivan Nakchivan,FK Inter Baku,1,3,AwayTeam,5.Matchday,"Sep 12, 2014"
20,Neftchi Baku,Xäzär Länkäran,1,0,HomeTeam,5.Matchday,"Sep 13, 2014"
21,PFC Simurq,FK Qabala,1,2,AwayTeam,5.Matchday,"Sep 13, 2014"
22,AZAL PFK Baku,Qarabağ Ağdam,0,3,AwayTeam,5.Matchday,"Sep 13, 2014"
23,FK Baku,Sumgayit PFC,1,2,AwayTeam,5.Matchday,"Sep 14, 2014"
24,FK Inter Baku,FK Baku,7,0,HomeTeam,6.Matchday,"Sep 19, 2014"
25,Sumgayit PFC,AZAL PFK Baku,0,1,AwayTeam,6.Matchday,"Sep 20, 2014"
26,Xäzär Länkäran,Araz-Naxcivan Nakchivan,2,0,HomeTeam,6.Matchday,"Sep 20, 2014"
27,FK Qabala,Neftchi Baku,0,0,Draw,6.Matchday,"Sep 21, 2014"
28,Qarabağ Ağdam,PFC Simurq,1,0,HomeTeam,6.Matchday,"Sep 21, 2014"
29,Neftchi Baku,Qarabağ Ağdam,1,3,AwayTeam,7.Matchday,"Sep 27, 2014"
30,FK Baku,Araz-Naxcivan Nakchivan,2,1,HomeTeam,7.Matchday,"Sep 27, 2014"
