,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,AC Sparta Praha,FK Teplice,1,0,HomeTeam,1.Matchday,"Jul 24, 2002"
1,SK Sigma Olomouc,FC Slovan Liberec,0,0,Draw,1.Matchday,"Jul 27, 2002"
2,FK Chmel Blsany,FK Viktoria Zizkov,1,1,Draw,1.Matchday,"Jul 28, 2002"
3,FC Tescoma Zlin,FC Banik Ostrava,1,1,Draw,1.Matchday,"Jul 28, 2002"
4,FK Marila Pribram,1. FC Brno,0,0,Draw,1.Matchday,"Jul 28, 2002"
5,FC Bohemians Praha,SK Dynamo Ceske Budejovice,2,3,AwayTeam,1.Matchday,"Jul 28, 2002"
6,FC Hradec Králové,SK Slavia Prague,1,1,Draw,1.Matchday,"Jul 29, 2002"
7,FK Jablonec 97,1. FC Synot,2,1,HomeTeam,1.Matchday,"Jul 31, 2002"
8,SK Dynamo Ceske Budejovice,AC Sparta Praha,1,3,AwayTeam,2.Matchday,"Aug 3, 2002"
9,FK Viktoria Zizkov,FC Tescoma Zlin,1,0,HomeTeam,2.Matchday,"Aug 3, 2002"
10,FK Jablonec 97,FK Marila Pribram,1,0,HomeTeam,2.Matchday,"Aug 4, 2002"
11,FK Chmel Blsany,FC Hradec Králové,1,0,HomeTeam,2.Matchday,"Aug 4, 2002"
12,1. FC Synot,SK Sigma Olomouc,1,1,Draw,2.Matchday,"Aug 4, 2002"
13,1. FC Brno,FC Slovan Liberec,0,1,AwayTeam,2.Matchday,"Aug 4, 2002"
14,FC Banik Ostrava,FK Teplice,5,1,HomeTeam,2.Matchday,"Aug 4, 2002"
15,SK Slavia Prague,FC Bohemians Praha,4,1,HomeTeam,2.Matchday,"Aug 5, 2002"
16,AC Sparta Praha,FC Banik Ostrava,3,0,HomeTeam,3.Matchday,"Aug 10, 2002"
17,FC Slovan Liberec,1. FC Synot,2,0,HomeTeam,3.Matchday,"Aug 10, 2002"
18,FC Hradec Králové,FK Viktoria Zizkov,2,3,AwayTeam,3.Matchday,"Aug 11, 2002"
19,FC Tescoma Zlin,FK Jablonec 97,1,1,Draw,3.Matchday,"Aug 11, 2002"
20,SK Sigma Olomouc,FK Chmel Blsany,1,0,HomeTeam,3.Matchday,"Aug 11, 2002"
