,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Universitatea Craiova,Politehnica Iasi,2,0,HomeTeam,1.Matchday,"Jul 26, 2008"
1,ACS SR Brasov,Unirea Urziceni,1,0,HomeTeam,1.Matchday,"Jul 26, 2008"
2,FC Arges Pitesti,Politehnica Timisoara,1,1,Draw,1.Matchday,"Jul 26, 2008"
3,Gloria Buzau,Farul Constanta,0,1,AwayTeam,1.Matchday,"Jul 26, 2008"
4,FC Rapid 1923,Gloria Bistrita,3,0,HomeTeam,1.Matchday,"Jul 26, 2008"
5,Gaz Metan Medias,Otelul Galati,2,2,Draw,1.Matchday,"Jul 27, 2008"
6,CS Otopeni,CFR Cluj,0,4,AwayTeam,1.Matchday,"Jul 27, 2008"
7,Pandurii Targu Jiu,Dinamo Bukarest,1,1,Draw,1.Matchday,"Jul 27, 2008"
8,FC Vaslui,Steaua Bukarest,1,0,HomeTeam,1.Matchday,"Jul 30, 2008"
9,Gloria Bistrita,Universitatea Craiova,2,0,HomeTeam,2.Matchday,"Aug 1, 2008"
10,Otelul Galati,CS Otopeni,3,1,HomeTeam,2.Matchday,"Aug 2, 2008"
11,Unirea Urziceni,FC Arges Pitesti,3,2,HomeTeam,2.Matchday,"Aug 2, 2008"
12,Farul Constanta,FC Rapid 1923,0,2,AwayTeam,2.Matchday,"Aug 2, 2008"
13,Politehnica Timisoara,Pandurii Targu Jiu,3,0,HomeTeam,2.Matchday,"Aug 2, 2008"
14,Politehnica Iasi,FC Vaslui,1,3,AwayTeam,2.Matchday,"Aug 3, 2008"
15,Dinamo Bukarest,Gaz Metan Medias,1,0,HomeTeam,2.Matchday,"Aug 3, 2008"
16,Steaua Bukarest,ACS SR Brasov,2,1,HomeTeam,2.Matchday,"Aug 3, 2008"
17,CFR Cluj,Gloria Buzau,2,0,HomeTeam,2.Matchday,"Aug 3, 2008"
18,Politehnica Iasi,Steaua Bukarest,0,2,AwayTeam,3.Matchday,"Aug 8, 2008"
19,FC Vaslui,Gloria Bistrita,1,0,HomeTeam,3.Matchday,"Aug 8, 2008"
20,Universitatea Craiova,Farul Constanta,3,2,HomeTeam,3.Matchday,"Aug 9, 2008"
21,Gaz Metan Medias,Politehnica Timisoara,5,1,HomeTeam,3.Matchday,"Aug 9, 2008"
22,Gloria Buzau,Otelul Galati,0,2,AwayTeam,3.Matchday,"Aug 9, 2008"
23,FC Rapid 1923,CFR Cluj,1,0,HomeTeam,3.Matchday,"Aug 9, 2008"
24,Pandurii Targu Jiu,Unirea Urziceni,1,5,AwayTeam,3.Matchday,"Aug 10, 2008"
25,CS Otopeni,Dinamo Bukarest,2,3,AwayTeam,3.Matchday,"Aug 10, 2008"
26,FC Arges Pitesti,ACS SR Brasov,1,0,HomeTeam,3.Matchday,"Aug 10, 2008"
27,Gloria Bistrita,Politehnica Iasi,3,1,HomeTeam,4.Matchday,"Aug 15, 2008"
28,Unirea Urziceni,Gaz Metan Medias,4,0,HomeTeam,4.Matchday,"Aug 15, 2008"
29,Politehnica Timisoara,CS Otopeni,3,1,HomeTeam,4.Matchday,"Aug 15, 2008"
30,ACS SR Brasov,Pandurii Targu Jiu,2,1,HomeTeam,4.Matchday,"Aug 16, 2008"
31,Steaua Bukarest,FC Arges Pitesti,2,0,HomeTeam,4.Matchday,"Aug 16, 2008"
32,Dinamo Bukarest,Gloria Buzau,4,1,HomeTeam,4.Matchday,"Aug 16, 2008"
33,Otelul Galati,FC Rapid 1923,2,1,HomeTeam,4.Matchday,"Aug 17, 2008"
34,Farul Constanta,FC Vaslui,1,0,HomeTeam,4.Matchday,"Aug 17, 2008"
35,CFR Cluj,Universitatea Craiova,1,1,Draw,4.Matchday,"Aug 17, 2008"
36,Gaz Metan Medias,ACS SR Brasov,0,0,Draw,5.Matchday,"Aug 22, 2008"
37,Gloria Bistrita,Steaua Bukarest,2,2,Draw,5.Matchday,"Aug 23, 2008"
38,Universitatea Craiova,Otelul Galati,1,0,HomeTeam,5.Matchday,"Aug 23, 2008"
39,Politehnica Iasi,Farul Constanta,2,1,HomeTeam,5.Matchday,"Aug 23, 2008"
40,FC Vaslui,CFR Cluj,2,1,HomeTeam,5.Matchday,"Aug 24, 2008"
41,Gloria Buzau,Politehnica Timisoara,1,2,AwayTeam,5.Matchday,"Aug 24, 2008"
42,FC Rapid 1923,Dinamo Bukarest,2,1,HomeTeam,5.Matchday,"Aug 24, 2008"
43,CS Otopeni,Unirea Urziceni,1,2,AwayTeam,5.Matchday,"Aug 25, 2008"
44,Pandurii Targu Jiu,FC Arges Pitesti,3,1,HomeTeam,5.Matchday,"Aug 25, 2008"
45,ACS SR Brasov,CS Otopeni,2,0,HomeTeam,6.Matchday,"Aug 29, 2008"
46,FC Arges Pitesti,Gaz Metan Medias,2,0,HomeTeam,6.Matchday,"Aug 29, 2008"
47,CFR Cluj,Politehnica Iasi,0,0,Draw,6.Matchday,"Aug 29, 2008"
48,Farul Constanta,Gloria Bistrita,2,1,HomeTeam,6.Matchday,"Aug 30, 2008"
49,Dinamo Bukarest,Universitatea Craiova,1,0,HomeTeam,6.Matchday,"Aug 30, 2008"
50,Otelul Galati,FC Vaslui,0,1,AwayTeam,6.Matchday,"Aug 31, 2008"
51,Unirea Urziceni,Gloria Buzau,2,1,HomeTeam,6.Matchday,"Aug 31, 2008"
52,Politehnica Timisoara,FC Rapid 1923,1,0,HomeTeam,6.Matchday,"Aug 31, 2008"
53,Steaua Bukarest,Pandurii Targu Jiu,1,0,HomeTeam,6.Matchday,"Sep 1, 2008"
54,Gloria Bistrita,CFR Cluj,1,2,AwayTeam,7.Matchday,"Sep 12, 2008"
55,CS Otopeni,FC Arges Pitesti,1,2,AwayTeam,7.Matchday,"Sep 12, 2008"
56,Universitatea Craiova,Politehnica Timisoara,1,3,AwayTeam,7.Matchday,"Sep 13, 2008"
57,FC Vaslui,Dinamo Bukarest,1,2,AwayTeam,7.Matchday,"Sep 13, 2008"
58,FC Rapid 1923,Unirea Urziceni,1,2,AwayTeam,7.Matchday,"Sep 13, 2008"
59,Farul Constanta,Steaua Bukarest,1,4,AwayTeam,7.Matchday,"Sep 13, 2008"
60,Gaz Metan Medias,Pandurii Targu Jiu,2,1,HomeTeam,7.Matchday,"Sep 14, 2008"
61,Politehnica Iasi,Otelul Galati,2,1,HomeTeam,7.Matchday,"Sep 14, 2008"
62,Gloria Buzau,ACS SR Brasov,0,2,AwayTeam,7.Matchday,"Sep 14, 2008"
63,Otelul Galati,Gloria Bistrita,1,0,HomeTeam,8.Matchday,"Sep 20, 2008"
64,FC Arges Pitesti,Gloria Buzau,1,1,Draw,8.Matchday,"Sep 20, 2008"
65,Pandurii Targu Jiu,CS Otopeni,1,1,Draw,8.Matchday,"Sep 20, 2008"
66,Politehnica Timisoara,FC Vaslui,3,1,HomeTeam,8.Matchday,"Sep 21, 2008"
67,Steaua Bukarest,Gaz Metan Medias,4,0,HomeTeam,8.Matchday,"Sep 21, 2008"
68,CFR Cluj,Farul Constanta,3,0,HomeTeam,8.Matchday,"Sep 21, 2008"
69,ACS SR Brasov,FC Rapid 1923,0,0,Draw,8.Matchday,"Sep 22, 2008"
70,Unirea Urziceni,Universitatea Craiova,1,2,AwayTeam,8.Matchday,"Sep 22, 2008"
71,Dinamo Bukarest,Politehnica Iasi,2,0,HomeTeam,8.Matchday,"Sep 22, 2008"
72,Gloria Bistrita,Dinamo Bukarest,1,2,AwayTeam,9.Matchday,"Sep 26, 2008"
73,Politehnica Iasi,Politehnica Timisoara,0,2,AwayTeam,9.Matchday,"Sep 26, 2008"
74,CFR Cluj,Steaua Bukarest,1,1,Draw,9.Matchday,"Sep 26, 2008"
75,Universitatea Craiova,ACS SR Brasov,0,0,Draw,9.Matchday,"Sep 27, 2008"
76,FC Vaslui,Unirea Urziceni,0,2,AwayTeam,9.Matchday,"Sep 27, 2008"
