,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Slavia Sofia,Lokomotiv Plovdiv,3,0,HomeTeam,1.Matchday,"Jul 17, 2015"
1,Botev Plovdiv,Levski Sofia,1,1,Draw,1.Matchday,"Jul 18, 2015"
2,FC Litex Lovetch,PFK Ludogorets Razgrad,2,0,HomeTeam,1.Matchday,"Jul 18, 2015"
3,OFK Pirin Blagoevgrad,Cherno More Varna,1,1,Draw,1.Matchday,"Jul 19, 2015"
4,PFC Beroe Stara Zagora,PFC Montana,0,0,Draw,1.Matchday,"Jul 19, 2015"
5,PFC Montana,Botev Plovdiv,6,0,HomeTeam,2.Matchday,"Jul 25, 2015"
6,Levski Sofia,FC Litex Lovetch,2,2,Draw,2.Matchday,"Jul 25, 2015"
7,Cherno More Varna,PFK Ludogorets Razgrad,2,3,AwayTeam,2.Matchday,"Jul 26, 2015"
8,Lokomotiv Plovdiv,PFC Beroe Stara Zagora,1,2,AwayTeam,2.Matchday,"Jul 26, 2015"
9,OFK Pirin Blagoevgrad,Slavia Sofia,0,3,AwayTeam,2.Matchday,"Jul 27, 2015"
10,Botev Plovdiv,Lokomotiv Plovdiv,1,1,Draw,3.Matchday,"Aug 1, 2015"
11,PFK Ludogorets Razgrad,Levski Sofia,2,0,HomeTeam,3.Matchday,"Aug 1, 2015"
12,Slavia Sofia,Cherno More Varna,0,1,AwayTeam,3.Matchday,"Aug 2, 2015"
13,PFC Beroe Stara Zagora,OFK Pirin Blagoevgrad,1,0,HomeTeam,3.Matchday,"Aug 2, 2015"
14,FC Litex Lovetch,PFC Montana,2,1,HomeTeam,3.Matchday,"Aug 3, 2015"
15,PFC Montana,PFK Ludogorets Razgrad,1,1,Draw,4.Matchday,"Aug 7, 2015"
16,Cherno More Varna,Levski Sofia,0,1,AwayTeam,4.Matchday,"Aug 8, 2015"
17,Lokomotiv Plovdiv,FC Litex Lovetch,1,1,Draw,4.Matchday,"Aug 8, 2015"
18,Slavia Sofia,PFC Beroe Stara Zagora,0,0,Draw,4.Matchday,"Aug 9, 2015"
19,OFK Pirin Blagoevgrad,Botev Plovdiv,0,1,AwayTeam,4.Matchday,"Aug 9, 2015"
20,FC Litex Lovetch,OFK Pirin Blagoevgrad,1,0,HomeTeam,5.Matchday,"Aug 14, 2015"
21,Levski Sofia,PFC Montana,2,0,HomeTeam,5.Matchday,"Aug 15, 2015"
22,Botev Plovdiv,Slavia Sofia,0,1,AwayTeam,5.Matchday,"Aug 16, 2015"
23,PFK Ludogorets Razgrad,Lokomotiv Plovdiv,1,0,HomeTeam,5.Matchday,"Aug 16, 2015"
24,PFC Beroe Stara Zagora,Cherno More Varna,1,1,Draw,5.Matchday,"Aug 17, 2015"
25,OFK Pirin Blagoevgrad,PFK Ludogorets Razgrad,0,3,AwayTeam,6.Matchday,"Aug 21, 2015"
26,Cherno More Varna,PFC Montana,1,0,HomeTeam,6.Matchday,"Aug 22, 2015"
27,PFC Beroe Stara Zagora,Botev Plovdiv,0,0,Draw,6.Matchday,"Aug 22, 2015"
28,Slavia Sofia,FC Litex Lovetch,0,0,Draw,6.Matchday,"Aug 23, 2015"
29,Lokomotiv Plovdiv,Levski Sofia,1,0,HomeTeam,6.Matchday,"Aug 23, 2015"
30,PFK Ludogorets Razgrad,Slavia Sofia,1,1,Draw,7.Matchday,"Aug 28, 2015"
31,Botev Plovdiv,Cherno More Varna,2,1,HomeTeam,7.Matchday,"Aug 29, 2015"
32,FC Litex Lovetch,PFC Beroe Stara Zagora,0,1,AwayTeam,7.Matchday,"Aug 29, 2015"
33,PFC Montana,Lokomotiv Plovdiv,2,0,HomeTeam,7.Matchday,"Aug 30, 2015"
34,Levski Sofia,OFK Pirin Blagoevgrad,0,0,Draw,7.Matchday,"Aug 30, 2015"
35,Cherno More Varna,Lokomotiv Plovdiv,2,1,HomeTeam,8.Matchday,"Sep 11, 2015"
36,Botev Plovdiv,FC Litex Lovetch,0,2,AwayTeam,8.Matchday,"Sep 12, 2015"
37,PFC Beroe Stara Zagora,PFK Ludogorets Razgrad,0,0,Draw,8.Matchday,"Sep 12, 2015"
38,Slavia Sofia,Levski Sofia,0,1,AwayTeam,8.Matchday,"Sep 13, 2015"
39,OFK Pirin Blagoevgrad,PFC Montana,0,0,Draw,8.Matchday,"Sep 13, 2015"
40,FC Litex Lovetch,Cherno More Varna,1,0,HomeTeam,9.Matchday,"Sep 18, 2015"
41,PFC Montana,Slavia Sofia,1,2,AwayTeam,9.Matchday,"Sep 19, 2015"
42,PFK Ludogorets Razgrad,Botev Plovdiv,2,1,HomeTeam,9.Matchday,"Sep 19, 2015"
