,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FC Kilikia Erewan,FC Ulisses Yerevan,0,1,AwayTeam,1.Matchday,"Mar 21, 2009"
1,FC Shirak Gyumri,FC Ararat Yerevan,1,0,HomeTeam,1.Matchday,"Mar 22, 2009"
2,Gandzasar Kapan,MIKA Aschtarak,0,2,AwayTeam,1.Matchday,"Mar 22, 2009"
3,FC Pyunik Erewan,FC Banants Yerevan,1,0,HomeTeam,1.Matchday,"Mar 22, 2009"
4,FC Ulisses Yerevan,FC Pyunik Erewan,0,3,AwayTeam,2.Matchday,"Apr 4, 2009"
5,FC Banants Yerevan,Gandzasar Kapan,1,0,HomeTeam,2.Matchday,"Apr 4, 2009"
6,FC Ararat Yerevan,FC Kilikia Erewan,0,2,AwayTeam,2.Matchday,"Apr 4, 2009"
7,MIKA Aschtarak,FC Shirak Gyumri,3,2,HomeTeam,2.Matchday,"Apr 5, 2009"
8,FC Shirak Gyumri,FC Banants Yerevan,1,2,AwayTeam,3.Matchday,"Apr 11, 2009"
9,MIKA Aschtarak,FC Ararat Yerevan,2,0,HomeTeam,3.Matchday,"Apr 11, 2009"
10,Gandzasar Kapan,FC Ulisses Yerevan,1,2,AwayTeam,3.Matchday,"Apr 11, 2009"
11,FC Pyunik Erewan,FC Kilikia Erewan,1,0,HomeTeam,3.Matchday,"Apr 11, 2009"
12,FC Kilikia Erewan,Gandzasar Kapan,2,1,HomeTeam,4.Matchday,"Apr 18, 2009"
13,FC Ararat Yerevan,FC Pyunik Erewan,0,2,AwayTeam,4.Matchday,"Apr 18, 2009"
14,FC Ulisses Yerevan,FC Shirak Gyumri,3,0,HomeTeam,4.Matchday,"Apr 18, 2009"
15,MIKA Aschtarak,FC Banants Yerevan,2,3,AwayTeam,4.Matchday,"Apr 19, 2009"
16,FC Shirak Gyumri,FC Kilikia Erewan,3,1,HomeTeam,5.Matchday,"Apr 25, 2009"
17,MIKA Aschtarak,FC Ulisses Yerevan,0,0,Draw,5.Matchday,"Apr 26, 2009"
18,FC Banants Yerevan,FC Ararat Yerevan,1,0,HomeTeam,5.Matchday,"Apr 26, 2009"
19,Gandzasar Kapan,FC Pyunik Erewan,0,4,AwayTeam,5.Matchday,"Apr 26, 2009"
20,FC Pyunik Erewan,FC Shirak Gyumri,4,0,HomeTeam,6.Matchday,"May 2, 2009"
21,FC Kilikia Erewan,MIKA Aschtarak,1,2,AwayTeam,6.Matchday,"May 2, 2009"
22,FC Ulisses Yerevan,FC Banants Yerevan,0,1,AwayTeam,6.Matchday,"May 3, 2009"
23,FC Ararat Yerevan,Gandzasar Kapan,0,2,AwayTeam,6.Matchday,"May 3, 2009"
24,FC Shirak Gyumri,Gandzasar Kapan,0,0,Draw,7.Matchday,"May 10, 2009"
25,FC Ararat Yerevan,FC Ulisses Yerevan,0,1,AwayTeam,7.Matchday,"May 10, 2009"
26,MIKA Aschtarak,FC Pyunik Erewan,2,2,Draw,7.Matchday,"May 13, 2009"
27,FC Banants Yerevan,FC Kilikia Erewan,3,0,HomeTeam,7.Matchday,"May 13, 2009"
28,MIKA Aschtarak,Gandzasar Kapan,2,0,HomeTeam,8.Matchday,"May 16, 2009"
29,FC Ararat Yerevan,FC Shirak Gyumri,1,3,AwayTeam,8.Matchday,"May 17, 2009"
30,FC Banants Yerevan,FC Pyunik Erewan,1,4,AwayTeam,8.Matchday,"May 17, 2009"
