,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,StageWinner,Date
25,AEL Limassol,Borussia Mönchengladbach,0,0,Draw,Group C,-,"Sep 20, 2012"
26,Borussia Mönchengladbach,Fenerbahce SK,2,4,AwayTeam,Group C,-,"Oct 4, 2012"
27,Olympique Marseille,AEL Limassol,5,1,HomeTeam,Group C,-,"Oct 4, 2012"
28,Borussia Mönchengladbach,Olympique Marseille,2,0,HomeTeam,Group C,-,"Oct 25, 2012"
29,AEL Limassol,Fenerbahce SK,0,1,AwayTeam,Group C,-,"Oct 25, 2012"
30,Olympique Marseille,Borussia Mönchengladbach,2,2,Draw,Group C,-,"Nov 8, 2012"
31,Fenerbahce SK,AEL Limassol,2,0,HomeTeam,Group C,-,"Nov 8, 2012"
32,Olympique Marseille,Fenerbahce SK,0,1,AwayTeam,Group C,-,"Nov 22, 2012"
33,Borussia Mönchengladbach,AEL Limassol,2,0,HomeTeam,Group C,-,"Nov 22, 2012"
34,AEL Limassol,Olympique Marseille,3,0,HomeTeam,Group C,-,"Dec 6, 2012"
35,Fenerbahce SK,Borussia Mönchengladbach,0,3,AwayTeam,Group C,-,"Dec 6, 2012"
36,CS Marítimo,Newcastle United,0,0,Draw,Group D,-,"Sep 20, 2012"
37,FC Girondins Bordeaux,Club Brugge KV,4,0,HomeTeam,Group D,-,"Sep 20, 2012"
38,Newcastle United,FC Girondins Bordeaux,3,0,HomeTeam,Group D,-,"Oct 4, 2012"
39,Club Brugge KV,CS Marítimo,2,0,HomeTeam,Group D,-,"Oct 4, 2012"
40,CS Marítimo,FC Girondins Bordeaux,1,1,Draw,Group D,-,"Oct 25, 2012"
41,Newcastle United,Club Brugge KV,1,0,HomeTeam,Group D,-,"Oct 25, 2012"
42,Club Brugge KV,Newcastle United,2,2,Draw,Group D,-,"Nov 8, 2012"
43,FC Girondins Bordeaux,CS Marítimo,1,0,HomeTeam,Group D,-,"Nov 8, 2012"
44,Club Brugge KV,FC Girondins Bordeaux,1,2,AwayTeam,Group D,-,"Nov 22, 2012"
45,Newcastle United,CS Marítimo,1,1,Draw,Group D,-,"Nov 22, 2012"
46,CS Marítimo,Club Brugge KV,2,1,HomeTeam,Group D,-,"Dec 6, 2012"
47,FC Girondins Bordeaux,Newcastle United,2,0,HomeTeam,Group D,-,"Dec 6, 2012"
48,VfB Stuttgart,Steaua Bukarest,2,2,Draw,Group E,-,"Sep 20, 2012"
49,FC Copenhagen,Molde FK,2,1,HomeTeam,Group E,-,"Sep 20, 2012"
50,Steaua Bukarest,FC Copenhagen,1,0,HomeTeam,Group E,-,"Oct 4, 2012"
51,Molde FK,VfB Stuttgart,2,0,HomeTeam,Group E,-,"Oct 4, 2012"
52,Steaua Bukarest,Molde FK,2,0,HomeTeam,Group E,-,"Oct 25, 2012"
53,VfB Stuttgart,FC Copenhagen,0,0,Draw,Group E,-,"Oct 25, 2012"
54,Molde FK,Steaua Bukarest,1,2,AwayTeam,Group E,-,"Nov 8, 2012"
55,FC Copenhagen,VfB Stuttgart,0,2,AwayTeam,Group E,-,"Nov 8, 2012"
56,Molde FK,FC Copenhagen,1,2,AwayTeam,Group E,-,"Nov 22, 2012"
57,Steaua Bukarest,VfB Stuttgart,1,5,AwayTeam,Group E,-,"Nov 22, 2012"
58,VfB Stuttgart,Molde FK,0,1,AwayTeam,Group E,-,"Dec 6, 2012"
59,FC Copenhagen,Steaua Bukarest,1,1,Draw,Group E,-,"Dec 6, 2012"
60,Dnipro Dnipropetrovsk,PSV Eindhoven,2,0,HomeTeam,Group F,-,"Sep 20, 2012"
61,SSC Napoli,AIK,4,0,HomeTeam,Group F,-,"Sep 20, 2012"
62,AIK,Dnipro Dnipropetrovsk,2,3,AwayTeam,Group F,-,"Oct 4, 2012"
63,PSV Eindhoven,SSC Napoli,3,0,HomeTeam,Group F,-,"Oct 4, 2012"
64,PSV Eindhoven,AIK,1,1,Draw,Group F,-,"Oct 25, 2012"
65,Dnipro Dnipropetrovsk,SSC Napoli,3,1,HomeTeam,Group F,-,"Oct 25, 2012"
66,SSC Napoli,Dnipro Dnipropetrovsk,4,2,HomeTeam,Group F,-,"Nov 8, 2012"
67,AIK,PSV Eindhoven,1,0,HomeTeam,Group F,-,"Nov 8, 2012"
68,PSV Eindhoven,Dnipro Dnipropetrovsk,1,2,AwayTeam,Group F,-,"Nov 22, 2012"
69,AIK,SSC Napoli,1,2,AwayTeam,Group F,-,"Nov 22, 2012"
70,Dnipro Dnipropetrovsk,AIK,4,0,HomeTeam,Group F,-,"Dec 6, 2012"
71,SSC Napoli,PSV Eindhoven,1,3,AwayTeam,Group F,-,"Dec 6, 2012"
72,Sporting CP,FC Basel 1893,0,0,Draw,Group G,-,"Sep 20, 2012"
73,KRC Genk,Videoton FC,3,0,HomeTeam,Group G,-,"Sep 20, 2012"
74,FC Basel 1893,KRC Genk,2,2,Draw,Group G,-,"Oct 4, 2012"
75,Videoton FC,Sporting CP,3,0,HomeTeam,Group G,-,"Oct 4, 2012"
76,Videoton FC,FC Basel 1893,2,1,HomeTeam,Group G,-,"Oct 25, 2012"
77,KRC Genk,Sporting CP,2,1,HomeTeam,Group G,-,"Oct 25, 2012"
78,FC Basel 1893,Videoton FC,1,0,HomeTeam,Group G,-,"Nov 8, 2012"
79,Sporting CP,KRC Genk,1,1,Draw,Group G,-,"Nov 8, 2012"
80,Videoton FC,KRC Genk,0,1,AwayTeam,Group G,-,"Nov 22, 2012"
81,FC Basel 1893,Sporting CP,3,0,HomeTeam,Group G,-,"Nov 22, 2012"
82,KRC Genk,FC Basel 1893,0,0,Draw,Group G,-,"Dec 6, 2012"
83,Sporting CP,Videoton FC,2,1,HomeTeam,Group G,-,"Dec 7, 2012"
84,FC Internazionale,Rubin Kazan,2,2,Draw,Group H,-,"Sep 20, 2012"
85,FK Partizan Belgrade,Neftchi Baku,0,0,Draw,Group H,-,"Sep 20, 2012"
86,Neftchi Baku,FC Internazionale,1,3,AwayTeam,Group H,-,"Oct 4, 2012"
87,Rubin Kazan,FK Partizan Belgrade,2,0,HomeTeam,Group H,-,"Oct 4, 2012"
88,Rubin Kazan,Neftchi Baku,1,0,HomeTeam,Group H,-,"Oct 25, 2012"
89,FC Internazionale,FK Partizan Belgrade,1,0,HomeTeam,Group H,-,"Oct 25, 2012"
90,Neftchi Baku,Rubin Kazan,0,1,AwayTeam,Group H,-,"Nov 8, 2012"
91,FK Partizan Belgrade,FC Internazionale,1,3,AwayTeam,Group H,-,"Nov 8, 2012"
92,Neftchi Baku,FK Partizan Belgrade,1,1,Draw,Group H,-,"Nov 22, 2012"
93,Rubin Kazan,FC Internazionale,3,0,HomeTeam,Group H,-,"Nov 22, 2012"
94,FC Internazionale,Neftchi Baku,2,2,Draw,Group H,-,"Dec 6, 2012"
95,FK Partizan Belgrade,Rubin Kazan,1,1,Draw,Group H,-,"Dec 6, 2012"
96,Olympique Lyon,AC Sparta Praha,2,1,HomeTeam,Group I,-,"Sep 20, 2012"
97,Athletic Bilbao,Ironi Kiryat Shmona,1,1,Draw,Group I,-,"Sep 20, 2012"
98,AC Sparta Praha,Athletic Bilbao,3,1,HomeTeam,Group I,-,"Oct 4, 2012"
99,Ironi Kiryat Shmona,Olympique Lyon,3,4,AwayTeam,Group I,-,"Oct 4, 2012"
100,AC Sparta Praha,Ironi Kiryat Shmona,3,1,HomeTeam,Group I,-,"Oct 25, 2012"
101,Olympique Lyon,Athletic Bilbao,2,1,HomeTeam,Group I,-,"Oct 25, 2012"
102,Ironi Kiryat Shmona,AC Sparta Praha,1,1,Draw,Group I,-,"Nov 8, 2012"
103,Athletic Bilbao,Olympique Lyon,2,3,AwayTeam,Group I,-,"Nov 8, 2012"
104,AC Sparta Praha,Olympique Lyon,1,1,Draw,Group I,-,"Nov 22, 2012"
105,Ironi Kiryat Shmona,Athletic Bilbao,0,2,AwayTeam,Group I,-,"Nov 28, 2012"
106,Olympique Lyon,Ironi Kiryat Shmona,2,0,HomeTeam,Group I,-,"Dec 6, 2012"
107,Athletic Bilbao,AC Sparta Praha,0,0,Draw,Group I,-,"Dec 6, 2012"
108,NK Maribor,Panathinaikos Athens,3,0,HomeTeam,Group J,-,"Sep 20, 2012"
109,Tottenham Hotspur,SS Lazio,0,0,Draw,Group J,-,"Sep 20, 2012"
110,SS Lazio,NK Maribor,1,0,HomeTeam,Group J,-,"Oct 4, 2012"
111,Panathinaikos Athens,Tottenham Hotspur,1,1,Draw,Group J,-,"Oct 4, 2012"
112,Panathinaikos Athens,SS Lazio,1,1,Draw,Group J,-,"Oct 25, 2012"
113,NK Maribor,Tottenham Hotspur,1,1,Draw,Group J,-,"Oct 25, 2012"
114,Tottenham Hotspur,NK Maribor,3,1,HomeTeam,Group J,-,"Nov 8, 2012"
115,SS Lazio,Panathinaikos Athens,3,0,HomeTeam,Group J,-,"Nov 8, 2012"
116,Panathinaikos Athens,NK Maribor,1,0,HomeTeam,Group J,-,"Nov 22, 2012"
117,SS Lazio,Tottenham Hotspur,0,0,Draw,Group J,-,"Nov 22, 2012"
118,NK Maribor,SS Lazio,1,4,AwayTeam,Group J,-,"Dec 6, 2012"
119,Tottenham Hotspur,Panathinaikos Athens,3,1,HomeTeam,Group J,-,"Dec 6, 2012"
120,Bayer 04 Leverkusen,Metalist Kharkiv,0,0,Draw,Group K,-,"Sep 20, 2012"
121,Rapid Vienna,Rosenborg BK,1,2,AwayTeam,Group K,-,"Sep 20, 2012"
122,Metalist Kharkiv,Rapid Vienna,2,0,HomeTeam,Group K,-,"Oct 4, 2012"
123,Rosenborg BK,Bayer 04 Leverkusen,0,1,AwayTeam,Group K,-,"Oct 4, 2012"
124,Rosenborg BK,Metalist Kharkiv,1,2,AwayTeam,Group K,-,"Oct 25, 2012"
125,Rapid Vienna,Bayer 04 Leverkusen,0,4,AwayTeam,Group K,-,"Oct 25, 2012"
126,Bayer 04 Leverkusen,Rapid Vienna,3,0,HomeTeam,Group K,-,"Nov 8, 2012"
127,Metalist Kharkiv,Rosenborg BK,3,1,HomeTeam,Group K,-,"Nov 8, 2012"
128,Rosenborg BK,Rapid Vienna,3,2,HomeTeam,Group K,-,"Nov 22, 2012"
129,Metalist Kharkiv,Bayer 04 Leverkusen,2,0,HomeTeam,Group K,-,"Nov 22, 2012"
130,Bayer 04 Leverkusen,Rosenborg BK,1,0,HomeTeam,Group K,-,"Dec 6, 2012"
131,Rapid Vienna,Metalist Kharkiv,1,0,HomeTeam,Group K,-,"Dec 6, 2012"
132,FC Twente Enschede,Hannover 96,2,2,Draw,Group L,-,"Sep 20, 2012"
133,Levante UD,Helsingborgs IF,1,0,HomeTeam,Group L,-,"Sep 20, 2012"
134,Hannover 96,Levante UD,2,1,HomeTeam,Group L,-,"Oct 4, 2012"
135,Helsingborgs IF,FC Twente Enschede,2,2,Draw,Group L,-,"Oct 4, 2012"
136,Helsingborgs IF,Hannover 96,1,2,AwayTeam,Group L,-,"Oct 25, 2012"
137,Levante UD,FC Twente Enschede,3,0,HomeTeam,Group L,-,"Oct 25, 2012"
138,Hannover 96,Helsingborgs IF,3,2,HomeTeam,Group L,-,"Nov 8, 2012"
139,FC Twente Enschede,Levante UD,0,0,Draw,Group L,-,"Nov 8, 2012"
140,Helsingborgs IF,Levante UD,1,3,AwayTeam,Group L,-,"Nov 22, 2012"
141,Hannover 96,FC Twente Enschede,0,0,Draw,Group L,-,"Nov 22, 2012"
142,FC Twente Enschede,Helsingborgs IF,1,3,AwayTeam,Group L,-,"Dec 6, 2012"
143,Levante UD,Hannover 96,2,2,Draw,Group L,-,"Dec 6, 2012"
144,Anzhi Makhachkala,Hannover 96,3,1,HomeTeam,intermediate stage 1st leg,-,"Feb 14, 2013"
145,Zenit St. Petersburg,Liverpool FC,2,0,HomeTeam,intermediate stage 1st leg,-,"Feb 14, 2013"
146,BATE Borisov,Fenerbahce SK,0,0,Draw,intermediate stage 1st leg,-,"Feb 14, 2013"
147,SSC Napoli,FC Viktoria Plzen,0,3,AwayTeam,intermediate stage 1st leg,-,"Feb 14, 2013"
148,Ajax Amsterdam,Steaua Bukarest,2,0,HomeTeam,intermediate stage 1st leg,-,"Feb 14, 2013"
149,Bayer 04 Leverkusen,SL Benfica,0,1,AwayTeam,intermediate stage 1st leg,-,"Feb 14, 2013"
150,AC Sparta Praha,Chelsea FC,0,1,AwayTeam,intermediate stage 1st leg,-,"Feb 14, 2013"
151,Dynamo Kyiv,FC Girondins Bordeaux,1,1,Draw,intermediate stage 1st leg,-,"Feb 14, 2013"
152,Levante UD,Olympiacos Piraeus,3,0,HomeTeam,intermediate stage 1st leg,-,"Feb 14, 2013"
153,Borussia Mönchengladbach,SS Lazio,3,3,Draw,intermediate stage 1st leg,-,"Feb 14, 2013"
154,VfB Stuttgart,KRC Genk,1,1,Draw,intermediate stage 1st leg,-,"Feb 14, 2013"
155,FC Internazionale,CFR Cluj,2,0,HomeTeam,intermediate stage 1st leg,-,"Feb 14, 2013"
156,Tottenham Hotspur,Olympique Lyon,2,1,HomeTeam,intermediate stage 1st leg,-,"Feb 14, 2013"
157,FC Basel 1893,Dnipro Dnipropetrovsk,2,0,HomeTeam,intermediate stage 1st leg,-,"Feb 14, 2013"
158,Atlético Madrid,Rubin Kazan,0,2,AwayTeam,intermediate stage 1st leg,-,"Feb 14, 2013"
159,Newcastle United,Metalist Kharkiv,0,0,Draw,intermediate stage 1st leg,-,"Feb 14, 2013"
160,Rubin Kazan,Atlético Madrid,0,1,AwayTeam,intermediate stage 2nd leg,Rubin Kazan,"Feb 21, 2013"
161,Olympique Lyon,Tottenham Hotspur,1,1,Draw,intermediate stage 2nd leg,Tottenham Hotspur,"Feb 21, 2013"
162,Dnipro Dnipropetrovsk,FC Basel 1893,1,1,Draw,intermediate stage 2nd leg,FC Basel 1893,"Feb 21, 2013"
163,KRC Genk,VfB Stuttgart,0,2,AwayTeam,intermediate stage 2nd leg,VfB Stuttgart,"Feb 21, 2013"
164,CFR Cluj,FC Internazionale,0,3,AwayTeam,intermediate stage 2nd leg,FC Internazionale,"Feb 21, 2013"
165,SS Lazio,Borussia Mönchengladbach,2,0,HomeTeam,intermediate stage 2nd leg,SS Lazio,"Feb 21, 2013"
166,Metalist Kharkiv,Newcastle United,0,1,AwayTeam,intermediate stage 2nd leg,Newcastle United,"Feb 21, 2013"
167,Fenerbahce SK,BATE Borisov,1,0,HomeTeam,intermediate stage 2nd leg,Fenerbahce SK,"Feb 21, 2013"
168,Chelsea FC,AC Sparta Praha,1,1,Draw,intermediate stage 2nd leg,Chelsea FC,"Feb 21, 2013"
169,SL Benfica,Bayer 04 Leverkusen,2,1,HomeTeam,intermediate stage 2nd leg,SL Benfica,"Feb 21, 2013"
170,Liverpool FC,Zenit St. Petersburg,3,1,HomeTeam,intermediate stage 2nd leg,Zenit St. Petersburg,"Feb 21, 2013"
171,FC Viktoria Plzen,SSC Napoli,2,0,HomeTeam,intermediate stage 2nd leg,FC Viktoria Plzen,"Feb 21, 2013"
172,Hannover 96,Anzhi Makhachkala,1,1,Draw,intermediate stage 2nd leg,Anzhi Makhachkala,"Feb 21, 2013"
173,Steaua Bukarest,Ajax Amsterdam,3,0,HomeTeam,intermediate stage 2nd leg,Steaua Bukarest,"Feb 21, 2013"
174,FC Girondins Bordeaux,Dynamo Kyiv,1,0,HomeTeam,intermediate stage 2nd leg,FC Girondins Bordeaux,"Feb 21, 2013"
175,Olympiacos Piraeus,Levante UD,0,1,AwayTeam,intermediate stage 2nd leg,Levante UD,"Feb 21, 2013"
176,Anzhi Makhachkala,Newcastle United,0,0,Draw,last 16 1st leg,-,"Mar 7, 2013"
177,FC Viktoria Plzen,Fenerbahce SK,0,1,AwayTeam,last 16 1st leg,-,"Mar 7, 2013"
178,Steaua Bukarest,Chelsea FC,1,0,HomeTeam,last 16 1st leg,-,"Mar 7, 2013"
179,VfB Stuttgart,SS Lazio,0,2,AwayTeam,last 16 1st leg,-,"Mar 7, 2013"
180,Levante UD,Rubin Kazan,0,0,Draw,last 16 1st leg,-,"Mar 7, 2013"
181,SL Benfica,FC Girondins Bordeaux,1,0,HomeTeam,last 16 1st leg,-,"Mar 7, 2013"
182,FC Basel 1893,Zenit St. Petersburg,2,0,HomeTeam,last 16 1st leg,-,"Mar 7, 2013"
183,Tottenham Hotspur,FC Internazionale,3,0,HomeTeam,last 16 1st leg,-,"Mar 7, 2013"
184,Rubin Kazan,Levante UD,2,0,HomeTeam,last 16 2nd leg,Rubin Kazan,"Mar 14, 2013"
185,Zenit St. Petersburg,FC Basel 1893,1,0,HomeTeam,last 16 2nd leg,FC Basel 1893,"Mar 14, 2013"
186,FC Internazionale,Tottenham Hotspur,4,1,HomeTeam,last 16 2nd leg,Tottenham Hotspur,"Mar 14, 2013"
187,Fenerbahce SK,FC Viktoria Plzen,1,1,Draw,last 16 2nd leg,Fenerbahce SK,"Mar 14, 2013"
188,Chelsea FC,Steaua Bukarest,3,1,HomeTeam,last 16 2nd leg,Chelsea FC,"Mar 14, 2013"
189,SS Lazio,VfB Stuttgart,3,1,HomeTeam,last 16 2nd leg,SS Lazio,"Mar 14, 2013"
190,FC Girondins Bordeaux,SL Benfica,2,3,AwayTeam,last 16 2nd leg,SL Benfica,"Mar 14, 2013"
191,Newcastle United,Anzhi Makhachkala,1,0,HomeTeam,last 16 2nd leg,Newcastle United,"Mar 14, 2013"
192,Chelsea FC,Rubin Kazan,3,1,HomeTeam,Quarter-Finals 1st leg,-,"Apr 4, 2013"
193,SL Benfica,Newcastle United,3,1,HomeTeam,Quarter-Finals 1st leg,-,"Apr 4, 2013"
194,Tottenham Hotspur,FC Basel 1893,2,2,Draw,Quarter-Finals 1st leg,-,"Apr 4, 2013"
195,Fenerbahce SK,SS Lazio,2,0,HomeTeam,Quarter-Finals 1st leg,-,"Apr 4, 2013"
196,Rubin Kazan,Chelsea FC,3,2,HomeTeam,Quarter-Finals 2nd leg,Chelsea FC,"Apr 11, 2013"
197,Newcastle United,SL Benfica,1,1,Draw,Quarter-Finals 2nd leg,SL Benfica,"Apr 11, 2013"
198,FC Basel 1893,Tottenham Hotspur,6,3,HomeTeam,Quarter-Finals 2nd leg,FC Basel 1893,"Apr 11, 2013"
199,SS Lazio,Fenerbahce SK,1,1,Draw,Quarter-Finals 2nd leg,Fenerbahce SK,"Apr 11, 2013"
200,Fenerbahce SK,SL Benfica,1,0,HomeTeam,Semi-Finals 1st Leg,-,"Apr 25, 2013"
201,FC Basel 1893,Chelsea FC,1,2,AwayTeam,Semi-Finals 1st Leg,-,"Apr 25, 2013"
202,SL Benfica,Fenerbahce SK,3,1,HomeTeam,Semi-Finals 2nd Leg,SL Benfica,"May 2, 2013"
203,Chelsea FC,FC Basel 1893,3,1,HomeTeam,Semi-Finals 2nd Leg,Chelsea FC,"May 2, 2013"
204,SL Benfica,Chelsea FC,1,2,AwayTeam,Final,Chelsea FC,"May 15, 2013"
