,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,NK Maribor,ND Gorica,2,1,HomeTeam,1.Matchday,"Jul 16, 2011"
1,NK Triglav Kranj,NK Nafta 1903,2,1,HomeTeam,1.Matchday,"Jul 17, 2011"
2,NS Mura,FC Koper,1,0,HomeTeam,1.Matchday,"Jul 17, 2011"
3,NK Rudar Velenje,NK Domzale,0,2,AwayTeam,1.Matchday,"Jul 17, 2011"
4,NK Olimpija Ljubljana,NK Celje,0,3,AwayTeam,1.Matchday,"Jul 17, 2011"
5,NK Rudar Velenje,NK Triglav Kranj,5,0,HomeTeam,2.Matchday,"Jul 23, 2011"
6,ND Gorica,NS Mura,1,1,Draw,2.Matchday,"Jul 23, 2011"
7,NK Nafta 1903,NK Maribor,1,2,AwayTeam,2.Matchday,"Jul 23, 2011"
8,NK Domzale,NK Celje,1,0,HomeTeam,2.Matchday,"Jul 24, 2011"
9,FC Koper,NK Olimpija Ljubljana,1,1,Draw,2.Matchday,"Jul 24, 2011"
10,NK Maribor,NK Rudar Velenje,2,1,HomeTeam,3.Matchday,"Jul 30, 2011"
11,NK Celje,FC Koper,2,0,HomeTeam,3.Matchday,"Jul 30, 2011"
12,NK Triglav Kranj,NK Domzale,0,4,AwayTeam,3.Matchday,"Jul 31, 2011"
13,NS Mura,NK Nafta 1903,0,2,AwayTeam,3.Matchday,"Jul 31, 2011"
14,NK Olimpija Ljubljana,ND Gorica,2,1,HomeTeam,3.Matchday,"Jul 31, 2011"
15,NK Triglav Kranj,NK Maribor,0,2,AwayTeam,4.Matchday,"Aug 6, 2011"
16,NK Rudar Velenje,NS Mura,1,0,HomeTeam,4.Matchday,"Aug 6, 2011"
17,ND Gorica,NK Celje,2,0,HomeTeam,4.Matchday,"Aug 6, 2011"
18,NK Domzale,FC Koper,1,1,Draw,4.Matchday,"Aug 6, 2011"
19,NK Nafta 1903,NK Olimpija Ljubljana,1,1,Draw,4.Matchday,"Aug 7, 2011"
20,NK Celje,NK Nafta 1903,1,1,Draw,5.Matchday,"Aug 12, 2011"
21,FC Koper,ND Gorica,0,4,AwayTeam,5.Matchday,"Aug 13, 2011"
22,NK Maribor,NK Domzale,0,0,Draw,5.Matchday,"Aug 13, 2011"
23,NS Mura,NK Triglav Kranj,0,1,AwayTeam,5.Matchday,"Aug 14, 2011"
24,NK Olimpija Ljubljana,NK Rudar Velenje,3,1,HomeTeam,5.Matchday,"Aug 14, 2011"
25,NK Nafta 1903,FC Koper,0,0,Draw,6.Matchday,"Aug 19, 2011"
26,NK Rudar Velenje,NK Celje,3,3,Draw,6.Matchday,"Aug 20, 2011"
27,NK Domzale,ND Gorica,0,3,AwayTeam,6.Matchday,"Aug 20, 2011"
28,NK Triglav Kranj,NK Olimpija Ljubljana,0,1,AwayTeam,6.Matchday,"Aug 21, 2011"
29,NK Maribor,NS Mura,6,0,HomeTeam,6.Matchday,"Aug 21, 2011"
30,NK Celje,NK Triglav Kranj,1,2,AwayTeam,7.Matchday,"Aug 27, 2011"
31,FC Koper,NK Rudar Velenje,1,1,Draw,7.Matchday,"Aug 27, 2011"
32,NS Mura,NK Domzale,1,1,Draw,7.Matchday,"Aug 28, 2011"
33,NK Olimpija Ljubljana,NK Maribor,4,1,HomeTeam,7.Matchday,"Aug 28, 2011"
34,ND Gorica,NK Nafta 1903,2,1,HomeTeam,7.Matchday,"Aug 28, 2011"
35,NK Rudar Velenje,ND Gorica,1,0,HomeTeam,8.Matchday,"Sep 10, 2011"
36,NK Maribor,NK Celje,5,2,HomeTeam,8.Matchday,"Sep 10, 2011"
37,NK Domzale,NK Nafta 1903,2,1,HomeTeam,8.Matchday,"Sep 10, 2011"
38,NS Mura,NK Olimpija Ljubljana,4,2,HomeTeam,8.Matchday,"Sep 11, 2011"
39,NK Triglav Kranj,FC Koper,0,3,AwayTeam,8.Matchday,"Sep 11, 2011"
40,NK Celje,NS Mura,0,1,AwayTeam,9.Matchday,"Sep 17, 2011"
41,NK Olimpija Ljubljana,NK Domzale,3,1,HomeTeam,9.Matchday,"Sep 17, 2011"
42,ND Gorica,NK Triglav Kranj,0,0,Draw,9.Matchday,"Sep 17, 2011"
43,NK Nafta 1903,NK Rudar Velenje,1,2,AwayTeam,9.Matchday,"Sep 17, 2011"
44,FC Koper,NK Maribor,2,2,Draw,9.Matchday,"Sep 18, 2011"
45,NK Domzale,NK Rudar Velenje,2,3,AwayTeam,10.Matchday,"Sep 20, 2011"
46,NK Celje,NK Olimpija Ljubljana,0,0,Draw,10.Matchday,"Sep 21, 2011"
47,ND Gorica,NK Maribor,1,1,Draw,10.Matchday,"Sep 21, 2011"
48,FC Koper,NS Mura,0,0,Draw,10.Matchday,"Sep 21, 2011"
49,NK Nafta 1903,NK Triglav Kranj,1,0,HomeTeam,10.Matchday,"Sep 21, 2011"
50,NK Celje,NK Domzale,3,0,HomeTeam,11.Matchday,"Sep 24, 2011"
51,NK Olimpija Ljubljana,FC Koper,3,1,HomeTeam,11.Matchday,"Sep 24, 2011"
52,NK Triglav Kranj,NK Rudar Velenje,0,0,Draw,11.Matchday,"Sep 25, 2011"
53,NS Mura,ND Gorica,1,0,HomeTeam,11.Matchday,"Sep 25, 2011"
54,NK Maribor,NK Nafta 1903,0,2,AwayTeam,11.Matchday,"Sep 25, 2011"
