,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FC Tirol Innsbruck,VfB Admira Wacker Mödling,6,1,HomeTeam,1.Matchday,"Jul 4, 2000"
1,SV Wüstenrot Salzburg,Rapid Vienna,0,3,AwayTeam,1.Matchday,"Jul 5, 2000"
2,Austria Vienna,Grazer AK,4,0,HomeTeam,1.Matchday,"Jul 5, 2000"
3,SV Ried,Casino Schwarz-Weiss Bregenz,3,1,HomeTeam,1.Matchday,"Jul 5, 2000"
4,SK Sturm Graz,LASK,5,1,HomeTeam,1.Matchday,"Jul 5, 2000"
5,VfB Admira Wacker Mödling,Austria Vienna,0,0,Draw,2.Matchday,"Jul 11, 2000"
6,Rapid Vienna,SK Sturm Graz,4,1,HomeTeam,2.Matchday,"Jul 12, 2000"
7,Casino Schwarz-Weiss Bregenz,FC Tirol Innsbruck,2,2,Draw,2.Matchday,"Jul 12, 2000"
8,Grazer AK,SV Ried,0,3,AwayTeam,2.Matchday,"Jul 12, 2000"
9,LASK,SV Wüstenrot Salzburg,0,2,AwayTeam,2.Matchday,"Jul 12, 2000"
10,Rapid Vienna,LASK,2,0,HomeTeam,3.Matchday,"Jul 18, 2000"
11,SK Sturm Graz,Austria Vienna,1,1,Draw,3.Matchday,"Jul 19, 2000"
12,SV Wüstenrot Salzburg,Casino Schwarz-Weiss Bregenz,2,0,HomeTeam,3.Matchday,"Jul 19, 2000"
13,SV Ried,VfB Admira Wacker Mödling,3,2,HomeTeam,3.Matchday,"Jul 19, 2000"
14,FC Tirol Innsbruck,Grazer AK,1,1,Draw,3.Matchday,"Jul 19, 2000"
15,VfB Admira Wacker Mödling,SK Sturm Graz,0,1,AwayTeam,4.Matchday,"Jul 15, 2000"
16,LASK,FC Tirol Innsbruck,0,2,AwayTeam,4.Matchday,"Jul 25, 2000"
17,Casino Schwarz-Weiss Bregenz,Rapid Vienna,1,1,Draw,4.Matchday,"Jul 26, 2000"
18,Austria Vienna,SV Ried,2,1,HomeTeam,4.Matchday,"Aug 5, 2000"
19,Grazer AK,SV Wüstenrot Salzburg,1,1,Draw,4.Matchday,"Aug 5, 2000"
20,SV Wüstenrot Salzburg,VfB Admira Wacker Mödling,3,1,HomeTeam,5.Matchday,"Jul 29, 2000"
21,LASK,Casino Schwarz-Weiss Bregenz,3,1,HomeTeam,5.Matchday,"Jul 29, 2000"
22,Rapid Vienna,Grazer AK,1,1,Draw,5.Matchday,"Jul 29, 2000"
23,SK Sturm Graz,SV Ried,4,2,HomeTeam,5.Matchday,"Jul 29, 2000"
24,FC Tirol Innsbruck,Austria Vienna,0,2,AwayTeam,5.Matchday,"Jul 30, 2000"
25,VfB Admira Wacker Mödling,Rapid Vienna,2,4,AwayTeam,6.Matchday,"Aug 2, 2000"
26,Grazer AK,LASK,3,1,HomeTeam,6.Matchday,"Aug 2, 2000"
