,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Dinamo Moscow,Volga Nizhniy Novgorod,2,2,Draw,1.Matchday,"Jul 14, 2013"
1,Anzhi Makhachkala,Lokomotiv Moscow,2,2,Draw,1.Matchday,"Jul 14, 2013"
2,Kuban Krasnodar,Rubin Kazan,1,1,Draw,1.Matchday,"Jul 14, 2013"
3,FK Rostov,Terek Grozny,2,1,HomeTeam,1.Matchday,"Jul 15, 2013"
4,Amkar Perm,Tom Tomsk,2,0,HomeTeam,1.Matchday,"Jul 16, 2013"
5,Krylya Sovetov Samara,Spartak Moscow,1,2,AwayTeam,1.Matchday,"Jul 16, 2013"
6,Ural Yekaterinburg,CSKA Moscow,2,2,Draw,1.Matchday,"Jul 17, 2013"
7,FK Krasnodar,Zenit St. Petersburg,1,2,AwayTeam,1.Matchday,"Jul 17, 2013"
8,Dinamo Moscow,Anzhi Makhachkala,2,1,HomeTeam,2.Matchday,"Jul 19, 2013"
9,Tom Tomsk,Kuban Krasnodar,1,2,AwayTeam,2.Matchday,"Jul 20, 2013"
10,Volga Nizhniy Novgorod,Lokomotiv Moscow,1,2,AwayTeam,2.Matchday,"Jul 20, 2013"
11,Terek Grozny,Amkar Perm,1,1,Draw,2.Matchday,"Jul 20, 2013"
12,Rubin Kazan,Zenit St. Petersburg,2,1,HomeTeam,2.Matchday,"Jul 21, 2013"
13,Ural Yekaterinburg,Spartak Moscow,0,2,AwayTeam,2.Matchday,"Jul 21, 2013"
14,FK Rostov,FK Krasnodar,2,2,Draw,2.Matchday,"Jul 21, 2013"
15,CSKA Moscow,Krylya Sovetov Samara,2,1,HomeTeam,2.Matchday,"Jul 22, 2013"
16,Zenit St. Petersburg,Kuban Krasnodar,1,1,Draw,3.Matchday,"Jul 26, 2013"
17,Dinamo Moscow,Spartak Moscow,1,4,AwayTeam,3.Matchday,"Jul 27, 2013"
18,Ural Yekaterinburg,Volga Nizhniy Novgorod,1,2,AwayTeam,3.Matchday,"Jul 27, 2013"
19,FK Rostov,Tom Tomsk,3,0,HomeTeam,3.Matchday,"Jul 27, 2013"
20,Lokomotiv Moscow,CSKA Moscow,1,2,AwayTeam,3.Matchday,"Jul 28, 2013"
