,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Manchester United,Leicester City,2,1,HomeTeam,1.Matchday,"Aug 10, 2018"
1,Newcastle United,Tottenham Hotspur,1,2,AwayTeam,1.Matchday,"Aug 11, 2018"
2,AFC Bournemouth,Cardiff City,2,0,HomeTeam,1.Matchday,"Aug 11, 2018"
3,Fulham FC,Crystal Palace,0,2,AwayTeam,1.Matchday,"Aug 11, 2018"
4,Huddersfield Town,Chelsea FC,0,3,AwayTeam,1.Matchday,"Aug 11, 2018"
5,Watford FC,Brighton & Hove Albion,2,0,HomeTeam,1.Matchday,"Aug 11, 2018"
6,Wolverhampton Wanderers,Everton FC,2,2,Draw,1.Matchday,"Aug 11, 2018"
7,Liverpool FC,West Ham United,4,0,HomeTeam,1.Matchday,"Aug 12, 2018"
8,Southampton FC,Burnley FC,0,0,Draw,1.Matchday,"Aug 12, 2018"
9,Arsenal FC,Manchester City,0,2,AwayTeam,1.Matchday,"Aug 12, 2018"
10,Cardiff City,Newcastle United,0,0,Draw,2.Matchday,"Aug 18, 2018"
11,Everton FC,Southampton FC,2,1,HomeTeam,2.Matchday,"Aug 18, 2018"
12,Leicester City,Wolverhampton Wanderers,2,0,HomeTeam,2.Matchday,"Aug 18, 2018"
13,Tottenham Hotspur,Fulham FC,3,1,HomeTeam,2.Matchday,"Aug 18, 2018"
14,West Ham United,AFC Bournemouth,1,2,AwayTeam,2.Matchday,"Aug 18, 2018"
15,Chelsea FC,Arsenal FC,3,2,HomeTeam,2.Matchday,"Aug 18, 2018"
16,Burnley FC,Watford FC,1,3,AwayTeam,2.Matchday,"Aug 19, 2018"
17,Manchester City,Huddersfield Town,6,1,HomeTeam,2.Matchday,"Aug 19, 2018"
18,Brighton & Hove Albion,Manchester United,3,2,HomeTeam,2.Matchday,"Aug 19, 2018"
19,Crystal Palace,Liverpool FC,0,2,AwayTeam,2.Matchday,"Aug 20, 2018"
20,Wolverhampton Wanderers,Manchester City,1,1,Draw,3.Matchday,"Aug 25, 2018"
21,Arsenal FC,West Ham United,3,1,HomeTeam,3.Matchday,"Aug 25, 2018"
22,AFC Bournemouth,Everton FC,2,2,Draw,3.Matchday,"Aug 25, 2018"
23,Huddersfield Town,Cardiff City,0,0,Draw,3.Matchday,"Aug 25, 2018"
24,Southampton FC,Leicester City,1,2,AwayTeam,3.Matchday,"Aug 25, 2018"
25,Liverpool FC,Brighton & Hove Albion,1,0,HomeTeam,3.Matchday,"Aug 25, 2018"
26,Watford FC,Crystal Palace,2,1,HomeTeam,3.Matchday,"Aug 26, 2018"
27,Fulham FC,Burnley FC,4,2,HomeTeam,3.Matchday,"Aug 26, 2018"
28,Newcastle United,Chelsea FC,1,2,AwayTeam,3.Matchday,"Aug 26, 2018"
29,Manchester United,Tottenham Hotspur,0,3,AwayTeam,3.Matchday,"Aug 27, 2018"
30,Leicester City,Liverpool FC,1,2,AwayTeam,4.Matchday,"Sep 1, 2018"
31,Brighton & Hove Albion,Fulham FC,2,2,Draw,4.Matchday,"Sep 1, 2018"
32,Chelsea FC,AFC Bournemouth,2,0,HomeTeam,4.Matchday,"Sep 1, 2018"
33,Crystal Palace,Southampton FC,0,2,AwayTeam,4.Matchday,"Sep 1, 2018"
34,Everton FC,Huddersfield Town,1,1,Draw,4.Matchday,"Sep 1, 2018"
35,West Ham United,Wolverhampton Wanderers,0,1,AwayTeam,4.Matchday,"Sep 1, 2018"
36,Manchester City,Newcastle United,2,1,HomeTeam,4.Matchday,"Sep 1, 2018"
37,Cardiff City,Arsenal FC,2,3,AwayTeam,4.Matchday,"Sep 2, 2018"
38,Burnley FC,Manchester United,0,2,AwayTeam,4.Matchday,"Sep 2, 2018"
39,Watford FC,Tottenham Hotspur,2,1,HomeTeam,4.Matchday,"Sep 2, 2018"
40,Tottenham Hotspur,Liverpool FC,1,2,AwayTeam,5.Matchday,"Sep 15, 2018"
41,AFC Bournemouth,Leicester City,4,2,HomeTeam,5.Matchday,"Sep 15, 2018"
42,Chelsea FC,Cardiff City,4,1,HomeTeam,5.Matchday,"Sep 15, 2018"
43,Huddersfield Town,Crystal Palace,0,1,AwayTeam,5.Matchday,"Sep 15, 2018"
44,Manchester City,Fulham FC,3,0,HomeTeam,5.Matchday,"Sep 15, 2018"
45,Newcastle United,Arsenal FC,1,2,AwayTeam,5.Matchday,"Sep 15, 2018"
46,Watford FC,Manchester United,1,2,AwayTeam,5.Matchday,"Sep 15, 2018"
47,Wolverhampton Wanderers,Burnley FC,1,0,HomeTeam,5.Matchday,"Sep 16, 2018"
48,Everton FC,West Ham United,1,3,AwayTeam,5.Matchday,"Sep 16, 2018"
49,Southampton FC,Brighton & Hove Albion,2,2,Draw,5.Matchday,"Sep 17, 2018"
50,Fulham FC,Watford FC,1,1,Draw,6.Matchday,"Sep 22, 2018"
51,Burnley FC,AFC Bournemouth,4,0,HomeTeam,6.Matchday,"Sep 22, 2018"
52,Cardiff City,Manchester City,0,5,AwayTeam,6.Matchday,"Sep 22, 2018"
53,Crystal Palace,Newcastle United,0,0,Draw,6.Matchday,"Sep 22, 2018"
54,Leicester City,Huddersfield Town,3,1,HomeTeam,6.Matchday,"Sep 22, 2018"
55,Liverpool FC,Southampton FC,3,0,HomeTeam,6.Matchday,"Sep 22, 2018"
56,Manchester United,Wolverhampton Wanderers,1,1,Draw,6.Matchday,"Sep 22, 2018"
57,Brighton & Hove Albion,Tottenham Hotspur,1,2,AwayTeam,6.Matchday,"Sep 22, 2018"
58,West Ham United,Chelsea FC,0,0,Draw,6.Matchday,"Sep 23, 2018"
59,Arsenal FC,Everton FC,2,0,HomeTeam,6.Matchday,"Sep 23, 2018"
60,West Ham United,Manchester United,3,1,HomeTeam,7.Matchday,"Sep 29, 2018"
61,Arsenal FC,Watford FC,2,0,HomeTeam,7.Matchday,"Sep 29, 2018"
62,Everton FC,Fulham FC,3,0,HomeTeam,7.Matchday,"Sep 29, 2018"
63,Huddersfield Town,Tottenham Hotspur,0,2,AwayTeam,7.Matchday,"Sep 29, 2018"
64,Manchester City,Brighton & Hove Albion,2,0,HomeTeam,7.Matchday,"Sep 29, 2018"
65,Newcastle United,Leicester City,0,2,AwayTeam,7.Matchday,"Sep 29, 2018"
66,Wolverhampton Wanderers,Southampton FC,2,0,HomeTeam,7.Matchday,"Sep 29, 2018"
67,Chelsea FC,Liverpool FC,1,1,Draw,7.Matchday,"Sep 29, 2018"
68,Cardiff City,Burnley FC,1,2,AwayTeam,7.Matchday,"Sep 30, 2018"
69,AFC Bournemouth,Crystal Palace,2,1,HomeTeam,7.Matchday,"Oct 1, 2018"
70,Brighton & Hove Albion,West Ham United,1,0,HomeTeam,8.Matchday,"Oct 5, 2018"
71,Burnley FC,Huddersfield Town,1,1,Draw,8.Matchday,"Oct 6, 2018"
72,Crystal Palace,Wolverhampton Wanderers,0,1,AwayTeam,8.Matchday,"Oct 6, 2018"
73,Leicester City,Everton FC,1,2,AwayTeam,8.Matchday,"Oct 6, 2018"
74,Tottenham Hotspur,Cardiff City,1,0,HomeTeam,8.Matchday,"Oct 6, 2018"
75,Watford FC,AFC Bournemouth,0,4,AwayTeam,8.Matchday,"Oct 6, 2018"
76,Manchester United,Newcastle United,3,2,HomeTeam,8.Matchday,"Oct 6, 2018"
77,Fulham FC,Arsenal FC,1,5,AwayTeam,8.Matchday,"Oct 7, 2018"
78,Southampton FC,Chelsea FC,0,3,AwayTeam,8.Matchday,"Oct 7, 2018"
79,Liverpool FC,Manchester City,0,0,Draw,8.Matchday,"Oct 7, 2018"
80,Chelsea FC,Manchester United,2,2,Draw,9.Matchday,"Oct 20, 2018"
81,AFC Bournemouth,Southampton FC,0,0,Draw,9.Matchday,"Oct 20, 2018"
82,Cardiff City,Fulham FC,4,2,HomeTeam,9.Matchday,"Oct 20, 2018"
83,Manchester City,Burnley FC,5,0,HomeTeam,9.Matchday,"Oct 20, 2018"
84,Newcastle United,Brighton & Hove Albion,0,1,AwayTeam,9.Matchday,"Oct 20, 2018"
85,West Ham United,Tottenham Hotspur,0,1,AwayTeam,9.Matchday,"Oct 20, 2018"
86,Wolverhampton Wanderers,Watford FC,0,2,AwayTeam,9.Matchday,"Oct 20, 2018"
87,Huddersfield Town,Liverpool FC,0,1,AwayTeam,9.Matchday,"Oct 20, 2018"
88,Everton FC,Crystal Palace,2,0,HomeTeam,9.Matchday,"Oct 21, 2018"
89,Arsenal FC,Leicester City,3,1,HomeTeam,9.Matchday,"Oct 22, 2018"
90,Brighton & Hove Albion,Wolverhampton Wanderers,1,0,HomeTeam,10.Matchday,"Oct 27, 2018"
91,Fulham FC,AFC Bournemouth,0,3,AwayTeam,10.Matchday,"Oct 27, 2018"
92,Liverpool FC,Cardiff City,4,1,HomeTeam,10.Matchday,"Oct 27, 2018"
93,Southampton FC,Newcastle United,0,0,Draw,10.Matchday,"Oct 27, 2018"
94,Watford FC,Huddersfield Town,3,0,HomeTeam,10.Matchday,"Oct 27, 2018"
95,Leicester City,West Ham United,1,1,Draw,10.Matchday,"Oct 27, 2018"
96,Burnley FC,Chelsea FC,0,4,AwayTeam,10.Matchday,"Oct 28, 2018"
97,Crystal Palace,Arsenal FC,2,2,Draw,10.Matchday,"Oct 28, 2018"
98,Manchester United,Everton FC,2,1,HomeTeam,10.Matchday,"Oct 28, 2018"
99,Tottenham Hotspur,Manchester City,0,1,AwayTeam,10.Matchday,"Oct 29, 2018"
100,AFC Bournemouth,Manchester United,1,2,AwayTeam,11.Matchday,"Nov 3, 2018"
101,Cardiff City,Leicester City,0,1,AwayTeam,11.Matchday,"Nov 3, 2018"
102,Everton FC,Brighton & Hove Albion,3,1,HomeTeam,11.Matchday,"Nov 3, 2018"
103,Newcastle United,Watford FC,1,0,HomeTeam,11.Matchday,"Nov 3, 2018"
104,West Ham United,Burnley FC,4,2,HomeTeam,11.Matchday,"Nov 3, 2018"
105,Arsenal FC,Liverpool FC,1,1,Draw,11.Matchday,"Nov 3, 2018"
106,Wolverhampton Wanderers,Tottenham Hotspur,2,3,AwayTeam,11.Matchday,"Nov 3, 2018"
107,Manchester City,Southampton FC,6,1,HomeTeam,11.Matchday,"Nov 4, 2018"
108,Chelsea FC,Crystal Palace,3,1,HomeTeam,11.Matchday,"Nov 4, 2018"
109,Huddersfield Town,Fulham FC,1,0,HomeTeam,11.Matchday,"Nov 5, 2018"
110,Cardiff City,Brighton & Hove Albion,2,1,HomeTeam,12.Matchday,"Nov 10, 2018"
