,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,PEC Zwolle,SC Heerenveen,2,3,AwayTeam,1.Matchday,"Aug 10, 2018"
1,Willem II Tilburg,VVV-Venlo,0,1,AwayTeam,1.Matchday,"Aug 11, 2018"
2,Ajax Amsterdam,Heracles Almelo,1,1,Draw,1.Matchday,"Aug 11, 2018"
3,PSV Eindhoven,FC Utrecht,4,0,HomeTeam,1.Matchday,"Aug 11, 2018"
4,SBV Excelsior Rotterdam,Fortuna Sittard,1,1,Draw,1.Matchday,"Aug 11, 2018"
5,ADO Den Haag,FC Emmen,1,2,AwayTeam,1.Matchday,"Aug 12, 2018"
6,De Graafschap Doetinchem,Feyenoord Rotterdam,2,0,HomeTeam,1.Matchday,"Aug 12, 2018"
7,Vitesse Arnhem,FC Groningen,5,1,HomeTeam,1.Matchday,"Aug 12, 2018"
8,AZ Alkmaar,NAC Breda,5,0,HomeTeam,1.Matchday,"Aug 12, 2018"
9,FC Groningen,Willem II Tilburg,0,1,AwayTeam,2.Matchday,"Aug 17, 2018"
10,NAC Breda,De Graafschap Doetinchem,3,0,HomeTeam,2.Matchday,"Aug 18, 2018"
11,VVV-Venlo,Ajax Amsterdam,0,1,AwayTeam,2.Matchday,"Aug 18, 2018"
12,Fortuna Sittard,PSV Eindhoven,1,2,AwayTeam,2.Matchday,"Aug 18, 2018"
13,Heracles Almelo,ADO Den Haag,4,2,HomeTeam,2.Matchday,"Aug 18, 2018"
14,FC Utrecht,PEC Zwolle,2,0,HomeTeam,2.Matchday,"Aug 19, 2018"
15,Feyenoord Rotterdam,SBV Excelsior Rotterdam,3,0,HomeTeam,2.Matchday,"Aug 19, 2018"
16,FC Emmen,AZ Alkmaar,1,4,AwayTeam,2.Matchday,"Aug 19, 2018"
17,SC Heerenveen,Vitesse Arnhem,1,1,Draw,2.Matchday,"Aug 19, 2018"
18,ADO Den Haag,Fortuna Sittard,3,1,HomeTeam,3.Matchday,"Aug 24, 2018"
19,Ajax Amsterdam,FC Emmen,5,0,HomeTeam,3.Matchday,"Aug 25, 2018"
20,De Graafschap Doetinchem,FC Groningen,0,1,AwayTeam,3.Matchday,"Aug 25, 2018"
21,NAC Breda,SBV Excelsior Rotterdam,0,2,AwayTeam,3.Matchday,"Aug 25, 2018"
22,PEC Zwolle,PSV Eindhoven,1,2,AwayTeam,3.Matchday,"Aug 25, 2018"
23,Willem II Tilburg,Heracles Almelo,5,0,HomeTeam,3.Matchday,"Aug 26, 2018"
24,SC Heerenveen,Feyenoord Rotterdam,3,5,AwayTeam,3.Matchday,"Aug 26, 2018"
25,FC Utrecht,VVV-Venlo,1,1,Draw,3.Matchday,"Aug 26, 2018"
26,AZ Alkmaar,Vitesse Arnhem,0,0,Draw,3.Matchday,"Aug 26, 2018"
27,FC Emmen,De Graafschap Doetinchem,1,1,Draw,4.Matchday,"Aug 31, 2018"
28,VVV-Venlo,SC Heerenveen,1,1,Draw,4.Matchday,"Sep 1, 2018"
29,PSV Eindhoven,Willem II Tilburg,6,1,HomeTeam,4.Matchday,"Sep 1, 2018"
30,SBV Excelsior Rotterdam,ADO Den Haag,2,4,AwayTeam,4.Matchday,"Sep 1, 2018"
31,Fortuna Sittard,FC Utrecht,1,1,Draw,4.Matchday,"Sep 1, 2018"
32,FC Groningen,PEC Zwolle,0,1,AwayTeam,4.Matchday,"Sep 2, 2018"
33,Heracles Almelo,AZ Alkmaar,3,2,HomeTeam,4.Matchday,"Sep 2, 2018"
34,Vitesse Arnhem,Ajax Amsterdam,0,4,AwayTeam,4.Matchday,"Sep 2, 2018"
35,Feyenoord Rotterdam,NAC Breda,4,2,HomeTeam,4.Matchday,"Sep 2, 2018"
36,De Graafschap Doetinchem,VVV-Venlo,1,2,AwayTeam,5.Matchday,"Sep 15, 2018"
37,ADO Den Haag,PSV Eindhoven,0,7,AwayTeam,5.Matchday,"Sep 15, 2018"
38,Willem II Tilburg,SBV Excelsior Rotterdam,2,2,Draw,5.Matchday,"Sep 15, 2018"
39,Ajax Amsterdam,FC Groningen,3,0,HomeTeam,5.Matchday,"Sep 15, 2018"
40,AZ Alkmaar,Feyenoord Rotterdam,1,1,Draw,5.Matchday,"Sep 16, 2018"
41,SC Heerenveen,Heracles Almelo,3,5,AwayTeam,5.Matchday,"Sep 16, 2018"
42,FC Utrecht,FC Emmen,1,2,AwayTeam,5.Matchday,"Sep 16, 2018"
43,NAC Breda,Fortuna Sittard,2,3,AwayTeam,5.Matchday,"Sep 16, 2018"
44,PEC Zwolle,Vitesse Arnhem,0,2,AwayTeam,5.Matchday,"Sep 16, 2018"
45,Heracles Almelo,De Graafschap Doetinchem,4,0,HomeTeam,6.Matchday,"Sep 21, 2018"
46,Fortuna Sittard,Willem II Tilburg,4,4,Draw,6.Matchday,"Sep 22, 2018"
47,SBV Excelsior Rotterdam,SC Heerenveen,3,3,Draw,6.Matchday,"Sep 22, 2018"
48,VVV-Venlo,NAC Breda,3,0,HomeTeam,6.Matchday,"Sep 22, 2018"
49,Vitesse Arnhem,ADO Den Haag,1,1,Draw,6.Matchday,"Sep 22, 2018"
50,Feyenoord Rotterdam,FC Utrecht,1,0,HomeTeam,6.Matchday,"Sep 23, 2018"
51,FC Emmen,PEC Zwolle,0,1,AwayTeam,6.Matchday,"Sep 23, 2018"
52,FC Groningen,AZ Alkmaar,1,3,AwayTeam,6.Matchday,"Sep 23, 2018"
53,PSV Eindhoven,Ajax Amsterdam,3,0,HomeTeam,6.Matchday,"Sep 23, 2018"
54,NAC Breda,PSV Eindhoven,0,2,AwayTeam,7.Matchday,"Sep 29, 2018"
55,SC Heerenveen,ADO Den Haag,1,1,Draw,7.Matchday,"Sep 29, 2018"
56,SBV Excelsior Rotterdam,VVV-Venlo,1,0,HomeTeam,7.Matchday,"Sep 29, 2018"
57,Fortuna Sittard,Ajax Amsterdam,0,2,AwayTeam,7.Matchday,"Sep 29, 2018"
58,Heracles Almelo,FC Emmen,2,1,HomeTeam,7.Matchday,"Sep 30, 2018"
59,AZ Alkmaar,PEC Zwolle,2,2,Draw,7.Matchday,"Sep 30, 2018"
60,De Graafschap Doetinchem,Willem II Tilburg,2,1,HomeTeam,7.Matchday,"Sep 30, 2018"
61,FC Groningen,FC Utrecht,1,1,Draw,7.Matchday,"Sep 30, 2018"
62,Feyenoord Rotterdam,Vitesse Arnhem,2,1,HomeTeam,7.Matchday,"Sep 30, 2018"
63,FC Utrecht,NAC Breda,2,1,HomeTeam,8.Matchday,"Oct 5, 2018"
64,ADO Den Haag,FC Groningen,1,0,HomeTeam,8.Matchday,"Oct 6, 2018"
65,PEC Zwolle,SBV Excelsior Rotterdam,2,0,HomeTeam,8.Matchday,"Oct 6, 2018"
66,PSV Eindhoven,VVV-Venlo,4,0,HomeTeam,8.Matchday,"Oct 6, 2018"
67,De Graafschap Doetinchem,SC Heerenveen,0,5,AwayTeam,8.Matchday,"Oct 6, 2018"
68,FC Emmen,Fortuna Sittard,3,3,Draw,8.Matchday,"Oct 7, 2018"
69,Vitesse Arnhem,Heracles Almelo,4,0,HomeTeam,8.Matchday,"Oct 7, 2018"
70,Willem II Tilburg,Feyenoord Rotterdam,1,1,Draw,8.Matchday,"Oct 7, 2018"
71,Ajax Amsterdam,AZ Alkmaar,5,0,HomeTeam,8.Matchday,"Oct 7, 2018"
72,SBV Excelsior Rotterdam,Vitesse Arnhem,2,0,HomeTeam,9.Matchday,"Oct 20, 2018"
73,PSV Eindhoven,FC Emmen,6,0,HomeTeam,9.Matchday,"Oct 20, 2018"
74,FC Utrecht,AZ Alkmaar,2,1,HomeTeam,9.Matchday,"Oct 20, 2018"
75,SC Heerenveen,Ajax Amsterdam,0,4,AwayTeam,9.Matchday,"Oct 20, 2018"
76,NAC Breda,Willem II Tilburg,2,2,Draw,9.Matchday,"Oct 21, 2018"
77,Feyenoord Rotterdam,PEC Zwolle,3,0,HomeTeam,9.Matchday,"Oct 21, 2018"
78,Heracles Almelo,FC Groningen,4,1,HomeTeam,9.Matchday,"Oct 21, 2018"
79,VVV-Venlo,ADO Den Haag,2,0,HomeTeam,9.Matchday,"Oct 21, 2018"
80,Fortuna Sittard,De Graafschap Doetinchem,3,1,HomeTeam,9.Matchday,"Oct 21, 2018"
81,FC Emmen,VVV-Venlo,1,1,Draw,10.Matchday,"Oct 26, 2018"
