,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,MSK Zilina,AS Trencin,7,1,HomeTeam,1.Matchday,"Jul 14, 2007"
1,MFK Košice,FC Senec,0,0,Draw,1.Matchday,"Jul 14, 2007"
2,FC Nitra,Dukla Banska Bystrica,1,0,HomeTeam,1.Matchday,"Jul 14, 2007"
3,FC Artmedia Petrzalka,FC ViOn Zlate Moravce-Vrable,5,0,HomeTeam,1.Matchday,"Jul 15, 2007"
4,MFK Ruzomberok,Spartak Trnava,2,0,HomeTeam,1.Matchday,"Jul 15, 2007"
5,Slovan Bratislava,MFK Dubnica,4,1,HomeTeam,1.Matchday,"Jul 18, 2007"
6,FC Senec,FC Nitra,0,1,AwayTeam,2.Matchday,"Jul 20, 2007"
7,MFK Dubnica,MFK Ruzomberok,0,0,Draw,2.Matchday,"Jul 21, 2007"
8,Spartak Trnava,MFK Košice,5,1,HomeTeam,2.Matchday,"Jul 21, 2007"
9,AS Trencin,Dukla Banska Bystrica,0,3,AwayTeam,2.Matchday,"Jul 21, 2007"
10,FC ViOn Zlate Moravce-Vrable,Slovan Bratislava,1,0,HomeTeam,2.Matchday,"Jul 22, 2007"
11,MSK Zilina,FC Artmedia Petrzalka,1,0,HomeTeam,2.Matchday,"Jul 22, 2007"
12,Dukla Banska Bystrica,FC Senec,2,0,HomeTeam,3.Matchday,"Jul 28, 2007"
13,MFK Košice,MFK Dubnica,0,0,Draw,3.Matchday,"Jul 28, 2007"
14,MFK Ruzomberok,FC ViOn Zlate Moravce-Vrable,3,0,HomeTeam,3.Matchday,"Jul 28, 2007"
15,Slovan Bratislava,MSK Zilina,2,3,AwayTeam,3.Matchday,"Jul 28, 2007"
16,FC Artmedia Petrzalka,AS Trencin,3,2,HomeTeam,3.Matchday,"Jul 29, 2007"
17,FC Nitra,Spartak Trnava,3,2,HomeTeam,3.Matchday,"Jul 29, 2007"
18,MSK Zilina,MFK Ruzomberok,3,1,HomeTeam,4.Matchday,"Aug 4, 2007"
19,MFK Dubnica,FC Nitra,0,2,AwayTeam,4.Matchday,"Aug 4, 2007"
20,Spartak Trnava,Dukla Banska Bystrica,1,0,HomeTeam,4.Matchday,"Aug 4, 2007"
21,AS Trencin,FC Senec,2,1,HomeTeam,4.Matchday,"Aug 4, 2007"
22,FC Artmedia Petrzalka,Slovan Bratislava,2,1,HomeTeam,4.Matchday,"Aug 5, 2007"
23,FC ViOn Zlate Moravce-Vrable,MFK Košice,2,1,HomeTeam,4.Matchday,"Aug 7, 2007"
24,FC Senec,Spartak Trnava,1,3,AwayTeam,5.Matchday,"Aug 10, 2007"
25,FC Nitra,FC ViOn Zlate Moravce-Vrable,2,0,HomeTeam,5.Matchday,"Aug 11, 2007"
26,MFK Košice,MSK Zilina,2,0,HomeTeam,5.Matchday,"Aug 11, 2007"
27,MFK Ruzomberok,FC Artmedia Petrzalka,0,3,AwayTeam,5.Matchday,"Aug 11, 2007"
28,Slovan Bratislava,AS Trencin,2,1,HomeTeam,5.Matchday,"Aug 11, 2007"
29,Dukla Banska Bystrica,MFK Dubnica,0,1,AwayTeam,5.Matchday,"Aug 12, 2007"
30,MFK Dubnica,FC Senec,1,1,Draw,6.Matchday,"Aug 18, 2007"
31,MSK Zilina,FC Nitra,0,0,Draw,6.Matchday,"Aug 18, 2007"
32,AS Trencin,Spartak Trnava,0,2,AwayTeam,6.Matchday,"Aug 18, 2007"
