,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Rubin Kazan,Spartak Moscow,0,4,AwayTeam,1.Matchday,"Aug 1, 2014"
1,Ural Yekaterinburg,Mordovia Saransk,2,3,AwayTeam,1.Matchday,"Aug 2, 2014"
2,Arsenal Tula,Zenit St. Petersburg,0,4,AwayTeam,1.Matchday,"Aug 2, 2014"
3,CSKA Moscow,Torpedo Moscow,4,1,HomeTeam,1.Matchday,"Aug 2, 2014"
4,Dinamo Moscow,FK Rostov,7,3,HomeTeam,1.Matchday,"Aug 3, 2014"
5,Kuban Krasnodar,FK Ufa,2,0,HomeTeam,1.Matchday,"Aug 3, 2014"
6,Lokomotiv Moscow,FK Krasnodar,0,0,Draw,1.Matchday,"Aug 3, 2014"
7,Terek Grozny,Amkar Perm,4,0,HomeTeam,1.Matchday,"Aug 4, 2014"
8,Amkar Perm,FK Ufa,0,1,AwayTeam,2.Matchday,"Aug 8, 2014"
9,Kuban Krasnodar,FK Rostov,2,2,Draw,2.Matchday,"Aug 8, 2014"
10,Mordovia Saransk,CSKA Moscow,0,1,AwayTeam,2.Matchday,"Aug 9, 2014"
11,Zenit St. Petersburg,Torpedo Moscow,8,1,HomeTeam,2.Matchday,"Aug 9, 2014"
12,Terek Grozny,Rubin Kazan,1,1,Draw,2.Matchday,"Aug 9, 2014"
13,Dinamo Moscow,Spartak Moscow,1,2,AwayTeam,2.Matchday,"Aug 10, 2014"
14,Ural Yekaterinburg,FK Krasnodar,1,1,Draw,2.Matchday,"Aug 10, 2014"
15,Arsenal Tula,Lokomotiv Moscow,0,2,AwayTeam,2.Matchday,"Aug 10, 2014"
16,Torpedo Moscow,Amkar Perm,1,1,Draw,3.Matchday,"Aug 12, 2014"
17,FK Ufa,Dinamo Moscow,0,2,AwayTeam,3.Matchday,"Aug 13, 2014"
18,Ural Yekaterinburg,Zenit St. Petersburg,1,2,AwayTeam,3.Matchday,"Aug 13, 2014"
19,Arsenal Tula,Rubin Kazan,0,0,Draw,3.Matchday,"Aug 13, 2014"
20,CSKA Moscow,Terek Grozny,1,0,HomeTeam,3.Matchday,"Aug 13, 2014"
21,Lokomotiv Moscow,FK Rostov,2,1,HomeTeam,3.Matchday,"Aug 14, 2014"
22,FK Krasnodar,Spartak Moscow,4,0,HomeTeam,3.Matchday,"Aug 14, 2014"
23,Mordovia Saransk,Kuban Krasnodar,0,0,Draw,3.Matchday,"Aug 15, 2014"
24,Ural Yekaterinburg,Torpedo Moscow,0,2,AwayTeam,4.Matchday,"Aug 16, 2014"
25,Zenit St. Petersburg,FK Ufa,1,0,HomeTeam,4.Matchday,"Aug 16, 2014"
26,CSKA Moscow,Spartak Moscow,0,1,AwayTeam,4.Matchday,"Aug 17, 2014"
27,Arsenal Tula,Dinamo Moscow,1,2,AwayTeam,4.Matchday,"Aug 17, 2014"
28,Rubin Kazan,Lokomotiv Moscow,1,1,Draw,4.Matchday,"Aug 17, 2014"
29,FK Rostov,FK Krasnodar,0,2,AwayTeam,4.Matchday,"Aug 17, 2014"
30,Terek Grozny,Mordovia Saransk,1,0,HomeTeam,4.Matchday,"Aug 18, 2014"
31,Kuban Krasnodar,Amkar Perm,1,0,HomeTeam,4.Matchday,"Aug 18, 2014"
32,Terek Grozny,Arsenal Tula,3,0,HomeTeam,5.Matchday,"Aug 22, 2014"
33,FK Ufa,Spartak Moscow,1,2,AwayTeam,5.Matchday,"Aug 23, 2014"
34,Zenit St. Petersburg,Amkar Perm,2,0,HomeTeam,5.Matchday,"Aug 23, 2014"
35,Rubin Kazan,CSKA Moscow,2,1,HomeTeam,5.Matchday,"Aug 23, 2014"
36,Dinamo Moscow,Ural Yekaterinburg,2,0,HomeTeam,5.Matchday,"Aug 24, 2014"
37,Torpedo Moscow,FK Krasnodar,0,3,AwayTeam,5.Matchday,"Aug 24, 2014"
38,Kuban Krasnodar,Lokomotiv Moscow,2,1,HomeTeam,5.Matchday,"Aug 24, 2014"
39,FK Rostov,Mordovia Saransk,2,1,HomeTeam,5.Matchday,"Aug 24, 2014"
40,Ural Yekaterinburg,Terek Grozny,0,1,AwayTeam,6.Matchday,"Aug 29, 2014"
41,Mordovia Saransk,Torpedo Moscow,1,0,HomeTeam,6.Matchday,"Aug 30, 2014"
42,Amkar Perm,Spartak Moscow,2,0,HomeTeam,6.Matchday,"Aug 30, 2014"
43,Arsenal Tula,Kuban Krasnodar,0,1,AwayTeam,6.Matchday,"Aug 30, 2014"
44,CSKA Moscow,FK Rostov,6,0,HomeTeam,6.Matchday,"Aug 31, 2014"
45,Rubin Kazan,FK Ufa,1,1,Draw,6.Matchday,"Aug 31, 2014"
46,Lokomotiv Moscow,Zenit St. Petersburg,0,1,AwayTeam,6.Matchday,"Aug 31, 2014"
47,FK Krasnodar,Dinamo Moscow,0,2,AwayTeam,6.Matchday,"Aug 31, 2014"
48,CSKA Moscow,Arsenal Tula,2,1,HomeTeam,7.Matchday,"Sep 13, 2014"
49,Lokomotiv Moscow,Mordovia Saransk,1,1,Draw,7.Matchday,"Sep 13, 2014"
50,Zenit St. Petersburg,Dinamo Moscow,3,2,HomeTeam,7.Matchday,"Sep 13, 2014"
51,FK Rostov,Rubin Kazan,1,2,AwayTeam,7.Matchday,"Sep 13, 2014"
52,Spartak Moscow,Torpedo Moscow,3,1,HomeTeam,7.Matchday,"Sep 14, 2014"
53,FK Krasnodar,FK Ufa,0,2,AwayTeam,7.Matchday,"Sep 14, 2014"
54,Amkar Perm,Ural Yekaterinburg,2,1,HomeTeam,7.Matchday,"Sep 15, 2014"
55,Terek Grozny,Kuban Krasnodar,0,0,Draw,7.Matchday,"Sep 15, 2014"
56,Arsenal Tula,Mordovia Saransk,0,1,AwayTeam,8.Matchday,"Sep 19, 2014"
57,FK Ufa,Ural Yekaterinburg,0,1,AwayTeam,8.Matchday,"Sep 20, 2014"
