,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,CSF Speranta Nisporeni,Zaria Balti,0,0,Draw,1.Matchday,"Apr 1, 2018"
1,FC Milsami Orhei,FC Zimbru Chisinau,1,0,HomeTeam,1.Matchday,"Apr 1, 2018"
2,FC Sfintul Gheorghe,Dinamo-Auto Tiraspol,0,1,AwayTeam,1.Matchday,"Apr 1, 2018"
3,Sheriff Tiraspol,FC Petrocub Hîncești,3,0,HomeTeam,1.Matchday,"Apr 1, 2018"
4,Sheriff Tiraspol,CSF Speranta Nisporeni,3,0,HomeTeam,2.Matchday,"Apr 7, 2018"
5,FC Zimbru Chisinau,FC Sfintul Gheorghe,1,1,Draw,2.Matchday,"Apr 7, 2018"
6,Dinamo-Auto Tiraspol,Zaria Balti,0,0,Draw,2.Matchday,"Apr 7, 2018"
7,FC Petrocub Hîncești,FC Milsami Orhei,1,2,AwayTeam,2.Matchday,"Apr 7, 2018"
8,CSF Speranta Nisporeni,Dinamo-Auto Tiraspol,0,0,Draw,3.Matchday,"Apr 14, 2018"
9,FC Sfintul Gheorghe,FC Petrocub Hîncești,3,6,AwayTeam,3.Matchday,"Apr 14, 2018"
10,Zaria Balti,FC Zimbru Chisinau,1,1,Draw,3.Matchday,"Apr 14, 2018"
11,FC Milsami Orhei,Sheriff Tiraspol,0,1,AwayTeam,3.Matchday,"Apr 14, 2018"
12,FC Petrocub Hîncești,Zaria Balti,3,0,HomeTeam,4.Matchday,"Apr 22, 2018"
13,FC Milsami Orhei,FC Sfintul Gheorghe,1,0,HomeTeam,4.Matchday,"Apr 22, 2018"
14,FC Zimbru Chisinau,CSF Speranta Nisporeni,1,1,Draw,4.Matchday,"Apr 22, 2018"
15,Sheriff Tiraspol,Dinamo-Auto Tiraspol,5,2,HomeTeam,4.Matchday,"Apr 22, 2018"
16,CSF Speranta Nisporeni,FC Petrocub Hîncești,0,0,Draw,5.Matchday,"Apr 28, 2018"
17,Zaria Balti,FC Milsami Orhei,2,2,Draw,5.Matchday,"Apr 28, 2018"
