,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,AS Bari,Hellas Verona,1,1,Draw,1.Matchday,"Sep 30, 2000"
1,SSC Napoli,Juventus FC,1,2,AwayTeam,1.Matchday,"Sep 30, 2000"
2,AC Parma,AC Fiorentina,2,2,Draw,1.Matchday,"Oct 1, 2000"
3,AC Perugia,US Lecce,1,1,Draw,1.Matchday,"Oct 1, 2000"
4,Reggina Calcio,FC Internazionale,2,1,HomeTeam,1.Matchday,"Oct 1, 2000"
5,AS Roma,Bologna FC 1909,2,0,HomeTeam,1.Matchday,"Oct 1, 2000"
6,Udinese Calcio,Brescia Calcio,4,2,HomeTeam,1.Matchday,"Oct 1, 2000"
7,Milan AC,Vicenza Calcio,2,0,HomeTeam,1.Matchday,"Oct 1, 2000"
8,Atalanta BC,SS Lazio,2,2,Draw,1.Matchday,"Oct 1, 2000"
9,SS Lazio,AC Perugia,3,0,HomeTeam,2.Matchday,"Oct 14, 2000"
10,FC Internazionale,SSC Napoli,3,1,HomeTeam,2.Matchday,"Oct 14, 2000"
11,Juventus FC,AS Bari,2,0,HomeTeam,2.Matchday,"Oct 15, 2000"
12,Bologna FC 1909,Milan AC,2,1,HomeTeam,2.Matchday,"Oct 15, 2000"
13,Brescia Calcio,AC Parma,0,0,Draw,2.Matchday,"Oct 15, 2000"
14,AC Fiorentina,Reggina Calcio,2,1,HomeTeam,2.Matchday,"Oct 15, 2000"
15,Hellas Verona,Udinese Calcio,1,1,Draw,2.Matchday,"Oct 15, 2000"
16,Vicenza Calcio,Atalanta BC,1,2,AwayTeam,2.Matchday,"Oct 15, 2000"
17,US Lecce,AS Roma,0,4,AwayTeam,2.Matchday,"Oct 15, 2000"
18,Udinese Calcio,FC Internazionale,3,0,HomeTeam,3.Matchday,"Oct 21, 2000"
19,Milan AC,Juventus FC,2,2,Draw,3.Matchday,"Oct 21, 2000"
20,AS Roma,Vicenza Calcio,3,1,HomeTeam,3.Matchday,"Oct 22, 2000"
21,SSC Napoli,Bologna FC 1909,1,5,AwayTeam,3.Matchday,"Oct 22, 2000"
22,Hellas Verona,SS Lazio,2,0,HomeTeam,3.Matchday,"Oct 22, 2000"
23,AS Bari,Atalanta BC,0,2,AwayTeam,3.Matchday,"Oct 22, 2000"
24,Brescia Calcio,AC Fiorentina,1,1,Draw,3.Matchday,"Oct 22, 2000"
25,Reggina Calcio,US Lecce,0,1,AwayTeam,3.Matchday,"Oct 22, 2000"
26,AC Perugia,AC Parma,3,1,HomeTeam,3.Matchday,"Oct 22, 2000"
27,Vicenza Calcio,AC Perugia,1,0,HomeTeam,4.Matchday,"Nov 1, 2000"
28,US Lecce,SSC Napoli,1,1,Draw,4.Matchday,"Nov 1, 2000"
29,Juventus FC,Udinese Calcio,1,2,AwayTeam,4.Matchday,"Nov 1, 2000"
30,AC Fiorentina,AS Bari,2,2,Draw,4.Matchday,"Nov 1, 2000"
31,Bologna FC 1909,Reggina Calcio,2,0,HomeTeam,4.Matchday,"Nov 1, 2000"
32,Atalanta BC,Hellas Verona,3,0,HomeTeam,4.Matchday,"Nov 1, 2000"
33,SS Lazio,Brescia Calcio,2,1,HomeTeam,4.Matchday,"Nov 1, 2000"
34,FC Internazionale,AS Roma,2,0,HomeTeam,4.Matchday,"Nov 1, 2000"
35,AC Parma,Milan AC,2,0,HomeTeam,4.Matchday,"Nov 1, 2000"
36,AC Fiorentina,AC Perugia,3,4,AwayTeam,5.Matchday,"Nov 4, 2000"
37,SS Lazio,Bologna FC 1909,2,0,HomeTeam,5.Matchday,"Nov 4, 2000"
38,Udinese Calcio,US Lecce,2,0,HomeTeam,5.Matchday,"Nov 5, 2000"
39,SSC Napoli,Vicenza Calcio,1,2,AwayTeam,5.Matchday,"Nov 5, 2000"
40,Reggina Calcio,Juventus FC,0,2,AwayTeam,5.Matchday,"Nov 5, 2000"
41,AS Bari,AC Parma,0,1,AwayTeam,5.Matchday,"Nov 5, 2000"
42,Brescia Calcio,AS Roma,2,4,AwayTeam,5.Matchday,"Nov 5, 2000"
43,Milan AC,Atalanta BC,3,3,Draw,5.Matchday,"Nov 5, 2000"
44,Hellas Verona,FC Internazionale,2,2,Draw,5.Matchday,"Nov 5, 2000"
45,Atalanta BC,Brescia Calcio,2,0,HomeTeam,6.Matchday,"Nov 11, 2000"
46,Juventus FC,SS Lazio,1,1,Draw,6.Matchday,"Nov 11, 2000"
47,FC Internazionale,US Lecce,0,1,AwayTeam,6.Matchday,"Nov 12, 2000"
48,Vicenza Calcio,Hellas Verona,2,2,Draw,6.Matchday,"Nov 12, 2000"
49,AS Roma,Reggina Calcio,2,1,HomeTeam,6.Matchday,"Nov 12, 2000"
50,AC Perugia,SSC Napoli,1,1,Draw,6.Matchday,"Nov 12, 2000"
51,Bologna FC 1909,AC Fiorentina,1,1,Draw,6.Matchday,"Nov 12, 2000"
52,AS Bari,Milan AC,1,3,AwayTeam,6.Matchday,"Nov 12, 2000"
53,AC Parma,Udinese Calcio,2,0,HomeTeam,6.Matchday,"Nov 12, 2000"
54,FC Internazionale,AC Perugia,2,1,HomeTeam,7.Matchday,"Nov 18, 2000"
55,SS Lazio,Milan AC,1,1,Draw,7.Matchday,"Nov 18, 2000"
56,US Lecce,AS Bari,2,0,HomeTeam,7.Matchday,"Nov 19, 2000"
57,Udinese Calcio,Reggina Calcio,3,0,HomeTeam,7.Matchday,"Nov 19, 2000"
58,Hellas Verona,AS Roma,1,4,AwayTeam,7.Matchday,"Nov 19, 2000"
59,SSC Napoli,Atalanta BC,0,0,Draw,7.Matchday,"Nov 19, 2000"
60,AC Fiorentina,Vicenza Calcio,3,2,HomeTeam,7.Matchday,"Nov 19, 2000"
61,Brescia Calcio,Juventus FC,0,0,Draw,7.Matchday,"Nov 19, 2000"
62,Bologna FC 1909,AC Parma,2,1,HomeTeam,7.Matchday,"Nov 19, 2000"
63,Atalanta BC,US Lecce,1,0,HomeTeam,8.Matchday,"Nov 25, 2000"
64,Milan AC,SSC Napoli,1,0,HomeTeam,8.Matchday,"Nov 25, 2000"
65,Vicenza Calcio,FC Internazionale,0,0,Draw,8.Matchday,"Nov 26, 2000"
66,Reggina Calcio,Brescia Calcio,0,3,AwayTeam,8.Matchday,"Nov 26, 2000"
67,AC Perugia,Bologna FC 1909,1,3,AwayTeam,8.Matchday,"Nov 26, 2000"
68,Juventus FC,Hellas Verona,2,1,HomeTeam,8.Matchday,"Nov 26, 2000"
69,AS Bari,Udinese Calcio,2,1,HomeTeam,8.Matchday,"Nov 26, 2000"
70,AC Parma,SS Lazio,2,0,HomeTeam,8.Matchday,"Nov 26, 2000"
