,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Kristiansund BK,Molde FK,0,1,AwayTeam,1.Matchday,"Apr 1, 2017"
1,Lillestrøm SK,Sandefjord Fotball,2,1,HomeTeam,1.Matchday,"Apr 2, 2017"
2,Strømsgodset IF,FK Haugesund,3,1,HomeTeam,1.Matchday,"Apr 2, 2017"
3,Sarpsborg 08 FF,Sogndal IL,3,1,HomeTeam,1.Matchday,"Apr 2, 2017"
4,Stabæk Fotball,Aalesunds FK,3,1,HomeTeam,1.Matchday,"Apr 2, 2017"
5,Tromsø IL,SK Brann,1,1,Draw,1.Matchday,"Apr 2, 2017"
6,Rosenborg BK,Odds BK,3,0,HomeTeam,1.Matchday,"Apr 2, 2017"
7,Vålerenga Fotball,Viking Stavanger,1,0,HomeTeam,1.Matchday,"Apr 3, 2017"
8,Sandefjord Fotball,Rosenborg BK,0,3,AwayTeam,2.Matchday,"Apr 5, 2017"
9,Sogndal IL,Stabæk Fotball,4,1,HomeTeam,2.Matchday,"Apr 5, 2017"
10,Aalesunds FK,Sarpsborg 08 FF,1,3,AwayTeam,2.Matchday,"Apr 5, 2017"
11,Molde FK,Lillestrøm SK,2,1,HomeTeam,2.Matchday,"Apr 5, 2017"
12,Odds BK,Kristiansund BK,2,0,HomeTeam,2.Matchday,"Apr 5, 2017"
13,Viking Stavanger,Tromsø IL,1,2,AwayTeam,2.Matchday,"Apr 6, 2017"
14,SK Brann,Strømsgodset IF,3,0,HomeTeam,2.Matchday,"Apr 6, 2017"
15,FK Haugesund,Vålerenga Fotball,4,3,HomeTeam,2.Matchday,"Apr 6, 2017"
16,Rosenborg BK,Molde FK,2,1,HomeTeam,3.Matchday,"Apr 8, 2017"
17,Lillestrøm SK,FK Haugesund,0,2,AwayTeam,3.Matchday,"Apr 9, 2017"
18,Vålerenga Fotball,Sandefjord Fotball,1,2,AwayTeam,3.Matchday,"Apr 9, 2017"
19,Tromsø IL,Sogndal IL,3,0,HomeTeam,3.Matchday,"Apr 9, 2017"
20,Sarpsborg 08 FF,Viking Stavanger,3,0,HomeTeam,3.Matchday,"Apr 9, 2017"
21,Stabæk Fotball,Odds BK,2,0,HomeTeam,3.Matchday,"Apr 9, 2017"
22,Strømsgodset IF,Aalesunds FK,1,1,Draw,3.Matchday,"Apr 9, 2017"
23,Kristiansund BK,SK Brann,1,0,HomeTeam,3.Matchday,"Apr 10, 2017"
24,Stabæk Fotball,Sarpsborg 08 FF,3,0,HomeTeam,4.Matchday,"Apr 17, 2017"
25,Molde FK,Vålerenga Fotball,4,0,HomeTeam,4.Matchday,"Apr 17, 2017"
26,SK Brann,FK Haugesund,3,1,HomeTeam,4.Matchday,"Apr 17, 2017"
27,Sogndal IL,Strømsgodset IF,1,1,Draw,4.Matchday,"Apr 17, 2017"
28,Sandefjord Fotball,Kristiansund BK,2,0,HomeTeam,4.Matchday,"Apr 17, 2017"
