,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,MIKA Aschtarak,FC Shirak Gyumri,0,0,Draw,1.Matchday,"Mar 5, 2011"
1,FC Ararat Yerevan,FC Banants Yerevan,1,1,Draw,1.Matchday,"Mar 5, 2011"
2,Impuls Dilijan,FC Pyunik Erewan,0,1,AwayTeam,1.Matchday,"Mar 6, 2011"
3,Gandzasar Kapan,FC Ulisses Yerevan,0,0,Draw,1.Matchday,"Mar 24, 2011"
4,FC Banants Yerevan,FC Ulisses Yerevan,1,3,AwayTeam,2.Matchday,"Mar 19, 2011"
5,FC Ararat Yerevan,MIKA Aschtarak,0,3,AwayTeam,2.Matchday,"Mar 19, 2011"
6,FC Shirak Gyumri,Impuls Dilijan,2,1,HomeTeam,2.Matchday,"Mar 20, 2011"
7,FC Pyunik Erewan,Gandzasar Kapan,1,1,Draw,2.Matchday,"Mar 20, 2011"
8,Gandzasar Kapan,FC Shirak Gyumri,1,0,HomeTeam,3.Matchday,"Apr 2, 2011"
9,FC Ulisses Yerevan,FC Pyunik Erewan,1,0,HomeTeam,3.Matchday,"Apr 2, 2011"
10,MIKA Aschtarak,FC Banants Yerevan,0,0,Draw,3.Matchday,"Apr 3, 2011"
11,Impuls Dilijan,FC Ararat Yerevan,2,0,HomeTeam,3.Matchday,"Apr 3, 2011"
12,MIKA Aschtarak,Impuls Dilijan,3,2,HomeTeam,4.Matchday,"Apr 9, 2011"
13,FC Ararat Yerevan,Gandzasar Kapan,0,1,AwayTeam,4.Matchday,"Apr 9, 2011"
14,FC Banants Yerevan,FC Pyunik Erewan,3,4,AwayTeam,4.Matchday,"Apr 10, 2011"
15,FC Shirak Gyumri,FC Ulisses Yerevan,1,3,AwayTeam,4.Matchday,"Apr 10, 2011"
16,Impuls Dilijan,FC Banants Yerevan,1,0,HomeTeam,5.Matchday,"Apr 16, 2011"
17,Gandzasar Kapan,MIKA Aschtarak,1,0,HomeTeam,5.Matchday,"Apr 16, 2011"
18,FC Pyunik Erewan,FC Shirak Gyumri,1,0,HomeTeam,5.Matchday,"Apr 17, 2011"
19,FC Ulisses Yerevan,FC Ararat Yerevan,3,0,HomeTeam,5.Matchday,"Apr 17, 2011"
20,Impuls Dilijan,Gandzasar Kapan,2,2,Draw,6.Matchday,"Apr 23, 2011"
21,MIKA Aschtarak,FC Ulisses Yerevan,2,3,AwayTeam,6.Matchday,"Apr 23, 2011"
22,FC Ararat Yerevan,FC Pyunik Erewan,1,4,AwayTeam,6.Matchday,"Apr 23, 2011"
23,FC Banants Yerevan,FC Shirak Gyumri,2,2,Draw,6.Matchday,"Apr 23, 2011"
24,FC Shirak Gyumri,FC Ararat Yerevan,1,1,Draw,7.Matchday,"Apr 30, 2011"
25,FC Ulisses Yerevan,Impuls Dilijan,0,1,AwayTeam,7.Matchday,"Apr 30, 2011"
26,FC Pyunik Erewan,MIKA Aschtarak,0,1,AwayTeam,7.Matchday,"May 1, 2011"
27,Gandzasar Kapan,FC Banants Yerevan,2,0,HomeTeam,7.Matchday,"May 1, 2011"
28,FC Pyunik Erewan,Impuls Dilijan,2,2,Draw,8.Matchday,"May 7, 2011"
29,FC Shirak Gyumri,MIKA Aschtarak,1,0,HomeTeam,8.Matchday,"May 7, 2011"
30,FC Banants Yerevan,FC Ararat Yerevan,2,1,HomeTeam,8.Matchday,"May 8, 2011"
31,FC Ulisses Yerevan,Gandzasar Kapan,0,0,Draw,8.Matchday,"May 8, 2011"
32,MIKA Aschtarak,FC Ararat Yerevan,2,1,HomeTeam,9.Matchday,"May 14, 2011"
33,Impuls Dilijan,FC Shirak Gyumri,2,1,HomeTeam,9.Matchday,"May 15, 2011"
34,FC Ulisses Yerevan,FC Banants Yerevan,1,0,HomeTeam,9.Matchday,"May 15, 2011"
35,Gandzasar Kapan,FC Pyunik Erewan,1,3,AwayTeam,9.Matchday,"May 15, 2011"
36,FC Ararat Yerevan,Impuls Dilijan,2,1,HomeTeam,10.Matchday,"May 21, 2011"
37,FC Banants Yerevan,MIKA Aschtarak,2,2,Draw,10.Matchday,"May 21, 2011"
38,FC Shirak Gyumri,Gandzasar Kapan,0,2,AwayTeam,10.Matchday,"May 22, 2011"
39,FC Pyunik Erewan,FC Ulisses Yerevan,3,1,HomeTeam,10.Matchday,"May 22, 2011"
40,FC Pyunik Erewan,FC Banants Yerevan,1,1,Draw,11.Matchday,"May 29, 2011"
41,Gandzasar Kapan,FC Ararat Yerevan,5,0,HomeTeam,11.Matchday,"May 29, 2011"
42,FC Ulisses Yerevan,FC Shirak Gyumri,1,0,HomeTeam,11.Matchday,"May 29, 2011"
43,Impuls Dilijan,MIKA Aschtarak,1,0,HomeTeam,11.Matchday,"May 29, 2011"
44,FC Shirak Gyumri,FC Pyunik Erewan,2,0,HomeTeam,12.Matchday,"Jun 11, 2011"
45,FC Banants Yerevan,Impuls Dilijan,2,1,HomeTeam,12.Matchday,"Jun 11, 2011"
46,MIKA Aschtarak,Gandzasar Kapan,0,1,AwayTeam,12.Matchday,"Jun 12, 2011"
47,FC Ararat Yerevan,FC Ulisses Yerevan,1,1,Draw,12.Matchday,"Jun 12, 2011"
48,FC Shirak Gyumri,FC Banants Yerevan,1,1,Draw,13.Matchday,"Jun 18, 2011"
49,FC Pyunik Erewan,FC Ararat Yerevan,1,0,HomeTeam,13.Matchday,"Jun 18, 2011"
50,FC Ulisses Yerevan,MIKA Aschtarak,1,2,AwayTeam,13.Matchday,"Jun 19, 2011"
51,Gandzasar Kapan,Impuls Dilijan,0,0,Draw,13.Matchday,"Jun 19, 2011"
52,Impuls Dilijan,FC Ulisses Yerevan,0,1,AwayTeam,14.Matchday,"Jun 25, 2011"
53,FC Banants Yerevan,Gandzasar Kapan,0,1,AwayTeam,14.Matchday,"Jun 25, 2011"
54,MIKA Aschtarak,FC Pyunik Erewan,0,1,AwayTeam,14.Matchday,"Jun 26, 2011"
55,FC Ararat Yerevan,FC Shirak Gyumri,2,1,HomeTeam,14.Matchday,"Jun 26, 2011"
56,Impuls Dilijan,FC Pyunik Erewan,1,1,Draw,15.Matchday,"Jul 23, 2011"
57,Gandzasar Kapan,FC Ulisses Yerevan,0,1,AwayTeam,15.Matchday,"Jul 23, 2011"
58,MIKA Aschtarak,FC Shirak Gyumri,4,1,HomeTeam,15.Matchday,"Jul 24, 2011"
59,FC Ararat Yerevan,FC Banants Yerevan,0,5,AwayTeam,15.Matchday,"Jul 24, 2011"
60,FC Shirak Gyumri,Impuls Dilijan,2,3,AwayTeam,16.Matchday,"Jul 30, 2011"
61,FC Pyunik Erewan,Gandzasar Kapan,1,1,Draw,16.Matchday,"Jul 30, 2011"
62,FC Banants Yerevan,FC Ulisses Yerevan,2,1,HomeTeam,16.Matchday,"Jul 31, 2011"
63,FC Ararat Yerevan,MIKA Aschtarak,1,1,Draw,16.Matchday,"Jul 31, 2011"
64,Gandzasar Kapan,FC Shirak Gyumri,4,0,HomeTeam,17.Matchday,"Aug 6, 2011"
65,FC Ulisses Yerevan,FC Pyunik Erewan,1,1,Draw,17.Matchday,"Aug 6, 2011"
66,MIKA Aschtarak,FC Banants Yerevan,0,0,Draw,17.Matchday,"Aug 6, 2011"
67,Impuls Dilijan,FC Ararat Yerevan,2,1,HomeTeam,17.Matchday,"Aug 7, 2011"
68,FC Shirak Gyumri,FC Ulisses Yerevan,0,2,AwayTeam,18.Matchday,"Aug 13, 2011"
69,MIKA Aschtarak,Impuls Dilijan,2,1,HomeTeam,18.Matchday,"Aug 14, 2011"
70,FC Ararat Yerevan,Gandzasar Kapan,0,1,AwayTeam,18.Matchday,"Aug 14, 2011"
71,FC Banants Yerevan,FC Pyunik Erewan,3,0,HomeTeam,18.Matchday,"Aug 14, 2011"
72,FC Ulisses Yerevan,FC Ararat Yerevan,5,0,HomeTeam,19.Matchday,"Aug 20, 2011"
73,Impuls Dilijan,FC Banants Yerevan,3,1,HomeTeam,19.Matchday,"Aug 20, 2011"
74,Gandzasar Kapan,MIKA Aschtarak,2,2,Draw,19.Matchday,"Aug 21, 2011"
75,FC Pyunik Erewan,FC Shirak Gyumri,1,0,HomeTeam,19.Matchday,"Aug 21, 2011"
76,FC Banants Yerevan,FC Shirak Gyumri,3,1,HomeTeam,20.Matchday,"Aug 27, 2011"
77,FC Ararat Yerevan,FC Pyunik Erewan,0,1,AwayTeam,20.Matchday,"Aug 27, 2011"
78,MIKA Aschtarak,FC Ulisses Yerevan,0,1,AwayTeam,20.Matchday,"Aug 28, 2011"
79,Impuls Dilijan,Gandzasar Kapan,1,1,Draw,20.Matchday,"Aug 28, 2011"
80,FC Shirak Gyumri,FC Ararat Yerevan,1,0,HomeTeam,21.Matchday,"Sep 10, 2011"
81,FC Ulisses Yerevan,Impuls Dilijan,2,1,HomeTeam,21.Matchday,"Sep 10, 2011"
82,Gandzasar Kapan,FC Banants Yerevan,0,1,AwayTeam,21.Matchday,"Sep 10, 2011"
83,FC Pyunik Erewan,MIKA Aschtarak,1,2,AwayTeam,21.Matchday,"Sep 10, 2011"
84,FC Shirak Gyumri,MIKA Aschtarak,1,1,Draw,22.Matchday,"Sep 17, 2011"
85,FC Ulisses Yerevan,Gandzasar Kapan,0,0,Draw,22.Matchday,"Sep 18, 2011"
86,FC Banants Yerevan,FC Ararat Yerevan,1,0,HomeTeam,22.Matchday,"Sep 18, 2011"
87,FC Pyunik Erewan,Impuls Dilijan,2,2,Draw,22.Matchday,"Oct 14, 2011"
88,FC Ulisses Yerevan,FC Banants Yerevan,1,0,HomeTeam,23.Matchday,"Sep 14, 2011"
89,Gandzasar Kapan,FC Pyunik Erewan,1,2,AwayTeam,23.Matchday,"Sep 14, 2011"
90,MIKA Aschtarak,FC Ararat Yerevan,2,0,HomeTeam,23.Matchday,"Sep 25, 2011"
91,Impuls Dilijan,FC Shirak Gyumri,2,1,HomeTeam,23.Matchday,"Sep 25, 2011"
92,FC Pyunik Erewan,FC Ulisses Yerevan,0,0,Draw,24.Matchday,"Oct 1, 2011"
93,FC Ararat Yerevan,Impuls Dilijan,0,2,AwayTeam,24.Matchday,"Oct 1, 2011"
94,FC Shirak Gyumri,Gandzasar Kapan,3,0,HomeTeam,24.Matchday,"Oct 2, 2011"
95,FC Banants Yerevan,MIKA Aschtarak,3,1,HomeTeam,24.Matchday,"Oct 2, 2011"
