,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,StageWinner,Date
59,Bayer 04 Leverkusen,AS Monaco,3,0,HomeTeam,Group E,-,"Dec 7, 2016"
60,Legia Warszawa,Borussia Dortmund,0,6,AwayTeam,Group F,-,"Sep 14, 2016"
61,Real Madrid,Sporting CP,2,1,HomeTeam,Group F,-,"Sep 14, 2016"
62,Sporting CP,Legia Warszawa,2,0,HomeTeam,Group F,-,"Sep 27, 2016"
63,Borussia Dortmund,Real Madrid,2,2,Draw,Group F,-,"Sep 27, 2016"
64,Real Madrid,Legia Warszawa,5,1,HomeTeam,Group F,-,"Oct 18, 2016"
65,Sporting CP,Borussia Dortmund,1,2,AwayTeam,Group F,-,"Oct 18, 2016"
66,Legia Warszawa,Real Madrid,3,3,Draw,Group F,-,"Nov 2, 2016"
67,Borussia Dortmund,Sporting CP,1,0,HomeTeam,Group F,-,"Nov 2, 2016"
68,Borussia Dortmund,Legia Warszawa,8,4,HomeTeam,Group F,-,"Nov 22, 2016"
69,Sporting CP,Real Madrid,1,2,AwayTeam,Group F,-,"Nov 22, 2016"
70,Legia Warszawa,Sporting CP,1,0,HomeTeam,Group F,-,"Dec 7, 2016"
71,Real Madrid,Borussia Dortmund,2,2,Draw,Group F,-,"Dec 7, 2016"
72,Club Brugge KV,Leicester City,0,3,AwayTeam,Group G,-,"Sep 14, 2016"
73,FC Porto,FC Copenhagen,1,1,Draw,Group G,-,"Sep 14, 2016"
74,Leicester City,FC Porto,1,0,HomeTeam,Group G,-,"Sep 27, 2016"
75,FC Copenhagen,Club Brugge KV,4,0,HomeTeam,Group G,-,"Sep 27, 2016"
76,Club Brugge KV,FC Porto,1,2,AwayTeam,Group G,-,"Oct 18, 2016"
77,Leicester City,FC Copenhagen,1,0,HomeTeam,Group G,-,"Oct 18, 2016"
78,FC Copenhagen,Leicester City,0,0,Draw,Group G,-,"Nov 2, 2016"
79,FC Porto,Club Brugge KV,1,0,HomeTeam,Group G,-,"Nov 2, 2016"
80,Leicester City,Club Brugge KV,2,1,HomeTeam,Group G,-,"Nov 22, 2016"
81,FC Copenhagen,FC Porto,0,0,Draw,Group G,-,"Nov 22, 2016"
82,FC Porto,Leicester City,5,0,HomeTeam,Group G,-,"Dec 7, 2016"
83,Club Brugge KV,FC Copenhagen,0,2,AwayTeam,Group G,-,"Dec 7, 2016"
84,Juventus FC,Sevilla FC,0,0,Draw,Group H,-,"Sep 14, 2016"
85,Olympique Lyon,GNK Dinamo Zagreb,3,0,HomeTeam,Group H,-,"Sep 14, 2016"
86,GNK Dinamo Zagreb,Juventus FC,0,4,AwayTeam,Group H,-,"Sep 27, 2016"
87,Sevilla FC,Olympique Lyon,1,0,HomeTeam,Group H,-,"Sep 27, 2016"
88,Olympique Lyon,Juventus FC,0,1,AwayTeam,Group H,-,"Oct 18, 2016"
89,GNK Dinamo Zagreb,Sevilla FC,0,1,AwayTeam,Group H,-,"Oct 18, 2016"
90,Sevilla FC,GNK Dinamo Zagreb,4,0,HomeTeam,Group H,-,"Nov 2, 2016"
91,Juventus FC,Olympique Lyon,1,1,Draw,Group H,-,"Nov 2, 2016"
92,GNK Dinamo Zagreb,Olympique Lyon,0,1,AwayTeam,Group H,-,"Nov 22, 2016"
93,Sevilla FC,Juventus FC,1,3,AwayTeam,Group H,-,"Nov 22, 2016"
94,Olympique Lyon,Sevilla FC,0,0,Draw,Group H,-,"Dec 7, 2016"
95,Juventus FC,GNK Dinamo Zagreb,2,0,HomeTeam,Group H,-,"Dec 7, 2016"
96,Paris Saint-Germain,FC Barcelona,4,0,HomeTeam,last 16 1st leg,-,"Feb 14, 2017"
97,SL Benfica,Borussia Dortmund,1,0,HomeTeam,last 16 1st leg,-,"Feb 14, 2017"
98,Bayern Munich,Arsenal FC,5,1,HomeTeam,last 16 1st leg,-,"Feb 15, 2017"
99,Real Madrid,SSC Napoli,3,1,HomeTeam,last 16 1st leg,-,"Feb 15, 2017"
100,Manchester City,AS Monaco,5,3,HomeTeam,last 16 1st leg,-,"Feb 21, 2017"
101,Bayer 04 Leverkusen,Atlético Madrid,2,4,AwayTeam,last 16 1st leg,-,"Feb 21, 2017"
102,Sevilla FC,Leicester City,2,1,HomeTeam,last 16 1st leg,-,"Feb 22, 2017"
103,FC Porto,Juventus FC,0,2,AwayTeam,last 16 1st leg,-,"Feb 22, 2017"
104,Arsenal FC,Bayern Munich,1,5,AwayTeam,last 16 2nd leg,Bayern Munich,"Mar 7, 2017"
105,SSC Napoli,Real Madrid,1,3,AwayTeam,last 16 2nd leg,Real Madrid,"Mar 7, 2017"
106,FC Barcelona,Paris Saint-Germain,6,1,HomeTeam,last 16 2nd leg,FC Barcelona,"Mar 8, 2017"
107,Borussia Dortmund,SL Benfica,4,0,HomeTeam,last 16 2nd leg,Borussia Dortmund,"Mar 8, 2017"
108,Leicester City,Sevilla FC,2,0,HomeTeam,last 16 2nd leg,Leicester City,"Mar 14, 2017"
109,Juventus FC,FC Porto,1,0,HomeTeam,last 16 2nd leg,Juventus FC,"Mar 14, 2017"
110,AS Monaco,Manchester City,3,1,HomeTeam,last 16 2nd leg,AS Monaco,"Mar 15, 2017"
111,Atlético Madrid,Bayer 04 Leverkusen,0,0,Draw,last 16 2nd leg,Atlético Madrid,"Mar 15, 2017"
112,Juventus FC,FC Barcelona,3,0,HomeTeam,Quarter-Finals 1st leg,-,"Apr 11, 2017"
113,Borussia Dortmund,AS Monaco,2,3,AwayTeam,Quarter-Finals 1st leg,-,"Apr 12, 2017"
114,Atlético Madrid,Leicester City,1,0,HomeTeam,Quarter-Finals 1st leg,-,"Apr 12, 2017"
115,Bayern Munich,Real Madrid,1,2,AwayTeam,Quarter-Finals 1st leg,-,"Apr 12, 2017"
116,Leicester City,Atlético Madrid,1,1,Draw,Quarter-Finals 2nd leg,Atlético Madrid,"Apr 18, 2017"
117,Real Madrid,Bayern Munich,4,2,HomeTeam,Quarter-Finals 2nd leg,Real Madrid,"Apr 18, 2017"
118,FC Barcelona,Juventus FC,0,0,Draw,Quarter-Finals 2nd leg,Juventus FC,"Apr 19, 2017"
119,AS Monaco,Borussia Dortmund,3,1,HomeTeam,Quarter-Finals 2nd leg,AS Monaco,"Apr 19, 2017"
120,Real Madrid,Atlético Madrid,3,0,HomeTeam,Semi-Finals 1st Leg,-,"May 2, 2017"
121,AS Monaco,Juventus FC,0,2,AwayTeam,Semi-Finals 1st Leg,-,"May 3, 2017"
122,Juventus FC,AS Monaco,2,1,HomeTeam,Semi-Finals 2nd Leg,Juventus FC,"May 9, 2017"
123,Atlético Madrid,Real Madrid,2,1,HomeTeam,Semi-Finals 2nd Leg,Real Madrid,"May 10, 2017"
124,Juventus FC,Real Madrid,1,4,AwayTeam,Final,Real Madrid,"Jun 3, 2017"
