,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Bayern Munich,Hamburger SV,5,0,HomeTeam,1.Matchday,"Aug 14, 2015"
1,SV Werder Bremen,FC Schalke 04,0,3,AwayTeam,1.Matchday,"Aug 15, 2015"
2,Bayer 04 Leverkusen,TSG 1899 Hoffenheim,2,1,HomeTeam,1.Matchday,"Aug 15, 2015"
3,SV Darmstadt 98,Hannover 96,2,2,Draw,1.Matchday,"Aug 15, 2015"
4,1.FSV Mainz 05,FC Ingolstadt 04,0,1,AwayTeam,1.Matchday,"Aug 15, 2015"
5,FC Augsburg,Hertha BSC,0,1,AwayTeam,1.Matchday,"Aug 15, 2015"
6,Borussia Dortmund,Borussia Mönchengladbach,4,0,HomeTeam,1.Matchday,"Aug 15, 2015"
7,VfL Wolfsburg,Eintracht Frankfurt,2,1,HomeTeam,1.Matchday,"Aug 16, 2015"
8,VfB Stuttgart,1. FC Köln,1,3,AwayTeam,1.Matchday,"Aug 16, 2015"
9,Hertha BSC,SV Werder Bremen,1,1,Draw,2.Matchday,"Aug 21, 2015"
10,FC Schalke 04,SV Darmstadt 98,1,1,Draw,2.Matchday,"Aug 22, 2015"
11,Eintracht Frankfurt,FC Augsburg,1,1,Draw,2.Matchday,"Aug 22, 2015"
12,1. FC Köln,VfL Wolfsburg,1,1,Draw,2.Matchday,"Aug 22, 2015"
13,Hannover 96,Bayer 04 Leverkusen,0,1,AwayTeam,2.Matchday,"Aug 22, 2015"
14,TSG 1899 Hoffenheim,Bayern Munich,1,2,AwayTeam,2.Matchday,"Aug 22, 2015"
15,Hamburger SV,VfB Stuttgart,3,2,HomeTeam,2.Matchday,"Aug 22, 2015"
16,FC Ingolstadt 04,Borussia Dortmund,0,4,AwayTeam,2.Matchday,"Aug 23, 2015"
17,Borussia Mönchengladbach,1.FSV Mainz 05,1,2,AwayTeam,2.Matchday,"Aug 23, 2015"
18,VfL Wolfsburg,FC Schalke 04,3,0,HomeTeam,3.Matchday,"Aug 28, 2015"
19,VfB Stuttgart,Eintracht Frankfurt,1,4,AwayTeam,3.Matchday,"Aug 29, 2015"
20,1. FC Köln,Hamburger SV,2,1,HomeTeam,3.Matchday,"Aug 29, 2015"
21,1.FSV Mainz 05,Hannover 96,3,0,HomeTeam,3.Matchday,"Aug 29, 2015"
22,SV Darmstadt 98,TSG 1899 Hoffenheim,0,0,Draw,3.Matchday,"Aug 29, 2015"
23,FC Augsburg,FC Ingolstadt 04,0,1,AwayTeam,3.Matchday,"Aug 29, 2015"
24,Bayern Munich,Bayer 04 Leverkusen,3,0,HomeTeam,3.Matchday,"Aug 29, 2015"
25,Borussia Dortmund,Hertha BSC,3,1,HomeTeam,3.Matchday,"Aug 30, 2015"
26,SV Werder Bremen,Borussia Mönchengladbach,2,1,HomeTeam,3.Matchday,"Aug 30, 2015"
27,Borussia Mönchengladbach,Hamburger SV,0,3,AwayTeam,4.Matchday,"Sep 11, 2015"
28,Bayern Munich,FC Augsburg,2,1,HomeTeam,4.Matchday,"Sep 12, 2015"
29,Bayer 04 Leverkusen,SV Darmstadt 98,0,1,AwayTeam,4.Matchday,"Sep 12, 2015"
30,Hannover 96,Borussia Dortmund,2,4,AwayTeam,4.Matchday,"Sep 12, 2015"
31,Hertha BSC,VfB Stuttgart,2,1,HomeTeam,4.Matchday,"Sep 12, 2015"
32,FC Ingolstadt 04,VfL Wolfsburg,0,0,Draw,4.Matchday,"Sep 12, 2015"
33,Eintracht Frankfurt,1. FC Köln,6,2,HomeTeam,4.Matchday,"Sep 12, 2015"
34,TSG 1899 Hoffenheim,SV Werder Bremen,1,3,AwayTeam,4.Matchday,"Sep 13, 2015"
35,FC Schalke 04,1.FSV Mainz 05,2,1,HomeTeam,4.Matchday,"Sep 13, 2015"
36,1.FSV Mainz 05,TSG 1899 Hoffenheim,3,1,HomeTeam,5.Matchday,"Sep 18, 2015"
37,VfL Wolfsburg,Hertha BSC,2,0,HomeTeam,5.Matchday,"Sep 19, 2015"
38,Hamburger SV,Eintracht Frankfurt,0,0,Draw,5.Matchday,"Sep 19, 2015"
39,SV Werder Bremen,FC Ingolstadt 04,0,1,AwayTeam,5.Matchday,"Sep 19, 2015"
40,1. FC Köln,Borussia Mönchengladbach,1,0,HomeTeam,5.Matchday,"Sep 19, 2015"
