,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,NK Celik Zenica,NK Metalleghe BSI,1,3,AwayTeam,1.Matchday,"Jul 23, 2016"
1,FK Sloboda Tuzla,FK Olimpik Sarajevo,3,0,HomeTeam,1.Matchday,"Jul 23, 2016"
2,FK Zeljeznicar Sarajevo,FK Sarajevo,1,1,Draw,1.Matchday,"Jul 23, 2016"
3,FK Krupa na Vrbasu,FK Mladost Doboj-Kakanj,1,1,Draw,1.Matchday,"Jul 24, 2016"
4,NK Siroki Brijeg,NK Vitez,1,1,Draw,1.Matchday,"Jul 24, 2016"
5,HSK Zrinjski Mostar,FK Radnik Bijeljina,2,1,HomeTeam,1.Matchday,"Jul 24, 2016"
6,NK Vitez,FK Mladost Doboj-Kakanj,1,1,Draw,2.Matchday,"Jul 30, 2016"
7,NK Metalleghe BSI,FK Krupa na Vrbasu,0,2,AwayTeam,2.Matchday,"Jul 30, 2016"
8,FK Olimpik Sarajevo,FK Zeljeznicar Sarajevo,0,2,AwayTeam,2.Matchday,"Jul 30, 2016"
9,FK Radnik Bijeljina,NK Celik Zenica,2,3,AwayTeam,2.Matchday,"Jul 31, 2016"
10,FK Sarajevo,HSK Zrinjski Mostar,2,0,HomeTeam,2.Matchday,"Jul 31, 2016"
11,NK Siroki Brijeg,FK Sloboda Tuzla,2,2,Draw,2.Matchday,"Jul 31, 2016"
12,FK Sloboda Tuzla,NK Vitez,1,0,HomeTeam,3.Matchday,"Aug 5, 2016"
13,NK Celik Zenica,FK Sarajevo,1,1,Draw,3.Matchday,"Aug 6, 2016"
14,FK Krupa na Vrbasu,FK Radnik Bijeljina,2,2,Draw,3.Matchday,"Aug 6, 2016"
15,FK Zeljeznicar Sarajevo,NK Siroki Brijeg,2,0,HomeTeam,3.Matchday,"Aug 6, 2016"
16,HSK Zrinjski Mostar,FK Olimpik Sarajevo,4,1,HomeTeam,3.Matchday,"Aug 6, 2016"
17,FK Mladost Doboj-Kakanj,NK Metalleghe BSI,3,2,HomeTeam,3.Matchday,"Aug 7, 2016"
18,FK Olimpik Sarajevo,NK Celik Zenica,3,0,HomeTeam,4.Matchday,"Aug 10, 2016"
19,NK Vitez,NK Metalleghe BSI,1,0,HomeTeam,4.Matchday,"Aug 10, 2016"
20,FK Radnik Bijeljina,FK Mladost Doboj-Kakanj,0,0,Draw,4.Matchday,"Aug 10, 2016"
21,FK Sarajevo,FK Krupa na Vrbasu,3,2,HomeTeam,4.Matchday,"Aug 10, 2016"
22,FK Sloboda Tuzla,FK Zeljeznicar Sarajevo,2,0,HomeTeam,4.Matchday,"Aug 10, 2016"
23,NK Siroki Brijeg,HSK Zrinjski Mostar,1,1,Draw,4.Matchday,"Aug 10, 2016"
24,FK Krupa na Vrbasu,FK Olimpik Sarajevo,2,0,HomeTeam,5.Matchday,"Aug 13, 2016"
25,FK Mladost Doboj-Kakanj,FK Sarajevo,0,0,Draw,5.Matchday,"Aug 13, 2016"
26,NK Celik Zenica,NK Siroki Brijeg,0,1,AwayTeam,5.Matchday,"Aug 13, 2016"
27,HSK Zrinjski Mostar,FK Sloboda Tuzla,2,0,HomeTeam,5.Matchday,"Aug 13, 2016"
28,NK Metalleghe BSI,FK Radnik Bijeljina,1,2,AwayTeam,5.Matchday,"Aug 14, 2016"
29,FK Zeljeznicar Sarajevo,NK Vitez,0,2,AwayTeam,5.Matchday,"Aug 14, 2016"
30,FK Olimpik Sarajevo,FK Mladost Doboj-Kakanj,2,3,AwayTeam,6.Matchday,"Aug 20, 2016"
31,FK Sloboda Tuzla,NK Celik Zenica,2,0,HomeTeam,6.Matchday,"Aug 20, 2016"
32,FK Zeljeznicar Sarajevo,HSK Zrinjski Mostar,0,1,AwayTeam,6.Matchday,"Aug 20, 2016"
33,NK Vitez,FK Radnik Bijeljina,1,4,AwayTeam,6.Matchday,"Aug 21, 2016"
34,NK Siroki Brijeg,FK Krupa na Vrbasu,3,1,HomeTeam,6.Matchday,"Aug 21, 2016"
35,FK Sarajevo,NK Metalleghe BSI,1,2,AwayTeam,6.Matchday,"Aug 22, 2016"
36,FK Krupa na Vrbasu,FK Sloboda Tuzla,3,0,HomeTeam,7.Matchday,"Aug 27, 2016"
37,NK Metalleghe BSI,FK Olimpik Sarajevo,1,1,Draw,7.Matchday,"Aug 27, 2016"
38,FK Radnik Bijeljina,FK Sarajevo,0,0,Draw,7.Matchday,"Aug 27, 2016"
39,NK Celik Zenica,FK Zeljeznicar Sarajevo,1,1,Draw,7.Matchday,"Aug 27, 2016"
40,HSK Zrinjski Mostar,NK Vitez,2,1,HomeTeam,7.Matchday,"Aug 27, 2016"
41,FK Mladost Doboj-Kakanj,NK Siroki Brijeg,3,1,HomeTeam,7.Matchday,"Aug 28, 2016"
42,HSK Zrinjski Mostar,NK Celik Zenica,4,0,HomeTeam,8.Matchday,"Sep 10, 2016"
43,FK Zeljeznicar Sarajevo,FK Krupa na Vrbasu,2,1,HomeTeam,8.Matchday,"Sep 10, 2016"
44,FK Olimpik Sarajevo,FK Radnik Bijeljina,0,3,AwayTeam,8.Matchday,"Sep 11, 2016"
45,NK Vitez,FK Sarajevo,0,1,AwayTeam,8.Matchday,"Sep 11, 2016"
46,FK Sloboda Tuzla,FK Mladost Doboj-Kakanj,1,1,Draw,8.Matchday,"Sep 11, 2016"
47,NK Siroki Brijeg,NK Metalleghe BSI,3,1,HomeTeam,8.Matchday,"Sep 11, 2016"
48,FK Mladost Doboj-Kakanj,FK Zeljeznicar Sarajevo,0,0,Draw,9.Matchday,"Sep 17, 2016"
49,NK Celik Zenica,NK Vitez,0,1,AwayTeam,9.Matchday,"Sep 17, 2016"
50,FK Krupa na Vrbasu,HSK Zrinjski Mostar,0,0,Draw,9.Matchday,"Sep 17, 2016"
51,FK Radnik Bijeljina,NK Siroki Brijeg,2,1,HomeTeam,9.Matchday,"Sep 17, 2016"
52,NK Metalleghe BSI,FK Sloboda Tuzla,0,0,Draw,9.Matchday,"Sep 18, 2016"
53,FK Sarajevo,FK Olimpik Sarajevo,1,0,HomeTeam,9.Matchday,"Sep 18, 2016"
54,NK Vitez,FK Olimpik Sarajevo,0,0,Draw,10.Matchday,"Sep 24, 2016"
55,FK Sloboda Tuzla,FK Radnik Bijeljina,0,1,AwayTeam,10.Matchday,"Sep 24, 2016"
56,NK Celik Zenica,FK Krupa na Vrbasu,1,2,AwayTeam,10.Matchday,"Sep 24, 2016"
57,HSK Zrinjski Mostar,FK Mladost Doboj-Kakanj,2,1,HomeTeam,10.Matchday,"Sep 24, 2016"
58,NK Siroki Brijeg,FK Sarajevo,2,2,Draw,10.Matchday,"Sep 25, 2016"
59,FK Zeljeznicar Sarajevo,NK Metalleghe BSI,2,1,HomeTeam,10.Matchday,"Sep 25, 2016"
60,FK Mladost Doboj-Kakanj,NK Celik Zenica,1,0,HomeTeam,11.Matchday,"Sep 30, 2016"
61,FK Sarajevo,FK Sloboda Tuzla,1,1,Draw,11.Matchday,"Oct 1, 2016"
62,FK Olimpik Sarajevo,NK Siroki Brijeg,3,1,HomeTeam,11.Matchday,"Oct 1, 2016"
63,FK Krupa na Vrbasu,NK Vitez,2,0,HomeTeam,11.Matchday,"Oct 1, 2016"
64,NK Metalleghe BSI,HSK Zrinjski Mostar,0,4,AwayTeam,11.Matchday,"Oct 1, 2016"
65,FK Radnik Bijeljina,FK Zeljeznicar Sarajevo,1,2,AwayTeam,11.Matchday,"Oct 1, 2016"
66,FK Olimpik Sarajevo,FK Sloboda Tuzla,3,3,Draw,12.Matchday,"Oct 15, 2016"
67,NK Vitez,NK Siroki Brijeg,0,1,AwayTeam,12.Matchday,"Oct 15, 2016"
68,FK Radnik Bijeljina,HSK Zrinjski Mostar,1,1,Draw,12.Matchday,"Oct 15, 2016"
69,NK Metalleghe BSI,NK Celik Zenica,1,1,Draw,12.Matchday,"Oct 15, 2016"
70,FK Mladost Doboj-Kakanj,FK Krupa na Vrbasu,0,1,AwayTeam,12.Matchday,"Oct 15, 2016"
71,FK Sarajevo,FK Zeljeznicar Sarajevo,0,0,Draw,12.Matchday,"Oct 16, 2016"
72,FK Mladost Doboj-Kakanj,NK Vitez,1,2,AwayTeam,13.Matchday,"Oct 22, 2016"
73,FK Krupa na Vrbasu,NK Metalleghe BSI,1,0,HomeTeam,13.Matchday,"Oct 22, 2016"
74,FK Sloboda Tuzla,NK Siroki Brijeg,1,0,HomeTeam,13.Matchday,"Oct 22, 2016"
75,HSK Zrinjski Mostar,FK Sarajevo,1,0,HomeTeam,13.Matchday,"Oct 22, 2016"
76,FK Zeljeznicar Sarajevo,FK Olimpik Sarajevo,3,2,HomeTeam,13.Matchday,"Oct 22, 2016"
77,NK Celik Zenica,FK Radnik Bijeljina,0,1,AwayTeam,13.Matchday,"Oct 23, 2016"
78,NK Metalleghe BSI,FK Mladost Doboj-Kakanj,2,0,HomeTeam,14.Matchday,"Oct 29, 2016"
79,NK Vitez,FK Sloboda Tuzla,0,0,Draw,14.Matchday,"Oct 29, 2016"
80,FK Olimpik Sarajevo,HSK Zrinjski Mostar,0,5,AwayTeam,14.Matchday,"Oct 29, 2016"
81,FK Radnik Bijeljina,FK Krupa na Vrbasu,3,1,HomeTeam,14.Matchday,"Oct 29, 2016"
82,FK Sarajevo,NK Celik Zenica,4,0,HomeTeam,14.Matchday,"Oct 30, 2016"
83,NK Siroki Brijeg,FK Zeljeznicar Sarajevo,1,0,HomeTeam,14.Matchday,"Oct 30, 2016"
84,NK Metalleghe BSI,NK Vitez,0,1,AwayTeam,15.Matchday,"Nov 5, 2016"
85,FK Krupa na Vrbasu,FK Sarajevo,0,1,AwayTeam,15.Matchday,"Nov 5, 2016"
86,HSK Zrinjski Mostar,NK Siroki Brijeg,0,0,Draw,15.Matchday,"Nov 5, 2016"
87,FK Zeljeznicar Sarajevo,FK Sloboda Tuzla,1,1,Draw,15.Matchday,"Nov 5, 2016"
88,NK Celik Zenica,FK Olimpik Sarajevo,3,0,HomeTeam,15.Matchday,"Nov 6, 2016"
89,FK Mladost Doboj-Kakanj,FK Radnik Bijeljina,0,0,Draw,15.Matchday,"Nov 6, 2016"
90,NK Vitez,FK Zeljeznicar Sarajevo,0,2,AwayTeam,16.Matchday,"Nov 19, 2016"
91,FK Sloboda Tuzla,HSK Zrinjski Mostar,3,3,Draw,16.Matchday,"Nov 19, 2016"
92,FK Radnik Bijeljina,NK Metalleghe BSI,1,0,HomeTeam,16.Matchday,"Nov 19, 2016"
93,FK Olimpik Sarajevo,FK Krupa na Vrbasu,0,3,AwayTeam,16.Matchday,"Nov 20, 2016"
94,FK Sarajevo,FK Mladost Doboj-Kakanj,4,3,HomeTeam,16.Matchday,"Nov 20, 2016"
95,NK Siroki Brijeg,NK Celik Zenica,1,0,HomeTeam,16.Matchday,"Nov 20, 2016"
96,FK Radnik Bijeljina,NK Vitez,1,1,Draw,17.Matchday,"Nov 26, 2016"
97,FK Mladost Doboj-Kakanj,FK Olimpik Sarajevo,3,0,HomeTeam,17.Matchday,"Nov 26, 2016"
98,FK Krupa na Vrbasu,NK Siroki Brijeg,1,0,HomeTeam,17.Matchday,"Nov 26, 2016"
99,NK Celik Zenica,FK Sloboda Tuzla,0,2,AwayTeam,17.Matchday,"Nov 26, 2016"
100,HSK Zrinjski Mostar,FK Zeljeznicar Sarajevo,0,4,AwayTeam,17.Matchday,"Nov 26, 2016"
101,NK Metalleghe BSI,FK Sarajevo,0,2,AwayTeam,17.Matchday,"Nov 27, 2016"
102,NK Vitez,HSK Zrinjski Mostar,0,1,AwayTeam,18.Matchday,"Dec 2, 2016"
103,FK Zeljeznicar Sarajevo,NK Celik Zenica,1,0,HomeTeam,18.Matchday,"Dec 3, 2016"
104,FK Sloboda Tuzla,FK Krupa na Vrbasu,2,1,HomeTeam,18.Matchday,"Dec 3, 2016"
105,FK Olimpik Sarajevo,NK Metalleghe BSI,0,2,AwayTeam,18.Matchday,"Dec 3, 2016"
106,FK Sarajevo,FK Radnik Bijeljina,2,0,HomeTeam,18.Matchday,"Dec 4, 2016"
107,NK Siroki Brijeg,FK Mladost Doboj-Kakanj,2,1,HomeTeam,18.Matchday,"Dec 4, 2016"
108,FK Radnik Bijeljina,FK Olimpik Sarajevo,2,0,HomeTeam,19.Matchday,"Feb 25, 2017"
109,FK Mladost Doboj-Kakanj,FK Sloboda Tuzla,3,1,HomeTeam,19.Matchday,"Feb 25, 2017"
110,NK Metalleghe BSI,NK Siroki Brijeg,1,0,HomeTeam,19.Matchday,"Feb 25, 2017"
111,NK Celik Zenica,HSK Zrinjski Mostar,1,1,Draw,19.Matchday,"Feb 25, 2017"
112,FK Sarajevo,NK Vitez,1,0,HomeTeam,19.Matchday,"Feb 26, 2017"
113,FK Krupa na Vrbasu,FK Zeljeznicar Sarajevo,0,1,AwayTeam,19.Matchday,"Feb 26, 2017"
114,NK Vitez,NK Celik Zenica,0,0,Draw,20.Matchday,"Mar 4, 2017"
115,HSK Zrinjski Mostar,FK Krupa na Vrbasu,3,1,HomeTeam,20.Matchday,"Mar 4, 2017"
116,FK Zeljeznicar Sarajevo,FK Mladost Doboj-Kakanj,1,0,HomeTeam,20.Matchday,"Mar 4, 2017"
117,FK Sloboda Tuzla,NK Metalleghe BSI,2,1,HomeTeam,20.Matchday,"Mar 4, 2017"
118,NK Siroki Brijeg,FK Radnik Bijeljina,2,2,Draw,20.Matchday,"Mar 4, 2017"
119,FK Olimpik Sarajevo,FK Sarajevo,0,1,AwayTeam,20.Matchday,"Mar 4, 2017"
120,FK Olimpik Sarajevo,NK Vitez,0,0,Draw,21.Matchday,"Mar 11, 2017"
121,FK Sarajevo,NK Siroki Brijeg,2,0,HomeTeam,21.Matchday,"Mar 11, 2017"
122,FK Radnik Bijeljina,FK Sloboda Tuzla,2,1,HomeTeam,21.Matchday,"Mar 11, 2017"
123,NK Metalleghe BSI,FK Zeljeznicar Sarajevo,0,1,AwayTeam,21.Matchday,"Mar 11, 2017"
124,FK Mladost Doboj-Kakanj,HSK Zrinjski Mostar,0,1,AwayTeam,21.Matchday,"Mar 11, 2017"
125,FK Krupa na Vrbasu,NK Celik Zenica,0,0,Draw,21.Matchday,"Mar 11, 2017"
126,NK Vitez,FK Krupa na Vrbasu,0,0,Draw,22.Matchday,"Mar 18, 2017"
127,NK Celik Zenica,FK Mladost Doboj-Kakanj,2,2,Draw,22.Matchday,"Mar 18, 2017"
128,HSK Zrinjski Mostar,NK Metalleghe BSI,0,2,AwayTeam,22.Matchday,"Mar 18, 2017"
129,FK Zeljeznicar Sarajevo,FK Radnik Bijeljina,2,0,HomeTeam,22.Matchday,"Mar 18, 2017"
130,FK Sloboda Tuzla,FK Sarajevo,3,0,HomeTeam,22.Matchday,"Mar 18, 2017"
131,NK Siroki Brijeg,FK Olimpik Sarajevo,0,0,Draw,22.Matchday,"Mar 18, 2017"
132,HSK Zrinjski Mostar,FK Krupa na Vrbasu,4,0,HomeTeam,23.Matchday,"Apr 1, 2017"
133,FK Mladost Doboj-Kakanj,NK Celik Zenica,3,3,Draw,23.Matchday,"Apr 1, 2017"
134,NK Vitez,NK Metalleghe BSI,1,1,Draw,23.Matchday,"Apr 1, 2017"
135,FK Zeljeznicar Sarajevo,FK Sloboda Tuzla,4,2,HomeTeam,23.Matchday,"Apr 1, 2017"
136,NK Siroki Brijeg,FK Olimpik Sarajevo,5,1,HomeTeam,23.Matchday,"Apr 2, 2017"
