,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Trelleborgs FF,IFK Göteborg,1,1,Draw,1.Matchday,"Apr 6, 2007"
1,IF Brommapojkarna,Djurgardens IF,1,0,HomeTeam,1.Matchday,"Apr 6, 2007"
2,IF Elfsborg,Malmö FF,1,1,Draw,1.Matchday,"Apr 7, 2007"
3,AIK,Kalmar FF,0,1,AwayTeam,1.Matchday,"Apr 9, 2007"
4,Gefle IF,Örebro SK,0,0,Draw,1.Matchday,"Apr 9, 2007"
5,Halmstads BK,Helsingborgs IF,2,1,HomeTeam,1.Matchday,"Apr 9, 2007"
6,GAIS Göteborg,Hammarby IF,1,1,Draw,1.Matchday,"Apr 10, 2007"
7,Hammarby IF,Trelleborgs FF,3,0,HomeTeam,2.Matchday,"Apr 14, 2007"
8,Kalmar FF,IF Brommapojkarna,2,2,Draw,2.Matchday,"Apr 15, 2007"
9,Djurgardens IF,Halmstads BK,2,0,HomeTeam,2.Matchday,"Apr 16, 2007"
10,Helsingborgs IF,Gefle IF,3,1,HomeTeam,2.Matchday,"Apr 16, 2007"
11,Malmö FF,GAIS Göteborg,1,0,HomeTeam,2.Matchday,"Apr 16, 2007"
12,IFK Göteborg,AIK,1,2,AwayTeam,2.Matchday,"Apr 17, 2007"
13,Örebro SK,IF Elfsborg,1,1,Draw,2.Matchday,"Apr 17, 2007"
14,Djurgardens IF,Helsingborgs IF,3,1,HomeTeam,3.Matchday,"Apr 21, 2007"
15,Halmstads BK,Kalmar FF,2,1,HomeTeam,3.Matchday,"Apr 22, 2007"
16,Trelleborgs FF,Malmö FF,2,1,HomeTeam,3.Matchday,"Apr 22, 2007"
17,GAIS Göteborg,Örebro SK,1,1,Draw,3.Matchday,"Apr 23, 2007"
18,IF Brommapojkarna,IFK Göteborg,1,2,AwayTeam,3.Matchday,"Apr 23, 2007"
19,IF Elfsborg,Gefle IF,1,1,Draw,3.Matchday,"Apr 23, 2007"
20,AIK,Hammarby IF,1,0,HomeTeam,3.Matchday,"Apr 24, 2007"
21,Malmö FF,AIK,4,0,HomeTeam,4.Matchday,"Apr 28, 2007"
22,Hammarby IF,IF Brommapojkarna,4,0,HomeTeam,4.Matchday,"Apr 29, 2007"
23,Kalmar FF,Djurgardens IF,1,0,HomeTeam,4.Matchday,"Apr 29, 2007"
24,Örebro SK,Trelleborgs FF,2,0,HomeTeam,4.Matchday,"Apr 30, 2007"
25,Gefle IF,GAIS Göteborg,1,0,HomeTeam,4.Matchday,"Apr 30, 2007"
26,IFK Göteborg,Halmstads BK,1,1,Draw,4.Matchday,"Apr 30, 2007"
27,Helsingborgs IF,IF Elfsborg,0,1,AwayTeam,4.Matchday,"May 1, 2007"
28,AIK,Helsingborgs IF,0,1,AwayTeam,5.Matchday,"May 5, 2007"
29,Gefle IF,Kalmar FF,2,1,HomeTeam,5.Matchday,"May 6, 2007"
30,Trelleborgs FF,IF Brommapojkarna,3,3,Draw,5.Matchday,"May 6, 2007"
31,GAIS Göteborg,Halmstads BK,2,1,HomeTeam,5.Matchday,"May 7, 2007"
32,IF Elfsborg,Djurgardens IF,2,2,Draw,5.Matchday,"May 7, 2007"
33,Örebro SK,IFK Göteborg,0,4,AwayTeam,5.Matchday,"May 7, 2007"
34,Malmö FF,Hammarby IF,1,1,Draw,5.Matchday,"May 8, 2007"
35,IF Brommapojkarna,AIK,0,2,AwayTeam,6.Matchday,"May 12, 2007"
36,Hammarby IF,Örebro SK,1,0,HomeTeam,6.Matchday,"May 13, 2007"
37,Kalmar FF,IF Elfsborg,2,1,HomeTeam,6.Matchday,"May 13, 2007"
38,Djurgardens IF,GAIS Göteborg,0,1,AwayTeam,6.Matchday,"May 14, 2007"
39,Halmstads BK,Trelleborgs FF,1,0,HomeTeam,6.Matchday,"May 14, 2007"
40,IFK Göteborg,Gefle IF,2,0,HomeTeam,6.Matchday,"May 14, 2007"
41,Helsingborgs IF,Malmö FF,0,1,AwayTeam,6.Matchday,"May 15, 2007"
42,Gefle IF,Hammarby IF,1,0,HomeTeam,7.Matchday,"May 20, 2007"
43,Örebro SK,Malmö FF,1,1,Draw,7.Matchday,"May 20, 2007"
44,AIK,Halmstads BK,1,1,Draw,7.Matchday,"May 21, 2007"
45,GAIS Göteborg,Kalmar FF,0,3,AwayTeam,7.Matchday,"May 21, 2007"
46,Trelleborgs FF,Djurgardens IF,0,3,AwayTeam,7.Matchday,"May 21, 2007"
47,IF Brommapojkarna,Helsingborgs IF,1,1,Draw,7.Matchday,"May 22, 2007"
48,IF Elfsborg,IFK Göteborg,3,1,HomeTeam,7.Matchday,"May 22, 2007"
49,Hammarby IF,IF Elfsborg,0,1,AwayTeam,8.Matchday,"May 26, 2007"
50,Kalmar FF,Trelleborgs FF,0,1,AwayTeam,8.Matchday,"May 27, 2007"
51,Malmö FF,Gefle IF,1,1,Draw,8.Matchday,"May 27, 2007"
52,Halmstads BK,IF Brommapojkarna,1,0,HomeTeam,8.Matchday,"May 28, 2007"
53,Helsingborgs IF,Örebro SK,4,1,HomeTeam,8.Matchday,"May 28, 2007"
54,IFK Göteborg,GAIS Göteborg,1,0,HomeTeam,8.Matchday,"May 28, 2007"
55,Djurgardens IF,AIK,3,1,HomeTeam,8.Matchday,"May 28, 2007"
56,AIK,Örebro SK,1,1,Draw,9.Matchday,"Jun 10, 2007"
57,Halmstads BK,Hammarby IF,2,2,Draw,9.Matchday,"Jun 11, 2007"
58,IF Brommapojkarna,Malmö FF,0,1,AwayTeam,9.Matchday,"Jun 11, 2007"
59,Trelleborgs FF,Gefle IF,3,2,HomeTeam,9.Matchday,"Jun 11, 2007"
60,Djurgardens IF,IFK Göteborg,2,1,HomeTeam,9.Matchday,"Jun 12, 2007"
61,Kalmar FF,Helsingborgs IF,2,0,HomeTeam,9.Matchday,"Jun 12, 2007"
62,GAIS Göteborg,IF Elfsborg,2,1,HomeTeam,9.Matchday,"Jun 14, 2007"
63,Malmö FF,Halmstads BK,1,2,AwayTeam,10.Matchday,"Jun 14, 2007"
64,IFK Göteborg,Kalmar FF,3,2,HomeTeam,10.Matchday,"Jun 17, 2007"
65,Örebro SK,IF Brommapojkarna,4,0,HomeTeam,10.Matchday,"Jun 17, 2007"
66,Gefle IF,AIK,0,0,Draw,10.Matchday,"Jun 18, 2007"
67,Helsingborgs IF,GAIS Göteborg,1,1,Draw,10.Matchday,"Jun 18, 2007"
68,IF Elfsborg,Trelleborgs FF,2,0,HomeTeam,10.Matchday,"Jun 18, 2007"
69,Hammarby IF,Djurgardens IF,2,0,HomeTeam,10.Matchday,"Jun 19, 2007"
70,Gefle IF,Halmstads BK,2,0,HomeTeam,11.Matchday,"Jun 24, 2007"
71,IF Elfsborg,IF Brommapojkarna,3,0,HomeTeam,11.Matchday,"Jun 24, 2007"
72,GAIS Göteborg,AIK,1,1,Draw,11.Matchday,"Jun 25, 2007"
73,Trelleborgs FF,Helsingborgs IF,2,3,AwayTeam,11.Matchday,"Jun 25, 2007"
74,Örebro SK,Djurgardens IF,0,0,Draw,11.Matchday,"Jun 25, 2007"
75,Malmö FF,Kalmar FF,1,2,AwayTeam,11.Matchday,"Jun 26, 2007"
76,Hammarby IF,IFK Göteborg,3,1,HomeTeam,11.Matchday,"Jun 27, 2007"
77,Halmstads BK,IF Elfsborg,3,0,HomeTeam,12.Matchday,"Jul 1, 2007"
78,IF Brommapojkarna,GAIS Göteborg,1,0,HomeTeam,12.Matchday,"Jul 1, 2007"
79,Djurgardens IF,Gefle IF,2,1,HomeTeam,12.Matchday,"Jul 2, 2007"
80,IFK Göteborg,Malmö FF,1,2,AwayTeam,12.Matchday,"Jul 2, 2007"
81,Kalmar FF,Örebro SK,2,0,HomeTeam,12.Matchday,"Jul 2, 2007"
82,AIK,Trelleborgs FF,2,0,HomeTeam,12.Matchday,"Jul 3, 2007"
83,Helsingborgs IF,Hammarby IF,4,2,HomeTeam,12.Matchday,"Jul 4, 2007"
84,Djurgardens IF,Malmö FF,1,0,HomeTeam,13.Matchday,"Jul 7, 2007"
85,Örebro SK,Halmstads BK,0,3,AwayTeam,13.Matchday,"Jul 8, 2007"
86,GAIS Göteborg,Trelleborgs FF,3,1,HomeTeam,13.Matchday,"Jul 9, 2007"
87,Gefle IF,IF Brommapojkarna,1,1,Draw,13.Matchday,"Jul 9, 2007"
88,AIK,IF Elfsborg,0,1,AwayTeam,13.Matchday,"Jul 9, 2007"
89,IFK Göteborg,Helsingborgs IF,0,0,Draw,13.Matchday,"Jul 10, 2007"
90,Kalmar FF,Hammarby IF,2,0,HomeTeam,13.Matchday,"Jul 11, 2007"
91,IF Elfsborg,AIK,2,0,HomeTeam,14.Matchday,"Jul 12, 2007"
92,Trelleborgs FF,GAIS Göteborg,0,1,AwayTeam,14.Matchday,"Jul 14, 2007"
93,Helsingborgs IF,IFK Göteborg,2,2,Draw,14.Matchday,"Jul 15, 2007"
94,Halmstads BK,Örebro SK,3,1,HomeTeam,14.Matchday,"Jul 16, 2007"
95,IF Brommapojkarna,Gefle IF,2,1,HomeTeam,14.Matchday,"Jul 16, 2007"
96,Malmö FF,Djurgardens IF,1,1,Draw,14.Matchday,"Jul 17, 2007"
97,Hammarby IF,Kalmar FF,1,0,HomeTeam,14.Matchday,"Jul 18, 2007"
98,Djurgardens IF,IF Elfsborg,2,1,HomeTeam,15.Matchday,"Jul 21, 2007"
99,IF Brommapojkarna,Trelleborgs FF,0,3,AwayTeam,15.Matchday,"Jul 23, 2007"
100,Helsingborgs IF,AIK,2,3,AwayTeam,15.Matchday,"Jul 23, 2007"
101,Kalmar FF,Gefle IF,0,1,AwayTeam,15.Matchday,"Jul 30, 2007"
102,Halmstads BK,GAIS Göteborg,2,2,Draw,15.Matchday,"Jul 30, 2007"
103,IFK Göteborg,Örebro SK,2,0,HomeTeam,15.Matchday,"Jul 31, 2007"
104,Hammarby IF,Malmö FF,1,0,HomeTeam,15.Matchday,"Aug 1, 2007"
105,IF Elfsborg,Kalmar FF,2,2,Draw,16.Matchday,"Aug 4, 2007"
106,Trelleborgs FF,Halmstads BK,1,1,Draw,16.Matchday,"Aug 5, 2007"
107,Örebro SK,Hammarby IF,3,1,HomeTeam,16.Matchday,"Aug 5, 2007"
108,Gefle IF,IFK Göteborg,0,2,AwayTeam,16.Matchday,"Aug 6, 2007"
109,GAIS Göteborg,Djurgardens IF,1,1,Draw,16.Matchday,"Aug 6, 2007"
110,AIK,IF Brommapojkarna,3,0,HomeTeam,16.Matchday,"Aug 6, 2007"
111,Malmö FF,Helsingborgs IF,1,1,Draw,16.Matchday,"Aug 7, 2007"
112,Trelleborgs FF,IF Elfsborg,1,2,AwayTeam,17.Matchday,"May 17, 2007"
113,AIK,Gefle IF,1,0,HomeTeam,17.Matchday,"Aug 12, 2007"
114,GAIS Göteborg,Helsingborgs IF,0,3,AwayTeam,17.Matchday,"Aug 12, 2007"
115,Kalmar FF,IFK Göteborg,0,5,AwayTeam,17.Matchday,"Aug 12, 2007"
116,Halmstads BK,Malmö FF,1,3,AwayTeam,17.Matchday,"Aug 13, 2007"
117,IF Brommapojkarna,Örebro SK,3,1,HomeTeam,17.Matchday,"Aug 13, 2007"
