,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Olympiacos Piraeus,Ethnikos Asteras,6,0,HomeTeam,1.Matchday,"Sep 16, 2000"
1,Panathinaikos Athens,PAS Giannina,2,1,HomeTeam,1.Matchday,"Sep 16, 2000"
2,Ionikos Nikeas,Athinaikos AS,1,0,HomeTeam,1.Matchday,"Sep 17, 2000"
3,PS Kalamata,PAOK Thessaloniki,0,0,Draw,1.Matchday,"Sep 17, 2000"
4,Panachaiki GE,Skoda Xanthi,1,1,Draw,1.Matchday,"Sep 17, 2000"
5,Paniliakos Pyrgos,Panionios Athens,1,1,Draw,1.Matchday,"Sep 17, 2000"
6,AEK Athens,Iraklis Thessaloniki,2,0,HomeTeam,1.Matchday,"Sep 18, 2000"
7,OFI Crete,Aris Thessaloniki,2,3,AwayTeam,1.Matchday,"Sep 18, 2000"
8,Panionios Athens,Panathinaikos Athens,0,2,AwayTeam,2.Matchday,"Sep 23, 2000"
9,Aris Thessaloniki,Paniliakos Pyrgos,1,0,HomeTeam,2.Matchday,"Sep 24, 2000"
10,Athinaikos AS,AEK Athens,0,3,AwayTeam,2.Matchday,"Sep 24, 2000"
11,Ethnikos Asteras,Ionikos Nikeas,1,0,HomeTeam,2.Matchday,"Sep 24, 2000"
12,Iraklis Thessaloniki,Panachaiki GE,2,0,HomeTeam,2.Matchday,"Sep 24, 2000"
13,OFI Crete,Olympiacos Piraeus,1,2,AwayTeam,2.Matchday,"Sep 24, 2000"
14,PAS Giannina,PAOK Thessaloniki,1,3,AwayTeam,2.Matchday,"Sep 24, 2000"
15,Skoda Xanthi,PS Kalamata,2,1,HomeTeam,2.Matchday,"Sep 25, 2000"
16,PAS Giannina,Skoda Xanthi,1,1,Draw,3.Matchday,"Sep 30, 2000"
17,AEK Athens,Ethnikos Asteras,2,2,Draw,3.Matchday,"Oct 1, 2000"
18,PS Kalamata,Iraklis Thessaloniki,0,0,Draw,3.Matchday,"Oct 1, 2000"
19,Olympiacos Piraeus,Ionikos Nikeas,3,3,Draw,3.Matchday,"Oct 1, 2000"
20,Panachaiki GE,Athinaikos AS,3,1,HomeTeam,3.Matchday,"Oct 1, 2000"
21,Panathinaikos Athens,Aris Thessaloniki,2,2,Draw,3.Matchday,"Oct 1, 2000"
22,Paniliakos Pyrgos,OFI Crete,0,0,Draw,3.Matchday,"Oct 1, 2000"
23,PAOK Thessaloniki,Panionios Athens,1,1,Draw,3.Matchday,"Oct 2, 2000"
24,Athinaikos AS,PS Kalamata,3,2,HomeTeam,4.Matchday,"Oct 29, 2000"
25,Ionikos Nikeas,AEK Athens,0,2,AwayTeam,4.Matchday,"Oct 29, 2000"
26,Iraklis Thessaloniki,PAS Giannina,2,1,HomeTeam,4.Matchday,"Oct 29, 2000"
27,OFI Crete,Panathinaikos Athens,0,0,Draw,4.Matchday,"Oct 29, 2000"
28,Panionios Athens,Skoda Xanthi,0,0,Draw,4.Matchday,"Oct 29, 2000"
29,Paniliakos Pyrgos,Olympiacos Piraeus,0,4,AwayTeam,4.Matchday,"Oct 29, 2000"
30,Ethnikos Asteras,Panachaiki GE,3,1,HomeTeam,4.Matchday,"Oct 30, 2000"
31,Aris Thessaloniki,PAOK Thessaloniki,4,0,HomeTeam,4.Matchday,"Nov 1, 2000"
32,Olympiacos Piraeus,AEK Athens,4,1,HomeTeam,5.Matchday,"Nov 4, 2000"
33,PS Kalamata,Ethnikos Asteras,2,2,Draw,5.Matchday,"Nov 5, 2000"
34,PAOK Thessaloniki,OFI Crete,4,1,HomeTeam,5.Matchday,"Nov 5, 2000"
35,PAS Giannina,Athinaikos AS,3,1,HomeTeam,5.Matchday,"Nov 5, 2000"
36,Panathinaikos Athens,Paniliakos Pyrgos,2,0,HomeTeam,5.Matchday,"Nov 5, 2000"
37,Panionios Athens,Iraklis Thessaloniki,1,1,Draw,5.Matchday,"Nov 5, 2000"
38,Skoda Xanthi,Aris Thessaloniki,1,0,HomeTeam,5.Matchday,"Nov 5, 2000"
39,Panachaiki GE,Ionikos Nikeas,2,3,AwayTeam,5.Matchday,"Nov 6, 2000"
40,Athinaikos AS,Panionios Athens,2,0,HomeTeam,6.Matchday,"Nov 11, 2000"
41,AEK Athens,Panachaiki GE,2,1,HomeTeam,6.Matchday,"Nov 12, 2000"
42,Aris Thessaloniki,Iraklis Thessaloniki,0,2,AwayTeam,6.Matchday,"Nov 12, 2000"
43,Ethnikos Asteras,PAS Giannina,2,1,HomeTeam,6.Matchday,"Nov 12, 2000"
44,Ionikos Nikeas,PS Kalamata,4,1,HomeTeam,6.Matchday,"Nov 12, 2000"
45,Panathinaikos Athens,Olympiacos Piraeus,0,0,Draw,6.Matchday,"Nov 12, 2000"
46,Paniliakos Pyrgos,PAOK Thessaloniki,1,1,Draw,6.Matchday,"Nov 12, 2000"
47,OFI Crete,Skoda Xanthi,0,1,AwayTeam,6.Matchday,"Nov 13, 2000"
48,PAOK Thessaloniki,Panathinaikos Athens,2,2,Draw,7.Matchday,"Nov 18, 2000"
49,Aris Thessaloniki,Athinaikos AS,2,0,HomeTeam,7.Matchday,"Nov 19, 2000"
50,Iraklis Thessaloniki,OFI Crete,3,0,HomeTeam,7.Matchday,"Nov 19, 2000"
51,Olympiacos Piraeus,Panachaiki GE,3,0,HomeTeam,7.Matchday,"Nov 19, 2000"
52,Skoda Xanthi,Paniliakos Pyrgos,2,0,HomeTeam,7.Matchday,"Nov 19, 2000"
53,PS Kalamata,AEK Athens,3,1,HomeTeam,7.Matchday,"Nov 19, 2000"
54,PAS Giannina,Ionikos Nikeas,1,1,Draw,7.Matchday,"Nov 20, 2000"
55,Panionios Athens,Ethnikos Asteras,4,3,HomeTeam,7.Matchday,"Nov 20, 2000"
56,Panathinaikos Athens,Skoda Xanthi,3,0,HomeTeam,8.Matchday,"Nov 25, 2000"
57,Ethnikos Asteras,Aris Thessaloniki,1,0,HomeTeam,8.Matchday,"Nov 26, 2000"
58,Ionikos Nikeas,Panionios Athens,2,0,HomeTeam,8.Matchday,"Nov 26, 2000"
59,OFI Crete,Athinaikos AS,5,3,HomeTeam,8.Matchday,"Nov 26, 2000"
60,Panachaiki GE,PS Kalamata,3,2,HomeTeam,8.Matchday,"Nov 26, 2000"
61,Paniliakos Pyrgos,Iraklis Thessaloniki,1,2,AwayTeam,8.Matchday,"Nov 26, 2000"
62,AEK Athens,PAS Giannina,4,2,HomeTeam,8.Matchday,"Nov 27, 2000"
63,PAOK Thessaloniki,Olympiacos Piraeus,2,4,AwayTeam,8.Matchday,"Nov 27, 2000"
64,Panionios Athens,AEK Athens,2,0,HomeTeam,9.Matchday,"Dec 2, 2000"
65,Aris Thessaloniki,Ionikos Nikeas,0,0,Draw,9.Matchday,"Dec 3, 2000"
66,Ethnikos Asteras,OFI Crete,1,0,HomeTeam,9.Matchday,"Dec 3, 2000"
67,Olympiacos Piraeus,PS Kalamata,5,2,HomeTeam,9.Matchday,"Dec 3, 2000"
68,PAS Giannina,Panachaiki GE,1,1,Draw,9.Matchday,"Dec 3, 2000"
69,Skoda Xanthi,PAOK Thessaloniki,0,2,AwayTeam,9.Matchday,"Dec 3, 2000"
70,Iraklis Thessaloniki,Panathinaikos Athens,0,1,AwayTeam,9.Matchday,"Dec 3, 2000"
71,Athinaikos AS,Paniliakos Pyrgos,1,1,Draw,9.Matchday,"Dec 4, 2000"
72,Ionikos Nikeas,OFI Crete,1,0,HomeTeam,10.Matchday,"Dec 9, 2000"
73,AEK Athens,Aris Thessaloniki,3,1,HomeTeam,10.Matchday,"Dec 10, 2000"
74,PS Kalamata,PAS Giannina,3,4,AwayTeam,10.Matchday,"Dec 10, 2000"
75,PAOK Thessaloniki,Iraklis Thessaloniki,4,2,HomeTeam,10.Matchday,"Dec 10, 2000"
