,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,StageWinner,Date
25,SL Benfica,Manchester United,1,1,Draw,Group C,-,"Sep 14, 2011"
26,Otelul Galati,SL Benfica,0,1,AwayTeam,Group C,-,"Sep 27, 2011"
27,Manchester United,FC Basel 1893,3,3,Draw,Group C,-,"Sep 27, 2011"
28,FC Basel 1893,SL Benfica,0,2,AwayTeam,Group C,-,"Oct 18, 2011"
29,Otelul Galati,Manchester United,0,2,AwayTeam,Group C,-,"Oct 18, 2011"
30,SL Benfica,FC Basel 1893,1,1,Draw,Group C,-,"Nov 2, 2011"
31,Manchester United,Otelul Galati,2,0,HomeTeam,Group C,-,"Nov 2, 2011"
32,Manchester United,SL Benfica,2,2,Draw,Group C,-,"Nov 22, 2011"
33,Otelul Galati,FC Basel 1893,2,3,AwayTeam,Group C,-,"Nov 22, 2011"
34,SL Benfica,Otelul Galati,1,0,HomeTeam,Group C,-,"Dec 7, 2011"
35,FC Basel 1893,Manchester United,2,1,HomeTeam,Group C,-,"Dec 7, 2011"
36,GNK Dinamo Zagreb,Real Madrid,0,1,AwayTeam,Group D,-,"Sep 14, 2011"
37,Ajax Amsterdam,Olympique Lyon,0,0,Draw,Group D,-,"Sep 14, 2011"
38,Real Madrid,Ajax Amsterdam,3,0,HomeTeam,Group D,-,"Sep 27, 2011"
39,Olympique Lyon,GNK Dinamo Zagreb,2,0,HomeTeam,Group D,-,"Sep 27, 2011"
40,GNK Dinamo Zagreb,Ajax Amsterdam,0,2,AwayTeam,Group D,-,"Oct 18, 2011"
41,Real Madrid,Olympique Lyon,4,0,HomeTeam,Group D,-,"Oct 18, 2011"
42,Ajax Amsterdam,GNK Dinamo Zagreb,4,0,HomeTeam,Group D,-,"Nov 2, 2011"
43,Olympique Lyon,Real Madrid,0,2,AwayTeam,Group D,-,"Nov 2, 2011"
44,Olympique Lyon,Ajax Amsterdam,0,0,Draw,Group D,-,"Nov 22, 2011"
45,Real Madrid,GNK Dinamo Zagreb,6,2,HomeTeam,Group D,-,"Nov 22, 2011"
46,Ajax Amsterdam,Real Madrid,0,3,AwayTeam,Group D,-,"Dec 7, 2011"
47,GNK Dinamo Zagreb,Olympique Lyon,1,7,AwayTeam,Group D,-,"Dec 7, 2011"
48,Chelsea FC,Bayer 04 Leverkusen,2,0,HomeTeam,Group E,-,"Sep 13, 2011"
49,KRC Genk,Valencia CF,0,0,Draw,Group E,-,"Sep 13, 2011"
50,Bayer 04 Leverkusen,KRC Genk,2,0,HomeTeam,Group E,-,"Sep 28, 2011"
51,Valencia CF,Chelsea FC,1,1,Draw,Group E,-,"Sep 28, 2011"
52,Chelsea FC,KRC Genk,5,0,HomeTeam,Group E,-,"Oct 19, 2011"
53,Bayer 04 Leverkusen,Valencia CF,2,1,HomeTeam,Group E,-,"Oct 19, 2011"
54,KRC Genk,Chelsea FC,1,1,Draw,Group E,-,"Nov 1, 2011"
55,Valencia CF,Bayer 04 Leverkusen,3,1,HomeTeam,Group E,-,"Nov 1, 2011"
56,Valencia CF,KRC Genk,7,0,HomeTeam,Group E,-,"Nov 23, 2011"
57,Bayer 04 Leverkusen,Chelsea FC,2,1,HomeTeam,Group E,-,"Nov 23, 2011"
58,KRC Genk,Bayer 04 Leverkusen,1,1,Draw,Group E,-,"Dec 6, 2011"
59,Chelsea FC,Valencia CF,3,0,HomeTeam,Group E,-,"Dec 6, 2011"
60,Olympiacos Piraeus,Olympique Marseille,0,1,AwayTeam,Group F,-,"Sep 13, 2011"
61,Borussia Dortmund,Arsenal FC,1,1,Draw,Group F,-,"Sep 13, 2011"
62,Olympique Marseille,Borussia Dortmund,3,0,HomeTeam,Group F,-,"Sep 28, 2011"
63,Arsenal FC,Olympiacos Piraeus,2,1,HomeTeam,Group F,-,"Sep 28, 2011"
64,Olympiacos Piraeus,Borussia Dortmund,3,1,HomeTeam,Group F,-,"Oct 19, 2011"
65,Olympique Marseille,Arsenal FC,0,1,AwayTeam,Group F,-,"Oct 19, 2011"
66,Borussia Dortmund,Olympiacos Piraeus,1,0,HomeTeam,Group F,-,"Nov 1, 2011"
67,Arsenal FC,Olympique Marseille,0,0,Draw,Group F,-,"Nov 1, 2011"
68,Arsenal FC,Borussia Dortmund,2,1,HomeTeam,Group F,-,"Nov 23, 2011"
69,Olympique Marseille,Olympiacos Piraeus,0,1,AwayTeam,Group F,-,"Nov 23, 2011"
70,Borussia Dortmund,Olympique Marseille,2,3,AwayTeam,Group F,-,"Dec 6, 2011"
71,Olympiacos Piraeus,Arsenal FC,3,1,HomeTeam,Group F,-,"Dec 6, 2011"
72,FC Porto,Shakhtar Donetsk,2,1,HomeTeam,Group G,-,"Sep 13, 2011"
73,APOEL Nicosia,Zenit St. Petersburg,2,1,HomeTeam,Group G,-,"Sep 13, 2011"
74,Zenit St. Petersburg,FC Porto,3,1,HomeTeam,Group G,-,"Sep 28, 2011"
75,Shakhtar Donetsk,APOEL Nicosia,1,1,Draw,Group G,-,"Sep 28, 2011"
76,FC Porto,APOEL Nicosia,1,1,Draw,Group G,-,"Oct 19, 2011"
77,Shakhtar Donetsk,Zenit St. Petersburg,2,2,Draw,Group G,-,"Oct 19, 2011"
78,Zenit St. Petersburg,Shakhtar Donetsk,1,0,HomeTeam,Group G,-,"Nov 1, 2011"
79,APOEL Nicosia,FC Porto,2,1,HomeTeam,Group G,-,"Nov 1, 2011"
80,Zenit St. Petersburg,APOEL Nicosia,0,0,Draw,Group G,-,"Nov 23, 2011"
81,Shakhtar Donetsk,FC Porto,0,2,AwayTeam,Group G,-,"Nov 23, 2011"
82,APOEL Nicosia,Shakhtar Donetsk,0,2,AwayTeam,Group G,-,"Dec 6, 2011"
83,FC Porto,Zenit St. Petersburg,0,0,Draw,Group G,-,"Dec 6, 2011"
84,FC Barcelona,AC Milan,2,2,Draw,Group H,-,"Sep 13, 2011"
85,FC Viktoria Plzen,BATE Borisov,1,1,Draw,Group H,-,"Sep 13, 2011"
86,AC Milan,FC Viktoria Plzen,2,0,HomeTeam,Group H,-,"Sep 28, 2011"
87,BATE Borisov,FC Barcelona,0,5,AwayTeam,Group H,-,"Sep 28, 2011"
88,FC Barcelona,FC Viktoria Plzen,2,0,HomeTeam,Group H,-,"Oct 19, 2011"
89,AC Milan,BATE Borisov,2,0,HomeTeam,Group H,-,"Oct 19, 2011"
90,BATE Borisov,AC Milan,1,1,Draw,Group H,-,"Nov 1, 2011"
91,FC Viktoria Plzen,FC Barcelona,0,4,AwayTeam,Group H,-,"Nov 1, 2011"
92,BATE Borisov,FC Viktoria Plzen,0,1,AwayTeam,Group H,-,"Nov 23, 2011"
93,AC Milan,FC Barcelona,2,3,AwayTeam,Group H,-,"Nov 23, 2011"
94,FC Viktoria Plzen,AC Milan,2,2,Draw,Group H,-,"Dec 6, 2011"
95,FC Barcelona,BATE Borisov,4,0,HomeTeam,Group H,-,"Dec 6, 2011"
96,Olympique Lyon,APOEL Nicosia,1,0,HomeTeam,last 16 1st leg,-,"Feb 14, 2012"
97,Bayer 04 Leverkusen,FC Barcelona,1,3,AwayTeam,last 16 1st leg,-,"Feb 14, 2012"
98,Zenit St. Petersburg,SL Benfica,3,2,HomeTeam,last 16 1st leg,-,"Feb 15, 2012"
99,AC Milan,Arsenal FC,4,0,HomeTeam,last 16 1st leg,-,"Feb 15, 2012"
100,CSKA Moscow,Real Madrid,1,1,Draw,last 16 1st leg,-,"Feb 21, 2012"
101,SSC Napoli,Chelsea FC,3,1,HomeTeam,last 16 1st leg,-,"Feb 21, 2012"
102,Olympique Marseille,FC Internazionale,1,0,HomeTeam,last 16 1st leg,-,"Feb 22, 2012"
103,FC Basel 1893,Bayern Munich,1,0,HomeTeam,last 16 1st leg,-,"Feb 22, 2012"
104,SL Benfica,Zenit St. Petersburg,2,0,HomeTeam,last 16 2nd leg,SL Benfica,"Mar 6, 2012"
105,Arsenal FC,AC Milan,3,0,HomeTeam,last 16 2nd leg,AC Milan,"Mar 6, 2012"
106,APOEL Nicosia,Olympique Lyon,5,3,HomeTeam,last 16 2nd leg,APOEL Nicosia,"Mar 7, 2012"
107,FC Barcelona,Bayer 04 Leverkusen,7,1,HomeTeam,last 16 2nd leg,FC Barcelona,"Mar 7, 2012"
108,FC Internazionale,Olympique Marseille,2,1,HomeTeam,last 16 2nd leg,Olympique Marseille,"Mar 13, 2012"
109,Bayern Munich,FC Basel 1893,7,0,HomeTeam,last 16 2nd leg,Bayern Munich,"Mar 13, 2012"
110,Real Madrid,CSKA Moscow,4,1,HomeTeam,last 16 2nd leg,Real Madrid,"Mar 14, 2012"
111,Chelsea FC,SSC Napoli,4,1,HomeTeam,last 16 2nd leg,Chelsea FC,"Mar 14, 2012"
112,SL Benfica,Chelsea FC,0,1,AwayTeam,Quarter-Finals 1st leg,-,"Mar 27, 2012"
113,APOEL Nicosia,Real Madrid,0,3,AwayTeam,Quarter-Finals 1st leg,-,"Mar 27, 2012"
114,Olympique Marseille,Bayern Munich,0,2,AwayTeam,Quarter-Finals 1st leg,-,"Mar 28, 2012"
115,AC Milan,FC Barcelona,0,0,Draw,Quarter-Finals 1st leg,-,"Mar 28, 2012"
116,Bayern Munich,Olympique Marseille,2,0,HomeTeam,Quarter-Finals 2nd leg,Bayern Munich,"Apr 3, 2012"
117,FC Barcelona,AC Milan,3,1,HomeTeam,Quarter-Finals 2nd leg,FC Barcelona,"Apr 3, 2012"
118,Chelsea FC,SL Benfica,2,1,HomeTeam,Quarter-Finals 2nd leg,Chelsea FC,"Apr 4, 2012"
119,Real Madrid,APOEL Nicosia,5,2,HomeTeam,Quarter-Finals 2nd leg,Real Madrid,"Apr 4, 2012"
120,Bayern Munich,Real Madrid,2,1,HomeTeam,Semi-Finals 1st Leg,-,"Apr 17, 2012"
121,Chelsea FC,FC Barcelona,1,0,HomeTeam,Semi-Finals 1st Leg,-,"Apr 18, 2012"
122,FC Barcelona,Chelsea FC,2,2,Draw,Semi-Finals 2nd Leg,Chelsea FC,"Apr 24, 2012"
123,Real Madrid,Bayern Munich,3,4,AwayTeam,Semi-Finals 2nd Leg,Bayern Munich,"Apr 25, 2012"
124,Bayern Munich,Chelsea FC,4,5,AwayTeam,Final,Chelsea FC,"May 19, 2012"
