,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Grazer AK,Red Bull Salzburg,3,1,HomeTeam,1.Matchday,"Jul 12, 2005"
1,Rapid Vienna,SK Sturm Graz,2,3,AwayTeam,1.Matchday,"Jul 13, 2005"
2,SV Mattersburg,FC Pasching,0,0,Draw,1.Matchday,"Jul 13, 2005"
3,SV Ried,FC Wacker Tirol,0,0,Draw,1.Matchday,"Jul 13, 2005"
4,VfB Admira Wacker Mödling,Austria Vienna,1,2,AwayTeam,1.Matchday,"Jul 13, 2005"
5,FC Wacker Tirol,Rapid Vienna,0,3,AwayTeam,2.Matchday,"Jul 19, 2005"
6,SK Sturm Graz,VfB Admira Wacker Mödling,2,1,HomeTeam,2.Matchday,"Jul 20, 2005"
7,Austria Vienna,Grazer AK,3,2,HomeTeam,2.Matchday,"Jul 20, 2005"
8,FC Pasching,SV Ried,0,0,Draw,2.Matchday,"Jul 20, 2005"
9,Red Bull Salzburg,SV Mattersburg,4,0,HomeTeam,2.Matchday,"Jul 20, 2005"
10,SK Sturm Graz,FC Wacker Tirol,0,0,Draw,3.Matchday,"Jul 23, 2005"
11,VfB Admira Wacker Mödling,Grazer AK,1,2,AwayTeam,3.Matchday,"Jul 23, 2005"
12,SV Mattersburg,Austria Vienna,1,2,AwayTeam,3.Matchday,"Jul 23, 2005"
13,Rapid Vienna,FC Pasching,2,0,HomeTeam,3.Matchday,"Jul 23, 2005"
14,SV Ried,Red Bull Salzburg,3,0,HomeTeam,3.Matchday,"Jul 24, 2005"
15,Austria Vienna,SV Ried,2,0,HomeTeam,4.Matchday,"Jul 30, 2005"
16,Grazer AK,SV Mattersburg,1,0,HomeTeam,4.Matchday,"Jul 30, 2005"
17,Red Bull Salzburg,Rapid Vienna,0,2,AwayTeam,4.Matchday,"Jul 30, 2005"
18,FC Wacker Tirol,VfB Admira Wacker Mödling,1,0,HomeTeam,4.Matchday,"Jul 30, 2005"
19,FC Pasching,SK Sturm Graz,2,2,Draw,4.Matchday,"Jul 31, 2005"
20,VfB Admira Wacker Mödling,SV Mattersburg,1,2,AwayTeam,5.Matchday,"Aug 6, 2005"
21,Rapid Vienna,Austria Vienna,3,1,HomeTeam,5.Matchday,"Aug 6, 2005"
22,SV Ried,Grazer AK,2,1,HomeTeam,5.Matchday,"Aug 6, 2005"
