,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,OFK Gradina Srebrenik,NK GOSK Gabela,1,1,Draw,1.Matchday,"Aug 4, 2012"
1,FK Velez Mostar,FK Radnik Bijeljina,3,0,HomeTeam,1.Matchday,"Aug 4, 2012"
2,FK Leotar Trebinje,HSK Zrinjski Mostar,1,0,HomeTeam,1.Matchday,"Aug 4, 2012"
3,NK Travnik,FK Zeljeznicar Sarajevo,0,0,Draw,1.Matchday,"Aug 4, 2012"
4,FK Borac Banja Luka,NK Zvijezda Gradacac,3,0,HomeTeam,1.Matchday,"Aug 4, 2012"
5,FK Olimpik Sarajevo,FK Rudar Prijedor,1,1,Draw,1.Matchday,"Aug 5, 2012"
6,NK Siroki Brijeg,FK Slavija Sarajevo,0,0,Draw,1.Matchday,"Aug 5, 2012"
7,FK Sarajevo,NK Celik Zenica,0,0,Draw,1.Matchday,"Aug 5, 2012"
8,NK Celik Zenica,FK Velez Mostar,2,0,HomeTeam,2.Matchday,"Aug 11, 2012"
9,FK Radnik Bijeljina,FK Leotar Trebinje,0,0,Draw,2.Matchday,"Aug 11, 2012"
10,OFK Gradina Srebrenik,FK Olimpik Sarajevo,1,1,Draw,2.Matchday,"Aug 11, 2012"
11,NK GOSK Gabela,NK Zvijezda Gradacac,1,0,HomeTeam,2.Matchday,"Aug 12, 2012"
12,FK Slavija Sarajevo,NK Travnik,1,0,HomeTeam,2.Matchday,"Aug 12, 2012"
13,FK Rudar Prijedor,FK Sarajevo,1,3,AwayTeam,2.Matchday,"Aug 12, 2012"
14,HSK Zrinjski Mostar,NK Siroki Brijeg,1,0,HomeTeam,2.Matchday,"Aug 12, 2012"
15,FK Zeljeznicar Sarajevo,FK Borac Banja Luka,1,0,HomeTeam,2.Matchday,"Aug 12, 2012"
16,NK Zvijezda Gradacac,FK Zeljeznicar Sarajevo,1,4,AwayTeam,3.Matchday,"Aug 18, 2012"
17,FK Leotar Trebinje,NK Celik Zenica,1,0,HomeTeam,3.Matchday,"Aug 18, 2012"
18,NK Travnik,HSK Zrinjski Mostar,0,1,AwayTeam,3.Matchday,"Aug 18, 2012"
19,FK Velez Mostar,FK Rudar Prijedor,0,1,AwayTeam,3.Matchday,"Aug 18, 2012"
20,FK Olimpik Sarajevo,NK GOSK Gabela,1,0,HomeTeam,3.Matchday,"Aug 18, 2012"
21,FK Sarajevo,OFK Gradina Srebrenik,3,1,HomeTeam,3.Matchday,"Aug 18, 2012"
22,NK Siroki Brijeg,FK Radnik Bijeljina,2,0,HomeTeam,3.Matchday,"Aug 18, 2012"
23,FK Borac Banja Luka,FK Slavija Sarajevo,1,2,AwayTeam,3.Matchday,"Aug 18, 2012"
24,FK Olimpik Sarajevo,FK Sarajevo,0,1,AwayTeam,4.Matchday,"Aug 25, 2012"
25,FK Rudar Prijedor,FK Leotar Trebinje,3,1,HomeTeam,4.Matchday,"Aug 25, 2012"
26,FK Radnik Bijeljina,NK Travnik,2,2,Draw,4.Matchday,"Aug 25, 2012"
27,OFK Gradina Srebrenik,FK Velez Mostar,1,3,AwayTeam,4.Matchday,"Aug 25, 2012"
28,NK GOSK Gabela,FK Zeljeznicar Sarajevo,2,3,AwayTeam,4.Matchday,"Aug 26, 2012"
29,FK Slavija Sarajevo,NK Zvijezda Gradacac,1,0,HomeTeam,4.Matchday,"Aug 26, 2012"
30,NK Celik Zenica,NK Siroki Brijeg,2,1,HomeTeam,4.Matchday,"Aug 26, 2012"
31,HSK Zrinjski Mostar,FK Borac Banja Luka,1,0,HomeTeam,4.Matchday,"Aug 26, 2012"
32,FK Velez Mostar,FK Olimpik Sarajevo,1,1,Draw,5.Matchday,"Sep 1, 2012"
33,NK Travnik,NK Celik Zenica,2,1,HomeTeam,5.Matchday,"Sep 1, 2012"
34,FK Leotar Trebinje,OFK Gradina Srebrenik,3,0,HomeTeam,5.Matchday,"Sep 1, 2012"
35,FK Zeljeznicar Sarajevo,FK Slavija Sarajevo,2,0,HomeTeam,5.Matchday,"Sep 1, 2012"
36,FK Borac Banja Luka,FK Radnik Bijeljina,1,0,HomeTeam,5.Matchday,"Sep 1, 2012"
37,NK Zvijezda Gradacac,HSK Zrinjski Mostar,2,0,HomeTeam,5.Matchday,"Sep 2, 2012"
38,FK Sarajevo,NK GOSK Gabela,4,0,HomeTeam,5.Matchday,"Sep 2, 2012"
39,NK Siroki Brijeg,FK Rudar Prijedor,2,1,HomeTeam,5.Matchday,"Sep 2, 2012"
40,FK Rudar Prijedor,NK Travnik,1,0,HomeTeam,6.Matchday,"Sep 15, 2012"
41,FK Olimpik Sarajevo,FK Leotar Trebinje,1,0,HomeTeam,6.Matchday,"Sep 15, 2012"
42,OFK Gradina Srebrenik,NK Siroki Brijeg,2,2,Draw,6.Matchday,"Sep 15, 2012"
43,HSK Zrinjski Mostar,FK Zeljeznicar Sarajevo,1,0,HomeTeam,6.Matchday,"Sep 15, 2012"
44,NK Celik Zenica,FK Borac Banja Luka,1,1,Draw,6.Matchday,"Sep 15, 2012"
45,FK Sarajevo,FK Velez Mostar,4,1,HomeTeam,6.Matchday,"Sep 15, 2012"
46,NK GOSK Gabela,FK Slavija Sarajevo,0,0,Draw,6.Matchday,"Sep 16, 2012"
47,FK Radnik Bijeljina,NK Zvijezda Gradacac,0,0,Draw,6.Matchday,"Sep 16, 2012"
48,NK Zvijezda Gradacac,NK Celik Zenica,1,0,HomeTeam,7.Matchday,"Sep 22, 2012"
49,FK Velez Mostar,NK GOSK Gabela,1,3,AwayTeam,7.Matchday,"Sep 22, 2012"
50,FK Leotar Trebinje,FK Sarajevo,0,3,AwayTeam,7.Matchday,"Sep 22, 2012"
51,NK Travnik,OFK Gradina Srebrenik,2,0,HomeTeam,7.Matchday,"Sep 22, 2012"
52,FK Slavija Sarajevo,HSK Zrinjski Mostar,1,1,Draw,7.Matchday,"Sep 23, 2012"
53,FK Borac Banja Luka,FK Rudar Prijedor,4,0,HomeTeam,7.Matchday,"Sep 23, 2012"
54,FK Zeljeznicar Sarajevo,FK Radnik Bijeljina,1,1,Draw,7.Matchday,"Sep 23, 2012"
55,NK Siroki Brijeg,FK Olimpik Sarajevo,0,0,Draw,7.Matchday,"Sep 23, 2012"
56,FK Rudar Prijedor,NK Zvijezda Gradacac,2,0,HomeTeam,8.Matchday,"Sep 29, 2012"
57,FK Olimpik Sarajevo,NK Travnik,2,0,HomeTeam,8.Matchday,"Sep 29, 2012"
58,FK Radnik Bijeljina,FK Slavija Sarajevo,2,0,HomeTeam,8.Matchday,"Sep 29, 2012"
59,OFK Gradina Srebrenik,FK Borac Banja Luka,1,3,AwayTeam,8.Matchday,"Sep 29, 2012"
60,NK Celik Zenica,FK Zeljeznicar Sarajevo,1,2,AwayTeam,8.Matchday,"Sep 29, 2012"
61,NK GOSK Gabela,HSK Zrinjski Mostar,0,1,AwayTeam,8.Matchday,"Sep 30, 2012"
62,FK Velez Mostar,FK Leotar Trebinje,1,1,Draw,8.Matchday,"Sep 30, 2012"
63,FK Sarajevo,NK Siroki Brijeg,2,1,HomeTeam,8.Matchday,"Sep 30, 2012"
64,NK Travnik,FK Sarajevo,1,0,HomeTeam,9.Matchday,"Oct 6, 2012"
65,NK Siroki Brijeg,FK Velez Mostar,2,1,HomeTeam,9.Matchday,"Oct 6, 2012"
66,FK Leotar Trebinje,NK GOSK Gabela,4,2,HomeTeam,9.Matchday,"Oct 6, 2012"
67,FK Slavija Sarajevo,NK Celik Zenica,2,1,HomeTeam,9.Matchday,"Oct 6, 2012"
68,HSK Zrinjski Mostar,FK Radnik Bijeljina,2,1,HomeTeam,9.Matchday,"Oct 6, 2012"
69,NK Zvijezda Gradacac,OFK Gradina Srebrenik,5,1,HomeTeam,9.Matchday,"Oct 6, 2012"
70,FK Zeljeznicar Sarajevo,FK Rudar Prijedor,1,0,HomeTeam,9.Matchday,"Oct 6, 2012"
71,FK Borac Banja Luka,FK Olimpik Sarajevo,2,1,HomeTeam,9.Matchday,"Oct 6, 2012"
72,FK Rudar Prijedor,FK Slavija Sarajevo,0,1,AwayTeam,10.Matchday,"Oct 20, 2012"
73,FK Leotar Trebinje,NK Siroki Brijeg,1,3,AwayTeam,10.Matchday,"Oct 20, 2012"
74,FK Velez Mostar,NK Travnik,6,0,HomeTeam,10.Matchday,"Oct 20, 2012"
75,FK Olimpik Sarajevo,NK Zvijezda Gradacac,2,1,HomeTeam,10.Matchday,"Oct 20, 2012"
76,OFK Gradina Srebrenik,FK Zeljeznicar Sarajevo,1,2,AwayTeam,10.Matchday,"Oct 20, 2012"
77,NK Celik Zenica,HSK Zrinjski Mostar,2,0,HomeTeam,10.Matchday,"Oct 20, 2012"
78,FK Sarajevo,FK Borac Banja Luka,2,0,HomeTeam,10.Matchday,"Oct 20, 2012"
79,NK GOSK Gabela,FK Radnik Bijeljina,0,0,Draw,10.Matchday,"Oct 21, 2012"
80,NK Zvijezda Gradacac,FK Sarajevo,2,2,Draw,11.Matchday,"Oct 27, 2012"
81,NK Travnik,FK Leotar Trebinje,1,1,Draw,11.Matchday,"Oct 27, 2012"
82,FK Radnik Bijeljina,NK Celik Zenica,2,2,Draw,11.Matchday,"Oct 27, 2012"
83,FK Zeljeznicar Sarajevo,FK Olimpik Sarajevo,1,0,HomeTeam,11.Matchday,"Oct 27, 2012"
84,NK Siroki Brijeg,NK GOSK Gabela,5,0,HomeTeam,11.Matchday,"Oct 28, 2012"
85,FK Slavija Sarajevo,OFK Gradina Srebrenik,2,1,HomeTeam,11.Matchday,"Oct 28, 2012"
86,FK Borac Banja Luka,FK Velez Mostar,1,0,HomeTeam,11.Matchday,"Oct 28, 2012"
87,HSK Zrinjski Mostar,FK Rudar Prijedor,0,0,Draw,11.Matchday,"Nov 15, 2012"
88,NK Siroki Brijeg,NK Travnik,5,0,HomeTeam,12.Matchday,"Nov 3, 2012"
89,FK Velez Mostar,NK Zvijezda Gradacac,2,1,HomeTeam,12.Matchday,"Nov 3, 2012"
90,FK Leotar Trebinje,FK Borac Banja Luka,2,0,HomeTeam,12.Matchday,"Nov 3, 2012"
91,FK Olimpik Sarajevo,FK Slavija Sarajevo,1,0,HomeTeam,12.Matchday,"Nov 3, 2012"
92,FK Rudar Prijedor,FK Radnik Bijeljina,2,0,HomeTeam,12.Matchday,"Nov 3, 2012"
93,OFK Gradina Srebrenik,HSK Zrinjski Mostar,1,2,AwayTeam,12.Matchday,"Nov 3, 2012"
