,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,AC Siena,ACF Fiorentina,0,0,Draw,1.Matchday,"Dec 20, 2011"
1,Cagliari Calcio,AC Milan,0,2,AwayTeam,1.Matchday,"Dec 20, 2011"
2,Udinese Calcio,Juventus FC,0,0,Draw,1.Matchday,"Dec 21, 2011"
3,Atalanta BC,AC Cesena,4,1,HomeTeam,1.Matchday,"Dec 21, 2011"
4,Bologna FC 1909,AS Roma,0,2,AwayTeam,1.Matchday,"Dec 21, 2011"
5,FC Internazionale,US Lecce,4,1,HomeTeam,1.Matchday,"Dec 21, 2011"
6,SS Lazio,Chievo Verona,0,0,Draw,1.Matchday,"Dec 21, 2011"
7,SSC Napoli,Genoa CFC,6,1,HomeTeam,1.Matchday,"Dec 21, 2011"
8,Novara Calcio 1908,US Palermo,2,2,Draw,1.Matchday,"Dec 21, 2011"
9,Parma FC,Calcio Catania,3,3,Draw,1.Matchday,"Dec 21, 2011"
10,AC Milan,SS Lazio,2,2,Draw,2.Matchday,"Sep 9, 2011"
11,AC Cesena,SSC Napoli,1,3,AwayTeam,2.Matchday,"Sep 10, 2011"
12,Juventus FC,Parma FC,4,1,HomeTeam,2.Matchday,"Sep 11, 2011"
13,Calcio Catania,AC Siena,0,0,Draw,2.Matchday,"Sep 11, 2011"
14,Chievo Verona,Novara Calcio 1908,2,2,Draw,2.Matchday,"Sep 11, 2011"
15,ACF Fiorentina,Bologna FC 1909,2,0,HomeTeam,2.Matchday,"Sep 11, 2011"
16,Genoa CFC,Atalanta BC,2,2,Draw,2.Matchday,"Sep 11, 2011"
17,US Lecce,Udinese Calcio,0,2,AwayTeam,2.Matchday,"Sep 11, 2011"
18,AS Roma,Cagliari Calcio,1,2,AwayTeam,2.Matchday,"Sep 11, 2011"
19,US Palermo,FC Internazionale,4,3,HomeTeam,2.Matchday,"Sep 11, 2011"
20,Cagliari Calcio,Novara Calcio 1908,2,1,HomeTeam,3.Matchday,"Sep 17, 2011"
21,FC Internazionale,AS Roma,0,0,Draw,3.Matchday,"Sep 17, 2011"
22,Atalanta BC,US Palermo,1,0,HomeTeam,3.Matchday,"Sep 18, 2011"
23,Bologna FC 1909,US Lecce,0,2,AwayTeam,3.Matchday,"Sep 18, 2011"
24,Calcio Catania,AC Cesena,1,0,HomeTeam,3.Matchday,"Sep 18, 2011"
25,SS Lazio,Genoa CFC,1,2,AwayTeam,3.Matchday,"Sep 18, 2011"
26,Parma FC,Chievo Verona,2,1,HomeTeam,3.Matchday,"Sep 18, 2011"
27,AC Siena,Juventus FC,0,1,AwayTeam,3.Matchday,"Sep 18, 2011"
28,Udinese Calcio,ACF Fiorentina,2,0,HomeTeam,3.Matchday,"Sep 18, 2011"
29,SSC Napoli,AC Milan,3,1,HomeTeam,3.Matchday,"Sep 18, 2011"
30,Novara Calcio 1908,FC Internazionale,3,1,HomeTeam,4.Matchday,"Sep 20, 2011"
31,AC Cesena,SS Lazio,1,2,AwayTeam,4.Matchday,"Sep 21, 2011"
32,Chievo Verona,SSC Napoli,1,0,HomeTeam,4.Matchday,"Sep 21, 2011"
33,ACF Fiorentina,Parma FC,3,0,HomeTeam,4.Matchday,"Sep 21, 2011"
34,Genoa CFC,Calcio Catania,3,0,HomeTeam,4.Matchday,"Sep 21, 2011"
35,Juventus FC,Bologna FC 1909,1,1,Draw,4.Matchday,"Sep 21, 2011"
36,US Lecce,Atalanta BC,1,2,AwayTeam,4.Matchday,"Sep 21, 2011"
37,AC Milan,Udinese Calcio,1,1,Draw,4.Matchday,"Sep 21, 2011"
38,US Palermo,Cagliari Calcio,3,2,HomeTeam,4.Matchday,"Sep 21, 2011"
39,AS Roma,AC Siena,1,1,Draw,4.Matchday,"Sep 22, 2011"
40,Bologna FC 1909,FC Internazionale,1,3,AwayTeam,5.Matchday,"Sep 24, 2011"
41,AC Milan,AC Cesena,1,0,HomeTeam,5.Matchday,"Sep 24, 2011"
42,SSC Napoli,ACF Fiorentina,0,0,Draw,5.Matchday,"Sep 24, 2011"
43,Chievo Verona,Genoa CFC,2,1,HomeTeam,5.Matchday,"Sep 25, 2011"
44,Atalanta BC,Novara Calcio 1908,2,1,HomeTeam,5.Matchday,"Sep 25, 2011"
45,Cagliari Calcio,Udinese Calcio,0,0,Draw,5.Matchday,"Sep 25, 2011"
46,Calcio Catania,Juventus FC,1,1,Draw,5.Matchday,"Sep 25, 2011"
47,SS Lazio,US Palermo,0,0,Draw,5.Matchday,"Sep 25, 2011"
48,AC Siena,US Lecce,3,0,HomeTeam,5.Matchday,"Sep 25, 2011"
49,Parma FC,AS Roma,0,1,AwayTeam,5.Matchday,"Sep 25, 2011"
50,AS Roma,Atalanta BC,3,1,HomeTeam,6.Matchday,"Oct 1, 2011"
51,FC Internazionale,SSC Napoli,0,3,AwayTeam,6.Matchday,"Oct 1, 2011"
52,Novara Calcio 1908,Calcio Catania,3,3,Draw,6.Matchday,"Oct 2, 2011"
53,AC Cesena,Chievo Verona,0,0,Draw,6.Matchday,"Oct 2, 2011"
54,ACF Fiorentina,SS Lazio,1,2,AwayTeam,6.Matchday,"Oct 2, 2011"
55,US Lecce,Cagliari Calcio,0,2,AwayTeam,6.Matchday,"Oct 2, 2011"
56,US Palermo,AC Siena,2,0,HomeTeam,6.Matchday,"Oct 2, 2011"
57,Parma FC,Genoa CFC,3,1,HomeTeam,6.Matchday,"Oct 2, 2011"
58,Udinese Calcio,Bologna FC 1909,2,0,HomeTeam,6.Matchday,"Oct 2, 2011"
59,Juventus FC,AC Milan,2,0,HomeTeam,6.Matchday,"Oct 2, 2011"
60,Calcio Catania,FC Internazionale,2,1,HomeTeam,7.Matchday,"Oct 15, 2011"
61,AC Milan,US Palermo,3,0,HomeTeam,7.Matchday,"Oct 15, 2011"
62,SSC Napoli,Parma FC,1,2,AwayTeam,7.Matchday,"Oct 15, 2011"
63,AC Cesena,ACF Fiorentina,0,0,Draw,7.Matchday,"Oct 16, 2011"
64,Atalanta BC,Udinese Calcio,0,0,Draw,7.Matchday,"Oct 16, 2011"
65,Cagliari Calcio,AC Siena,0,0,Draw,7.Matchday,"Oct 16, 2011"
66,Chievo Verona,Juventus FC,0,0,Draw,7.Matchday,"Oct 16, 2011"
67,Genoa CFC,US Lecce,0,0,Draw,7.Matchday,"Oct 16, 2011"
68,Novara Calcio 1908,Bologna FC 1909,0,2,AwayTeam,7.Matchday,"Oct 16, 2011"
69,SS Lazio,AS Roma,2,1,HomeTeam,7.Matchday,"Oct 16, 2011"
70,ACF Fiorentina,Calcio Catania,2,2,Draw,8.Matchday,"Oct 22, 2011"
71,Juventus FC,Genoa CFC,2,2,Draw,8.Matchday,"Oct 22, 2011"
72,US Lecce,AC Milan,3,4,AwayTeam,8.Matchday,"Oct 23, 2011"
73,Cagliari Calcio,SSC Napoli,0,0,Draw,8.Matchday,"Oct 23, 2011"
74,FC Internazionale,Chievo Verona,1,0,HomeTeam,8.Matchday,"Oct 23, 2011"
75,Parma FC,Atalanta BC,1,2,AwayTeam,8.Matchday,"Oct 23, 2011"
76,AS Roma,US Palermo,1,0,HomeTeam,8.Matchday,"Oct 23, 2011"
77,AC Siena,AC Cesena,2,0,HomeTeam,8.Matchday,"Oct 23, 2011"
78,Udinese Calcio,Novara Calcio 1908,3,0,HomeTeam,8.Matchday,"Oct 23, 2011"
79,Bologna FC 1909,SS Lazio,0,2,AwayTeam,8.Matchday,"Oct 23, 2011"
80,Juventus FC,ACF Fiorentina,2,1,HomeTeam,9.Matchday,"Oct 25, 2011"
81,Atalanta BC,FC Internazionale,1,1,Draw,9.Matchday,"Oct 26, 2011"
82,AC Cesena,Cagliari Calcio,1,1,Draw,9.Matchday,"Oct 26, 2011"
83,Chievo Verona,Bologna FC 1909,0,1,AwayTeam,9.Matchday,"Oct 26, 2011"
84,Genoa CFC,AS Roma,2,1,HomeTeam,9.Matchday,"Oct 26, 2011"
85,SS Lazio,Calcio Catania,1,1,Draw,9.Matchday,"Oct 26, 2011"
86,AC Milan,Parma FC,4,1,HomeTeam,9.Matchday,"Oct 26, 2011"
87,SSC Napoli,Udinese Calcio,2,0,HomeTeam,9.Matchday,"Oct 26, 2011"
88,Novara Calcio 1908,AC Siena,1,1,Draw,9.Matchday,"Oct 26, 2011"
89,US Palermo,US Lecce,2,0,HomeTeam,9.Matchday,"Oct 27, 2011"
90,Calcio Catania,SSC Napoli,2,1,HomeTeam,10.Matchday,"Oct 29, 2011"
91,AS Roma,AC Milan,2,3,AwayTeam,10.Matchday,"Oct 29, 2011"
92,FC Internazionale,Juventus FC,1,2,AwayTeam,10.Matchday,"Oct 29, 2011"
93,AC Siena,Chievo Verona,4,1,HomeTeam,10.Matchday,"Oct 30, 2011"
94,Bologna FC 1909,Atalanta BC,3,1,HomeTeam,10.Matchday,"Oct 30, 2011"
95,ACF Fiorentina,Genoa CFC,1,0,HomeTeam,10.Matchday,"Oct 30, 2011"
96,US Lecce,Novara Calcio 1908,1,1,Draw,10.Matchday,"Oct 30, 2011"
97,Parma FC,AC Cesena,2,0,HomeTeam,10.Matchday,"Oct 30, 2011"
98,Udinese Calcio,US Palermo,1,0,HomeTeam,10.Matchday,"Oct 30, 2011"
99,Cagliari Calcio,SS Lazio,0,3,AwayTeam,10.Matchday,"Oct 30, 2011"
100,US Palermo,Bologna FC 1909,3,1,HomeTeam,11.Matchday,"Nov 5, 2011"
101,Novara Calcio 1908,AS Roma,0,2,AwayTeam,11.Matchday,"Nov 5, 2011"
102,Atalanta BC,Cagliari Calcio,1,0,HomeTeam,11.Matchday,"Nov 6, 2011"
103,AC Cesena,US Lecce,0,1,AwayTeam,11.Matchday,"Nov 6, 2011"
104,Chievo Verona,ACF Fiorentina,1,0,HomeTeam,11.Matchday,"Nov 6, 2011"
105,SS Lazio,Parma FC,1,0,HomeTeam,11.Matchday,"Nov 6, 2011"
106,AC Milan,Calcio Catania,4,0,HomeTeam,11.Matchday,"Nov 6, 2011"
107,Udinese Calcio,AC Siena,2,1,HomeTeam,11.Matchday,"Nov 6, 2011"
108,SSC Napoli,Juventus FC,3,3,Draw,11.Matchday,"Nov 29, 2011"
109,Genoa CFC,FC Internazionale,0,1,AwayTeam,11.Matchday,"Dec 13, 2011"
110,FC Internazionale,Cagliari Calcio,2,1,HomeTeam,12.Matchday,"Nov 19, 2011"
111,ACF Fiorentina,AC Milan,0,0,Draw,12.Matchday,"Nov 19, 2011"
112,SSC Napoli,SS Lazio,0,0,Draw,12.Matchday,"Nov 19, 2011"
113,Bologna FC 1909,AC Cesena,0,1,AwayTeam,12.Matchday,"Nov 20, 2011"
114,Calcio Catania,Chievo Verona,1,2,AwayTeam,12.Matchday,"Nov 20, 2011"
115,Genoa CFC,Novara Calcio 1908,1,0,HomeTeam,12.Matchday,"Nov 20, 2011"
116,Juventus FC,US Palermo,3,0,HomeTeam,12.Matchday,"Nov 20, 2011"
117,Parma FC,Udinese Calcio,2,0,HomeTeam,12.Matchday,"Nov 20, 2011"
118,AC Siena,Atalanta BC,2,2,Draw,12.Matchday,"Nov 20, 2011"
119,AS Roma,US Lecce,2,1,HomeTeam,12.Matchday,"Nov 20, 2011"
120,Udinese Calcio,AS Roma,2,0,HomeTeam,13.Matchday,"Nov 25, 2011"
121,US Lecce,Calcio Catania,0,1,AwayTeam,13.Matchday,"Nov 26, 2011"
