,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Mordovia Saransk,Lokomotiv Moscow,2,3,AwayTeam,1.Matchday,"Jul 20, 2012"
1,CSKA Moscow,FK Rostov,1,0,HomeTeam,1.Matchday,"Jul 21, 2012"
2,Volga Nizhniy Novgorod,Dinamo Moscow,1,0,HomeTeam,1.Matchday,"Jul 21, 2012"
3,Spartak Vladikavkaz,Spartak Moscow,1,2,AwayTeam,1.Matchday,"Jul 21, 2012"
4,Zenit St. Petersburg,Amkar Perm,2,0,HomeTeam,1.Matchday,"Jul 22, 2012"
5,Krylya Sovetov Samara,Terek Grozny,1,1,Draw,1.Matchday,"Jul 22, 2012"
6,Anzhi Makhachkala,Kuban Krasnodar,2,1,HomeTeam,1.Matchday,"Jul 22, 2012"
7,FK Krasnodar,Rubin Kazan,2,1,HomeTeam,1.Matchday,"Jul 23, 2012"
8,Kuban Krasnodar,Mordovia Saransk,1,0,HomeTeam,2.Matchday,"Jul 27, 2012"
9,Zenit St. Petersburg,Dinamo Moscow,2,0,HomeTeam,2.Matchday,"Jul 28, 2012"
10,Amkar Perm,CSKA Moscow,3,1,HomeTeam,2.Matchday,"Jul 28, 2012"
11,Lokomotiv Moscow,Krylya Sovetov Samara,2,0,HomeTeam,2.Matchday,"Jul 28, 2012"
12,Rubin Kazan,Spartak Vladikavkaz,3,1,HomeTeam,2.Matchday,"Jul 29, 2012"
13,Spartak Moscow,Volga Nizhniy Novgorod,2,1,HomeTeam,2.Matchday,"Jul 29, 2012"
14,FK Rostov,Anzhi Makhachkala,2,2,Draw,2.Matchday,"Jul 29, 2012"
15,Terek Grozny,FK Krasnodar,1,0,HomeTeam,2.Matchday,"Jul 30, 2012"
16,Mordovia Saransk,FK Rostov,3,0,HomeTeam,3.Matchday,"Aug 3, 2012"
17,CSKA Moscow,Zenit St. Petersburg,1,3,AwayTeam,3.Matchday,"Aug 4, 2012"
18,Spartak Vladikavkaz,Terek Grozny,5,0,HomeTeam,3.Matchday,"Aug 4, 2012"
19,FK Krasnodar,Lokomotiv Moscow,3,1,HomeTeam,3.Matchday,"Aug 4, 2012"
20,Krylya Sovetov Samara,Kuban Krasnodar,2,1,HomeTeam,3.Matchday,"Aug 5, 2012"
21,Anzhi Makhachkala,Amkar Perm,1,0,HomeTeam,3.Matchday,"Aug 5, 2012"
22,Dinamo Moscow,Spartak Moscow,0,4,AwayTeam,3.Matchday,"Aug 5, 2012"
23,Volga Nizhniy Novgorod,Rubin Kazan,1,2,AwayTeam,3.Matchday,"Aug 6, 2012"
24,Kuban Krasnodar,FK Krasnodar,2,1,HomeTeam,4.Matchday,"Aug 10, 2012"
25,Zenit St. Petersburg,Spartak Moscow,5,0,HomeTeam,4.Matchday,"Aug 11, 2012"
26,Lokomotiv Moscow,Spartak Vladikavkaz,2,2,Draw,4.Matchday,"Aug 11, 2012"
27,Terek Grozny,Volga Nizhniy Novgorod,2,0,HomeTeam,4.Matchday,"Aug 11, 2012"
28,Amkar Perm,Mordovia Saransk,0,0,Draw,4.Matchday,"Aug 12, 2012"
29,CSKA Moscow,Anzhi Makhachkala,1,0,HomeTeam,4.Matchday,"Aug 12, 2012"
30,Rubin Kazan,Dinamo Moscow,2,0,HomeTeam,4.Matchday,"Aug 12, 2012"
31,FK Rostov,Krylya Sovetov Samara,1,2,AwayTeam,4.Matchday,"Aug 12, 2012"
32,Spartak Moscow,Rubin Kazan,2,1,HomeTeam,5.Matchday,"Aug 18, 2012"
