,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Falkenbergs FF,Örebro SK,1,0,HomeTeam,1.Matchday,"Mar 31, 2019"
1,Kalmar FF,IK Sirius,0,2,AwayTeam,1.Matchday,"Mar 31, 2019"
2,AIK,Östersunds FK,0,0,Draw,1.Matchday,"Mar 31, 2019"
3,Helsingborgs IF,IFK Norrköping,3,1,HomeTeam,1.Matchday,"Mar 31, 2019"
4,Athletic Eskilstuna,IFK Göteborg,3,1,HomeTeam,1.Matchday,"Mar 31, 2019"
5,IF Elfsborg,Hammarby IF,1,1,Draw,1.Matchday,"Apr 1, 2019"
6,Malmö FF,BK Häcken,1,1,Draw,1.Matchday,"Apr 1, 2019"
7,Djurgardens IF,GIF Sundsvall,2,2,Draw,1.Matchday,"Apr 1, 2019"
8,GIF Sundsvall,Malmö FF,3,1,HomeTeam,2.Matchday,"Apr 6, 2019"
9,BK Häcken,Helsingborgs IF,2,1,HomeTeam,2.Matchday,"Apr 6, 2019"
10,Östersunds FK,Falkenbergs FF,3,2,HomeTeam,2.Matchday,"Apr 7, 2019"
11,IFK Göteborg,IF Elfsborg,3,0,HomeTeam,2.Matchday,"Apr 7, 2019"
12,Hammarby IF,Kalmar FF,1,1,Draw,2.Matchday,"Apr 7, 2019"
13,Örebro SK,Djurgardens IF,0,3,AwayTeam,2.Matchday,"Apr 8, 2019"
14,IFK Norrköping,AIK,0,0,Draw,2.Matchday,"Apr 8, 2019"
15,IK Sirius,Athletic Eskilstuna,3,2,HomeTeam,2.Matchday,"Apr 8, 2019"
16,Athletic Eskilstuna,Örebro SK,1,1,Draw,3.Matchday,"Apr 12, 2019"
17,Falkenbergs FF,BK Häcken,0,3,AwayTeam,3.Matchday,"Apr 13, 2019"
18,Kalmar FF,IFK Norrköping,2,2,Draw,3.Matchday,"Apr 13, 2019"
19,IF Elfsborg,GIF Sundsvall,3,1,HomeTeam,3.Matchday,"Apr 14, 2019"
20,AIK,IK Sirius,2,1,HomeTeam,3.Matchday,"Apr 14, 2019"
21,Malmö FF,Östersunds FK,2,0,HomeTeam,3.Matchday,"Apr 14, 2019"
22,Helsingborgs IF,Hammarby IF,2,1,HomeTeam,3.Matchday,"Apr 15, 2019"
23,Djurgardens IF,IFK Göteborg,2,1,HomeTeam,3.Matchday,"Apr 15, 2019"
24,Östersunds FK,IF Elfsborg,1,1,Draw,4.Matchday,"Apr 19, 2019"
25,Örebro SK,AIK,2,1,HomeTeam,4.Matchday,"Apr 19, 2019"
26,IFK Norrköping,Falkenbergs FF,4,3,HomeTeam,4.Matchday,"Apr 19, 2019"
27,GIF Sundsvall,Kalmar FF,1,2,AwayTeam,4.Matchday,"Apr 20, 2019"
28,IK Sirius,Malmö FF,0,1,AwayTeam,4.Matchday,"Apr 20, 2019"
29,BK Häcken,Djurgardens IF,0,1,AwayTeam,4.Matchday,"Apr 21, 2019"
30,Hammarby IF,Athletic Eskilstuna,3,1,HomeTeam,4.Matchday,"Apr 21, 2019"
31,IFK Göteborg,Helsingborgs IF,3,1,HomeTeam,4.Matchday,"Apr 22, 2019"
32,IF Elfsborg,Örebro SK,4,2,HomeTeam,5.Matchday,"Apr 24, 2019"
33,Falkenbergs FF,IK Sirius,0,0,Draw,5.Matchday,"Apr 24, 2019"
34,Malmö FF,Hammarby IF,4,1,HomeTeam,5.Matchday,"Apr 24, 2019"
35,AIK,BK Häcken,1,0,HomeTeam,5.Matchday,"Apr 24, 2019"
36,Athletic Eskilstuna,Östersunds FK,0,1,AwayTeam,5.Matchday,"Apr 24, 2019"
