,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,VfL Wolfsburg,VfB Stuttgart,2,0,HomeTeam,1.Matchday,"Aug 7, 2009"
1,Borussia Dortmund,1. FC Köln,1,0,HomeTeam,1.Matchday,"Aug 8, 2009"
2,1.FC Nuremberg,FC Schalke 04,1,2,AwayTeam,1.Matchday,"Aug 8, 2009"
3,SV Werder Bremen,Eintracht Frankfurt,2,3,AwayTeam,1.Matchday,"Aug 8, 2009"
4,Hertha BSC,Hannover 96,1,0,HomeTeam,1.Matchday,"Aug 8, 2009"
5,1.FSV Mainz 05,Bayer 04 Leverkusen,2,2,Draw,1.Matchday,"Aug 8, 2009"
6,TSG 1899 Hoffenheim,Bayern Munich,1,1,Draw,1.Matchday,"Aug 8, 2009"
7,VfL Bochum,Borussia Mönchengladbach,3,3,Draw,1.Matchday,"Aug 9, 2009"
8,SC Freiburg,Hamburger SV,1,1,Draw,1.Matchday,"Aug 9, 2009"
9,Bayern Munich,SV Werder Bremen,1,1,Draw,2.Matchday,"Aug 15, 2009"
10,VfB Stuttgart,SC Freiburg,4,2,HomeTeam,2.Matchday,"Aug 15, 2009"
11,Hamburger SV,Borussia Dortmund,4,1,HomeTeam,2.Matchday,"Aug 15, 2009"
12,Bayer 04 Leverkusen,TSG 1899 Hoffenheim,1,0,HomeTeam,2.Matchday,"Aug 15, 2009"
13,Hannover 96,1.FSV Mainz 05,1,1,Draw,2.Matchday,"Aug 15, 2009"
14,Eintracht Frankfurt,1.FC Nuremberg,1,1,Draw,2.Matchday,"Aug 15, 2009"
15,1. FC Köln,VfL Wolfsburg,1,3,AwayTeam,2.Matchday,"Aug 15, 2009"
16,Borussia Mönchengladbach,Hertha BSC,2,1,HomeTeam,2.Matchday,"Aug 16, 2009"
17,FC Schalke 04,VfL Bochum,3,0,HomeTeam,2.Matchday,"Aug 16, 2009"
18,TSG 1899 Hoffenheim,FC Schalke 04,0,0,Draw,3.Matchday,"Aug 21, 2009"
19,Borussia Dortmund,VfB Stuttgart,1,1,Draw,3.Matchday,"Aug 22, 2009"
20,1. FC Köln,Eintracht Frankfurt,0,0,Draw,3.Matchday,"Aug 22, 2009"
21,SC Freiburg,Bayer 04 Leverkusen,0,5,AwayTeam,3.Matchday,"Aug 22, 2009"
22,1.FSV Mainz 05,Bayern Munich,2,1,HomeTeam,3.Matchday,"Aug 22, 2009"
23,1.FC Nuremberg,Hannover 96,0,2,AwayTeam,3.Matchday,"Aug 22, 2009"
24,VfL Bochum,Hertha BSC,1,0,HomeTeam,3.Matchday,"Aug 23, 2009"
25,VfL Wolfsburg,Hamburger SV,2,4,AwayTeam,3.Matchday,"Aug 23, 2009"
26,SV Werder Bremen,Borussia Mönchengladbach,3,0,HomeTeam,3.Matchday,"Aug 23, 2009"
27,Borussia Mönchengladbach,1.FSV Mainz 05,2,0,HomeTeam,4.Matchday,"Aug 28, 2009"
28,VfB Stuttgart,1.FC Nuremberg,0,0,Draw,4.Matchday,"Aug 29, 2009"
29,FC Schalke 04,SC Freiburg,0,1,AwayTeam,4.Matchday,"Aug 29, 2009"
30,Bayer 04 Leverkusen,VfL Bochum,2,1,HomeTeam,4.Matchday,"Aug 29, 2009"
31,Hannover 96,TSG 1899 Hoffenheim,0,1,AwayTeam,4.Matchday,"Aug 29, 2009"
