,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,MSK Zilina,Spartak Myjava,4,1,HomeTeam,1.Matchday,"Jul 13, 2012"
1,AS Trencin,FC Nitra,5,0,HomeTeam,1.Matchday,"Jul 14, 2012"
2,MFK Ruzomberok,FC ViOn Zlate Moravce-Vrable,3,1,HomeTeam,1.Matchday,"Jul 14, 2012"
3,Slovan Bratislava,1.FC Tatran Presov,2,1,HomeTeam,1.Matchday,"Jul 14, 2012"
4,Spartak Trnava,MFK Košice,0,0,Draw,1.Matchday,"Jul 14, 2012"
5,FK Senica,Dukla Banska Bystrica,2,3,AwayTeam,1.Matchday,"Jul 15, 2012"
6,Spartak Myjava,FC ViOn Zlate Moravce-Vrable,2,2,Draw,2.Matchday,"Jul 21, 2012"
7,FC Nitra,MFK Ruzomberok,1,1,Draw,2.Matchday,"Jul 21, 2012"
8,Dukla Banska Bystrica,AS Trencin,2,0,HomeTeam,2.Matchday,"Jul 21, 2012"
9,1.FC Tatran Presov,FK Senica,2,0,HomeTeam,2.Matchday,"Jul 22, 2012"
10,MFK Košice,Slovan Bratislava,1,0,HomeTeam,2.Matchday,"Jul 22, 2012"
11,MSK Zilina,Spartak Trnava,1,1,Draw,2.Matchday,"Aug 21, 2012"
12,AS Trencin,1.FC Tatran Presov,2,1,HomeTeam,3.Matchday,"Jul 28, 2012"
13,MFK Ruzomberok,Dukla Banska Bystrica,1,0,HomeTeam,3.Matchday,"Jul 28, 2012"
14,FC ViOn Zlate Moravce-Vrable,FC Nitra,0,2,AwayTeam,3.Matchday,"Jul 28, 2012"
15,FK Senica,MFK Košice,2,1,HomeTeam,3.Matchday,"Jul 29, 2012"
16,Spartak Trnava,Spartak Myjava,1,1,Draw,3.Matchday,"Jul 29, 2012"
17,Slovan Bratislava,MSK Zilina,1,1,Draw,3.Matchday,"Jul 29, 2012"
18,Spartak Myjava,FC Nitra,0,2,AwayTeam,4.Matchday,"Aug 4, 2012"
19,MSK Zilina,FK Senica,2,0,HomeTeam,4.Matchday,"Aug 4, 2012"
20,MFK Košice,AS Trencin,3,0,HomeTeam,4.Matchday,"Aug 4, 2012"
21,1.FC Tatran Presov,MFK Ruzomberok,2,0,HomeTeam,4.Matchday,"Aug 4, 2012"
22,Dukla Banska Bystrica,FC ViOn Zlate Moravce-Vrable,0,0,Draw,4.Matchday,"Aug 4, 2012"
23,Spartak Trnava,Slovan Bratislava,0,1,AwayTeam,4.Matchday,"Aug 5, 2012"
24,AS Trencin,MSK Zilina,0,2,AwayTeam,5.Matchday,"Aug 11, 2012"
25,MFK Ruzomberok,MFK Košice,3,1,HomeTeam,5.Matchday,"Aug 11, 2012"
26,FC Nitra,Dukla Banska Bystrica,1,1,Draw,5.Matchday,"Aug 11, 2012"
27,FC ViOn Zlate Moravce-Vrable,1.FC Tatran Presov,2,0,HomeTeam,5.Matchday,"Aug 11, 2012"
28,Slovan Bratislava,Spartak Myjava,2,1,HomeTeam,5.Matchday,"Aug 11, 2012"
29,FK Senica,Spartak Trnava,3,0,HomeTeam,5.Matchday,"Aug 12, 2012"
30,Spartak Myjava,Dukla Banska Bystrica,0,1,AwayTeam,6.Matchday,"Aug 18, 2012"
31,1.FC Tatran Presov,FC Nitra,1,0,HomeTeam,6.Matchday,"Aug 18, 2012"
32,MFK Košice,FC ViOn Zlate Moravce-Vrable,2,1,HomeTeam,6.Matchday,"Aug 18, 2012"
33,MSK Zilina,MFK Ruzomberok,0,0,Draw,6.Matchday,"Aug 18, 2012"
34,Spartak Trnava,AS Trencin,0,3,AwayTeam,6.Matchday,"Aug 18, 2012"
35,Slovan Bratislava,FK Senica,1,0,HomeTeam,6.Matchday,"Aug 19, 2012"
36,FK Senica,Spartak Myjava,0,1,AwayTeam,7.Matchday,"Aug 24, 2012"
37,AS Trencin,Slovan Bratislava,2,2,Draw,7.Matchday,"Aug 25, 2012"
38,MFK Ruzomberok,Spartak Trnava,2,2,Draw,7.Matchday,"Aug 25, 2012"
39,FC Nitra,MFK Košice,4,1,HomeTeam,7.Matchday,"Aug 25, 2012"
40,Dukla Banska Bystrica,1.FC Tatran Presov,0,0,Draw,7.Matchday,"Aug 25, 2012"
41,FC ViOn Zlate Moravce-Vrable,MSK Zilina,1,0,HomeTeam,7.Matchday,"Aug 25, 2012"
42,Spartak Myjava,1.FC Tatran Presov,2,0,HomeTeam,8.Matchday,"Sep 1, 2012"
43,MSK Zilina,FC Nitra,1,1,Draw,8.Matchday,"Sep 1, 2012"
44,MFK Košice,Dukla Banska Bystrica,1,0,HomeTeam,8.Matchday,"Sep 1, 2012"
45,Slovan Bratislava,MFK Ruzomberok,2,1,HomeTeam,8.Matchday,"Sep 1, 2012"
46,FK Senica,AS Trencin,1,1,Draw,8.Matchday,"Sep 1, 2012"
47,Spartak Trnava,FC ViOn Zlate Moravce-Vrable,0,5,AwayTeam,8.Matchday,"Sep 2, 2012"
48,FC Nitra,Spartak Trnava,1,3,AwayTeam,9.Matchday,"Sep 14, 2012"
49,1.FC Tatran Presov,MFK Košice,0,0,Draw,9.Matchday,"Sep 15, 2012"
50,AS Trencin,Spartak Myjava,3,2,HomeTeam,9.Matchday,"Sep 15, 2012"
51,FC ViOn Zlate Moravce-Vrable,Slovan Bratislava,3,1,HomeTeam,9.Matchday,"Sep 15, 2012"
52,MFK Ruzomberok,FK Senica,0,2,AwayTeam,9.Matchday,"Sep 15, 2012"
53,Dukla Banska Bystrica,MSK Zilina,2,2,Draw,9.Matchday,"Sep 16, 2012"
54,Slovan Bratislava,FC Nitra,5,2,HomeTeam,10.Matchday,"Sep 21, 2012"
55,Spartak Myjava,MFK Košice,3,1,HomeTeam,10.Matchday,"Sep 22, 2012"
56,AS Trencin,MFK Ruzomberok,0,0,Draw,10.Matchday,"Sep 22, 2012"
57,Spartak Trnava,Dukla Banska Bystrica,1,0,HomeTeam,10.Matchday,"Sep 22, 2012"
58,FK Senica,FC ViOn Zlate Moravce-Vrable,3,0,HomeTeam,10.Matchday,"Sep 22, 2012"
59,MSK Zilina,1.FC Tatran Presov,3,0,HomeTeam,10.Matchday,"Sep 22, 2012"
60,MFK Košice,MSK Zilina,1,1,Draw,11.Matchday,"Sep 29, 2012"
61,Dukla Banska Bystrica,Slovan Bratislava,1,1,Draw,11.Matchday,"Sep 29, 2012"
62,FC ViOn Zlate Moravce-Vrable,AS Trencin,4,1,HomeTeam,11.Matchday,"Sep 29, 2012"
63,1.FC Tatran Presov,Spartak Trnava,2,1,HomeTeam,11.Matchday,"Sep 29, 2012"
64,MFK Ruzomberok,Spartak Myjava,0,4,AwayTeam,11.Matchday,"Sep 29, 2012"
65,FC Nitra,FK Senica,0,1,AwayTeam,11.Matchday,"Sep 30, 2012"
66,MFK Košice,Spartak Trnava,1,0,HomeTeam,12.Matchday,"Oct 5, 2012"
67,FC ViOn Zlate Moravce-Vrable,MFK Ruzomberok,0,0,Draw,12.Matchday,"Oct 5, 2012"
68,1.FC Tatran Presov,Slovan Bratislava,0,0,Draw,12.Matchday,"Oct 6, 2012"
69,Spartak Myjava,MSK Zilina,1,1,Draw,12.Matchday,"Oct 6, 2012"
70,Dukla Banska Bystrica,FK Senica,1,2,AwayTeam,12.Matchday,"Oct 6, 2012"
71,FC Nitra,AS Trencin,1,2,AwayTeam,12.Matchday,"Oct 6, 2012"
72,MFK Ruzomberok,FC Nitra,2,1,HomeTeam,13.Matchday,"Oct 20, 2012"
73,FK Senica,1.FC Tatran Presov,2,0,HomeTeam,13.Matchday,"Oct 20, 2012"
