,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Molde FK,SK Brann,2,0,HomeTeam,1.Matchday,"Apr 13, 2002"
1,Vålerenga Fotball,FK Bodø/Glimt,1,1,Draw,1.Matchday,"Apr 14, 2002"
2,Lillestrøm SK,Viking Stavanger,2,0,HomeTeam,1.Matchday,"Apr 14, 2002"
3,Moss FK,Sogndal IL,3,3,Draw,1.Matchday,"Apr 14, 2002"
4,IK Start,Stabæk Fotball,1,1,Draw,1.Matchday,"Apr 14, 2002"
5,Bryne FK,FK Lyn,0,1,AwayTeam,1.Matchday,"Apr 14, 2002"
6,Rosenborg BK,Odd Grenland,0,1,AwayTeam,1.Matchday,"Apr 14, 2002"
7,Stabæk Fotball,Vålerenga Fotball,0,0,Draw,2.Matchday,"Apr 20, 2002"
8,Sogndal IL,IK Start,0,0,Draw,2.Matchday,"Apr 21, 2002"
9,SK Brann,Moss FK,0,1,AwayTeam,2.Matchday,"Apr 21, 2002"
10,Odd Grenland,Molde FK,1,1,Draw,2.Matchday,"Apr 21, 2002"
11,FK Lyn,Lillestrøm SK,2,0,HomeTeam,2.Matchday,"Apr 21, 2002"
12,FK Bodø/Glimt,Bryne FK,4,0,HomeTeam,2.Matchday,"Apr 21, 2002"
13,Viking Stavanger,Rosenborg BK,2,0,HomeTeam,2.Matchday,"Apr 21, 2002"
14,Rosenborg BK,FK Lyn,5,1,HomeTeam,3.Matchday,"Apr 27, 2002"
15,Vålerenga Fotball,Sogndal IL,2,0,HomeTeam,3.Matchday,"Apr 28, 2002"
16,FK Bodø/Glimt,Stabæk Fotball,2,0,HomeTeam,3.Matchday,"Apr 28, 2002"
17,Molde FK,Viking Stavanger,3,0,HomeTeam,3.Matchday,"Apr 28, 2002"
18,Moss FK,Odd Grenland,0,1,AwayTeam,3.Matchday,"Apr 28, 2002"
19,Bryne FK,Lillestrøm SK,1,1,Draw,3.Matchday,"Apr 28, 2002"
20,IK Start,SK Brann,2,2,Draw,3.Matchday,"Apr 28, 2002"
21,Sogndal IL,FK Bodø/Glimt,0,2,AwayTeam,4.Matchday,"May 1, 2002"
22,SK Brann,Vålerenga Fotball,0,4,AwayTeam,4.Matchday,"May 1, 2002"
23,Odd Grenland,IK Start,2,0,HomeTeam,4.Matchday,"May 1, 2002"
24,Viking Stavanger,Moss FK,4,1,HomeTeam,4.Matchday,"May 1, 2002"
25,FK Lyn,Molde FK,3,1,HomeTeam,4.Matchday,"May 1, 2002"
26,Stabæk Fotball,Bryne FK,2,1,HomeTeam,4.Matchday,"May 1, 2002"
27,Lillestrøm SK,Rosenborg BK,0,1,AwayTeam,4.Matchday,"May 1, 2002"
28,Molde FK,Lillestrøm SK,0,0,Draw,5.Matchday,"May 4, 2002"
29,Vålerenga Fotball,Odd Grenland,2,0,HomeTeam,5.Matchday,"May 5, 2002"
30,FK Bodø/Glimt,SK Brann,0,1,AwayTeam,5.Matchday,"May 5, 2002"
31,Stabæk Fotball,Sogndal IL,4,0,HomeTeam,5.Matchday,"May 5, 2002"
32,Moss FK,FK Lyn,0,2,AwayTeam,5.Matchday,"May 5, 2002"
33,IK Start,Viking Stavanger,1,1,Draw,5.Matchday,"May 5, 2002"
