,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Slavia Sofia,PFK Marek Dupnitsa,4,1,HomeTeam,1.Matchday,-
1,PFC Haskovo,PFK Ludogorets Razgrad,1,0,HomeTeam,1.Matchday,-
2,FC Litex Lovetch,CSKA Sofia,0,1,AwayTeam,1.Matchday,-
3,Levski Sofia,Lokomotiv Plovdiv,1,1,Draw,1.Matchday,-
4,Botev Plovdiv,Lokomotiv Sofia,1,0,HomeTeam,1.Matchday,"Jul 20, 2014"
5,PFC Beroe Stara Zagora,Cherno More Varna,1,1,Draw,1.Matchday,"Jul 20, 2014"
6,Cherno More Varna,PFK Ludogorets Razgrad,0,0,Draw,2.Matchday,"Jul 26, 2014"
7,PFK Marek Dupnitsa,PFC Haskovo,2,1,HomeTeam,2.Matchday,"Jul 26, 2014"
8,Lokomotiv Plovdiv,Slavia Sofia,1,1,Draw,2.Matchday,"Jul 26, 2014"
9,CSKA Sofia,Levski Sofia,2,0,HomeTeam,2.Matchday,"Jul 27, 2014"
10,PFC Beroe Stara Zagora,Botev Plovdiv,1,1,Draw,2.Matchday,"Jul 27, 2014"
11,Lokomotiv Sofia,FC Litex Lovetch,2,0,HomeTeam,2.Matchday,"Jul 28, 2014"
12,PFC Haskovo,Lokomotiv Plovdiv,1,2,AwayTeam,3.Matchday,"Aug 2, 2014"
13,Levski Sofia,Lokomotiv Sofia,1,0,HomeTeam,3.Matchday,"Aug 2, 2014"
14,PFK Ludogorets Razgrad,PFK Marek Dupnitsa,3,0,HomeTeam,3.Matchday,"Aug 2, 2014"
15,Botev Plovdiv,Cherno More Varna,2,1,HomeTeam,3.Matchday,"Aug 3, 2014"
16,Slavia Sofia,CSKA Sofia,2,2,Draw,3.Matchday,"Aug 3, 2014"
17,FC Litex Lovetch,PFC Beroe Stara Zagora,2,1,HomeTeam,3.Matchday,"Aug 3, 2014"
18,Lokomotiv Sofia,Slavia Sofia,1,0,HomeTeam,4.Matchday,"Aug 9, 2014"
19,Botev Plovdiv,FC Litex Lovetch,3,3,Draw,4.Matchday,"Aug 9, 2014"
20,Cherno More Varna,PFK Marek Dupnitsa,0,1,AwayTeam,4.Matchday,"Aug 9, 2014"
21,Lokomotiv Plovdiv,PFK Ludogorets Razgrad,1,4,AwayTeam,4.Matchday,"Aug 9, 2014"
22,PFC Beroe Stara Zagora,Levski Sofia,2,1,HomeTeam,4.Matchday,"Aug 10, 2014"
23,CSKA Sofia,PFC Haskovo,4,0,HomeTeam,4.Matchday,"Aug 10, 2014"
24,FC Litex Lovetch,Cherno More Varna,3,0,HomeTeam,5.Matchday,"Aug 15, 2014"
25,Slavia Sofia,PFC Beroe Stara Zagora,0,2,AwayTeam,5.Matchday,"Aug 16, 2014"
26,PFK Ludogorets Razgrad,CSKA Sofia,2,0,HomeTeam,5.Matchday,"Aug 16, 2014"
27,PFC Haskovo,Lokomotiv Sofia,0,0,Draw,5.Matchday,"Aug 17, 2014"
28,PFK Marek Dupnitsa,Lokomotiv Plovdiv,0,0,Draw,5.Matchday,"Aug 17, 2014"
29,Levski Sofia,Botev Plovdiv,2,1,HomeTeam,5.Matchday,"Aug 17, 2014"
30,CSKA Sofia,PFK Marek Dupnitsa,5,0,HomeTeam,6.Matchday,"Aug 22, 2014"
31,Cherno More Varna,Lokomotiv Plovdiv,3,0,HomeTeam,6.Matchday,"Aug 23, 2014"
32,Lokomotiv Sofia,PFK Ludogorets Razgrad,2,2,Draw,6.Matchday,"Aug 23, 2014"
33,Botev Plovdiv,Slavia Sofia,2,0,HomeTeam,6.Matchday,"Aug 24, 2014"
34,PFC Beroe Stara Zagora,PFC Haskovo,3,0,HomeTeam,6.Matchday,"Aug 24, 2014"
35,FC Litex Lovetch,Levski Sofia,3,0,HomeTeam,6.Matchday,"Aug 24, 2014"
