,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,StageWinner,Date
58,AS Roma,BATE Borisov,0,0,Draw,Group E,-,"Dec 9, 2015"
59,Bayer 04 Leverkusen,FC Barcelona,1,1,Draw,Group E,-,"Dec 9, 2015"
60,Olympiacos Piraeus,Bayern Munich,0,3,AwayTeam,Group F,-,"Sep 16, 2015"
61,GNK Dinamo Zagreb,Arsenal FC,2,1,HomeTeam,Group F,-,"Sep 16, 2015"
62,Arsenal FC,Olympiacos Piraeus,2,3,AwayTeam,Group F,-,"Sep 29, 2015"
63,Bayern Munich,GNK Dinamo Zagreb,5,0,HomeTeam,Group F,-,"Sep 29, 2015"
64,GNK Dinamo Zagreb,Olympiacos Piraeus,0,1,AwayTeam,Group F,-,"Oct 20, 2015"
65,Arsenal FC,Bayern Munich,2,0,HomeTeam,Group F,-,"Oct 20, 2015"
66,Olympiacos Piraeus,GNK Dinamo Zagreb,2,1,HomeTeam,Group F,-,"Nov 4, 2015"
67,Bayern Munich,Arsenal FC,5,1,HomeTeam,Group F,-,"Nov 4, 2015"
68,Bayern Munich,Olympiacos Piraeus,4,0,HomeTeam,Group F,-,"Nov 24, 2015"
69,Arsenal FC,GNK Dinamo Zagreb,3,0,HomeTeam,Group F,-,"Nov 24, 2015"
70,Olympiacos Piraeus,Arsenal FC,0,3,AwayTeam,Group F,-,"Dec 9, 2015"
71,GNK Dinamo Zagreb,Bayern Munich,0,2,AwayTeam,Group F,-,"Dec 9, 2015"
72,Dynamo Kyiv,FC Porto,2,2,Draw,Group G,-,"Sep 16, 2015"
73,Chelsea FC,Maccabi Tel Aviv,4,0,HomeTeam,Group G,-,"Sep 16, 2015"
74,FC Porto,Chelsea FC,2,1,HomeTeam,Group G,-,"Sep 29, 2015"
75,Maccabi Tel Aviv,Dynamo Kyiv,0,2,AwayTeam,Group G,-,"Sep 29, 2015"
76,Dynamo Kyiv,Chelsea FC,0,0,Draw,Group G,-,"Oct 20, 2015"
77,FC Porto,Maccabi Tel Aviv,2,0,HomeTeam,Group G,-,"Oct 20, 2015"
78,Chelsea FC,Dynamo Kyiv,2,1,HomeTeam,Group G,-,"Nov 4, 2015"
79,Maccabi Tel Aviv,FC Porto,1,3,AwayTeam,Group G,-,"Nov 4, 2015"
80,Maccabi Tel Aviv,Chelsea FC,0,4,AwayTeam,Group G,-,"Nov 24, 2015"
81,FC Porto,Dynamo Kyiv,0,2,AwayTeam,Group G,-,"Nov 24, 2015"
82,Chelsea FC,FC Porto,2,0,HomeTeam,Group G,-,"Dec 9, 2015"
83,Dynamo Kyiv,Maccabi Tel Aviv,1,0,HomeTeam,Group G,-,"Dec 9, 2015"
84,Valencia CF,Zenit St. Petersburg,2,3,AwayTeam,Group H,-,"Sep 16, 2015"
85,KAA Gent,Olympique Lyon,1,1,Draw,Group H,-,"Sep 16, 2015"
86,Olympique Lyon,Valencia CF,0,1,AwayTeam,Group H,-,"Sep 29, 2015"
87,Zenit St. Petersburg,KAA Gent,2,1,HomeTeam,Group H,-,"Sep 29, 2015"
88,Valencia CF,KAA Gent,2,1,HomeTeam,Group H,-,"Oct 20, 2015"
89,Zenit St. Petersburg,Olympique Lyon,3,1,HomeTeam,Group H,-,"Oct 20, 2015"
90,KAA Gent,Valencia CF,1,0,HomeTeam,Group H,-,"Nov 4, 2015"
91,Olympique Lyon,Zenit St. Petersburg,0,2,AwayTeam,Group H,-,"Nov 4, 2015"
92,Zenit St. Petersburg,Valencia CF,2,0,HomeTeam,Group H,-,"Nov 24, 2015"
93,Olympique Lyon,KAA Gent,1,2,AwayTeam,Group H,-,"Nov 24, 2015"
94,KAA Gent,Zenit St. Petersburg,2,1,HomeTeam,Group H,-,"Dec 9, 2015"
95,Valencia CF,Olympique Lyon,0,2,AwayTeam,Group H,-,"Dec 9, 2015"
96,SL Benfica,Zenit St. Petersburg,1,0,HomeTeam,last 16 1st leg,-,"Feb 16, 2016"
97,Paris Saint-Germain,Chelsea FC,2,1,HomeTeam,last 16 1st leg,-,"Feb 16, 2016"
98,KAA Gent,VfL Wolfsburg,2,3,AwayTeam,last 16 1st leg,-,"Feb 17, 2016"
99,AS Roma,Real Madrid,0,2,AwayTeam,last 16 1st leg,-,"Feb 17, 2016"
100,Arsenal FC,FC Barcelona,0,2,AwayTeam,last 16 1st leg,-,"Feb 23, 2016"
101,Juventus FC,Bayern Munich,2,2,Draw,last 16 1st leg,-,"Feb 23, 2016"
102,Dynamo Kyiv,Manchester City,1,3,AwayTeam,last 16 1st leg,-,"Feb 24, 2016"
103,PSV Eindhoven,Atlético Madrid,0,0,Draw,last 16 1st leg,-,"Feb 24, 2016"
104,VfL Wolfsburg,KAA Gent,1,0,HomeTeam,last 16 2nd leg,VfL Wolfsburg,"Mar 8, 2016"
105,Real Madrid,AS Roma,2,0,HomeTeam,last 16 2nd leg,Real Madrid,"Mar 8, 2016"
106,Zenit St. Petersburg,SL Benfica,1,2,AwayTeam,last 16 2nd leg,SL Benfica,"Mar 9, 2016"
107,Chelsea FC,Paris Saint-Germain,1,2,AwayTeam,last 16 2nd leg,Paris Saint-Germain,"Mar 9, 2016"
108,Manchester City,Dynamo Kyiv,0,0,Draw,last 16 2nd leg,Manchester City,"Mar 15, 2016"
109,Atlético Madrid,PSV Eindhoven,8,7,HomeTeam,last 16 2nd leg,Atlético Madrid,"Mar 15, 2016"
110,FC Barcelona,Arsenal FC,3,1,HomeTeam,last 16 2nd leg,FC Barcelona,"Mar 16, 2016"
111,Bayern Munich,Juventus FC,4,2,HomeTeam,last 16 2nd leg,Bayern Munich,"Mar 16, 2016"
112,Bayern Munich,SL Benfica,1,0,HomeTeam,Quarter-Finals 1st leg,-,"Apr 5, 2016"
113,FC Barcelona,Atlético Madrid,2,1,HomeTeam,Quarter-Finals 1st leg,-,"Apr 5, 2016"
114,VfL Wolfsburg,Real Madrid,2,0,HomeTeam,Quarter-Finals 1st leg,-,"Apr 6, 2016"
115,Paris Saint-Germain,Manchester City,2,2,Draw,Quarter-Finals 1st leg,-,"Apr 6, 2016"
116,Real Madrid,VfL Wolfsburg,3,0,HomeTeam,Quarter-Finals 2nd leg,Real Madrid,"Apr 12, 2016"
117,Manchester City,Paris Saint-Germain,1,0,HomeTeam,Quarter-Finals 2nd leg,Manchester City,"Apr 12, 2016"
118,SL Benfica,Bayern Munich,2,2,Draw,Quarter-Finals 2nd leg,Bayern Munich,"Apr 13, 2016"
119,Atlético Madrid,FC Barcelona,2,0,HomeTeam,Quarter-Finals 2nd leg,Atlético Madrid,"Apr 13, 2016"
120,Manchester City,Real Madrid,0,0,Draw,Semi-Finals 1st Leg,-,"Apr 26, 2016"
121,Atlético Madrid,Bayern Munich,1,0,HomeTeam,Semi-Finals 1st Leg,-,"Apr 27, 2016"
122,Bayern Munich,Atlético Madrid,2,1,HomeTeam,Semi-Finals 2nd Leg,Atlético Madrid,"May 3, 2016"
123,Real Madrid,Manchester City,1,0,HomeTeam,Semi-Finals 2nd Leg,Real Madrid,"May 4, 2016"
124,Real Madrid,Atlético Madrid,6,4,HomeTeam,Final,Real Madrid,"May 28, 2016"
