,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,KRC Genk,KSC Lokeren,2,3,AwayTeam,1.Matchday,"Aug 9, 2002"
1,Standard Liège,Excelsior Mouscron,0,3,AwayTeam,1.Matchday,"Aug 9, 2002"
2,KAA Gent,Royal Antwerp FC,0,0,Draw,1.Matchday,"Aug 10, 2002"
3,Germinal Beerschot Antwerpen,Sint-Truidense VV,3,2,HomeTeam,1.Matchday,"Aug 10, 2002"
4,KFC Lommel SK,Lierse SK,0,0,Draw,1.Matchday,"Aug 10, 2002"
5,KSK Beveren,RAEC Mons,3,0,HomeTeam,1.Matchday,"Aug 10, 2002"
6,KVC Westerlo,RSC Anderlecht,0,2,AwayTeam,1.Matchday,"Aug 10, 2002"
7,KV Mechelen,RSC Charleroi,1,0,HomeTeam,1.Matchday,"Aug 10, 2002"
8,AA La Louviere,Club Brugge KV,1,2,AwayTeam,1.Matchday,"Aug 11, 2002"
9,Royal Antwerp FC,KRC Genk,2,4,AwayTeam,2.Matchday,"Aug 17, 2002"
10,KSC Lokeren,Germinal Beerschot Antwerpen,3,1,HomeTeam,2.Matchday,"Aug 17, 2002"
11,RSC Anderlecht,KV Mechelen,4,1,HomeTeam,2.Matchday,"Aug 17, 2002"
12,RAEC Mons,KVC Westerlo,2,1,HomeTeam,2.Matchday,"Aug 17, 2002"
13,Club Brugge KV,KSK Beveren,3,0,HomeTeam,2.Matchday,"Aug 17, 2002"
14,Lierse SK,AA La Louviere,1,1,Draw,2.Matchday,"Aug 17, 2002"
15,Sint-Truidense VV,KFC Lommel SK,0,0,Draw,2.Matchday,"Aug 17, 2002"
16,Excelsior Mouscron,KAA Gent,2,1,HomeTeam,2.Matchday,"Aug 18, 2002"
17,RSC Charleroi,Standard Liège,3,3,Draw,2.Matchday,"Aug 18, 2002"
18,Standard Liège,RSC Anderlecht,0,2,AwayTeam,3.Matchday,"Aug 24, 2002"
19,Lierse SK,KSK Beveren,5,0,HomeTeam,3.Matchday,"Aug 24, 2002"
20,KVC Westerlo,Club Brugge KV,0,2,AwayTeam,3.Matchday,"Aug 24, 2002"
21,Royal Antwerp FC,Excelsior Mouscron,3,1,HomeTeam,3.Matchday,"Aug 24, 2002"
22,KAA Gent,RSC Charleroi,2,1,HomeTeam,3.Matchday,"Aug 24, 2002"
23,KV Mechelen,RAEC Mons,0,0,Draw,3.Matchday,"Aug 24, 2002"
24,KFC Lommel SK,KSC Lokeren,0,0,Draw,3.Matchday,"Aug 24, 2002"
25,AA La Louviere,Sint-Truidense VV,1,2,AwayTeam,3.Matchday,"Aug 25, 2002"
26,KRC Genk,Germinal Beerschot Antwerpen,5,2,HomeTeam,3.Matchday,"Sep 11, 2002"
27,RSC Anderlecht,KAA Gent,2,2,Draw,4.Matchday,"Aug 31, 2002"
28,RAEC Mons,Standard Liège,1,0,HomeTeam,4.Matchday,"Aug 31, 2002"
29,Sint-Truidense VV,KSK Beveren,6,1,HomeTeam,4.Matchday,"Aug 31, 2002"
30,Lierse SK,KVC Westerlo,0,1,AwayTeam,4.Matchday,"Aug 31, 2002"
