,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,AJ Auxerre,FC Sochaux-Montbéliard,0,1,AwayTeam,1.Matchday,"Aug 8, 2009"
1,AS Monaco,FC Toulouse,1,0,HomeTeam,1.Matchday,"Aug 8, 2009"
2,HSC Montpellier,Paris Saint-Germain,1,1,Draw,1.Matchday,"Aug 8, 2009"
3,Stade Rennais FC,US Boulogne,3,0,HomeTeam,1.Matchday,"Aug 8, 2009"
4,Le Mans Union Club 72,Olympique Lyon,2,2,Draw,1.Matchday,"Aug 8, 2009"
5,AS Saint-Étienne,OGC Nice,0,2,AwayTeam,1.Matchday,"Aug 8, 2009"
6,Valenciennes FC,AS Nancy-Lorraine,1,3,AwayTeam,1.Matchday,"Aug 8, 2009"
7,Grenoble Foot 38,Olympique Marseille,0,2,AwayTeam,1.Matchday,"Aug 8, 2009"
8,LOSC Lille,FC Lorient,1,2,AwayTeam,1.Matchday,"Aug 9, 2009"
9,FC Girondins Bordeaux,RC Lens,4,1,HomeTeam,1.Matchday,"Aug 9, 2009"
10,RC Lens,AJ Auxerre,2,0,HomeTeam,2.Matchday,"Aug 15, 2009"
11,Olympique Lyon,Valenciennes FC,1,0,HomeTeam,2.Matchday,"Aug 15, 2009"
12,Paris Saint-Germain,Le Mans Union Club 72,3,1,HomeTeam,2.Matchday,"Aug 15, 2009"
13,FC Sochaux-Montbéliard,FC Girondins Bordeaux,2,3,AwayTeam,2.Matchday,"Aug 15, 2009"
14,FC Lorient,HSC Montpellier,2,2,Draw,2.Matchday,"Aug 15, 2009"
15,AS Nancy-Lorraine,AS Monaco,4,0,HomeTeam,2.Matchday,"Aug 15, 2009"
16,FC Toulouse,AS Saint-Étienne,3,1,HomeTeam,2.Matchday,"Aug 15, 2009"
17,OGC Nice,Stade Rennais FC,1,1,Draw,2.Matchday,"Aug 16, 2009"
18,US Boulogne,Grenoble Foot 38,2,1,HomeTeam,2.Matchday,"Aug 16, 2009"
19,Olympique Marseille,LOSC Lille,1,0,HomeTeam,2.Matchday,"Aug 16, 2009"
20,AS Monaco,FC Lorient,2,0,HomeTeam,3.Matchday,"Aug 22, 2009"
21,AJ Auxerre,Olympique Lyon,0,3,AwayTeam,3.Matchday,"Aug 22, 2009"
22,Le Mans Union Club 72,AS Nancy-Lorraine,2,1,HomeTeam,3.Matchday,"Aug 22, 2009"
23,AS Saint-Étienne,US Boulogne,0,1,AwayTeam,3.Matchday,"Aug 22, 2009"
24,Valenciennes FC,Paris Saint-Germain,2,3,AwayTeam,3.Matchday,"Aug 22, 2009"
25,HSC Montpellier,FC Sochaux-Montbéliard,2,0,HomeTeam,3.Matchday,"Aug 22, 2009"
26,Stade Rennais FC,Olympique Marseille,1,1,Draw,3.Matchday,"Aug 22, 2009"
27,FC Girondins Bordeaux,OGC Nice,4,0,HomeTeam,3.Matchday,"Aug 23, 2009"
28,Grenoble Foot 38,RC Lens,1,2,AwayTeam,3.Matchday,"Aug 23, 2009"
29,LOSC Lille,FC Toulouse,1,1,Draw,3.Matchday,"Aug 23, 2009"
30,OGC Nice,HSC Montpellier,0,3,AwayTeam,4.Matchday,"Aug 29, 2009"
31,US Boulogne,AJ Auxerre,0,0,Draw,4.Matchday,"Aug 29, 2009"
32,RC Lens,Stade Rennais FC,2,2,Draw,4.Matchday,"Aug 29, 2009"
33,FC Lorient,Le Mans Union Club 72,1,0,HomeTeam,4.Matchday,"Aug 29, 2009"
34,AS Saint-Étienne,Grenoble Foot 38,1,0,HomeTeam,4.Matchday,"Aug 29, 2009"
35,FC Sochaux-Montbéliard,AS Monaco,1,0,HomeTeam,4.Matchday,"Aug 29, 2009"
36,Olympique Lyon,AS Nancy-Lorraine,3,1,HomeTeam,4.Matchday,"Aug 29, 2009"
37,FC Toulouse,Valenciennes FC,0,1,AwayTeam,4.Matchday,"Aug 30, 2009"
38,Paris Saint-Germain,LOSC Lille,3,0,HomeTeam,4.Matchday,"Aug 30, 2009"
39,Olympique Marseille,FC Girondins Bordeaux,0,0,Draw,4.Matchday,"Aug 30, 2009"
40,Olympique Lyon,FC Lorient,1,0,HomeTeam,5.Matchday,"Sep 12, 2009"
41,HSC Montpellier,RC Lens,1,0,HomeTeam,5.Matchday,"Sep 12, 2009"
42,LOSC Lille,FC Sochaux-Montbéliard,1,0,HomeTeam,5.Matchday,"Sep 12, 2009"
43,AS Nancy-Lorraine,FC Toulouse,0,0,Draw,5.Matchday,"Sep 12, 2009"
44,Valenciennes FC,US Boulogne,1,1,Draw,5.Matchday,"Sep 12, 2009"
45,Le Mans Union Club 72,Olympique Marseille,1,2,AwayTeam,5.Matchday,"Sep 12, 2009"
46,FC Girondins Bordeaux,Grenoble Foot 38,1,0,HomeTeam,5.Matchday,"Sep 12, 2009"
47,AJ Auxerre,OGC Nice,2,0,HomeTeam,5.Matchday,"Sep 13, 2009"
48,Stade Rennais FC,AS Saint-Étienne,1,0,HomeTeam,5.Matchday,"Sep 13, 2009"
49,AS Monaco,Paris Saint-Germain,2,0,HomeTeam,5.Matchday,"Sep 13, 2009"
50,OGC Nice,AS Monaco,1,3,AwayTeam,6.Matchday,"Sep 19, 2009"
51,US Boulogne,FC Girondins Bordeaux,0,2,AwayTeam,6.Matchday,"Sep 19, 2009"
52,FC Lorient,AS Nancy-Lorraine,3,1,HomeTeam,6.Matchday,"Sep 19, 2009"
53,Grenoble Foot 38,Stade Rennais FC,0,4,AwayTeam,6.Matchday,"Sep 19, 2009"
54,AS Saint-Étienne,AJ Auxerre,1,1,Draw,6.Matchday,"Sep 19, 2009"
55,FC Sochaux-Montbéliard,Valenciennes FC,2,5,AwayTeam,6.Matchday,"Sep 19, 2009"
56,Olympique Marseille,HSC Montpellier,4,2,HomeTeam,6.Matchday,"Sep 19, 2009"
57,RC Lens,LOSC Lille,1,1,Draw,6.Matchday,"Sep 20, 2009"
58,FC Toulouse,Le Mans Union Club 72,2,0,HomeTeam,6.Matchday,"Sep 20, 2009"
59,Paris Saint-Germain,Olympique Lyon,1,1,Draw,6.Matchday,"Sep 20, 2009"
60,HSC Montpellier,US Boulogne,1,0,HomeTeam,7.Matchday,"Sep 26, 2009"
61,AJ Auxerre,Grenoble Foot 38,2,0,HomeTeam,7.Matchday,"Sep 26, 2009"
62,FC Lorient,Paris Saint-Germain,1,1,Draw,7.Matchday,"Sep 26, 2009"
63,AS Monaco,AS Saint-Étienne,1,2,AwayTeam,7.Matchday,"Sep 26, 2009"
64,Valenciennes FC,Olympique Marseille,3,2,HomeTeam,7.Matchday,"Sep 26, 2009"
65,AS Nancy-Lorraine,FC Sochaux-Montbéliard,2,1,HomeTeam,7.Matchday,"Sep 26, 2009"
66,Olympique Lyon,FC Toulouse,2,1,HomeTeam,7.Matchday,"Sep 26, 2009"
67,LOSC Lille,OGC Nice,1,1,Draw,7.Matchday,"Sep 27, 2009"
68,Le Mans Union Club 72,RC Lens,3,0,HomeTeam,7.Matchday,"Sep 27, 2009"
69,FC Girondins Bordeaux,Stade Rennais FC,1,0,HomeTeam,7.Matchday,"Sep 27, 2009"
70,OGC Nice,Valenciennes FC,3,2,HomeTeam,8.Matchday,"Oct 3, 2009"
71,Paris Saint-Germain,AS Nancy-Lorraine,1,1,Draw,8.Matchday,"Oct 3, 2009"
72,Stade Rennais FC,AJ Auxerre,0,1,AwayTeam,8.Matchday,"Oct 3, 2009"
73,FC Sochaux-Montbéliard,Le Mans Union Club 72,1,0,HomeTeam,8.Matchday,"Oct 3, 2009"
74,Grenoble Foot 38,HSC Montpellier,2,3,AwayTeam,8.Matchday,"Oct 3, 2009"
75,AS Saint-Étienne,FC Girondins Bordeaux,3,1,HomeTeam,8.Matchday,"Oct 3, 2009"
76,RC Lens,Olympique Lyon,0,2,AwayTeam,8.Matchday,"Oct 3, 2009"
77,US Boulogne,LOSC Lille,2,3,AwayTeam,8.Matchday,"Oct 4, 2009"
