,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,HSK Zrinjski Mostar,FK Radnik Bijeljina,1,0,HomeTeam,1.Matchday,"Aug 5, 2006"
1,FK Sloboda Tuzla,NK Siroki Brijeg,2,1,HomeTeam,1.Matchday,"Aug 5, 2006"
2,HSK Posusje,FK Zeljeznicar Sarajevo,0,0,Draw,1.Matchday,"Aug 5, 2006"
3,NK Celik Zenica,FK Slavija Sarajevo,1,0,HomeTeam,1.Matchday,"Aug 5, 2006"
4,FK Sarajevo,NK Jedinstvo Bihac,2,0,HomeTeam,1.Matchday,"Aug 5, 2006"
5,NK Zepce,FK Leotar Trebinje,2,0,HomeTeam,1.Matchday,"Aug 5, 2006"
6,HNK Orasje,FK Velez Mostar,1,1,Draw,1.Matchday,"Aug 5, 2006"
7,FK Borac Banja Luka,FK Modrica Maxima,0,1,AwayTeam,1.Matchday,"Aug 5, 2006"
8,FK Radnik Bijeljina,NK Zepce,2,1,HomeTeam,2.Matchday,"Aug 12, 2006"
9,FK Sarajevo,HSK Zrinjski Mostar,1,0,HomeTeam,2.Matchday,"Aug 12, 2006"
10,FK Velez Mostar,HSK Posusje,3,0,HomeTeam,2.Matchday,"Aug 12, 2006"
11,FK Modrica Maxima,HNK Orasje,1,1,Draw,2.Matchday,"Aug 12, 2006"
12,NK Jedinstvo Bihac,FK Zeljeznicar Sarajevo,2,0,HomeTeam,2.Matchday,"Aug 12, 2006"
13,NK Siroki Brijeg,NK Celik Zenica,2,0,HomeTeam,2.Matchday,"Aug 12, 2006"
14,FK Leotar Trebinje,FK Sloboda Tuzla,3,1,HomeTeam,2.Matchday,"Aug 12, 2006"
15,FK Slavija Sarajevo,FK Borac Banja Luka,3,2,HomeTeam,2.Matchday,"Aug 12, 2006"
16,FK Zeljeznicar Sarajevo,FK Velez Mostar,1,1,Draw,3.Matchday,"Aug 19, 2006"
