,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FC Shirak Gyumri,MIKA Aschtarak,1,1,Draw,1.Matchday,"May 16, 2012"
1,FC Pyunik Erewan,FC Ulisses Yerevan,4,2,HomeTeam,1.Matchday,"May 16, 2012"
2,Gandzasar Kapan,FC Ararat Yerevan,1,0,HomeTeam,1.Matchday,"May 16, 2012"
3,FC Banants Yerevan,Impuls Dilijan,1,2,AwayTeam,1.Matchday,"May 16, 2012"
4,FC Banants Yerevan,FC Pyunik Erewan,1,1,Draw,2.Matchday,"Mar 31, 2012"
5,Impuls Dilijan,MIKA Aschtarak,1,2,AwayTeam,2.Matchday,"Mar 31, 2012"
6,FC Ulisses Yerevan,Gandzasar Kapan,0,0,Draw,2.Matchday,"Apr 1, 2012"
7,FC Ararat Yerevan,FC Shirak Gyumri,1,2,AwayTeam,2.Matchday,"Apr 1, 2012"
8,FC Pyunik Erewan,Impuls Dilijan,1,3,AwayTeam,3.Matchday,"Apr 7, 2012"
9,Gandzasar Kapan,FC Banants Yerevan,3,0,HomeTeam,3.Matchday,"Apr 7, 2012"
10,FC Shirak Gyumri,FC Ulisses Yerevan,1,0,HomeTeam,3.Matchday,"Apr 7, 2012"
11,MIKA Aschtarak,FC Ararat Yerevan,3,0,HomeTeam,3.Matchday,"Apr 7, 2012"
12,FC Pyunik Erewan,Gandzasar Kapan,0,1,AwayTeam,4.Matchday,"Apr 14, 2012"
13,Impuls Dilijan,FC Ararat Yerevan,4,1,HomeTeam,4.Matchday,"Apr 14, 2012"
14,FC Ulisses Yerevan,MIKA Aschtarak,1,2,AwayTeam,4.Matchday,"Apr 15, 2012"
15,FC Banants Yerevan,FC Shirak Gyumri,3,0,HomeTeam,4.Matchday,"Apr 16, 2012"
16,Gandzasar Kapan,Impuls Dilijan,0,1,AwayTeam,5.Matchday,"Apr 21, 2012"
17,FC Shirak Gyumri,FC Pyunik Erewan,0,1,AwayTeam,5.Matchday,"Apr 21, 2012"
18,MIKA Aschtarak,FC Banants Yerevan,2,1,HomeTeam,5.Matchday,"Apr 22, 2012"
19,FC Ararat Yerevan,FC Ulisses Yerevan,2,1,HomeTeam,5.Matchday,"Apr 22, 2012"
20,FC Pyunik Erewan,MIKA Aschtarak,0,0,Draw,6.Matchday,"Apr 28, 2012"
21,FC Banants Yerevan,FC Ararat Yerevan,2,0,HomeTeam,6.Matchday,"Apr 28, 2012"
22,Impuls Dilijan,FC Ulisses Yerevan,1,0,HomeTeam,6.Matchday,"May 8, 2012"
23,Gandzasar Kapan,FC Shirak Gyumri,1,2,AwayTeam,6.Matchday,"May 9, 2012"
24,FC Ulisses Yerevan,FC Banants Yerevan,0,0,Draw,7.Matchday,"May 5, 2012"
25,FC Ararat Yerevan,FC Pyunik Erewan,2,3,AwayTeam,7.Matchday,"May 5, 2012"
26,MIKA Aschtarak,Gandzasar Kapan,0,2,AwayTeam,7.Matchday,"May 5, 2012"
27,FC Shirak Gyumri,Impuls Dilijan,3,1,HomeTeam,7.Matchday,"May 5, 2012"
28,Impuls Dilijan,FC Banants Yerevan,1,1,Draw,8.Matchday,"May 12, 2012"
29,FC Ulisses Yerevan,FC Pyunik Erewan,1,1,Draw,8.Matchday,"May 12, 2012"
30,MIKA Aschtarak,FC Shirak Gyumri,2,1,HomeTeam,8.Matchday,"May 13, 2012"
31,FC Ararat Yerevan,Gandzasar Kapan,0,1,AwayTeam,8.Matchday,"May 13, 2012"
32,FC Pyunik Erewan,FC Banants Yerevan,4,0,HomeTeam,9.Matchday,"May 20, 2012"
33,Gandzasar Kapan,FC Ulisses Yerevan,0,1,AwayTeam,9.Matchday,"May 20, 2012"
34,FC Shirak Gyumri,FC Ararat Yerevan,4,0,HomeTeam,9.Matchday,"May 20, 2012"
35,MIKA Aschtarak,Impuls Dilijan,4,2,HomeTeam,9.Matchday,"May 20, 2012"
36,Impuls Dilijan,FC Pyunik Erewan,3,0,HomeTeam,10.Matchday,"May 24, 2012"
37,FC Banants Yerevan,Gandzasar Kapan,0,1,AwayTeam,10.Matchday,"May 26, 2012"
38,FC Ararat Yerevan,MIKA Aschtarak,0,3,AwayTeam,10.Matchday,"May 27, 2012"
39,FC Ulisses Yerevan,FC Shirak Gyumri,1,1,Draw,10.Matchday,"May 27, 2012"
40,MIKA Aschtarak,FC Ulisses Yerevan,3,1,HomeTeam,11.Matchday,"Jun 2, 2012"
41,FC Ararat Yerevan,Impuls Dilijan,0,2,AwayTeam,11.Matchday,"Jun 2, 2012"
42,FC Shirak Gyumri,FC Banants Yerevan,2,1,HomeTeam,11.Matchday,"Jun 3, 2012"
43,Gandzasar Kapan,FC Pyunik Erewan,1,0,HomeTeam,11.Matchday,"Nov 7, 2012"
44,Impuls Dilijan,Gandzasar Kapan,1,1,Draw,12.Matchday,"Jun 9, 2012"
45,FC Ulisses Yerevan,FC Ararat Yerevan,3,1,HomeTeam,12.Matchday,"Jun 10, 2012"
46,FC Pyunik Erewan,FC Shirak Gyumri,1,3,AwayTeam,12.Matchday,"Jun 20, 2012"
47,FC Banants Yerevan,MIKA Aschtarak,0,1,AwayTeam,12.Matchday,"Jun 20, 2012"
48,FC Ararat Yerevan,FC Banants Yerevan,1,3,AwayTeam,13.Matchday,"Jun 16, 2012"
49,FC Ulisses Yerevan,Impuls Dilijan,4,0,HomeTeam,13.Matchday,"Jun 16, 2012"
50,MIKA Aschtarak,FC Pyunik Erewan,3,2,HomeTeam,13.Matchday,"Jun 17, 2012"
51,FC Shirak Gyumri,Gandzasar Kapan,2,1,HomeTeam,13.Matchday,"Jun 17, 2012"
52,Impuls Dilijan,FC Shirak Gyumri,0,2,AwayTeam,14.Matchday,"Jun 23, 2012"
53,Gandzasar Kapan,MIKA Aschtarak,2,3,AwayTeam,14.Matchday,"Jun 23, 2012"
54,FC Pyunik Erewan,FC Ararat Yerevan,6,0,HomeTeam,14.Matchday,"Jun 24, 2012"
55,FC Banants Yerevan,FC Ulisses Yerevan,2,3,AwayTeam,14.Matchday,"Jun 24, 2012"
56,FC Banants Yerevan,Impuls Dilijan,2,5,AwayTeam,15.Matchday,"Jun 30, 2012"
57,FC Pyunik Erewan,FC Ulisses Yerevan,3,1,HomeTeam,15.Matchday,"Jun 30, 2012"
58,FC Shirak Gyumri,MIKA Aschtarak,2,0,HomeTeam,15.Matchday,"Jun 30, 2012"
59,Gandzasar Kapan,FC Ararat Yerevan,0,0,Draw,15.Matchday,"Jul 1, 2012"
60,Impuls Dilijan,MIKA Aschtarak,2,1,HomeTeam,16.Matchday,"Jul 28, 2012"
61,FC Ulisses Yerevan,Gandzasar Kapan,0,2,AwayTeam,16.Matchday,"Jul 29, 2012"
62,FC Banants Yerevan,FC Pyunik Erewan,0,3,AwayTeam,16.Matchday,"Jul 29, 2012"
63,FC Ararat Yerevan,FC Shirak Gyumri,0,2,AwayTeam,16.Matchday,"Jul 29, 2012"
64,Gandzasar Kapan,FC Banants Yerevan,1,1,Draw,17.Matchday,"Aug 4, 2012"
65,FC Pyunik Erewan,Impuls Dilijan,1,2,AwayTeam,17.Matchday,"Aug 4, 2012"
66,MIKA Aschtarak,FC Ararat Yerevan,1,0,HomeTeam,17.Matchday,"Aug 5, 2012"
67,FC Shirak Gyumri,FC Ulisses Yerevan,2,1,HomeTeam,17.Matchday,"Aug 5, 2012"
68,FC Pyunik Erewan,Gandzasar Kapan,4,2,HomeTeam,18.Matchday,"Aug 9, 2012"
69,FC Ulisses Yerevan,MIKA Aschtarak,1,2,AwayTeam,18.Matchday,"Aug 10, 2012"
70,Impuls Dilijan,FC Ararat Yerevan,1,2,AwayTeam,18.Matchday,"Aug 12, 2012"
71,FC Banants Yerevan,FC Shirak Gyumri,1,1,Draw,18.Matchday,"Nov 7, 2012"
72,Gandzasar Kapan,Impuls Dilijan,3,0,HomeTeam,19.Matchday,"Aug 18, 2012"
