,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FC Haka,Kuopion Palloseura,1,0,HomeTeam,1.Matchday,"Apr 28, 2005"
1,HJK Helsinki,Tornion Pallo -47,2,0,HomeTeam,1.Matchday,"Apr 28, 2005"
2,IFK Mariehamn,Rovaniemen Palloseura,1,0,HomeTeam,1.Matchday,"Apr 28, 2005"
3,FC Inter Turku,AC Allianssi,0,0,Draw,1.Matchday,"Apr 28, 2005"
4,FC KTP,Turun Palloseura,1,0,HomeTeam,1.Matchday,"Apr 28, 2005"
5,FC Lahti,Myllykosken Pallo -47,1,4,AwayTeam,1.Matchday,"Apr 28, 2005"
6,Tampere United,FF Jaro,3,0,HomeTeam,1.Matchday,"Apr 28, 2005"
7,HJK Helsinki,IFK Mariehamn,0,0,Draw,2.Matchday,"May 5, 2005"
8,AC Allianssi,Rovaniemen Palloseura,1,1,Draw,2.Matchday,"May 5, 2005"
9,FC KTP,Tornion Pallo -47,0,3,AwayTeam,2.Matchday,"May 5, 2005"
10,Kuopion Palloseura,FF Jaro,1,0,HomeTeam,2.Matchday,"May 5, 2005"
11,Myllykosken Pallo -47,FC Inter Turku,1,1,Draw,2.Matchday,"May 5, 2005"
12,Tampere United,FC Lahti,3,1,HomeTeam,2.Matchday,"May 5, 2005"
13,Turun Palloseura,FC Haka,0,0,Draw,2.Matchday,"May 5, 2005"
14,Turun Palloseura,Tornion Pallo -47,1,0,HomeTeam,3.Matchday,"May 9, 2005"
15,FC Inter Turku,IFK Mariehamn,4,0,HomeTeam,3.Matchday,"May 12, 2005"
16,FC Haka,Myllykosken Pallo -47,1,0,HomeTeam,3.Matchday,"May 12, 2005"
17,FF Jaro,AC Allianssi,1,1,Draw,3.Matchday,"May 12, 2005"
18,FC KTP,Tampere United,3,0,HomeTeam,3.Matchday,"May 12, 2005"
19,Kuopion Palloseura,HJK Helsinki,1,2,AwayTeam,3.Matchday,"May 12, 2005"
20,FC Lahti,Rovaniemen Palloseura,4,1,HomeTeam,3.Matchday,"May 12, 2005"
21,AC Allianssi,FC KTP,1,2,AwayTeam,4.Matchday,"May 16, 2005"
22,IFK Mariehamn,FC Lahti,2,0,HomeTeam,4.Matchday,"May 16, 2005"
23,FF Jaro,FC Inter Turku,0,0,Draw,4.Matchday,"May 16, 2005"
24,Myllykosken Pallo -47,HJK Helsinki,1,1,Draw,4.Matchday,"May 16, 2005"
25,Tornion Pallo -47,Tampere United,0,1,AwayTeam,4.Matchday,"May 16, 2005"
26,Turun Palloseura,Kuopion Palloseura,3,1,HomeTeam,4.Matchday,"May 16, 2005"
27,Rovaniemen Palloseura,FC Haka,2,2,Draw,4.Matchday,"May 17, 2005"
