,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Vitória Guimarães SC,Vitória Setúbal FC,1,1,Draw,1.Matchday,"Aug 22, 2008"
1,FC Paços de Ferreira,SC Braga,0,2,AwayTeam,1.Matchday,"Aug 23, 2008"
2,Sporting CP,CD Trofense,3,1,HomeTeam,1.Matchday,"Aug 23, 2008"
3,CD Estrela,Académica Coimbra,1,0,HomeTeam,1.Matchday,"Aug 24, 2008"
4,Naval 1º de Maio,CS Marítimo,1,0,HomeTeam,1.Matchday,"Aug 24, 2008"
5,Leixões SC,CD Nacional,1,3,AwayTeam,1.Matchday,"Aug 24, 2008"
6,FC Porto,Belenenses SAD,2,0,HomeTeam,1.Matchday,"Aug 24, 2008"
7,Rio Ave FC,SL Benfica,1,1,Draw,1.Matchday,"Aug 24, 2008"
8,Belenenses SAD,FC Paços de Ferreira,2,2,Draw,2.Matchday,"Aug 29, 2008"
9,SL Benfica,FC Porto,1,1,Draw,2.Matchday,"Aug 30, 2008"
10,CD Trofense,Leixões SC,1,2,AwayTeam,2.Matchday,"Aug 31, 2008"
11,CD Nacional,Naval 1º de Maio,2,1,HomeTeam,2.Matchday,"Aug 31, 2008"
12,Académica Coimbra,Rio Ave FC,1,0,HomeTeam,2.Matchday,"Aug 31, 2008"
13,Vitória Setúbal FC,CD Estrela,1,0,HomeTeam,2.Matchday,"Aug 31, 2008"
14,CS Marítimo,Vitória Guimarães SC,0,1,AwayTeam,2.Matchday,"Sep 1, 2008"
15,SC Braga,Sporting CP,0,1,AwayTeam,2.Matchday,"Sep 1, 2008"
16,Sporting CP,Belenenses SAD,2,0,HomeTeam,3.Matchday,"Sep 20, 2008"
17,CD Estrela,CS Marítimo,0,0,Draw,3.Matchday,"Sep 21, 2008"
18,Naval 1º de Maio,CD Trofense,3,1,HomeTeam,3.Matchday,"Sep 21, 2008"
19,Leixões SC,SC Braga,2,0,HomeTeam,3.Matchday,"Sep 21, 2008"
20,Rio Ave FC,FC Porto,0,0,Draw,3.Matchday,"Sep 21, 2008"
21,Académica Coimbra,Vitória Setúbal FC,1,0,HomeTeam,3.Matchday,"Sep 21, 2008"
22,Vitória Guimarães SC,CD Nacional,0,2,AwayTeam,3.Matchday,"Sep 22, 2008"
23,FC Paços de Ferreira,SL Benfica,3,4,AwayTeam,3.Matchday,"Sep 22, 2008"
24,FC Porto,FC Paços de Ferreira,2,0,HomeTeam,4.Matchday,"Sep 26, 2008"
25,SC Braga,Naval 1º de Maio,1,1,Draw,4.Matchday,"Sep 27, 2008"
26,Vitória Setúbal FC,Rio Ave FC,1,0,HomeTeam,4.Matchday,"Sep 27, 2008"
27,SL Benfica,Sporting CP,2,0,HomeTeam,4.Matchday,"Sep 27, 2008"
28,CD Nacional,CD Estrela,1,2,AwayTeam,4.Matchday,"Sep 28, 2008"
