,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Standard Liège,RSC Charleroi,3,0,HomeTeam,1.Matchday,"Jul 25, 2014"
1,Waasland-Beveren,Club Brugge KV,0,2,AwayTeam,1.Matchday,"Jul 26, 2014"
2,Cercle Brugge,KAA Gent,0,0,Draw,1.Matchday,"Jul 26, 2014"
3,Lierse SK,KV Oostende,2,0,HomeTeam,1.Matchday,"Jul 26, 2014"
4,KVC Westerlo,KSC Lokeren,1,0,HomeTeam,1.Matchday,"Jul 26, 2014"
5,KV Mechelen,KRC Genk,3,1,HomeTeam,1.Matchday,"Jul 27, 2014"
6,RSC Anderlecht,Mouscron-Péruwelz,3,1,HomeTeam,1.Matchday,"Jul 27, 2014"
7,SV Zulte Waregem,KV Kortrijk,2,0,HomeTeam,1.Matchday,"Jul 27, 2014"
8,KV Oostende,RSC Anderlecht,0,2,AwayTeam,2.Matchday,"Aug 1, 2014"
9,KV Kortrijk,Standard Liège,2,3,AwayTeam,2.Matchday,"Aug 2, 2014"
10,KRC Genk,Cercle Brugge,1,1,Draw,2.Matchday,"Aug 2, 2014"
11,RSC Charleroi,KVC Westerlo,2,3,AwayTeam,2.Matchday,"Aug 2, 2014"
12,Mouscron-Péruwelz,Waasland-Beveren,1,0,HomeTeam,2.Matchday,"Aug 2, 2014"
13,KSC Lokeren,SV Zulte Waregem,2,1,HomeTeam,2.Matchday,"Aug 3, 2014"
14,Club Brugge KV,Lierse SK,1,0,HomeTeam,2.Matchday,"Aug 3, 2014"
15,KAA Gent,KV Mechelen,3,1,HomeTeam,2.Matchday,"Aug 3, 2014"
16,KRC Genk,KSC Lokeren,0,0,Draw,3.Matchday,"Aug 8, 2014"
17,KV Mechelen,KV Kortrijk,1,2,AwayTeam,3.Matchday,"Aug 9, 2014"
18,Lierse SK,Mouscron-Péruwelz,2,2,Draw,3.Matchday,"Aug 9, 2014"
19,Waasland-Beveren,KVC Westerlo,1,1,Draw,3.Matchday,"Aug 9, 2014"
20,Cercle Brugge,KV Oostende,0,1,AwayTeam,3.Matchday,"Aug 9, 2014"
21,Standard Liège,KAA Gent,0,1,AwayTeam,3.Matchday,"Aug 10, 2014"
22,RSC Anderlecht,RSC Charleroi,1,0,HomeTeam,3.Matchday,"Aug 10, 2014"
23,SV Zulte Waregem,Club Brugge KV,1,1,Draw,3.Matchday,"Aug 10, 2014"
24,Mouscron-Péruwelz,Standard Liège,5,2,HomeTeam,4.Matchday,"Aug 15, 2014"
25,Club Brugge KV,Cercle Brugge,1,1,Draw,4.Matchday,"Aug 15, 2014"
26,KV Kortrijk,KRC Genk,1,1,Draw,4.Matchday,"Aug 16, 2014"
27,KV Oostende,KV Mechelen,2,0,HomeTeam,4.Matchday,"Aug 16, 2014"
