,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FC Voluntari,CSMS Iasi,1,1,Draw,1.Matchday,"Jul 10, 2015"
1,Astra Giurgiu,Concordia Chiajna,2,2,Draw,1.Matchday,"Jul 10, 2015"
2,FC Viitorul,CFR Cluj,2,2,Draw,1.Matchday,"Jul 11, 2015"
3,Steaua Bukarest,Petrolul Ploiesti,0,0,Draw,1.Matchday,"Jul 11, 2015"
4,CS Universitatea Craiova,FC Botosani,0,0,Draw,1.Matchday,"Jul 12, 2015"
5,ASA Tirgu Mures,Dinamo Bukarest,0,0,Draw,1.Matchday,"Jul 12, 2015"
6,ACS Poli Timisoara,Pandurii Targu Jiu,0,1,AwayTeam,1.Matchday,"Jul 13, 2015"
7,Concordia Chiajna,CSMS Iasi,0,1,AwayTeam,2.Matchday,"Jul 17, 2015"
8,Dinamo Bukarest,CS Universitatea Craiova,1,0,HomeTeam,2.Matchday,"Jul 17, 2015"
9,Petrolul Ploiesti,FC Voluntari,1,1,Draw,2.Matchday,"Jul 18, 2015"
10,Pandurii Targu Jiu,Steaua Bukarest,0,3,AwayTeam,2.Matchday,"Jul 18, 2015"
11,CFR Cluj,ACS Poli Timisoara,1,0,HomeTeam,2.Matchday,"Jul 19, 2015"
12,Astra Giurgiu,ASA Tirgu Mures,1,5,AwayTeam,2.Matchday,"Jul 19, 2015"
13,FC Botosani,FC Viitorul,2,2,Draw,2.Matchday,"Jul 20, 2015"
14,FC Voluntari,Pandurii Targu Jiu,0,0,Draw,3.Matchday,"Jul 24, 2015"
15,ASA Tirgu Mures,Concordia Chiajna,1,0,HomeTeam,3.Matchday,"Jul 24, 2015"
16,FC Viitorul,Dinamo Bukarest,1,1,Draw,3.Matchday,"Jul 25, 2015"
17,Steaua Bukarest,CFR Cluj,1,1,Draw,3.Matchday,"Jul 25, 2015"
18,CS Universitatea Craiova,Astra Giurgiu,1,2,AwayTeam,3.Matchday,"Jul 26, 2015"
19,CSMS Iasi,Petrolul Ploiesti,1,0,HomeTeam,3.Matchday,"Jul 26, 2015"
20,ACS Poli Timisoara,FC Botosani,1,0,HomeTeam,3.Matchday,"Jul 27, 2015"
21,CFR Cluj,FC Voluntari,2,0,HomeTeam,4.Matchday,"Jul 31, 2015"
22,Concordia Chiajna,Petrolul Ploiesti,2,2,Draw,4.Matchday,"Jul 31, 2015"
23,Pandurii Targu Jiu,CSMS Iasi,3,0,HomeTeam,4.Matchday,"Aug 1, 2015"
24,FC Botosani,Steaua Bukarest,0,1,AwayTeam,4.Matchday,"Aug 1, 2015"
25,Astra Giurgiu,FC Viitorul,2,2,Draw,4.Matchday,"Aug 2, 2015"
26,ASA Tirgu Mures,CS Universitatea Craiova,0,0,Draw,4.Matchday,"Aug 2, 2015"
27,Dinamo Bukarest,ACS Poli Timisoara,2,1,HomeTeam,4.Matchday,"Aug 3, 2015"
28,FC Voluntari,FC Botosani,1,1,Draw,5.Matchday,"Aug 7, 2015"
29,CSMS Iasi,CFR Cluj,2,1,HomeTeam,5.Matchday,"Aug 7, 2015"
30,CS Universitatea Craiova,Concordia Chiajna,2,0,HomeTeam,5.Matchday,"Aug 8, 2015"
