,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,GNK Dinamo Zagreb,NK Rudes,1,1,Draw,1.Matchday,"Jul 27, 2018"
1,NK Lokomotiva Zagreb,NK Inter Zapresic,4,0,HomeTeam,1.Matchday,"Jul 28, 2018"
2,HNK Rijeka,HNK Gorica,2,0,HomeTeam,1.Matchday,"Jul 28, 2018"
3,NK Istra 1961,Slaven Belupo Koprivnica,1,1,Draw,1.Matchday,"Jul 29, 2018"
4,NK Osijek,HNK Hajduk Split,4,1,HomeTeam,1.Matchday,"Jul 29, 2018"
5,HNK Rijeka,NK Inter Zapresic,4,0,HomeTeam,2.Matchday,"Aug 3, 2018"
6,GNK Dinamo Zagreb,NK Istra 1961,3,0,HomeTeam,2.Matchday,"Aug 3, 2018"
7,HNK Gorica,Slaven Belupo Koprivnica,3,3,Draw,2.Matchday,"Aug 4, 2018"
8,NK Osijek,NK Rudes,3,2,HomeTeam,2.Matchday,"Aug 5, 2018"
9,HNK Hajduk Split,NK Lokomotiva Zagreb,1,1,Draw,2.Matchday,"Aug 5, 2018"
10,GNK Dinamo Zagreb,Slaven Belupo Koprivnica,2,1,HomeTeam,3.Matchday,"Aug 10, 2018"
11,HNK Gorica,NK Inter Zapresic,2,3,AwayTeam,3.Matchday,"Aug 11, 2018"
12,NK Lokomotiva Zagreb,NK Rudes,1,0,HomeTeam,3.Matchday,"Aug 11, 2018"
13,NK Osijek,NK Istra 1961,3,0,HomeTeam,3.Matchday,"Aug 12, 2018"
14,HNK Rijeka,HNK Hajduk Split,1,1,Draw,3.Matchday,"Aug 12, 2018"
15,GNK Dinamo Zagreb,NK Osijek,2,1,HomeTeam,4.Matchday,"Aug 17, 2018"
16,NK Istra 1961,NK Lokomotiva Zagreb,1,2,AwayTeam,4.Matchday,"Aug 18, 2018"
17,NK Rudes,HNK Rijeka,1,2,AwayTeam,4.Matchday,"Aug 19, 2018"
18,HNK Hajduk Split,HNK Gorica,0,2,AwayTeam,4.Matchday,"Aug 19, 2018"
19,Slaven Belupo Koprivnica,NK Inter Zapresic,2,1,HomeTeam,4.Matchday,"Sep 8, 2018"
20,NK Osijek,Slaven Belupo Koprivnica,1,1,Draw,5.Matchday,"Aug 24, 2018"
21,HNK Gorica,NK Rudes,2,0,HomeTeam,5.Matchday,"Aug 25, 2018"
22,GNK Dinamo Zagreb,NK Lokomotiva Zagreb,1,0,HomeTeam,5.Matchday,"Aug 25, 2018"
23,NK Inter Zapresic,HNK Hajduk Split,2,2,Draw,5.Matchday,"Aug 26, 2018"
24,HNK Rijeka,NK Istra 1961,3,3,Draw,5.Matchday,"Aug 26, 2018"
25,NK Inter Zapresic,NK Rudes,3,0,HomeTeam,6.Matchday,"Aug 31, 2018"
26,Slaven Belupo Koprivnica,HNK Hajduk Split,1,1,Draw,6.Matchday,"Sep 1, 2018"
27,NK Osijek,NK Lokomotiva Zagreb,2,1,HomeTeam,6.Matchday,"Sep 1, 2018"
28,NK Istra 1961,HNK Gorica,0,2,AwayTeam,6.Matchday,"Sep 2, 2018"
29,GNK Dinamo Zagreb,HNK Rijeka,1,1,Draw,6.Matchday,"Sep 2, 2018"
30,NK Inter Zapresic,NK Istra 1961,1,2,AwayTeam,7.Matchday,"Sep 14, 2018"
31,HNK Gorica,GNK Dinamo Zagreb,0,1,AwayTeam,7.Matchday,"Sep 15, 2018"
32,HNK Hajduk Split,NK Rudes,3,1,HomeTeam,7.Matchday,"Sep 15, 2018"
33,Slaven Belupo Koprivnica,NK Lokomotiva Zagreb,2,5,AwayTeam,7.Matchday,"Sep 16, 2018"
34,HNK Rijeka,NK Osijek,1,1,Draw,7.Matchday,"Sep 16, 2018"
35,Slaven Belupo Koprivnica,NK Rudes,1,1,Draw,8.Matchday,"Sep 21, 2018"
36,NK Osijek,HNK Gorica,0,1,AwayTeam,8.Matchday,"Sep 22, 2018"
37,NK Lokomotiva Zagreb,HNK Rijeka,2,0,HomeTeam,8.Matchday,"Sep 22, 2018"
38,GNK Dinamo Zagreb,NK Inter Zapresic,5,3,HomeTeam,8.Matchday,"Sep 23, 2018"
39,NK Istra 1961,HNK Hajduk Split,2,4,AwayTeam,8.Matchday,"Sep 23, 2018"
40,HNK Hajduk Split,GNK Dinamo Zagreb,0,0,Draw,9.Matchday,"Sep 29, 2018"
41,NK Inter Zapresic,NK Osijek,0,3,AwayTeam,9.Matchday,"Sep 29, 2018"
42,HNK Gorica,NK Lokomotiva Zagreb,0,3,AwayTeam,9.Matchday,"Sep 30, 2018"
43,HNK Rijeka,Slaven Belupo Koprivnica,0,0,Draw,9.Matchday,"Sep 30, 2018"
44,NK Rudes,NK Istra 1961,0,3,AwayTeam,9.Matchday,"Oct 1, 2018"
45,NK Inter Zapresic,NK Lokomotiva Zagreb,2,1,HomeTeam,10.Matchday,"Oct 5, 2018"
46,HNK Gorica,HNK Rijeka,2,1,HomeTeam,10.Matchday,"Oct 6, 2018"
47,Slaven Belupo Koprivnica,NK Istra 1961,3,1,HomeTeam,10.Matchday,"Oct 6, 2018"
48,NK Rudes,GNK Dinamo Zagreb,0,3,AwayTeam,10.Matchday,"Oct 7, 2018"
49,HNK Hajduk Split,NK Osijek,0,2,AwayTeam,10.Matchday,"Oct 7, 2018"
50,NK Inter Zapresic,HNK Rijeka,1,2,AwayTeam,11.Matchday,"Oct 19, 2018"
51,NK Rudes,NK Osijek,1,4,AwayTeam,11.Matchday,"Oct 20, 2018"
52,NK Istra 1961,GNK Dinamo Zagreb,1,4,AwayTeam,11.Matchday,"Oct 20, 2018"
53,Slaven Belupo Koprivnica,HNK Gorica,0,1,AwayTeam,11.Matchday,"Oct 21, 2018"
