,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,MetallurgDonetsk,Vorskla Poltava,2,2,Draw,1.Matchday,"Jul 12, 2003"
1,Metalurg Zaporizhya,Shakhtar Donetsk,0,3,AwayTeam,1.Matchday,"Jul 12, 2003"
2,Borysfen Boryspil,Dnipro Dnipropetrovsk,0,2,AwayTeam,1.Matchday,"Jul 12, 2003"
3,Zirka Kropyvnytskyi,Arsenal Kyiv,1,0,HomeTeam,1.Matchday,"Jul 12, 2003"
4,Karpaty Lviv,Kryvbas Kryvyi Rig,4,1,HomeTeam,1.Matchday,"Jul 12, 2003"
5,Ilyichivets Mariupol,SK Tavriya Simferopol,1,1,Draw,1.Matchday,"Jul 12, 2003"
6,Dynamo Kyiv,Volyn Lutsk,5,1,HomeTeam,1.Matchday,"Jul 12, 2003"
7,Obolon Kyiv,Chornomorets Odessa,1,0,HomeTeam,1.Matchday,"Jul 13, 2003"
8,Shakhtar Donetsk,Vorskla Poltava,4,0,HomeTeam,2.Matchday,"Jul 17, 2003"
9,Chornomorets Odessa,Dynamo Kyiv,1,0,HomeTeam,2.Matchday,"Jul 17, 2003"
10,Dnipro Dnipropetrovsk,Karpaty Lviv,4,1,HomeTeam,2.Matchday,"Jul 17, 2003"
11,Metalurg Zaporizhya,Borysfen Boryspil,1,0,HomeTeam,2.Matchday,"Jul 17, 2003"
12,SK Tavriya Simferopol,MetallurgDonetsk,1,1,Draw,2.Matchday,"Jul 17, 2003"
13,Arsenal Kyiv,Obolon Kyiv,2,1,HomeTeam,2.Matchday,"Jul 17, 2003"
14,Volyn Lutsk,Ilyichivets Mariupol,2,2,Draw,2.Matchday,"Jul 17, 2003"
15,Kryvbas Kryvyi Rig,Zirka Kropyvnytskyi,1,0,HomeTeam,2.Matchday,"Jul 17, 2003"
16,Obolon Kyiv,Kryvbas Kryvyi Rig,1,1,Draw,3.Matchday,"Jul 21, 2003"
17,MetallurgDonetsk,Volyn Lutsk,1,0,HomeTeam,3.Matchday,"Jul 22, 2003"
18,Borysfen Boryspil,Shakhtar Donetsk,0,1,AwayTeam,3.Matchday,"Jul 22, 2003"
19,Zirka Kropyvnytskyi,Dnipro Dnipropetrovsk,0,3,AwayTeam,3.Matchday,"Jul 22, 2003"
20,Vorskla Poltava,SK Tavriya Simferopol,0,0,Draw,3.Matchday,"Jul 22, 2003"
21,Karpaty Lviv,Metalurg Zaporizhya,1,0,HomeTeam,3.Matchday,"Jul 22, 2003"
22,Ilyichivets Mariupol,Chornomorets Odessa,1,2,AwayTeam,3.Matchday,"Jul 22, 2003"
23,Dynamo Kyiv,Arsenal Kyiv,3,0,HomeTeam,3.Matchday,"Jul 22, 2003"
24,Shakhtar Donetsk,SK Tavriya Simferopol,2,0,HomeTeam,4.Matchday,"Jul 26, 2003"
25,Arsenal Kyiv,Ilyichivets Mariupol,0,2,AwayTeam,4.Matchday,"Jul 27, 2003"
26,Volyn Lutsk,Vorskla Poltava,0,1,AwayTeam,4.Matchday,"Jul 27, 2003"
27,Kryvbas Kryvyi Rig,Dynamo Kyiv,0,1,AwayTeam,4.Matchday,"Jul 27, 2003"
28,Dnipro Dnipropetrovsk,Obolon Kyiv,1,0,HomeTeam,4.Matchday,"Jul 27, 2003"
29,Chornomorets Odessa,MetallurgDonetsk,1,1,Draw,4.Matchday,"Jul 27, 2003"
30,MetallurgDonetsk,Zirka Kropyvnytskyi,3,1,HomeTeam,4.Matchday,"Jul 27, 2003"
31,Borysfen Boryspil,Karpaty Lviv,0,0,Draw,4.Matchday,"Jul 27, 2003"
32,Obolon Kyiv,Metalurg Zaporizhya,1,0,HomeTeam,5.Matchday,"Aug 2, 2003"
33,MetallurgDonetsk,Arsenal Kyiv,4,2,HomeTeam,5.Matchday,"Aug 3, 2003"
34,Vorskla Poltava,Chornomorets Odessa,1,1,Draw,5.Matchday,"Aug 3, 2003"
35,Zirka Kropyvnytskyi,Borysfen Boryspil,1,1,Draw,5.Matchday,"Aug 3, 2003"
36,Ilyichivets Mariupol,Kryvbas Kryvyi Rig,1,0,HomeTeam,5.Matchday,"Aug 3, 2003"
37,SK Tavriya Simferopol,Volyn Lutsk,1,0,HomeTeam,5.Matchday,"Aug 3, 2003"
38,Karpaty Lviv,Shakhtar Donetsk,1,2,AwayTeam,5.Matchday,"Aug 3, 2003"
39,Dynamo Kyiv,Dnipro Dnipropetrovsk,2,1,HomeTeam,5.Matchday,"Aug 3, 2003"
40,Borysfen Boryspil,Obolon Kyiv,1,0,HomeTeam,6.Matchday,"Aug 17, 2003"
41,Shakhtar Donetsk,Volyn Lutsk,3,1,HomeTeam,6.Matchday,"Aug 17, 2003"
42,Chornomorets Odessa,SK Tavriya Simferopol,2,0,HomeTeam,6.Matchday,"Aug 17, 2003"
43,Arsenal Kyiv,Vorskla Poltava,4,0,HomeTeam,6.Matchday,"Aug 17, 2003"
44,Metalurg Zaporizhya,Dynamo Kyiv,2,2,Draw,6.Matchday,"Aug 17, 2003"
45,Kryvbas Kryvyi Rig,MetallurgDonetsk,0,0,Draw,6.Matchday,"Aug 17, 2003"
46,Karpaty Lviv,Zirka Kropyvnytskyi,0,0,Draw,6.Matchday,"Aug 17, 2003"
47,Dnipro Dnipropetrovsk,Ilyichivets Mariupol,2,0,HomeTeam,6.Matchday,"Aug 18, 2003"
48,MetallurgDonetsk,Dnipro Dnipropetrovsk,3,1,HomeTeam,7.Matchday,"Aug 31, 2003"
49,SK Tavriya Simferopol,Arsenal Kyiv,1,1,Draw,7.Matchday,"Aug 31, 2003"
50,Zirka Kropyvnytskyi,Shakhtar Donetsk,0,1,AwayTeam,7.Matchday,"Aug 31, 2003"
51,Ilyichivets Mariupol,Metalurg Zaporizhya,1,1,Draw,7.Matchday,"Aug 31, 2003"
52,Vorskla Poltava,Kryvbas Kryvyi Rig,1,1,Draw,7.Matchday,"Aug 31, 2003"
53,Volyn Lutsk,Chornomorets Odessa,1,1,Draw,7.Matchday,"Aug 31, 2003"
54,Dynamo Kyiv,Borysfen Boryspil,3,0,HomeTeam,7.Matchday,"Aug 31, 2003"
55,Obolon Kyiv,Karpaty Lviv,1,0,HomeTeam,7.Matchday,"Sep 1, 2003"
56,Karpaty Lviv,Dynamo Kyiv,3,4,AwayTeam,8.Matchday,"Sep 13, 2003"
57,Metalurg Zaporizhya,MetallurgDonetsk,1,4,AwayTeam,8.Matchday,"Sep 14, 2003"
58,Borysfen Boryspil,Ilyichivets Mariupol,1,1,Draw,8.Matchday,"Sep 14, 2003"
59,Zirka Kropyvnytskyi,Obolon Kyiv,1,1,Draw,8.Matchday,"Sep 14, 2003"
60,Shakhtar Donetsk,Chornomorets Odessa,4,1,HomeTeam,8.Matchday,"Sep 14, 2003"
61,Arsenal Kyiv,Volyn Lutsk,1,0,HomeTeam,8.Matchday,"Sep 14, 2003"
62,Dnipro Dnipropetrovsk,Vorskla Poltava,2,1,HomeTeam,8.Matchday,"Sep 14, 2003"
63,Kryvbas Kryvyi Rig,SK Tavriya Simferopol,1,0,HomeTeam,8.Matchday,"Sep 14, 2003"
64,MetallurgDonetsk,Borysfen Boryspil,2,0,HomeTeam,9.Matchday,"Sep 19, 2003"
65,SK Tavriya Simferopol,Dnipro Dnipropetrovsk,0,2,AwayTeam,9.Matchday,"Sep 19, 2003"
66,Ilyichivets Mariupol,Karpaty Lviv,2,1,HomeTeam,9.Matchday,"Sep 20, 2003"
67,Vorskla Poltava,Metalurg Zaporizhya,1,0,HomeTeam,9.Matchday,"Sep 20, 2003"
68,Obolon Kyiv,Shakhtar Donetsk,3,4,AwayTeam,9.Matchday,"Sep 20, 2003"
69,Chornomorets Odessa,Arsenal Kyiv,1,1,Draw,9.Matchday,"Sep 20, 2003"
70,Volyn Lutsk,Kryvbas Kryvyi Rig,2,0,HomeTeam,9.Matchday,"Sep 20, 2003"
71,Dynamo Kyiv,Zirka Kropyvnytskyi,2,0,HomeTeam,9.Matchday,"Sep 21, 2003"
72,Obolon Kyiv,Dynamo Kyiv,0,4,AwayTeam,10.Matchday,"Sep 26, 2003"
73,Zirka Kropyvnytskyi,Ilyichivets Mariupol,2,2,Draw,10.Matchday,"Sep 27, 2003"
74,Borysfen Boryspil,Vorskla Poltava,2,0,HomeTeam,10.Matchday,"Sep 27, 2003"
75,Metalurg Zaporizhya,SK Tavriya Simferopol,1,0,HomeTeam,10.Matchday,"Sep 27, 2003"
76,Kryvbas Kryvyi Rig,Chornomorets Odessa,3,3,Draw,10.Matchday,"Sep 27, 2003"
77,Karpaty Lviv,MetallurgDonetsk,0,2,AwayTeam,10.Matchday,"Sep 28, 2003"
78,Shakhtar Donetsk,Arsenal Kyiv,2,1,HomeTeam,10.Matchday,"Sep 28, 2003"
79,Dnipro Dnipropetrovsk,Volyn Lutsk,5,1,HomeTeam,10.Matchday,"Sep 28, 2003"
80,Vorskla Poltava,Karpaty Lviv,0,0,Draw,11.Matchday,"Oct 4, 2003"
81,Ilyichivets Mariupol,Obolon Kyiv,1,1,Draw,11.Matchday,"Oct 4, 2003"
82,SK Tavriya Simferopol,Borysfen Boryspil,1,2,AwayTeam,11.Matchday,"Oct 4, 2003"
83,Chornomorets Odessa,Dnipro Dnipropetrovsk,2,1,HomeTeam,11.Matchday,"Oct 4, 2003"
84,Arsenal Kyiv,Kryvbas Kryvyi Rig,2,0,HomeTeam,11.Matchday,"Oct 4, 2003"
85,MetallurgDonetsk,Zirka Kropyvnytskyi,1,0,HomeTeam,11.Matchday,"Oct 4, 2003"
86,Volyn Lutsk,Metalurg Zaporizhya,1,0,HomeTeam,11.Matchday,"Oct 4, 2003"
87,Dynamo Kyiv,Shakhtar Donetsk,1,1,Draw,11.Matchday,"Oct 5, 2003"
88,Dynamo Kyiv,Ilyichivets Mariupol,2,0,HomeTeam,12.Matchday,"Oct 17, 2003"
89,Borysfen Boryspil,Volyn Lutsk,1,0,HomeTeam,12.Matchday,"Oct 18, 2003"
90,Zirka Kropyvnytskyi,Vorskla Poltava,0,1,AwayTeam,12.Matchday,"Oct 18, 2003"
91,Karpaty Lviv,SK Tavriya Simferopol,1,0,HomeTeam,12.Matchday,"Oct 18, 2003"
92,Metalurg Zaporizhya,Chornomorets Odessa,2,2,Draw,12.Matchday,"Oct 18, 2003"
93,Dnipro Dnipropetrovsk,Arsenal Kyiv,0,0,Draw,12.Matchday,"Oct 19, 2003"
94,Obolon Kyiv,MetallurgDonetsk,2,1,HomeTeam,12.Matchday,"Oct 19, 2003"
95,Shakhtar Donetsk,Kryvbas Kryvyi Rig,0,0,Draw,12.Matchday,"Oct 19, 2003"
96,MetallurgDonetsk,Dynamo Kyiv,0,3,AwayTeam,13.Matchday,"Oct 25, 2003"
97,Vorskla Poltava,Obolon Kyiv,0,2,AwayTeam,13.Matchday,"Oct 25, 2003"
98,Chornomorets Odessa,Borysfen Boryspil,1,0,HomeTeam,13.Matchday,"Oct 25, 2003"
99,Ilyichivets Mariupol,Shakhtar Donetsk,0,2,AwayTeam,13.Matchday,"Oct 25, 2003"
100,SK Tavriya Simferopol,Zirka Kropyvnytskyi,2,0,HomeTeam,13.Matchday,"Oct 25, 2003"
101,Kryvbas Kryvyi Rig,Dnipro Dnipropetrovsk,1,2,AwayTeam,13.Matchday,"Oct 25, 2003"
102,Arsenal Kyiv,Metalurg Zaporizhya,2,1,HomeTeam,13.Matchday,"Oct 25, 2003"
103,Volyn Lutsk,Karpaty Lviv,1,0,HomeTeam,13.Matchday,"Oct 25, 2003"
104,Dynamo Kyiv,Vorskla Poltava,2,1,HomeTeam,14.Matchday,"Nov 3, 2003"
105,Borysfen Boryspil,Arsenal Kyiv,0,2,AwayTeam,14.Matchday,"Nov 3, 2003"
106,Zirka Kropyvnytskyi,Volyn Lutsk,1,0,HomeTeam,14.Matchday,"Nov 3, 2003"
107,Metalurg Zaporizhya,Kryvbas Kryvyi Rig,1,0,HomeTeam,14.Matchday,"Nov 3, 2003"
108,Karpaty Lviv,Chornomorets Odessa,1,1,Draw,14.Matchday,"Nov 3, 2003"
