,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Slavia Mozyr,Neman Grodno,1,3,AwayTeam,1.Matchday,"Mar 24, 2012"
1,Belshina Bobruisk,FK Brest,3,1,HomeTeam,1.Matchday,"Mar 24, 2012"
2,FK Minsk,BATE Borisov,1,0,HomeTeam,1.Matchday,"Mar 24, 2012"
3,Naftan Novopolotsk,Shakhtjor Soligorsk,1,2,AwayTeam,1.Matchday,"Mar 25, 2012"
4,FK Gomel,Dinamo Minsk,0,0,Draw,1.Matchday,"Mar 25, 2012"
5,Shakhtjor Soligorsk,FK Gomel,1,2,AwayTeam,2.Matchday,"Mar 31, 2012"
6,Neman Grodno,FK Minsk,0,1,AwayTeam,2.Matchday,"Mar 31, 2012"
7,BATE Borisov,Belshina Bobruisk,3,1,HomeTeam,2.Matchday,"Mar 31, 2012"
8,Torpedo-BelAZ Zhodino,Naftan Novopolotsk,0,1,AwayTeam,2.Matchday,"Mar 31, 2012"
9,Dinamo Minsk,Slavia Mozyr,3,1,HomeTeam,2.Matchday,"Apr 1, 2012"
10,Slavia Mozyr,Shakhtjor Soligorsk,0,2,AwayTeam,3.Matchday,"Apr 6, 2012"
11,Belshina Bobruisk,Neman Grodno,0,0,Draw,3.Matchday,"Apr 6, 2012"
12,FK Gomel,Torpedo-BelAZ Zhodino,2,0,HomeTeam,3.Matchday,"Apr 6, 2012"
13,FK Brest,BATE Borisov,0,2,AwayTeam,3.Matchday,"Apr 6, 2012"
14,FK Minsk,Dinamo Minsk,0,0,Draw,3.Matchday,"Apr 6, 2012"
15,Torpedo-BelAZ Zhodino,Slavia Mozyr,0,0,Draw,4.Matchday,"Apr 10, 2012"
16,Shakhtjor Soligorsk,FK Minsk,7,0,HomeTeam,4.Matchday,"Apr 10, 2012"
17,Naftan Novopolotsk,FK Gomel,0,0,Draw,4.Matchday,"Apr 10, 2012"
18,Neman Grodno,FK Brest,1,1,Draw,4.Matchday,"Apr 10, 2012"
19,Dinamo Minsk,Belshina Bobruisk,1,0,HomeTeam,4.Matchday,"Apr 10, 2012"
20,Slavia Mozyr,Naftan Novopolotsk,2,1,HomeTeam,5.Matchday,"Apr 14, 2012"
21,Belshina Bobruisk,Shakhtjor Soligorsk,0,4,AwayTeam,5.Matchday,"Apr 14, 2012"
22,FK Minsk,Torpedo-BelAZ Zhodino,1,2,AwayTeam,5.Matchday,"Apr 14, 2012"
23,FK Brest,Dinamo Minsk,1,2,AwayTeam,5.Matchday,"Apr 14, 2012"
24,BATE Borisov,Neman Grodno,2,0,HomeTeam,5.Matchday,"Apr 14, 2012"
25,Naftan Novopolotsk,FK Minsk,1,3,AwayTeam,6.Matchday,"Apr 20, 2012"
26,Shakhtjor Soligorsk,FK Brest,0,1,AwayTeam,6.Matchday,"Apr 21, 2012"
27,Torpedo-BelAZ Zhodino,Belshina Bobruisk,0,1,AwayTeam,6.Matchday,"Apr 21, 2012"
28,Dinamo Minsk,BATE Borisov,0,2,AwayTeam,6.Matchday,"Apr 21, 2012"
29,FK Gomel,Slavia Mozyr,3,0,HomeTeam,6.Matchday,"Apr 21, 2012"
30,BATE Borisov,Shakhtjor Soligorsk,1,0,HomeTeam,7.Matchday,"Apr 28, 2012"
31,Belshina Bobruisk,Naftan Novopolotsk,0,0,Draw,7.Matchday,"Apr 29, 2012"
32,FK Brest,Torpedo-BelAZ Zhodino,1,0,HomeTeam,7.Matchday,"Apr 29, 2012"
33,Neman Grodno,Dinamo Minsk,0,0,Draw,7.Matchday,"Apr 29, 2012"
34,FK Minsk,FK Gomel,1,2,AwayTeam,7.Matchday,"Apr 29, 2012"
35,Torpedo-BelAZ Zhodino,BATE Borisov,0,2,AwayTeam,8.Matchday,"May 3, 2012"
36,Naftan Novopolotsk,FK Brest,1,0,HomeTeam,8.Matchday,"May 3, 2012"
37,Slavia Mozyr,FK Minsk,1,0,HomeTeam,8.Matchday,"May 3, 2012"
38,FK Gomel,Belshina Bobruisk,1,0,HomeTeam,8.Matchday,"May 3, 2012"
39,Shakhtjor Soligorsk,Neman Grodno,1,1,Draw,8.Matchday,"May 3, 2012"
40,Dinamo Minsk,Shakhtjor Soligorsk,1,2,AwayTeam,9.Matchday,"May 7, 2012"
41,Belshina Bobruisk,Slavia Mozyr,3,0,HomeTeam,9.Matchday,"May 7, 2012"
42,FK Brest,FK Gomel,0,1,AwayTeam,9.Matchday,"May 7, 2012"
43,BATE Borisov,Naftan Novopolotsk,3,0,HomeTeam,9.Matchday,"May 7, 2012"
44,Neman Grodno,Torpedo-BelAZ Zhodino,1,1,Draw,9.Matchday,"May 7, 2012"
45,FK Gomel,BATE Borisov,0,1,AwayTeam,10.Matchday,"May 12, 2012"
46,Naftan Novopolotsk,Neman Grodno,2,1,HomeTeam,10.Matchday,"May 12, 2012"
47,Torpedo-BelAZ Zhodino,Dinamo Minsk,0,0,Draw,10.Matchday,"May 12, 2012"
48,Slavia Mozyr,FK Brest,2,1,HomeTeam,10.Matchday,"May 12, 2012"
49,FK Minsk,Belshina Bobruisk,3,0,HomeTeam,10.Matchday,"May 12, 2012"
50,Dinamo Minsk,Naftan Novopolotsk,4,2,HomeTeam,11.Matchday,"May 16, 2012"
51,FK Brest,FK Minsk,0,1,AwayTeam,11.Matchday,"May 16, 2012"
52,Neman Grodno,FK Gomel,0,3,AwayTeam,11.Matchday,"May 18, 2012"
