,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Wisla Plock,Lechia Gdansk,0,2,AwayTeam,1.Matchday,"Jul 14, 2017"
1,Pogon Szczecin,Wisla Kraków,1,2,AwayTeam,1.Matchday,"Jul 14, 2017"
2,Cracovia,Piast Gliwice,1,1,Draw,1.Matchday,"Jul 15, 2017"
3,Górnik Zabrze,Legia Warszawa,3,1,HomeTeam,1.Matchday,"Jul 15, 2017"
4,Arka Gdynia,Slask Wroclaw,2,0,HomeTeam,1.Matchday,"Jul 16, 2017"
5,Bruk-Bet Termalica Nieciecza,Jagiellonia Bialystok,0,1,AwayTeam,1.Matchday,"Jul 16, 2017"
6,Lech Poznan,Sandecja Nowy Sacz,0,0,Draw,1.Matchday,"Jul 16, 2017"
7,Korona Kielce,Zaglebie Lubin,0,1,AwayTeam,1.Matchday,"Jul 17, 2017"
8,Sandecja Nowy Sacz,Arka Gdynia,0,0,Draw,2.Matchday,"Jul 21, 2017"
9,Wisla Kraków,Bruk-Bet Termalica Nieciecza,1,0,HomeTeam,2.Matchday,"Jul 21, 2017"
10,Piast Gliwice,Pogon Szczecin,1,2,AwayTeam,2.Matchday,"Jul 22, 2017"
11,Lechia Gdansk,Cracovia,0,1,AwayTeam,2.Matchday,"Jul 22, 2017"
12,Legia Warszawa,Korona Kielce,1,1,Draw,2.Matchday,"Jul 22, 2017"
13,Wisla Plock,Lech Poznan,1,0,HomeTeam,2.Matchday,"Jul 23, 2017"
14,Jagiellonia Bialystok,Górnik Zabrze,2,1,HomeTeam,2.Matchday,"Jul 23, 2017"
15,Zaglebie Lubin,Slask Wroclaw,1,0,HomeTeam,2.Matchday,"Jul 24, 2017"
16,Bruk-Bet Termalica Nieciecza,Zaglebie Lubin,1,1,Draw,3.Matchday,"Jul 28, 2017"
17,Slask Wroclaw,Lechia Gdansk,3,2,HomeTeam,3.Matchday,"Jul 28, 2017"
18,Legia Warszawa,Sandecja Nowy Sacz,2,0,HomeTeam,3.Matchday,"Jul 29, 2017"
19,Górnik Zabrze,Wisla Kraków,3,2,HomeTeam,3.Matchday,"Jul 29, 2017"
20,Arka Gdynia,Wisla Plock,1,1,Draw,3.Matchday,"Jul 30, 2017"
21,Pogon Szczecin,Jagiellonia Bialystok,0,1,AwayTeam,3.Matchday,"Jul 30, 2017"
22,Lech Poznan,Piast Gliwice,5,1,HomeTeam,3.Matchday,"Jul 30, 2017"
23,Korona Kielce,Cracovia,4,2,HomeTeam,3.Matchday,"Jul 31, 2017"
24,Piast Gliwice,Slask Wroclaw,1,1,Draw,4.Matchday,"Aug 4, 2017"
25,Wisla Plock,Wisla Kraków,0,1,AwayTeam,4.Matchday,"Aug 4, 2017"
26,Lechia Gdansk,Górnik Zabrze,1,1,Draw,4.Matchday,"Aug 5, 2017"
27,Zaglebie Lubin,Pogon Szczecin,3,0,HomeTeam,4.Matchday,"Aug 5, 2017"
28,Bruk-Bet Termalica Nieciecza,Legia Warszawa,1,0,HomeTeam,4.Matchday,"Aug 5, 2017"
29,Jagiellonia Bialystok,Sandecja Nowy Sacz,1,3,AwayTeam,4.Matchday,"Aug 6, 2017"
30,Cracovia,Lech Poznan,0,2,AwayTeam,4.Matchday,"Aug 6, 2017"
31,Arka Gdynia,Korona Kielce,0,0,Draw,4.Matchday,"Aug 7, 2017"
32,Legia Warszawa,Piast Gliwice,3,1,HomeTeam,5.Matchday,"Aug 11, 2017"
33,Sandecja Nowy Sacz,Wisla Plock,0,1,AwayTeam,5.Matchday,"Aug 12, 2017"
34,Lech Poznan,Zaglebie Lubin,1,1,Draw,5.Matchday,"Aug 12, 2017"
35,Wisla Kraków,Cracovia,2,1,HomeTeam,5.Matchday,"Aug 12, 2017"
36,Górnik Zabrze,Arka Gdynia,1,1,Draw,5.Matchday,"Aug 13, 2017"
37,Korona Kielce,Jagiellonia Bialystok,2,3,AwayTeam,5.Matchday,"Aug 13, 2017"
38,Pogon Szczecin,Lechia Gdansk,0,0,Draw,5.Matchday,"Aug 14, 2017"
39,Slask Wroclaw,Bruk-Bet Termalica Nieciecza,1,1,Draw,5.Matchday,"Aug 15, 2017"
40,Lechia Gdansk,Sandecja Nowy Sacz,2,3,AwayTeam,6.Matchday,"Aug 18, 2017"
41,Cracovia,Górnik Zabrze,3,3,Draw,6.Matchday,"Aug 18, 2017"
42,Arka Gdynia,Pogon Szczecin,0,3,AwayTeam,6.Matchday,"Aug 19, 2017"
43,Piast Gliwice,Korona Kielce,2,0,HomeTeam,6.Matchday,"Aug 19, 2017"
44,Jagiellonia Bialystok,Slask Wroclaw,1,1,Draw,6.Matchday,"Aug 19, 2017"
45,Wisla Plock,Legia Warszawa,0,1,AwayTeam,6.Matchday,"Aug 20, 2017"
46,Bruk-Bet Termalica Nieciecza,Lech Poznan,1,3,AwayTeam,6.Matchday,"Aug 20, 2017"
47,Zaglebie Lubin,Wisla Kraków,3,0,HomeTeam,6.Matchday,"Aug 21, 2017"
48,Górnik Zabrze,Wisla Plock,4,0,HomeTeam,7.Matchday,"Aug 25, 2017"
49,Slask Wroclaw,Cracovia,2,1,HomeTeam,7.Matchday,"Aug 25, 2017"
50,Korona Kielce,Bruk-Bet Termalica Nieciecza,2,1,HomeTeam,7.Matchday,"Aug 26, 2017"
51,Jagiellonia Bialystok,Piast Gliwice,0,1,AwayTeam,7.Matchday,"Aug 26, 2017"
52,Wisla Kraków,Lechia Gdansk,1,1,Draw,7.Matchday,"Aug 26, 2017"
53,Lech Poznan,Arka Gdynia,3,0,HomeTeam,7.Matchday,"Aug 27, 2017"
