,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Anorthosis Famagusta,AE Pafos,5,1,HomeTeam,1.Matchday,"Sep 1, 2012"
1,Apollon Limassol,Ethnikos Achnas,2,0,HomeTeam,1.Matchday,"Sep 1, 2012"
2,Olympiakos Nicosia,Nea Salamina Famagusta,2,1,HomeTeam,1.Matchday,"Sep 1, 2012"
3,Omonia Nicosia,AO Agia Napa,5,0,HomeTeam,1.Matchday,"Sep 2, 2012"
4,Alki Larnaca,AEK Larnaca,0,1,AwayTeam,1.Matchday,"Sep 2, 2012"
5,Enosis Neon Paralimniou,APOEL Nicosia,0,5,AwayTeam,1.Matchday,"Sep 3, 2012"
6,Doxa Katokopias,AEL Limassol,1,3,AwayTeam,1.Matchday,"Sep 3, 2012"
7,Anorthosis Famagusta,Enosis Neon Paralimniou,1,1,Draw,2.Matchday,"Sep 15, 2012"
8,AE Pafos,Nea Salamina Famagusta,1,0,HomeTeam,2.Matchday,"Sep 15, 2012"
9,AO Agia Napa,Olympiakos Nicosia,1,1,Draw,2.Matchday,"Sep 15, 2012"
10,Ethnikos Achnas,Omonia Nicosia,1,1,Draw,2.Matchday,"Sep 15, 2012"
11,AEL Limassol,Alki Larnaca,3,1,HomeTeam,2.Matchday,"Sep 15, 2012"
12,APOEL Nicosia,Doxa Katokopias,3,1,HomeTeam,2.Matchday,"Sep 16, 2012"
13,AEK Larnaca,Apollon Limassol,2,0,HomeTeam,2.Matchday,"Sep 16, 2012"
14,Omonia Nicosia,AEK Larnaca,0,1,AwayTeam,3.Matchday,"Sep 22, 2012"
15,Enosis Neon Paralimniou,AE Pafos,1,1,Draw,3.Matchday,"Sep 22, 2012"
16,Alki Larnaca,APOEL Nicosia,1,3,AwayTeam,3.Matchday,"Sep 22, 2012"
17,Doxa Katokopias,Anorthosis Famagusta,0,2,AwayTeam,3.Matchday,"Sep 22, 2012"
18,Olympiakos Nicosia,Ethnikos Achnas,3,1,HomeTeam,3.Matchday,"Sep 23, 2012"
19,Nea Salamina Famagusta,AO Agia Napa,1,0,HomeTeam,3.Matchday,"Sep 23, 2012"
20,Apollon Limassol,AEL Limassol,0,0,Draw,3.Matchday,"Sep 24, 2012"
21,Enosis Neon Paralimniou,Doxa Katokopias,1,0,HomeTeam,4.Matchday,"Sep 29, 2012"
22,Anorthosis Famagusta,Alki Larnaca,3,0,HomeTeam,4.Matchday,"Sep 29, 2012"
23,AEK Larnaca,Olympiakos Nicosia,1,0,HomeTeam,4.Matchday,"Sep 29, 2012"
24,AEL Limassol,Omonia Nicosia,1,1,Draw,4.Matchday,"Sep 29, 2012"
25,APOEL Nicosia,Apollon Limassol,1,0,HomeTeam,4.Matchday,"Sep 30, 2012"
26,Ethnikos Achnas,Nea Salamina Famagusta,1,1,Draw,4.Matchday,"Sep 30, 2012"
27,AE Pafos,AO Agia Napa,3,0,HomeTeam,4.Matchday,"Sep 30, 2012"
28,Alki Larnaca,Enosis Neon Paralimniou,1,1,Draw,5.Matchday,"Oct 6, 2012"
29,AO Agia Napa,Ethnikos Achnas,1,0,HomeTeam,5.Matchday,"Oct 6, 2012"
30,Nea Salamina Famagusta,AEK Larnaca,0,0,Draw,5.Matchday,"Oct 6, 2012"
31,Doxa Katokopias,AE Pafos,1,0,HomeTeam,5.Matchday,"Oct 7, 2012"
32,Omonia Nicosia,APOEL Nicosia,0,0,Draw,5.Matchday,"Oct 7, 2012"
33,Apollon Limassol,Anorthosis Famagusta,0,2,AwayTeam,5.Matchday,"Oct 7, 2012"
