,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Silkeborg IF,Bröndby IF,0,3,AwayTeam,1.Matchday,"Jul 27, 2002"
1,Akademisk Boldklub,Köge Boldklub,2,2,Draw,1.Matchday,"Jul 28, 2002"
2,Aarhus GF,FC Nordsjaelland,2,0,HomeTeam,1.Matchday,"Jul 28, 2002"
3,Esbjerg fB,Aalborg BK,1,2,AwayTeam,1.Matchday,"Jul 28, 2002"
4,FC Copenhagen,Viborg FF,2,2,Draw,1.Matchday,"Jul 28, 2002"
5,Odense Boldklub,FC Midtjylland,2,0,HomeTeam,1.Matchday,"Jul 28, 2002"
6,Bröndby IF,Akademisk Boldklub,1,3,AwayTeam,2.Matchday,"Aug 3, 2002"
7,Aarhus GF,Esbjerg fB,2,2,Draw,2.Matchday,"Aug 4, 2002"
8,FC Nordsjaelland,Viborg FF,3,2,HomeTeam,2.Matchday,"Aug 4, 2002"
9,FC Midtjylland,Aalborg BK,2,0,HomeTeam,2.Matchday,"Aug 4, 2002"
10,Odense Boldklub,Silkeborg IF,2,2,Draw,2.Matchday,"Aug 4, 2002"
11,Köge Boldklub,FC Copenhagen,1,3,AwayTeam,2.Matchday,"Aug 4, 2002"
12,Aalborg BK,Bröndby IF,3,1,HomeTeam,3.Matchday,"Aug 10, 2002"
13,Akademisk Boldklub,Odense Boldklub,0,4,AwayTeam,3.Matchday,"Aug 11, 2002"
14,Esbjerg fB,Köge Boldklub,3,4,AwayTeam,3.Matchday,"Aug 11, 2002"
15,FC Copenhagen,FC Nordsjaelland,2,1,HomeTeam,3.Matchday,"Aug 11, 2002"
16,Viborg FF,FC Midtjylland,1,1,Draw,3.Matchday,"Aug 11, 2002"
17,Silkeborg IF,Aarhus GF,1,0,HomeTeam,3.Matchday,"Aug 11, 2002"
18,FC Nordsjaelland,Esbjerg fB,3,4,AwayTeam,4.Matchday,"Aug 17, 2002"
19,Aarhus GF,Odense Boldklub,3,2,HomeTeam,4.Matchday,"Aug 18, 2002"
20,Bröndby IF,Viborg FF,4,0,HomeTeam,4.Matchday,"Aug 18, 2002"
21,Köge Boldklub,Silkeborg IF,0,4,AwayTeam,4.Matchday,"Aug 18, 2002"
22,Aalborg BK,Akademisk Boldklub,1,0,HomeTeam,4.Matchday,"Aug 18, 2002"
23,FC Midtjylland,FC Copenhagen,2,2,Draw,4.Matchday,"Aug 18, 2002"
24,FC Copenhagen,Bröndby IF,2,1,HomeTeam,5.Matchday,"Aug 24, 2002"
25,Akademisk Boldklub,Aarhus GF,2,2,Draw,5.Matchday,"Aug 25, 2002"
26,Esbjerg fB,FC Midtjylland,3,2,HomeTeam,5.Matchday,"Aug 25, 2002"
27,Odense Boldklub,Köge Boldklub,2,1,HomeTeam,5.Matchday,"Aug 25, 2002"
28,Silkeborg IF,FC Nordsjaelland,0,1,AwayTeam,5.Matchday,"Aug 25, 2002"
29,Viborg FF,Aalborg BK,2,2,Draw,5.Matchday,"Aug 25, 2002"
30,Köge Boldklub,Aarhus GF,2,0,HomeTeam,6.Matchday,"Aug 31, 2002"
31,Bröndby IF,Esbjerg fB,1,1,Draw,6.Matchday,"Sep 1, 2002"
32,FC Nordsjaelland,Odense Boldklub,2,1,HomeTeam,6.Matchday,"Sep 1, 2002"
33,FC Midtjylland,Silkeborg IF,2,0,HomeTeam,6.Matchday,"Sep 1, 2002"
34,Viborg FF,Akademisk Boldklub,2,1,HomeTeam,6.Matchday,"Sep 1, 2002"
35,Aalborg BK,FC Copenhagen,3,0,HomeTeam,6.Matchday,"Sep 1, 2002"
36,Akademisk Boldklub,FC Nordsjaelland,2,0,HomeTeam,7.Matchday,"Sep 11, 2002"
37,Aarhus GF,Bröndby IF,2,2,Draw,7.Matchday,"Sep 11, 2002"
38,Esbjerg fB,FC Copenhagen,3,0,HomeTeam,7.Matchday,"Sep 11, 2002"
39,Köge Boldklub,FC Midtjylland,2,3,AwayTeam,7.Matchday,"Sep 11, 2002"
40,Odense Boldklub,Aalborg BK,3,0,HomeTeam,7.Matchday,"Sep 11, 2002"
41,Silkeborg IF,Viborg FF,1,1,Draw,7.Matchday,"Sep 11, 2002"
42,FC Nordsjaelland,Köge Boldklub,1,0,HomeTeam,8.Matchday,"Sep 14, 2002"
43,FC Copenhagen,Akademisk Boldklub,1,0,HomeTeam,8.Matchday,"Sep 15, 2002"
44,FC Midtjylland,Aarhus GF,1,2,AwayTeam,8.Matchday,"Sep 15, 2002"
45,Viborg FF,Esbjerg fB,6,0,HomeTeam,8.Matchday,"Sep 15, 2002"
46,Aalborg BK,Silkeborg IF,1,0,HomeTeam,8.Matchday,"Sep 15, 2002"
47,Bröndby IF,Odense Boldklub,2,0,HomeTeam,8.Matchday,"Sep 15, 2002"
48,Aalborg BK,FC Nordsjaelland,1,3,AwayTeam,9.Matchday,"Sep 21, 2002"
49,Viborg FF,Köge Boldklub,1,4,AwayTeam,9.Matchday,"Sep 22, 2002"
50,Akademisk Boldklub,Silkeborg IF,1,0,HomeTeam,9.Matchday,"Sep 22, 2002"
51,Esbjerg fB,Odense Boldklub,5,0,HomeTeam,9.Matchday,"Sep 22, 2002"
52,FC Copenhagen,Aarhus GF,2,0,HomeTeam,9.Matchday,"Sep 22, 2002"
53,Bröndby IF,FC Midtjylland,4,0,HomeTeam,9.Matchday,"Sep 22, 2002"
54,Aarhus GF,Viborg FF,1,3,AwayTeam,10.Matchday,"Sep 27, 2002"
55,FC Nordsjaelland,Bröndby IF,1,2,AwayTeam,10.Matchday,"Sep 29, 2002"
56,FC Midtjylland,Akademisk Boldklub,1,1,Draw,10.Matchday,"Sep 29, 2002"
57,Köge Boldklub,Aalborg BK,0,2,AwayTeam,10.Matchday,"Sep 29, 2002"
58,Silkeborg IF,Esbjerg fB,1,1,Draw,10.Matchday,"Sep 29, 2002"
59,Odense Boldklub,FC Copenhagen,0,1,AwayTeam,10.Matchday,"Sep 29, 2002"
60,Aalborg BK,Aarhus GF,1,2,AwayTeam,11.Matchday,"Oct 4, 2002"
61,Akademisk Boldklub,Esbjerg fB,1,2,AwayTeam,11.Matchday,"Oct 6, 2002"
62,FC Copenhagen,Silkeborg IF,2,1,HomeTeam,11.Matchday,"Oct 6, 2002"
