,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,UMF Grindavík,Valur Reykjavík,1,2,AwayTeam,1.Matchday,"May 18, 2003"
1,FH Hafnarfjördur,ÍA Akranes,1,1,Draw,1.Matchday,"May 18, 2003"
2,ÍBV Vestmannaeyjar,KA Akureyri,2,3,AwayTeam,1.Matchday,"May 18, 2003"
3,Fylkir Reykjavík,Fram Reykjavík,3,1,HomeTeam,1.Matchday,"May 18, 2003"
4,Thróttur Reykjavík,KR Reykjavík,1,2,AwayTeam,1.Matchday,"May 19, 2003"
5,ÍA Akranes,Thróttur Reykjavík,3,1,HomeTeam,2.Matchday,"May 24, 2003"
6,KA Akureyri,FH Hafnarfjördur,0,0,Draw,2.Matchday,"May 24, 2003"
7,Valur Reykjavík,ÍBV Vestmannaeyjar,4,1,HomeTeam,2.Matchday,"May 24, 2003"
8,Fram Reykjavík,KR Reykjavík,1,1,Draw,2.Matchday,"May 25, 2003"
9,Fylkir Reykjavík,UMF Grindavík,2,0,HomeTeam,2.Matchday,"May 26, 2003"
10,FH Hafnarfjördur,Valur Reykjavík,4,0,HomeTeam,3.Matchday,"May 29, 2003"
11,Thróttur Reykjavík,KA Akureyri,3,1,HomeTeam,3.Matchday,"May 29, 2003"
12,ÍBV Vestmannaeyjar,Fylkir Reykjavík,1,0,HomeTeam,3.Matchday,"May 29, 2003"
13,KR Reykjavík,ÍA Akranes,1,0,HomeTeam,3.Matchday,"May 29, 2003"
14,UMF Grindavík,Fram Reykjavík,3,2,HomeTeam,3.Matchday,"May 30, 2003"
15,Fylkir Reykjavík,FH Hafnarfjördur,3,0,HomeTeam,4.Matchday,"Jun 1, 2003"
16,Valur Reykjavík,Thróttur Reykjavík,0,1,AwayTeam,4.Matchday,"Jun 2, 2003"
17,KA Akureyri,KR Reykjavík,3,0,HomeTeam,4.Matchday,"Jun 3, 2003"
18,Fram Reykjavík,ÍA Akranes,0,0,Draw,4.Matchday,"Jun 3, 2003"
19,UMF Grindavík,ÍBV Vestmannaeyjar,0,2,AwayTeam,4.Matchday,"Jun 3, 2003"
20,KR Reykjavík,Valur Reykjavík,2,1,HomeTeam,5.Matchday,"Jun 16, 2003"
21,ÍA Akranes,KA Akureyri,1,1,Draw,5.Matchday,"Jun 16, 2003"
22,Thróttur Reykjavík,Fylkir Reykjavík,2,1,HomeTeam,5.Matchday,"Jun 18, 2003"
23,FH Hafnarfjördur,UMF Grindavík,2,1,HomeTeam,5.Matchday,"Jun 18, 2003"
24,ÍBV Vestmannaeyjar,Fram Reykjavík,5,0,HomeTeam,5.Matchday,"Jun 19, 2003"
25,UMF Grindavík,Thróttur Reykjavík,2,1,HomeTeam,6.Matchday,"Jun 21, 2003"
26,ÍBV Vestmannaeyjar,FH Hafnarfjördur,1,3,AwayTeam,6.Matchday,"Jun 22, 2003"
27,Valur Reykjavík,ÍA Akranes,1,3,AwayTeam,6.Matchday,"Jun 22, 2003"
28,Fylkir Reykjavík,KR Reykjavík,2,1,HomeTeam,6.Matchday,"Jun 22, 2003"
29,Fram Reykjavík,KA Akureyri,2,3,AwayTeam,6.Matchday,"Jul 17, 2003"
30,KA Akureyri,Valur Reykjavík,1,2,AwayTeam,7.Matchday,"Jun 25, 2003"
31,FH Hafnarfjördur,Fram Reykjavík,2,3,AwayTeam,7.Matchday,"Jun 25, 2003"
32,ÍA Akranes,Fylkir Reykjavík,1,1,Draw,7.Matchday,"Jun 25, 2003"
33,KR Reykjavík,UMF Grindavík,1,2,AwayTeam,7.Matchday,"Jun 25, 2003"
34,Thróttur Reykjavík,ÍBV Vestmannaeyjar,2,0,HomeTeam,7.Matchday,"Jun 26, 2003"
35,ÍBV Vestmannaeyjar,KR Reykjavík,0,0,Draw,8.Matchday,"Jul 5, 2003"
36,FH Hafnarfjördur,Thróttur Reykjavík,1,4,AwayTeam,8.Matchday,"Jul 5, 2003"
37,Fylkir Reykjavík,KA Akureyri,1,0,HomeTeam,8.Matchday,"Jul 6, 2003"
38,Fram Reykjavík,Valur Reykjavík,2,1,HomeTeam,8.Matchday,"Jul 6, 2003"
39,UMF Grindavík,ÍA Akranes,3,2,HomeTeam,8.Matchday,"Jul 7, 2003"
40,KR Reykjavík,FH Hafnarfjördur,2,1,HomeTeam,9.Matchday,"Jul 8, 2003"
41,Thróttur Reykjavík,Fram Reykjavík,2,1,HomeTeam,9.Matchday,"Jul 9, 2003"
42,KA Akureyri,UMF Grindavík,1,2,AwayTeam,9.Matchday,"Jul 10, 2003"
43,Valur Reykjavík,Fylkir Reykjavík,1,0,HomeTeam,9.Matchday,"Jul 10, 2003"
44,ÍA Akranes,ÍBV Vestmannaeyjar,0,3,AwayTeam,9.Matchday,"Jul 10, 2003"
45,KR Reykjavík,Thróttur Reykjavík,2,1,HomeTeam,10.Matchday,"Jul 12, 2003"
46,KA Akureyri,ÍBV Vestmannaeyjar,3,1,HomeTeam,10.Matchday,"Jul 13, 2003"
47,Fram Reykjavík,Fylkir Reykjavík,1,2,AwayTeam,10.Matchday,"Jul 14, 2003"
48,Valur Reykjavík,UMF Grindavík,1,2,AwayTeam,10.Matchday,"Jul 15, 2003"
49,ÍA Akranes,FH Hafnarfjördur,0,0,Draw,10.Matchday,"Jul 17, 2003"
50,ÍBV Vestmannaeyjar,Valur Reykjavík,2,1,HomeTeam,11.Matchday,"Jul 24, 2003"
51,Thróttur Reykjavík,ÍA Akranes,1,3,AwayTeam,11.Matchday,"Jul 24, 2003"
52,UMF Grindavík,Fylkir Reykjavík,1,1,Draw,11.Matchday,"Jul 24, 2003"
53,FH Hafnarfjördur,KA Akureyri,3,2,HomeTeam,11.Matchday,"Jul 24, 2003"
54,KR Reykjavík,Fram Reykjavík,3,1,HomeTeam,11.Matchday,"Jul 27, 2003"
55,Valur Reykjavík,FH Hafnarfjördur,2,3,AwayTeam,12.Matchday,"Jul 28, 2003"
56,Fylkir Reykjavík,ÍBV Vestmannaeyjar,3,0,HomeTeam,12.Matchday,"Jul 29, 2003"
57,ÍA Akranes,KR Reykjavík,2,3,AwayTeam,12.Matchday,"Jul 30, 2003"
58,Fram Reykjavík,UMF Grindavík,2,0,HomeTeam,12.Matchday,"Jul 31, 2003"
59,KA Akureyri,Thróttur Reykjavík,3,0,HomeTeam,12.Matchday,"Jul 31, 2003"
60,ÍBV Vestmannaeyjar,UMF Grindavík,1,0,HomeTeam,13.Matchday,"Aug 10, 2003"
61,KR Reykjavík,KA Akureyri,2,1,HomeTeam,13.Matchday,"Aug 10, 2003"
62,ÍA Akranes,Fram Reykjavík,2,1,HomeTeam,13.Matchday,"Aug 10, 2003"
63,FH Hafnarfjördur,Fylkir Reykjavík,1,2,AwayTeam,13.Matchday,"Aug 10, 2003"
64,Thróttur Reykjavík,Valur Reykjavík,0,1,AwayTeam,13.Matchday,"Aug 11, 2003"
65,Valur Reykjavík,KR Reykjavík,1,1,Draw,14.Matchday,"Aug 14, 2003"
66,Fram Reykjavík,ÍBV Vestmannaeyjar,2,1,HomeTeam,14.Matchday,"Aug 16, 2003"
67,UMF Grindavík,FH Hafnarfjördur,1,3,AwayTeam,14.Matchday,"Aug 17, 2003"
68,KA Akureyri,ÍA Akranes,2,3,AwayTeam,14.Matchday,"Aug 17, 2003"
69,Fylkir Reykjavík,Thróttur Reykjavík,1,5,AwayTeam,14.Matchday,"Aug 18, 2003"
70,ÍA Akranes,Valur Reykjavík,2,0,HomeTeam,15.Matchday,"Aug 23, 2003"
71,KA Akureyri,Fram Reykjavík,0,1,AwayTeam,15.Matchday,"Aug 24, 2003"
72,KR Reykjavík,Fylkir Reykjavík,4,0,HomeTeam,15.Matchday,"Aug 24, 2003"
73,Thróttur Reykjavík,UMF Grindavík,2,3,AwayTeam,15.Matchday,"Aug 24, 2003"
74,FH Hafnarfjördur,ÍBV Vestmannaeyjar,2,1,HomeTeam,15.Matchday,"Aug 25, 2003"
75,ÍBV Vestmannaeyjar,Thróttur Reykjavík,1,1,Draw,16.Matchday,"Aug 30, 2003"
76,Valur Reykjavík,KA Akureyri,2,2,Draw,16.Matchday,"Aug 31, 2003"
77,Fram Reykjavík,FH Hafnarfjördur,1,0,HomeTeam,16.Matchday,"Aug 31, 2003"
78,UMF Grindavík,KR Reykjavík,1,3,AwayTeam,16.Matchday,"Sep 1, 2003"
79,Fylkir Reykjavík,ÍA Akranes,0,1,AwayTeam,16.Matchday,"Sep 1, 2003"
80,ÍA Akranes,UMF Grindavík,2,1,HomeTeam,17.Matchday,"Sep 14, 2003"
81,Thróttur Reykjavík,FH Hafnarfjördur,0,3,AwayTeam,17.Matchday,"Sep 14, 2003"
82,Valur Reykjavík,Fram Reykjavík,2,0,HomeTeam,17.Matchday,"Sep 14, 2003"
83,KA Akureyri,Fylkir Reykjavík,2,1,HomeTeam,17.Matchday,"Sep 14, 2003"
84,KR Reykjavík,ÍBV Vestmannaeyjar,0,2,AwayTeam,17.Matchday,"Sep 14, 2003"
85,ÍBV Vestmannaeyjar,ÍA Akranes,1,1,Draw,18.Matchday,"Sep 20, 2003"
86,Fram Reykjavík,Thróttur Reykjavík,1,0,HomeTeam,18.Matchday,"Sep 20, 2003"
87,FH Hafnarfjördur,KR Reykjavík,7,0,HomeTeam,18.Matchday,"Sep 20, 2003"
88,UMF Grindavík,KA Akureyri,1,1,Draw,18.Matchday,"Sep 20, 2003"
89,Fylkir Reykjavík,Valur Reykjavík,6,2,HomeTeam,18.Matchday,"Sep 20, 2003"
