,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,FK Minsk,Torpedo-BelAZ Zhodino,0,0,Draw,1.Matchday,"Mar 30, 2013"
1,Naftan Novopolotsk,Shakhtjor Soligorsk,0,1,AwayTeam,1.Matchday,"Mar 30, 2013"
2,Dnepr Mogilev,FK Gomel,2,1,HomeTeam,1.Matchday,"Mar 30, 2013"
3,Belshina Bobruisk,Dynamo Brest,1,0,HomeTeam,1.Matchday,"Mar 30, 2013"
4,Neman Grodno,Slavia Mozyr,2,0,HomeTeam,1.Matchday,"Mar 31, 2013"
5,BATE Borisov,Dinamo Minsk,1,1,Draw,1.Matchday,"Mar 31, 2013"
6,Belshina Bobruisk,Neman Grodno,2,2,Draw,2.Matchday,"Apr 7, 2013"
7,Slavia Mozyr,BATE Borisov,0,1,AwayTeam,2.Matchday,"Apr 7, 2013"
8,Dinamo Minsk,FK Minsk,3,0,HomeTeam,2.Matchday,"Apr 7, 2013"
9,Torpedo-BelAZ Zhodino,Dnepr Mogilev,1,0,HomeTeam,2.Matchday,"Apr 8, 2013"
10,Dynamo Brest,Shakhtjor Soligorsk,0,1,AwayTeam,2.Matchday,"Apr 8, 2013"
11,FK Gomel,Naftan Novopolotsk,1,1,Draw,2.Matchday,"Apr 8, 2013"
12,FK Minsk,Slavia Mozyr,1,1,Draw,3.Matchday,"Apr 13, 2013"
13,Neman Grodno,Dynamo Brest,2,0,HomeTeam,3.Matchday,"Apr 13, 2013"
14,Shakhtjor Soligorsk,FK Gomel,0,1,AwayTeam,3.Matchday,"Apr 13, 2013"
15,BATE Borisov,Belshina Bobruisk,2,0,HomeTeam,3.Matchday,"Apr 13, 2013"
16,Dnepr Mogilev,Dinamo Minsk,2,0,HomeTeam,3.Matchday,"Apr 13, 2013"
17,Naftan Novopolotsk,Torpedo-BelAZ Zhodino,0,2,AwayTeam,3.Matchday,"Apr 13, 2013"
18,Belshina Bobruisk,FK Minsk,0,0,Draw,4.Matchday,"Apr 17, 2013"
19,Torpedo-BelAZ Zhodino,Shakhtjor Soligorsk,0,3,AwayTeam,4.Matchday,"Apr 17, 2013"
20,Dinamo Minsk,Naftan Novopolotsk,1,1,Draw,4.Matchday,"Apr 17, 2013"
21,Slavia Mozyr,Dnepr Mogilev,0,0,Draw,4.Matchday,"Apr 17, 2013"
22,Dynamo Brest,FK Gomel,1,1,Draw,4.Matchday,"Apr 17, 2013"
23,Neman Grodno,BATE Borisov,2,1,HomeTeam,4.Matchday,"Apr 17, 2013"
24,BATE Borisov,Dynamo Brest,3,2,HomeTeam,5.Matchday,"Apr 21, 2013"
25,FK Minsk,Neman Grodno,1,0,HomeTeam,5.Matchday,"Apr 21, 2013"
26,Dnepr Mogilev,Belshina Bobruisk,0,1,AwayTeam,5.Matchday,"Apr 21, 2013"
27,Shakhtjor Soligorsk,Dinamo Minsk,1,1,Draw,5.Matchday,"Apr 21, 2013"
28,Naftan Novopolotsk,Slavia Mozyr,0,0,Draw,5.Matchday,"Apr 22, 2013"
