,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Atromitos Athen,GS Ergotelis,2,2,Draw,1.Matchday,"Aug 17, 2013"
1,AO Platanias,PAE Veria,2,2,Draw,1.Matchday,"Aug 17, 2013"
2,PAOK Thessaloniki,Skoda Xanthi,3,0,HomeTeam,1.Matchday,"Aug 17, 2013"
3,Asteras Tripolis,PAS Giannina,3,3,Draw,1.Matchday,"Aug 18, 2013"
4,APO Levadiakos,Panthrakikos Komotini,2,2,Draw,1.Matchday,"Aug 18, 2013"
5,OFI Crete,Panionios Athens,0,0,Draw,1.Matchday,"Aug 18, 2013"
6,Apollon Smyrnis,Aris Thessaloniki,2,1,HomeTeam,1.Matchday,"Aug 18, 2013"
7,Panathinaikos Athens,Panetolikos GFS,2,0,HomeTeam,1.Matchday,"Aug 18, 2013"
8,AEL Kalloni,Olympiacos Piraeus,0,1,AwayTeam,1.Matchday,"Aug 19, 2013"
9,Panetolikos GFS,PAOK Thessaloniki,2,0,HomeTeam,2.Matchday,"Aug 24, 2013"
10,PAE Veria,OFI Crete,2,0,HomeTeam,2.Matchday,"Aug 24, 2013"
11,Panionios Athens,Panathinaikos Athens,3,0,HomeTeam,2.Matchday,"Aug 24, 2013"
12,PAS Giannina,Apollon Smyrnis,2,0,HomeTeam,2.Matchday,"Aug 25, 2013"
13,Aris Thessaloniki,AEL Kalloni,0,2,AwayTeam,2.Matchday,"Aug 25, 2013"
14,Skoda Xanthi,Panthrakikos Komotini,1,0,HomeTeam,2.Matchday,"Aug 25, 2013"
15,AO Platanias,Asteras Tripolis,1,1,Draw,2.Matchday,"Aug 25, 2013"
16,Olympiacos Piraeus,Atromitos Athen,2,1,HomeTeam,2.Matchday,"Aug 25, 2013"
17,GS Ergotelis,APO Levadiakos,2,0,HomeTeam,2.Matchday,"Aug 26, 2013"
18,Skoda Xanthi,GS Ergotelis,0,0,Draw,3.Matchday,"Aug 31, 2013"
19,AEL Kalloni,PAS Giannina,1,0,HomeTeam,3.Matchday,"Aug 31, 2013"
20,Panathinaikos Athens,PAE Veria,1,1,Draw,3.Matchday,"Aug 31, 2013"
21,Asteras Tripolis,Apollon Smyrnis,2,0,HomeTeam,3.Matchday,"Sep 1, 2013"
22,PAOK Thessaloniki,Panionios Athens,4,1,HomeTeam,3.Matchday,"Sep 1, 2013"
23,Panthrakikos Komotini,Panetolikos GFS,2,1,HomeTeam,3.Matchday,"Sep 1, 2013"
24,APO Levadiakos,Olympiacos Piraeus,0,5,AwayTeam,3.Matchday,"Sep 1, 2013"
25,Atromitos Athen,Aris Thessaloniki,2,0,HomeTeam,3.Matchday,"Sep 2, 2013"
26,OFI Crete,AO Platanias,0,0,Draw,3.Matchday,"Sep 2, 2013"
27,Panetolikos GFS,GS Ergotelis,0,0,Draw,4.Matchday,"Sep 14, 2013"
28,PAE Veria,PAOK Thessaloniki,1,2,AwayTeam,4.Matchday,"Sep 14, 2013"
29,Olympiacos Piraeus,Skoda Xanthi,4,0,HomeTeam,4.Matchday,"Sep 14, 2013"
30,Aris Thessaloniki,APO Levadiakos,1,1,Draw,4.Matchday,"Sep 15, 2013"
31,OFI Crete,Asteras Tripolis,1,1,Draw,4.Matchday,"Sep 15, 2013"
32,Apollon Smyrnis,AEL Kalloni,1,3,AwayTeam,4.Matchday,"Sep 15, 2013"
33,Panionios Athens,Panthrakikos Komotini,1,1,Draw,4.Matchday,"Sep 15, 2013"
34,AO Platanias,Panathinaikos Athens,1,1,Draw,4.Matchday,"Sep 15, 2013"
35,PAS Giannina,Atromitos Athen,1,0,HomeTeam,4.Matchday,"Sep 16, 2013"
36,Asteras Tripolis,AEL Kalloni,2,0,HomeTeam,5.Matchday,"Sep 21, 2013"
37,Atromitos Athen,Apollon Smyrnis,2,0,HomeTeam,5.Matchday,"Sep 21, 2013"
38,Panathinaikos Athens,OFI Crete,1,0,HomeTeam,5.Matchday,"Sep 21, 2013"
39,PAOK Thessaloniki,AO Platanias,1,0,HomeTeam,5.Matchday,"Sep 22, 2013"
40,APO Levadiakos,PAS Giannina,1,0,HomeTeam,5.Matchday,"Sep 22, 2013"
41,Panthrakikos Komotini,PAE Veria,1,0,HomeTeam,5.Matchday,"Sep 22, 2013"
42,GS Ergotelis,Panionios Athens,1,1,Draw,5.Matchday,"Sep 22, 2013"
43,Panetolikos GFS,Olympiacos Piraeus,0,0,Draw,5.Matchday,"Sep 22, 2013"
44,Skoda Xanthi,Aris Thessaloniki,2,0,HomeTeam,5.Matchday,"Sep 23, 2013"
45,PAE Veria,GS Ergotelis,0,1,AwayTeam,6.Matchday,"Sep 28, 2013"
46,Panionios Athens,Olympiacos Piraeus,0,2,AwayTeam,6.Matchday,"Sep 28, 2013"
47,Aris Thessaloniki,Panetolikos GFS,0,0,Draw,6.Matchday,"Sep 29, 2013"
48,OFI Crete,PAOK Thessaloniki,1,1,Draw,6.Matchday,"Sep 29, 2013"
49,PAS Giannina,Skoda Xanthi,2,1,HomeTeam,6.Matchday,"Sep 29, 2013"
50,Apollon Smyrnis,APO Levadiakos,4,2,HomeTeam,6.Matchday,"Sep 29, 2013"
51,Panathinaikos Athens,Asteras Tripolis,2,1,HomeTeam,6.Matchday,"Sep 29, 2013"
52,AO Platanias,Panthrakikos Komotini,1,1,Draw,6.Matchday,"Sep 30, 2013"
