,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,NK Inter Zapresic,HNK Cibalia Vinkovci,3,1,HomeTeam,1.Matchday,"Jul 14, 2017"
1,GNK Dinamo Zagreb,NK Istra 1961,2,0,HomeTeam,1.Matchday,"Jul 15, 2017"
2,HNK Rijeka,Slaven Belupo Koprivnica,2,0,HomeTeam,1.Matchday,"Jul 15, 2017"
3,NK Lokomotiva Zagreb,HNK Hajduk Split,1,3,AwayTeam,1.Matchday,"Jul 16, 2017"
4,NK Osijek,NK Rudes,1,1,Draw,1.Matchday,"Jul 16, 2017"
5,GNK Dinamo Zagreb,HNK Cibalia Vinkovci,4,0,HomeTeam,2.Matchday,"Jul 21, 2017"
6,Slaven Belupo Koprivnica,NK Lokomotiva Zagreb,1,0,HomeTeam,2.Matchday,"Jul 22, 2017"
7,HNK Rijeka,NK Rudes,4,1,HomeTeam,2.Matchday,"Jul 22, 2017"
8,NK Inter Zapresic,HNK Hajduk Split,2,2,Draw,2.Matchday,"Jul 23, 2017"
9,NK Istra 1961,NK Osijek,1,1,Draw,2.Matchday,"Jul 23, 2017"
10,NK Lokomotiva Zagreb,NK Rudes,1,1,Draw,3.Matchday,"Jul 28, 2017"
11,NK Inter Zapresic,Slaven Belupo Koprivnica,0,1,AwayTeam,3.Matchday,"Jul 29, 2017"
12,HNK Rijeka,NK Istra 1961,2,0,HomeTeam,3.Matchday,"Jul 29, 2017"
13,HNK Cibalia Vinkovci,HNK Hajduk Split,1,2,AwayTeam,3.Matchday,"Jul 30, 2017"
14,NK Osijek,GNK Dinamo Zagreb,1,1,Draw,3.Matchday,"Jul 30, 2017"
15,NK Istra 1961,NK Lokomotiva Zagreb,1,2,AwayTeam,4.Matchday,"Aug 4, 2017"
16,NK Rudes,NK Inter Zapresic,0,2,AwayTeam,4.Matchday,"Aug 5, 2017"
17,Slaven Belupo Koprivnica,HNK Cibalia Vinkovci,2,1,HomeTeam,4.Matchday,"Aug 5, 2017"
18,GNK Dinamo Zagreb,HNK Hajduk Split,3,1,HomeTeam,4.Matchday,"Aug 6, 2017"
19,NK Osijek,HNK Rijeka,1,0,HomeTeam,4.Matchday,"Aug 7, 2017"
20,HNK Rijeka,GNK Dinamo Zagreb,0,2,AwayTeam,5.Matchday,"Aug 11, 2017"
21,HNK Hajduk Split,Slaven Belupo Koprivnica,1,0,HomeTeam,5.Matchday,"Aug 11, 2017"
22,NK Lokomotiva Zagreb,NK Osijek,2,3,AwayTeam,5.Matchday,"Aug 12, 2017"
23,NK Inter Zapresic,NK Istra 1961,2,2,Draw,5.Matchday,"Aug 12, 2017"
24,HNK Cibalia Vinkovci,NK Rudes,3,0,HomeTeam,5.Matchday,"Aug 13, 2017"
25,NK Istra 1961,HNK Cibalia Vinkovci,0,1,AwayTeam,6.Matchday,"Aug 18, 2017"
26,HNK Rijeka,NK Lokomotiva Zagreb,2,1,HomeTeam,6.Matchday,"Aug 19, 2017"
27,NK Rudes,HNK Hajduk Split,0,4,AwayTeam,6.Matchday,"Aug 20, 2017"
28,GNK Dinamo Zagreb,Slaven Belupo Koprivnica,2,0,HomeTeam,6.Matchday,"Aug 20, 2017"
29,NK Osijek,NK Inter Zapresic,3,0,HomeTeam,6.Matchday,"Aug 20, 2017"
30,Slaven Belupo Koprivnica,NK Rudes,2,2,Draw,7.Matchday,"Aug 26, 2017"
31,NK Inter Zapresic,HNK Rijeka,1,3,AwayTeam,7.Matchday,"Aug 26, 2017"
32,NK Lokomotiva Zagreb,GNK Dinamo Zagreb,0,3,AwayTeam,7.Matchday,"Aug 27, 2017"
33,HNK Cibalia Vinkovci,NK Osijek,2,1,HomeTeam,7.Matchday,"Aug 27, 2017"
34,HNK Hajduk Split,NK Istra 1961,2,0,HomeTeam,7.Matchday,"Aug 27, 2017"
35,NK Istra 1961,Slaven Belupo Koprivnica,1,0,HomeTeam,8.Matchday,"Sep 8, 2017"
36,HNK Rijeka,HNK Cibalia Vinkovci,7,0,HomeTeam,8.Matchday,"Sep 9, 2017"
37,NK Osijek,HNK Hajduk Split,2,1,HomeTeam,8.Matchday,"Sep 9, 2017"
38,NK Lokomotiva Zagreb,NK Inter Zapresic,3,0,HomeTeam,8.Matchday,"Sep 10, 2017"
39,GNK Dinamo Zagreb,NK Rudes,3,2,HomeTeam,8.Matchday,"Sep 10, 2017"
40,HNK Cibalia Vinkovci,NK Lokomotiva Zagreb,0,1,AwayTeam,9.Matchday,"Sep 15, 2017"
41,Slaven Belupo Koprivnica,NK Osijek,1,1,Draw,9.Matchday,"Sep 16, 2017"
42,NK Inter Zapresic,GNK Dinamo Zagreb,1,3,AwayTeam,9.Matchday,"Sep 16, 2017"
43,HNK Hajduk Split,HNK Rijeka,0,2,AwayTeam,9.Matchday,"Sep 17, 2017"
44,NK Rudes,NK Istra 1961,1,0,HomeTeam,9.Matchday,"Sep 17, 2017"
45,HNK Cibalia Vinkovci,NK Inter Zapresic,1,2,AwayTeam,10.Matchday,"Sep 23, 2017"
46,Slaven Belupo Koprivnica,HNK Rijeka,1,1,Draw,10.Matchday,"Sep 23, 2017"
47,NK Istra 1961,GNK Dinamo Zagreb,0,0,Draw,10.Matchday,"Sep 24, 2017"
48,HNK Hajduk Split,NK Lokomotiva Zagreb,2,2,Draw,10.Matchday,"Sep 24, 2017"
