,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,BATE Borisov,FK Molodechno-2000,3,2,HomeTeam,1.Matchday,"May 16, 2003"
1,Darida-TDZH-Zhdanovichi,Belshina Bobruisk,1,0,HomeTeam,1.Matchday,"Jun 22, 2003"
2,Lokomotiv Minsk,Dinamo Minsk,0,2,AwayTeam,1.Matchday,"Jun 22, 2003"
3,Dnepr-Transmash Mogilev,Zvezda-VA-BGU Minsk,1,0,HomeTeam,1.Matchday,"Jun 22, 2003"
4,Dynamo Brest,FK Gomel,0,0,Draw,1.Matchday,"Jun 22, 2003"
5,Torpedo-SKA Minsk,Torpedo Zhodino,1,0,HomeTeam,1.Matchday,"Jun 22, 2003"
6,Neman Grodno,Naftan Novopolotsk,1,1,Draw,1.Matchday,"Jun 22, 2003"
7,Slavia Mozyr,Shakhtjor Soligorsk,0,1,AwayTeam,1.Matchday,"Jul 24, 2003"
8,Lokomotiv Minsk,Neman Grodno,1,1,Draw,2.Matchday,"Apr 18, 2003"
9,FK Gomel,Darida-TDZH-Zhdanovichi,1,0,HomeTeam,2.Matchday,"Apr 18, 2003"
10,Shakhtjor Soligorsk,Torpedo-SKA Minsk,0,0,Draw,2.Matchday,"Apr 18, 2003"
11,Belshina Bobruisk,BATE Borisov,0,0,Draw,2.Matchday,"Apr 18, 2003"
12,Torpedo Zhodino,Dnepr-Transmash Mogilev,2,0,HomeTeam,2.Matchday,"Apr 18, 2003"
13,Naftan Novopolotsk,Slavia Mozyr,1,0,HomeTeam,2.Matchday,"Apr 18, 2003"
14,Dinamo Minsk,FK Molodechno-2000,4,0,HomeTeam,2.Matchday,"Apr 18, 2003"
15,Zvezda-VA-BGU Minsk,Dynamo Brest,0,2,AwayTeam,2.Matchday,"Apr 19, 2003"
16,Torpedo-SKA Minsk,Naftan Novopolotsk,1,1,Draw,3.Matchday,"Apr 26, 2003"
17,Darida-TDZH-Zhdanovichi,Zvezda-VA-BGU Minsk,2,2,Draw,3.Matchday,"Apr 26, 2003"
18,Slavia Mozyr,Lokomotiv Minsk,0,2,AwayTeam,3.Matchday,"Apr 26, 2003"
19,BATE Borisov,FK Gomel,0,0,Draw,3.Matchday,"Apr 26, 2003"
20,FK Molodechno-2000,Belshina Bobruisk,1,0,HomeTeam,3.Matchday,"Apr 26, 2003"
21,Dnepr-Transmash Mogilev,Shakhtjor Soligorsk,1,0,HomeTeam,3.Matchday,"Apr 26, 2003"
22,Dynamo Brest,Torpedo Zhodino,0,2,AwayTeam,3.Matchday,"Apr 26, 2003"
23,Dinamo Minsk,Neman Grodno,0,0,Draw,3.Matchday,"Apr 26, 2003"
24,Lokomotiv Minsk,Torpedo-SKA Minsk,0,1,AwayTeam,4.Matchday,"May 3, 2003"
25,FK Gomel,FK Molodechno-2000,0,0,Draw,4.Matchday,"May 4, 2003"
