,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,KV Mechelen,RSC Anderlecht,0,1,AwayTeam,1.Matchday,"Aug 3, 2007"
1,RSC Charleroi,KSV Roeselare,1,1,Draw,1.Matchday,"Aug 4, 2007"
2,Club Brugge KV,RAEC Mons,2,1,HomeTeam,1.Matchday,"Aug 4, 2007"
3,FCV Dender EH,Germinal Beerschot Antwerpen,1,2,AwayTeam,1.Matchday,"Aug 4, 2007"
4,FC Brüssel,KVC Westerlo,0,1,AwayTeam,1.Matchday,"Aug 4, 2007"
5,KRC Genk,Cercle Brugge,3,1,HomeTeam,1.Matchday,"Aug 4, 2007"
6,KSC Lokeren,Sint-Truidense VV,2,1,HomeTeam,1.Matchday,"Aug 4, 2007"
7,Excelsior Mouscron,KAA Gent,1,4,AwayTeam,1.Matchday,"Aug 5, 2007"
8,SV Zulte Waregem,Standard Liège,1,4,AwayTeam,1.Matchday,"Aug 5, 2007"
9,KVC Westerlo,RSC Charleroi,1,0,HomeTeam,2.Matchday,"Aug 10, 2007"
10,KAA Gent,KRC Genk,5,0,HomeTeam,2.Matchday,"Aug 11, 2007"
11,RSC Anderlecht,KSC Lokeren,1,0,HomeTeam,2.Matchday,"Aug 11, 2007"
12,Cercle Brugge,SV Zulte Waregem,2,0,HomeTeam,2.Matchday,"Aug 11, 2007"
13,RAEC Mons,KV Mechelen,1,1,Draw,2.Matchday,"Aug 11, 2007"
14,KSV Roeselare,FCV Dender EH,3,1,HomeTeam,2.Matchday,"Aug 11, 2007"
15,Sint-Truidense VV,Excelsior Mouscron,0,2,AwayTeam,2.Matchday,"Aug 11, 2007"
16,Standard Liège,FC Brüssel,4,1,HomeTeam,2.Matchday,"Aug 11, 2007"
17,Germinal Beerschot Antwerpen,Club Brugge KV,0,1,AwayTeam,2.Matchday,"Aug 12, 2007"
18,Club Brugge KV,Sint-Truidense VV,3,2,HomeTeam,3.Matchday,"Aug 17, 2007"
19,FCV Dender EH,RSC Anderlecht,2,2,Draw,3.Matchday,"Aug 18, 2007"
20,RSC Charleroi,KV Mechelen,1,0,HomeTeam,3.Matchday,"Aug 18, 2007"
21,FC Brüssel,KAA Gent,0,2,AwayTeam,3.Matchday,"Aug 18, 2007"
22,KRC Genk,KSV Roeselare,0,0,Draw,3.Matchday,"Aug 18, 2007"
23,KSC Lokeren,Germinal Beerschot Antwerpen,0,0,Draw,3.Matchday,"Aug 18, 2007"
