,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Jiul Petrosani,Gloria Bistrita,0,2,AwayTeam,1.Matchday,"Aug 5, 2005"
1,FC National Bukarest,FCM Bacau,1,0,HomeTeam,1.Matchday,"Aug 5, 2005"
2,FC Arges Pitesti,Steaua Bukarest,0,1,AwayTeam,1.Matchday,"Aug 6, 2005"
3,FC Vaslui,FC Rapid 1923,0,1,AwayTeam,1.Matchday,"Aug 6, 2005"
4,Sportul Studentesc,CFR Cluj,1,1,Draw,1.Matchday,"Aug 6, 2005"
5,Pandurii Targu Jiu,Farul Constanta,1,2,AwayTeam,1.Matchday,"Aug 7, 2005"
6,Otelul Galati,Dinamo Bukarest,1,4,AwayTeam,1.Matchday,"Aug 7, 2005"
7,Politehnica Timisoara,Politehnica Iasi,3,0,HomeTeam,1.Matchday,"Aug 7, 2005"
8,Politehnica Iasi,Otelul Galati,0,1,AwayTeam,2.Matchday,"Aug 12, 2005"
9,FCM Bacau,Politehnica Timisoara,1,0,HomeTeam,2.Matchday,"Aug 12, 2005"
10,Gloria Bistrita,FC Vaslui,1,1,Draw,2.Matchday,"Aug 13, 2005"
11,CFR Cluj,Jiul Petrosani,0,0,Draw,2.Matchday,"Aug 13, 2005"
12,Farul Constanta,Sportul Studentesc,2,2,Draw,2.Matchday,"Aug 13, 2005"
13,Dinamo Bukarest,Pandurii Targu Jiu,3,0,HomeTeam,2.Matchday,"Aug 14, 2005"
14,FC Rapid 1923,FC Arges Pitesti,1,1,Draw,2.Matchday,"Aug 14, 2005"
15,Steaua Bukarest,FC National Bukarest,4,0,HomeTeam,2.Matchday,"Aug 14, 2005"
16,Jiul Petrosani,Sportul Studentesc,1,3,AwayTeam,3.Matchday,"Aug 19, 2005"
17,FC Arges Pitesti,Gloria Bistrita,2,0,HomeTeam,3.Matchday,"Aug 19, 2005"
18,FC Vaslui,CFR Cluj,0,3,AwayTeam,3.Matchday,"Aug 19, 2005"
19,FC National Bukarest,FC Rapid 1923,1,0,HomeTeam,3.Matchday,"Aug 20, 2005"
20,Politehnica Timisoara,Steaua Bukarest,0,0,Draw,3.Matchday,"Aug 20, 2005"
21,Otelul Galati,FCM Bacau,0,0,Draw,3.Matchday,"Aug 21, 2005"
22,Pandurii Targu Jiu,Politehnica Iasi,0,1,AwayTeam,3.Matchday,"Aug 21, 2005"
23,Dinamo Bukarest,Farul Constanta,0,1,AwayTeam,3.Matchday,"Aug 21, 2005"
24,Farul Constanta,Jiul Petrosani,1,0,HomeTeam,4.Matchday,"Aug 26, 2005"
25,CFR Cluj,FC Arges Pitesti,2,2,Draw,4.Matchday,"Aug 27, 2005"
