,HomeTeam,AwayTeam,HomeScore,AwayScore,Winner,Stage,Date
0,Red Star Belgrade,FK Dinamo Vranje,3,0,HomeTeam,1.Matchday,"Jul 20, 2018"
1,FK Vojvodina Novi Sad,FK Mladost Lucani,1,1,Draw,1.Matchday,"Jul 20, 2018"
2,FK Vozdovac,OFK Backa,1,0,HomeTeam,1.Matchday,"Jul 21, 2018"
3,FK Napredak Krusevac,FK Rad,1,0,HomeTeam,1.Matchday,"Jul 21, 2018"
4,FK Cukaricki,FK Zemun,1,1,Draw,1.Matchday,"Jul 21, 2018"
5,FK Radnik Surdulica,FK Partizan Belgrade,1,0,HomeTeam,1.Matchday,"Jul 22, 2018"
6,FK Radnicki Nis,FK Proleter Novi Sad,3,1,HomeTeam,1.Matchday,"Jul 22, 2018"
7,FK Spartak Subotica,FK Macva Sabac,1,0,HomeTeam,1.Matchday,"Jul 23, 2018"
8,FK Zemun,FK Vojvodina Novi Sad,1,1,Draw,2.Matchday,"Jul 28, 2018"
9,FK Mladost Lucani,FK Radnik Surdulica,1,0,HomeTeam,2.Matchday,"Jul 28, 2018"
10,FK Rad,FK Cukaricki,0,3,AwayTeam,2.Matchday,"Jul 28, 2018"
11,FK Macva Sabac,FK Napredak Krusevac,1,0,HomeTeam,2.Matchday,"Jul 28, 2018"
12,FK Proleter Novi Sad,FK Vozdovac,2,1,HomeTeam,2.Matchday,"Jul 28, 2018"
13,OFK Backa,FK Spartak Subotica,2,1,HomeTeam,2.Matchday,"Jul 29, 2018"
14,FK Dinamo Vranje,FK Partizan Belgrade,0,1,AwayTeam,2.Matchday,"Jul 29, 2018"
15,Red Star Belgrade,FK Radnicki Nis,2,0,HomeTeam,2.Matchday,"Jul 29, 2018"
16,FK Cukaricki,FK Macva Sabac,1,0,HomeTeam,3.Matchday,"Aug 3, 2018"
17,FK Vozdovac,Red Star Belgrade,1,2,AwayTeam,3.Matchday,"Aug 4, 2018"
